safe_incident_incident_datetime_local,safe_incident_incident_type_code,safe_incident_ucr_nibrs_offense_code,safe_incident_call_priority_level,safe_incident_reporting_agency_ori,safe_incident_location_block_id,safe_incident_premise_type,safe_incident_weapon_involved_flag,safe_incident_injury_severity_code,safe_incident_victim_count,safe_incident_suspect_count,safe_incident_clearance_status_code,safe_incident_bias_motivation_flag,safe_incident_gang_related_flag,safe_incident_domestic_related_flag,safe_incident_property_loss_value_usd,safe_incident_body_worn_camera_flag,safe_incident_response_time_seconds,safe_incident_geocoding_accuracy_level,safe_incident_case_update_timestamp
2020-01-02 02:27:00,ASSAULT,13A,HIGH,ORI101588,BLK0000001588,RESIDENCE,0,NONE,0,0,OPEN,0,1,0,1575.34,1,1857,ROOFTOP,2020-01-02T02:27:27
2020-01-02 02:28:00,ROBBERY,90Z,LOW,ORI101589,BLK0000001589,TRANSIT,0,MINOR,5,1,OPEN,0,0,0,3575.84,0,802,STREET,2020-01-02T02:28:28
2020-01-02 02:29:00,WEAPONS,240,MEDIUM,ORI101590,BLK0000001590,BAR,0,NONE,0,2,CLEARED_ARREST,0,0,0,385.81,1,180,ZIP,2020-01-02T02:29:29
2020-01-02 02:30:00,FRAUD,13B,LOW,ORI101591,BLK0000001591,SCHOOL,0,NONE,2,0,CLEARED_EXCEPTION,0,0,0,3274.06,1,134,ROOFTOP,2020-01-02T02:30:30
2020-01-02 02:31:00,ASSAULT,23C,LOW,ORI101592,BLK0000001592,OTHER,1,MINOR,6,5,CLEARED_ARREST,0,0,0,1210.93,0,198,PARCEL,2020-01-02T02:31:31
2020-01-02 02:32:00,ASSAULT,26B,MEDIUM,ORI101593,BLK0000001593,RESIDENCE,1,NONE,0,3,OPEN,0,0,0,961.95,0,2374,STREET,2020-01-02T02:32:32
2020-01-02 02:33:00,ASSAULT,250,HIGH,ORI101594,BLK0000001594,BUSINESS,0,NONE,4,2,CLEARED_EXCEPTION,0,0,1,1109.86,0,3423,UNKNOWN,2020-01-02T02:33:33
2020-01-02 02:34:00,FRAUD,23C,LOW,ORI101595,BLK0000001595,TRANSIT,0,NONE,1,5,OPEN,0,0,0,695.79,0,986,ROOFTOP,2020-01-02T02:34:34
2020-01-02 02:35:00,BURGLARY,23B,MEDIUM,ORI101596,BLK0000001596,OTHER,0,NONE,2,5,OPEN,0,0,1,433.38,0,2006,ROOFTOP,2020-01-02T02:35:35
2020-01-02 02:36:00,DUI,250,HIGH,ORI101597,BLK0000001597,PARK,0,NONE,2,5,OPEN,0,0,0,1946.02,1,2399,ZIP,2020-01-02T02:36:36
2020-01-02 02:37:00,NARCOTICS,250,LOW,ORI101598,BLK0000001598,BUSINESS,0,NONE,3,3,CLEARED_EXCEPTION,0,0,1,831.08,1,1787,BLOCK,2020-01-02T02:37:37
2020-01-02 02:38:00,ROBBERY,240,LOW,ORI101599,BLK0000001599,SCHOOL,1,NONE,0,0,UNFOUNDED,0,0,0,2893.37,0,905,STREET,2020-01-02T02:38:38
2020-01-02 02:39:00,OTHER,250,MEDIUM,ORI101600,BLK0000001600,BUSINESS,0,MINOR,5,0,OPEN,0,0,0,1713.03,1,330,PARCEL,2020-01-02T02:39:39
2020-01-02 02:40:00,DOMESTIC,26A,LOW,ORI101601,BLK0000001601,PARK,1,NONE,5,5,CLEARED_ARREST,0,0,0,2670.38,0,2389,STREET,2020-01-02T02:40:40
2020-01-02 02:41:00,BURGLARY,13B,LOW,ORI101602,BLK0000001602,TRANSIT,0,MINOR,6,3,OPEN,0,0,0,300.72,1,82,ROOFTOP,2020-01-02T02:41:41
2020-01-02 02:42:00,WEAPONS,26C,MEDIUM,ORI101603,BLK0000001603,PARKING,0,SERIOUS,3,2,OPEN,0,0,0,589.71,1,2829,BLOCK,2020-01-02T02:42:42
2020-01-02 02:43:00,NARCOTICS,220,LOW,ORI101604,BLK0000001604,OTHER,1,NONE,1,3,OPEN,0,0,0,1013.72,0,2181,ROOFTOP,2020-01-02T02:43:43
2020-01-02 02:44:00,WEAPONS,23C,MEDIUM,ORI101605,BLK0000001605,RESIDENCE,1,NONE,0,1,OPEN,0,0,0,4309.15,1,169,ZIP,2020-01-02T02:44:44
2020-01-02 02:45:00,DUI,26B,LOW,ORI101606,BLK0000001606,OTHER,0,MINOR,1,2,OPEN,0,0,0,1333.71,1,3016,BLOCK,2020-01-02T02:45:45
2020-01-02 02:46:00,THEFT,13A,HIGH,ORI101607,BLK0000001607,BAR,1,NONE,5,1,OPEN,0,0,0,871.99,1,1654,STREET,2020-01-02T02:46:46
2020-01-02 02:47:00,DUI,13B,MEDIUM,ORI101608,BLK0000001608,SCHOOL,0,NONE,5,2,OPEN,0,0,0,2176.45,1,53,ROOFTOP,2020-01-02T02:47:47
2020-01-02 02:48:00,ROBBERY,23A,LOW,ORI101609,BLK0000001609,PARKING,1,SERIOUS,0,0,OPEN,1,0,0,525.8,0,957,STREET,2020-01-02T02:48:48
2020-01-02 02:49:00,DOMESTIC,26C,MEDIUM,ORI101610,BLK0000001610,PARKING,1,MINOR,2,4,OPEN,0,0,1,2029.21,0,228,PARCEL,2020-01-02T02:49:49
2020-01-02 02:50:00,DOMESTIC,23A,LOW,ORI101611,BLK0000001611,PARK,0,MINOR,5,2,OPEN,0,0,1,1372.68,0,1630,BLOCK,2020-01-02T02:50:50
2020-01-02 02:51:00,THEFT,23A,MEDIUM,ORI101612,BLK0000001612,TRANSIT,0,NONE,4,3,OPEN,0,0,0,1623.92,1,805,STREET,2020-01-02T02:51:51
2020-01-02 02:52:00,THEFT,23C,MEDIUM,ORI101613,BLK0000001613,OTHER,0,MINOR,5,2,OPEN,0,0,0,1318.07,1,686,PARCEL,2020-01-02T02:52:52
2020-01-02 02:53:00,BURGLARY,220,HIGH,ORI101614,BLK0000001614,BAR,0,MINOR,5,3,OPEN,0,0,0,541.33,1,3574,ZIP,2020-01-02T02:53:53
2020-01-02 02:54:00,WEAPONS,23A,LOW,ORI101615,BLK0000001615,BAR,1,NONE,6,2,OPEN,0,0,0,1740.34,1,95,ZIP,2020-01-02T02:54:54
2020-01-02 02:55:00,ASSAULT,23B,MEDIUM,ORI101616,BLK0000001616,PARKING,0,SERIOUS,0,3,OPEN,0,0,0,3058.55,0,706,ROOFTOP,2020-01-02T02:55:55
2020-01-02 02:56:00,ASSAULT,23A,MEDIUM,ORI101617,BLK0000001617,OTHER,0,NONE,3,5,OPEN,0,0,0,3490.36,0,2560,STREET,2020-01-02T02:56:56
2020-01-02 02:57:00,ROBBERY,23C,MEDIUM,ORI101618,BLK0000001618,TRANSIT,0,NONE,5,2,CLEARED_ARREST,0,0,0,3081.59,1,529,ROOFTOP,2020-01-02T02:57:57
2020-01-02 02:58:00,WEAPONS,23C,HIGH,ORI101619,BLK0000001619,BAR,0,MINOR,4,4,OPEN,0,0,0,1819.98,0,2914,ZIP,2020-01-02T02:58:58
2020-01-02 02:59:00,DOMESTIC,13A,HIGH,ORI101620,BLK0000001620,BAR,0,SERIOUS,0,0,OPEN,0,0,0,973.79,1,767,ZIP,2020-01-02T02:59:59
2020-01-02 03:00:00,DUI,90Z,HIGH,ORI101621,BLK0000001621,SCHOOL,0,NONE,0,3,CLEARED_ARREST,0,0,0,1909.15,0,3437,BLOCK,2020-01-02T03:00:15
2020-01-02 03:01:00,THEFT,250,HIGH,ORI101622,BLK0000001622,BAR,0,NONE,5,0,CLEARED_EXCEPTION,0,1,0,676.72,0,800,ROOFTOP,2020-01-02T03:01:16
2020-01-02 03:02:00,NARCOTICS,26C,HIGH,ORI101623,BLK0000001623,SCHOOL,0,NONE,5,4,CLEARED_EXCEPTION,0,0,0,722.53,1,2976,ROOFTOP,2020-01-02T03:02:17
2020-01-02 03:03:00,FRAUD,13A,MEDIUM,ORI101624,BLK0000001624,BUSINESS,1,NONE,5,2,CLEARED_EXCEPTION,0,0,0,2041.89,1,337,STREET,2020-01-02T03:03:18
2020-01-02 03:04:00,THEFT,250,HIGH,ORI101625,BLK0000001625,PARK,0,NONE,4,4,OPEN,0,0,0,267.27,1,2334,PARCEL,2020-01-02T03:04:19
2020-01-02 03:05:00,ASSAULT,26C,LOW,ORI101626,BLK0000001626,PARKING,0,NONE,0,1,OPEN,0,1,0,1177.22,1,1932,ROOFTOP,2020-01-02T03:05:20
2020-01-02 03:06:00,NARCOTICS,220,HIGH,ORI101627,BLK0000001627,BUSINESS,0,MINOR,6,1,OPEN,0,0,0,634.6,1,242,PARCEL,2020-01-02T03:06:21
2020-01-02 03:07:00,DUI,13B,HIGH,ORI101628,BLK0000001628,RESIDENCE,0,NONE,2,4,UNFOUNDED,0,0,0,486.02,1,146,ROOFTOP,2020-01-02T03:07:22
2020-01-02 03:08:00,THEFT,26A,LOW,ORI101629,BLK0000001629,PARK,0,NONE,0,1,CLEARED_ARREST,0,0,1,1268.71,0,3370,STREET,2020-01-02T03:08:23
2020-01-02 03:09:00,FRAUD,90Z,MEDIUM,ORI101630,BLK0000001630,OTHER,0,NONE,4,4,OPEN,0,0,0,1824.5,1,3217,STREET,2020-01-02T03:09:24
2020-01-02 03:10:00,BURGLARY,23A,MEDIUM,ORI101631,BLK0000001631,TRANSIT,0,NONE,0,4,CLEARED_EXCEPTION,0,0,1,2014.58,0,2094,STREET,2020-01-02T03:10:25
2020-01-02 03:11:00,BURGLARY,26B,MEDIUM,ORI101632,BLK0000001632,BUSINESS,1,NONE,0,3,CLEARED_ARREST,0,0,0,556.59,0,2404,STREET,2020-01-02T03:11:26
2020-01-02 03:12:00,BURGLARY,90Z,HIGH,ORI101633,BLK0000001633,PARK,0,NONE,3,2,CLEARED_ARREST,0,0,0,582.42,0,1035,PARCEL,2020-01-02T03:12:27
2020-01-02 03:13:00,ROBBERY,240,MEDIUM,ORI101634,BLK0000001634,BAR,0,MINOR,0,5,OPEN,0,0,1,1148.57,1,2055,BLOCK,2020-01-02T03:13:28
2020-01-02 03:14:00,ROBBERY,240,HIGH,ORI101635,BLK0000001635,SCHOOL,0,NONE,6,0,UNFOUNDED,0,0,0,1955.3,1,3455,BLOCK,2020-01-02T03:14:29
2020-01-02 03:15:00,NARCOTICS,26A,HIGH,ORI101636,BLK0000001636,BAR,1,NONE,5,5,CLEARED_ARREST,0,0,0,49.99,0,3560,STREET,2020-01-02T03:15:30
2020-01-02 03:16:00,DOMESTIC,23C,MEDIUM,ORI101637,BLK0000001637,BAR,0,NONE,1,5,OPEN,0,0,1,1482.76,1,801,PARCEL,2020-01-02T03:16:31
2020-01-02 03:17:00,WEAPONS,13B,MEDIUM,ORI101638,BLK0000001638,BUSINESS,0,FATAL,5,5,CLEARED_EXCEPTION,0,0,0,813.24,0,2618,PARCEL,2020-01-02T03:17:32
2020-01-02 03:18:00,ROBBERY,250,HIGH,ORI101639,BLK0000001639,OTHER,0,NONE,6,1,CLEARED_EXCEPTION,0,0,0,1888.47,0,3014,ZIP,2020-01-02T03:18:33
2020-01-02 03:19:00,NARCOTICS,220,MEDIUM,ORI101640,BLK0000001640,TRANSIT,0,SERIOUS,0,4,OPEN,0,0,0,2310.77,0,3574,BLOCK,2020-01-02T03:19:34
2020-01-02 03:20:00,ROBBERY,23B,LOW,ORI101641,BLK0000001641,RESIDENCE,0,MINOR,4,2,OPEN,1,0,0,1725.38,0,2968,ZIP,2020-01-02T03:20:35
2020-01-02 03:21:00,ROBBERY,220,MEDIUM,ORI101642,BLK0000001642,RESIDENCE,1,NONE,6,5,OPEN,0,0,0,3320.23,1,1945,ZIP,2020-01-02T03:21:36
2020-01-02 03:22:00,DOMESTIC,90Z,MEDIUM,ORI101643,BLK0000001643,TRANSIT,0,NONE,4,0,OPEN,0,0,1,1634.19,0,75,PARCEL,2020-01-02T03:22:37
2020-01-02 03:23:00,NARCOTICS,250,LOW,ORI101644,BLK0000001644,BUSINESS,1,SERIOUS,0,4,OPEN,0,0,0,635.76,0,3596,STREET,2020-01-02T03:23:38
2020-01-02 03:24:00,ASSAULT,26B,MEDIUM,ORI101645,BLK0000001645,STREET,0,NONE,6,5,CLEARED_ARREST,0,0,1,4000.25,1,3520,ROOFTOP,2020-01-02T03:24:39
2020-01-02 03:25:00,VANDALISM,13A,HIGH,ORI101646,BLK0000001646,TRANSIT,0,NONE,2,2,CLEARED_EXCEPTION,0,0,0,1072.91,0,3555,BLOCK,2020-01-02T03:25:40
2020-01-02 03:26:00,OTHER,13B,LOW,ORI101647,BLK0000001647,OTHER,0,NONE,4,1,CLEARED_EXCEPTION,0,0,0,1981.18,0,145,STREET,2020-01-02T03:26:41
2020-01-02 03:27:00,DUI,23B,CRITICAL,ORI101648,BLK0000001648,PARK,0,NONE,1,2,OPEN,0,0,0,5628.48,1,565,BLOCK,2020-01-02T03:27:42
2020-01-02 03:28:00,DOMESTIC,90Z,CRITICAL,ORI101649,BLK0000001649,STREET,0,SERIOUS,5,4,OPEN,0,0,0,1701.53,0,485,ROOFTOP,2020-01-02T03:28:43
2020-01-02 03:29:00,FRAUD,13B,MEDIUM,ORI101650,BLK0000001650,OTHER,0,SERIOUS,2,2,OPEN,0,0,0,786.03,1,1765,PARCEL,2020-01-02T03:29:44
2020-01-02 03:30:00,NARCOTICS,26A,MEDIUM,ORI101651,BLK0000001651,TRANSIT,0,SERIOUS,6,5,UNFOUNDED,0,0,1,1801.08,0,91,ZIP,2020-01-02T03:30:45
2020-01-02 03:31:00,ROBBERY,250,HIGH,ORI101652,BLK0000001652,SCHOOL,1,NONE,4,4,OPEN,0,0,0,1959.3,1,3409,STREET,2020-01-02T03:31:46
2020-01-02 03:32:00,OTHER,26A,HIGH,ORI101653,BLK0000001653,PARKING,0,SERIOUS,4,2,CLEARED_EXCEPTION,0,0,0,6093.39,0,61,BLOCK,2020-01-02T03:32:47
2020-01-02 03:33:00,ROBBERY,90Z,MEDIUM,ORI101654,BLK0000001654,RESIDENCE,0,NONE,0,3,OPEN,0,0,0,493.05,1,2912,PARCEL,2020-01-02T03:33:48
2020-01-02 03:34:00,NARCOTICS,23B,HIGH,ORI101655,BLK0000001655,BAR,0,MINOR,5,3,OPEN,0,0,0,1217.5,1,2595,ROOFTOP,2020-01-02T03:34:49
2020-01-02 03:35:00,BURGLARY,13A,LOW,ORI101656,BLK0000001656,PARKING,0,NONE,2,0,OPEN,0,0,0,506.11,1,1605,ROOFTOP,2020-01-02T03:35:50
2020-01-02 03:36:00,DOMESTIC,23C,MEDIUM,ORI101657,BLK0000001657,RESIDENCE,0,NONE,1,0,CLEARED_EXCEPTION,0,0,1,3085.8,1,244,BLOCK,2020-01-02T03:36:51
2020-01-02 03:37:00,BURGLARY,250,LOW,ORI101658,BLK0000001658,OTHER,1,NONE,0,1,OPEN,0,0,0,320.38,1,1374,BLOCK,2020-01-02T03:37:52
2020-01-02 03:38:00,OTHER,90Z,MEDIUM,ORI101659,BLK0000001659,PARK,0,SERIOUS,5,4,CLEARED_EXCEPTION,0,0,0,849.11,0,3306,BLOCK,2020-01-02T03:38:53
2020-01-02 03:39:00,VANDALISM,26A,LOW,ORI101660,BLK0000001660,RESIDENCE,1,MINOR,5,0,OPEN,0,0,0,592.04,1,339,PARCEL,2020-01-02T03:39:54
2020-01-02 03:40:00,ROBBERY,240,LOW,ORI101661,BLK0000001661,PARKING,0,MINOR,5,1,CLEARED_ARREST,0,0,0,1372.56,1,1863,STREET,2020-01-02T03:40:55
2020-01-02 03:41:00,FRAUD,26A,LOW,ORI101662,BLK0000001662,TRANSIT,0,NONE,0,4,OPEN,0,0,1,2317.09,0,2942,BLOCK,2020-01-02T03:41:56
2020-01-02 03:42:00,FRAUD,26C,HIGH,ORI101663,BLK0000001663,PARKING,0,NONE,3,2,CLEARED_ARREST,0,0,0,1145.12,0,328,ZIP,2020-01-02T03:42:57
2020-01-02 03:43:00,DOMESTIC,13A,LOW,ORI101664,BLK0000001664,STREET,0,NONE,6,1,OPEN,0,0,1,3184.92,1,1273,ROOFTOP,2020-01-02T03:43:58
2020-01-02 03:44:00,BURGLARY,26B,HIGH,ORI101665,BLK0000001665,OTHER,0,MINOR,6,4,OPEN,0,0,1,943.01,0,286,ROOFTOP,2020-01-02T03:44:59
2020-01-02 03:45:00,THEFT,26C,MEDIUM,ORI101666,BLK0000001666,BAR,0,NONE,5,2,OPEN,0,0,0,1121.29,1,3105,PARCEL,2020-01-02T03:45:15
2020-01-02 03:46:00,ROBBERY,240,MEDIUM,ORI101667,BLK0000001667,BAR,1,MINOR,6,0,CLEARED_ARREST,0,0,0,1437.35,1,719,PARCEL,2020-01-02T03:46:16
2020-01-02 03:47:00,VANDALISM,90Z,LOW,ORI101668,BLK0000001668,SCHOOL,1,MINOR,6,2,OPEN,0,0,0,3309.2,0,3537,STREET,2020-01-02T03:47:17
2020-01-02 03:48:00,VANDALISM,13A,HIGH,ORI101669,BLK0000001669,SCHOOL,0,NONE,2,4,OPEN,0,0,0,2692.07,0,2792,BLOCK,2020-01-02T03:48:18
2020-01-02 03:49:00,WEAPONS,13B,HIGH,ORI101670,BLK0000001670,TRANSIT,1,NONE,6,0,CLEARED_EXCEPTION,0,0,0,2169.26,1,1966,PARCEL,2020-01-02T03:49:19
2020-01-02 03:50:00,DOMESTIC,26A,MEDIUM,ORI101671,BLK0000001671,BAR,0,MINOR,4,3,CLEARED_ARREST,0,0,1,636.18,0,423,PARCEL,2020-01-02T03:50:20
2020-01-02 03:51:00,THEFT,26B,MEDIUM,ORI101672,BLK0000001672,OTHER,1,MINOR,2,1,OPEN,1,0,1,1774.55,0,2178,STREET,2020-01-02T03:51:21
2020-01-02 03:52:00,DOMESTIC,90Z,LOW,ORI101673,BLK0000001673,BAR,1,MINOR,4,3,CLEARED_EXCEPTION,0,0,0,1847.08,0,776,BLOCK,2020-01-02T03:52:22
2020-01-02 03:53:00,ROBBERY,90Z,LOW,ORI101674,BLK0000001674,STREET,0,NONE,5,1,CLEARED_EXCEPTION,0,0,0,1733.04,0,2225,BLOCK,2020-01-02T03:53:23
2020-01-02 03:54:00,FRAUD,13A,MEDIUM,ORI101675,BLK0000001675,TRANSIT,0,MINOR,0,0,OPEN,0,0,0,2145.57,0,1966,STREET,2020-01-02T03:54:24
2020-01-02 03:55:00,THEFT,26B,LOW,ORI101676,BLK0000001676,STREET,0,NONE,2,5,OPEN,0,0,0,492.72,1,3363,ROOFTOP,2020-01-02T03:55:25
2020-01-02 03:56:00,WEAPONS,90Z,MEDIUM,ORI101677,BLK0000001677,OTHER,0,NONE,0,5,OPEN,0,0,0,3068.08,0,1490,STREET,2020-01-02T03:56:26
2020-01-02 03:57:00,DUI,23C,LOW,ORI101678,BLK0000001678,OTHER,1,NONE,1,2,CLEARED_ARREST,0,0,1,5153.55,0,313,ROOFTOP,2020-01-02T03:57:27
2020-01-02 03:58:00,ASSAULT,90Z,MEDIUM,ORI101679,BLK0000001679,PARK,1,MINOR,0,1,UNFOUNDED,0,0,0,1351.93,0,350,STREET,2020-01-02T03:58:28
2020-01-02 03:59:00,NARCOTICS,23B,LOW,ORI101680,BLK0000001680,SCHOOL,0,NONE,1,5,OPEN,0,1,0,374.8,0,137,STREET,2020-01-02T03:59:29
2020-01-02 04:00:00,DUI,90Z,MEDIUM,ORI101681,BLK0000001681,STREET,0,SERIOUS,2,4,OPEN,0,0,0,2405.85,0,641,PARCEL,2020-01-02T04:00:30
2020-01-02 04:01:00,VANDALISM,23B,CRITICAL,ORI101682,BLK0000001682,PARK,1,NONE,5,5,OPEN,0,1,0,4490.75,0,3204,STREET,2020-01-02T04:01:31
2020-01-02 04:02:00,VANDALISM,90Z,LOW,ORI101683,BLK0000001683,STREET,0,NONE,3,4,OPEN,0,0,0,406.83,0,41,PARCEL,2020-01-02T04:02:32
2020-01-02 04:03:00,ASSAULT,26C,LOW,ORI101684,BLK0000001684,PARKING,0,MINOR,5,5,OPEN,0,0,1,3148.3,1,2094,STREET,2020-01-02T04:03:33
2020-01-02 04:04:00,OTHER,13B,LOW,ORI101685,BLK0000001685,BAR,0,NONE,6,5,OPEN,1,0,0,529.6,1,692,UNKNOWN,2020-01-02T04:04:34
2020-01-02 04:05:00,BURGLARY,23A,MEDIUM,ORI101686,BLK0000001686,RESIDENCE,0,SERIOUS,1,4,CLEARED_ARREST,0,0,0,2740.41,0,2805,STREET,2020-01-02T04:05:35
2020-01-02 04:06:00,VANDALISM,23C,MEDIUM,ORI101687,BLK0000001687,SCHOOL,0,NONE,4,2,CLEARED_ARREST,0,0,0,1821.59,1,2250,PARCEL,2020-01-02T04:06:36
2020-01-02 04:07:00,FRAUD,90Z,LOW,ORI101688,BLK0000001688,STREET,1,NONE,4,0,OPEN,0,0,0,3097.92,0,797,ROOFTOP,2020-01-02T04:07:37
2020-01-02 04:08:00,BURGLARY,23C,LOW,ORI101689,BLK0000001689,SCHOOL,1,NONE,5,2,CLEARED_ARREST,0,0,1,1589.7,1,3198,STREET,2020-01-02T04:08:38
2020-01-02 04:09:00,ROBBERY,13A,LOW,ORI101690,BLK0000001690,BUSINESS,1,NONE,2,4,OPEN,0,1,0,1899.32,0,1842,PARCEL,2020-01-02T04:09:39
2020-01-02 04:10:00,OTHER,220,HIGH,ORI101691,BLK0000001691,RESIDENCE,1,MINOR,6,2,OPEN,0,0,0,2303.43,1,340,BLOCK,2020-01-02T04:10:40
2020-01-02 04:11:00,DUI,26B,HIGH,ORI101692,BLK0000001692,RESIDENCE,1,MINOR,4,3,UNFOUNDED,0,0,1,917.63,1,983,PARCEL,2020-01-02T04:11:41
2020-01-02 04:12:00,FRAUD,23A,LOW,ORI101693,BLK0000001693,PARKING,1,SERIOUS,5,3,OPEN,0,1,1,2077.29,0,1772,UNKNOWN,2020-01-02T04:12:42
2020-01-02 04:13:00,WEAPONS,23B,LOW,ORI101694,BLK0000001694,OTHER,0,MINOR,3,4,OPEN,0,0,1,1196.08,0,1636,ROOFTOP,2020-01-02T04:13:43
2020-01-02 04:14:00,ASSAULT,23C,LOW,ORI101695,BLK0000001695,PARK,1,SERIOUS,1,0,OPEN,0,0,0,785.08,0,2478,PARCEL,2020-01-02T04:14:44
2020-01-02 04:15:00,OTHER,240,LOW,ORI101696,BLK0000001696,BUSINESS,1,MINOR,2,4,CLEARED_ARREST,0,0,0,1098.5,1,1456,ROOFTOP,2020-01-02T04:15:45
2020-01-02 04:16:00,WEAPONS,23B,LOW,ORI101697,BLK0000001697,RESIDENCE,0,NONE,6,4,CLEARED_EXCEPTION,0,0,1,178.94,1,1768,STREET,2020-01-02T04:16:46
2020-01-02 04:17:00,ASSAULT,240,HIGH,ORI101698,BLK0000001698,BAR,0,MINOR,6,3,CLEARED_EXCEPTION,0,0,0,525.67,0,672,BLOCK,2020-01-02T04:17:47
2020-01-02 04:18:00,ASSAULT,220,LOW,ORI101699,BLK0000001699,SCHOOL,0,MINOR,1,3,OPEN,0,1,0,210.84,1,250,PARCEL,2020-01-02T04:18:48
2020-01-02 04:19:00,NARCOTICS,13A,MEDIUM,ORI101700,BLK0000001700,BUSINESS,1,NONE,6,4,OPEN,0,0,0,2098.42,0,1226,STREET,2020-01-02T04:19:49
2020-01-02 04:20:00,THEFT,26B,LOW,ORI101701,BLK0000001701,BUSINESS,0,NONE,2,0,CLEARED_ARREST,0,0,0,2775.08,0,1493,PARCEL,2020-01-02T04:20:50
2020-01-02 04:21:00,ASSAULT,23B,MEDIUM,ORI101702,BLK0000001702,PARK,0,SERIOUS,4,0,OPEN,0,0,0,690.29,0,1680,PARCEL,2020-01-02T04:21:51
2020-01-02 04:22:00,OTHER,13B,MEDIUM,ORI101703,BLK0000001703,PARK,0,NONE,0,5,OPEN,0,0,0,1684.48,1,977,PARCEL,2020-01-02T04:22:52
2020-01-02 04:23:00,OTHER,13B,HIGH,ORI101704,BLK0000001704,STREET,0,MINOR,5,4,CLEARED_EXCEPTION,0,0,0,1565.42,0,2863,PARCEL,2020-01-02T04:23:53
2020-01-02 04:24:00,DUI,240,MEDIUM,ORI101705,BLK0000001705,BAR,0,NONE,3,2,OPEN,0,0,1,1795.51,1,1210,STREET,2020-01-02T04:24:54
2020-01-02 04:25:00,VANDALISM,240,MEDIUM,ORI101706,BLK0000001706,PARK,1,NONE,2,0,OPEN,0,0,0,690.28,0,2908,STREET,2020-01-02T04:25:55
2020-01-02 04:26:00,FRAUD,220,MEDIUM,ORI101707,BLK0000001707,BUSINESS,0,SERIOUS,3,0,CLEARED_EXCEPTION,0,0,1,902.64,0,203,PARCEL,2020-01-02T04:26:56
2020-01-02 04:27:00,THEFT,23C,MEDIUM,ORI101708,BLK0000001708,BUSINESS,0,NONE,2,0,OPEN,0,0,0,916.24,0,3557,UNKNOWN,2020-01-02T04:27:57
2020-01-02 04:28:00,BURGLARY,250,LOW,ORI101709,BLK0000001709,PARK,0,MINOR,0,4,UNFOUNDED,0,0,0,368.91,1,2750,STREET,2020-01-02T04:28:58
2020-01-02 04:29:00,OTHER,26B,MEDIUM,ORI101710,BLK0000001710,TRANSIT,0,NONE,1,1,CLEARED_ARREST,0,0,0,1109.47,1,2138,ZIP,2020-01-02T04:29:59
2020-01-02 04:30:00,FRAUD,90Z,LOW,ORI101711,BLK0000001711,OTHER,0,MINOR,5,3,CLEARED_EXCEPTION,0,0,0,2407.41,0,2822,BLOCK,2020-01-02T04:30:15
2020-01-02 04:31:00,DOMESTIC,23C,LOW,ORI101712,BLK0000001712,BAR,0,MINOR,3,2,OPEN,0,0,0,478.07,1,209,BLOCK,2020-01-02T04:31:16
2020-01-02 04:32:00,DOMESTIC,220,LOW,ORI101713,BLK0000001713,PARK,0,NONE,0,0,OPEN,1,0,1,1500.98,0,551,STREET,2020-01-02T04:32:17
2020-01-02 04:33:00,BURGLARY,240,HIGH,ORI101714,BLK0000001714,OTHER,0,NONE,2,5,CLEARED_ARREST,0,0,0,721.91,1,1112,STREET,2020-01-02T04:33:18
2020-01-02 04:34:00,ROBBERY,90Z,HIGH,ORI101715,BLK0000001715,PARKING,0,NONE,6,4,OPEN,0,0,0,1205.61,1,80,PARCEL,2020-01-02T04:34:19
2020-01-02 04:35:00,DUI,90Z,HIGH,ORI101716,BLK0000001716,OTHER,0,NONE,1,2,OPEN,0,1,0,583.04,0,1194,UNKNOWN,2020-01-02T04:35:20
2020-01-02 04:36:00,FRAUD,13B,LOW,ORI101717,BLK0000001717,BAR,0,NONE,1,0,CLEARED_EXCEPTION,0,0,0,804.13,1,1334,ROOFTOP,2020-01-02T04:36:21
2020-01-02 04:37:00,OTHER,23B,LOW,ORI101718,BLK0000001718,RESIDENCE,1,MINOR,0,4,UNFOUNDED,0,0,1,915.26,1,734,STREET,2020-01-02T04:37:22
2020-01-02 04:38:00,DOMESTIC,26B,LOW,ORI101719,BLK0000001719,RESIDENCE,0,MINOR,0,0,CLEARED_EXCEPTION,0,1,0,1039.78,1,1277,PARCEL,2020-01-02T04:38:23
2020-01-02 04:39:00,ASSAULT,220,HIGH,ORI101720,BLK0000001720,SCHOOL,0,NONE,2,1,OPEN,0,0,0,2509.96,0,2344,ZIP,2020-01-02T04:39:24
2020-01-02 04:40:00,THEFT,220,HIGH,ORI101721,BLK0000001721,BAR,0,NONE,5,2,CLEARED_ARREST,0,0,1,2199.14,0,2987,STREET,2020-01-02T04:40:25
2020-01-02 04:41:00,OTHER,250,MEDIUM,ORI101722,BLK0000001722,RESIDENCE,0,NONE,3,4,OPEN,0,0,1,1332.69,0,154,BLOCK,2020-01-02T04:41:26
2020-01-02 04:42:00,OTHER,250,LOW,ORI101723,BLK0000001723,PARKING,0,NONE,1,4,OPEN,0,1,0,1429.43,1,920,STREET,2020-01-02T04:42:27
2020-01-02 04:43:00,NARCOTICS,23C,LOW,ORI101724,BLK0000001724,OTHER,0,SERIOUS,0,4,OPEN,0,0,1,2406.22,0,3591,STREET,2020-01-02T04:43:28
