econ_prices_pricing_month,econ_prices_cpi_item_code,econ_prices_cpi_area_code,econ_prices_cpi_index_level,econ_prices_cpi_monthly_change_pct,econ_prices_cpi_12mo_change_pct,econ_prices_ppi_commodity_code,econ_prices_ppi_index_level,econ_prices_energy_price_index,econ_prices_shelter_cost_index,econ_prices_food_at_home_index,econ_prices_food_away_index,econ_prices_medical_care_index,econ_prices_transportation_index,econ_prices_core_cpi_ex_food_energy,econ_prices_seasonal_adjustment_flag,econ_prices_base_period_reference,econ_prices_imputed_value_flag,econ_prices_outlier_detection_score,econ_prices_publication_series
2129-09,CPIITEM001497,CHI,266.68,-0.08,1.32,PPICOM001497,152.7,61.49,253.16,247.67,265.7,218.23,292.92,303.48,1,2017_100,0,0.6491,CPI_EXSHEL
2129-10,CPIITEM001498,LA,259.0,0.59,1.09,PPICOM001498,145.57,78.97,275.04,170.17,160.91,280.07,183.65,234.23,0,1982_84_100,0,0.8162,PPI_FD_ID
2129-11,CPIITEM001499,SEA,224.08,0.52,6.67,PPICOM001499,236.27,349.75,197.93,268.3,282.67,270.6,230.02,128.62,1,2017_100,0,0.9815,PPI_COM
2129-12,CPIITEM001500,MIA,182.99,-0.23,2.46,PPICOM001500,250.25,210.66,143.46,315.05,272.72,165.09,235.32,153.1,1,2017_100,0,0.4464,CPI_EXSHEL
2130-01,CPIITEM001501,LA,177.08,-0.84,8.97,PPICOM001501,265.21,80.02,225.41,247.47,324.71,198.01,129.17,189.57,1,1982_84_100,0,0.4321,PPI_FD_ID
2130-02,CPIITEM001502,LA,280.16,1.01,8.03,PPICOM001502,163.87,206.26,132.46,206.16,230.33,259.96,126.91,117.66,0,2017_100,0,0.2413,CPI_U
2130-03,CPIITEM001503,US,258.56,-0.36,8.99,PPICOM001503,193.27,341.02,124.56,187.12,308.16,196.31,305.58,212.44,1,1999_100,0,0.0045,PPI_COM
2130-04,CPIITEM001504,LA,283.33,-0.79,2.39,PPICOM001504,178.39,194.45,225.3,275.34,248.62,261.21,100.21,276.01,1,1982_84_100,0,0.9634,PPI_COM
2130-05,CPIITEM001505,SEA,298.38,-0.28,8.7,PPICOM001505,81.85,90.34,303.0,110.55,235.75,184.38,74.75,233.42,0,1999_100,0,0.2611,PPI_COM
2130-06,CPIITEM001506,NYC,187.3,0.68,0.91,PPICOM001506,151.66,98.84,293.44,123.41,116.1,157.15,214.84,288.86,0,1999_100,0,0.8799,CPI_U
2130-07,CPIITEM001507,MIA,121.33,0.29,5.64,PPICOM001507,188.03,136.79,268.85,309.08,284.68,309.1,227.71,152.66,1,2017_100,0,0.4752,PPI_FD_ID
2130-08,CPIITEM001508,DAL,198.78,0.69,-1.63,PPICOM001508,215.55,258.0,151.61,319.12,309.45,274.92,139.35,165.9,0,1999_100,1,0.129,PPI_COM
2130-09,CPIITEM001509,DAL,100.81,0.06,6.78,PPICOM001509,206.0,193.28,233.43,288.69,130.91,197.0,211.89,162.21,0,2017_100,0,0.0724,CPI_EXSHEL
2130-10,CPIITEM001510,NYC,182.58,-0.36,6.68,PPICOM001510,233.08,184.83,146.17,193.74,176.33,306.84,297.09,244.69,1,1999_100,0,0.0664,CPI_W
2130-11,CPIITEM001511,LA,144.41,0.77,5.32,PPICOM001511,225.76,286.95,177.85,319.36,123.23,216.08,162.79,208.35,1,2017_100,0,0.3588,CPI_U
2130-12,CPIITEM001512,NORTHEAST,224.62,0.11,1.87,PPICOM001512,284.7,164.44,139.66,154.19,116.32,231.77,148.77,229.98,0,2017_100,0,0.1286,CPI_EXSHEL
2131-01,CPIITEM001513,CHI,172.93,-0.26,7.74,PPICOM001513,148.31,63.72,221.6,268.29,221.75,153.7,250.63,201.58,0,2017_100,0,0.9503,PPI_COM
2131-02,CPIITEM001514,MIDWEST,119.16,-0.21,2.52,PPICOM001514,243.09,326.99,106.3,302.52,216.88,218.92,170.59,228.14,1,1982_84_100,0,0.5334,CPI_EXSHEL
2131-03,CPIITEM001515,DAL,189.14,0.11,-1.74,PPICOM001515,96.61,251.95,314.86,111.07,257.26,149.67,152.42,234.13,0,1999_100,0,0.5399,CPI_EXSHEL
2131-04,CPIITEM001516,MIA,301.74,0.56,2.69,PPICOM001516,163.59,288.22,277.33,252.44,265.05,233.55,231.12,290.96,0,1982_84_100,0,0.5993,CPI_U
2131-05,CPIITEM001517,SEA,112.02,-0.61,5.75,PPICOM001517,261.94,137.25,258.74,86.21,100.36,206.96,82.54,152.05,1,1982_84_100,1,0.1836,PPI_FD_ID
2131-06,CPIITEM001518,DAL,279.32,0.73,0.41,PPICOM001518,222.84,164.23,327.64,102.99,301.97,165.73,222.63,175.62,0,1982_84_100,0,0.4695,PPI_FD_ID
2131-07,CPIITEM001519,MIDWEST,126.37,1.36,-2.36,PPICOM001519,214.43,138.1,86.73,296.34,120.6,163.79,78.62,249.2,0,2017_100,0,0.4644,PPI_COM
2131-08,CPIITEM001520,WEST,294.45,0.14,5.11,PPICOM001520,256.61,291.46,239.92,264.17,166.57,202.48,275.73,175.75,0,1982_84_100,0,0.571,PPI_FD_ID
2131-09,CPIITEM001521,DAL,213.34,0.92,7.91,PPICOM001521,132.15,235.04,258.71,206.1,329.7,215.9,173.27,98.68,0,2017_100,0,0.3145,CPI_RS
2131-10,CPIITEM001522,LA,303.97,0.47,8.7,PPICOM001522,175.89,101.95,154.73,210.67,300.83,211.24,135.5,198.69,1,1999_100,0,0.3267,CPI_RS
2131-11,CPIITEM001523,NYC,213.88,-0.03,2.87,PPICOM001523,213.92,299.91,264.11,311.3,302.5,97.75,189.73,246.53,1,2017_100,0,0.6053,PPI_COM
2131-12,CPIITEM001524,CHI,124.77,0.14,2.65,PPICOM001524,261.89,337.22,111.97,282.05,103.69,268.14,140.29,297.02,0,1982_84_100,0,0.375,CPI_RS
2132-01,CPIITEM001525,WEST,146.78,0.26,2.96,PPICOM001525,105.94,164.83,173.43,85.71,270.84,213.5,104.69,117.39,0,2017_100,0,0.4396,PPI_FD_ID
2132-02,CPIITEM001526,US,260.44,1.16,3.24,PPICOM001526,111.87,337.04,236.52,198.83,136.16,138.99,302.02,260.27,0,1999_100,0,0.3608,CPI_U
2132-03,CPIITEM001527,US,265.37,0.35,1.07,PPICOM001527,287.78,286.48,230.25,246.82,319.75,289.83,253.66,197.69,0,1999_100,0,0.7147,PPI_COM
2132-04,CPIITEM001528,LA,286.7,0.04,0.16,PPICOM001528,139.08,206.52,146.07,172.33,258.92,179.35,244.81,104.51,1,1999_100,0,0.0017,CPI_EXSHEL
2132-05,CPIITEM001529,CHI,319.49,-0.06,6.98,PPICOM001529,121.46,139.92,302.12,279.56,126.78,99.79,273.95,222.32,0,1999_100,0,0.825,CPI_U
2132-06,CPIITEM001530,NORTHEAST,156.72,0.25,5.57,PPICOM001530,113.76,287.58,176.64,104.43,175.79,118.44,217.81,207.83,1,1982_84_100,0,0.7084,PPI_FD_ID
2132-07,CPIITEM001531,MIA,249.99,-0.08,-0.68,PPICOM001531,212.39,291.01,144.64,93.9,117.02,256.31,299.67,166.82,1,2017_100,0,0.2339,CPI_U
2132-08,CPIITEM001532,DAL,125.04,0.56,-1.07,PPICOM001532,236.84,179.06,215.94,133.81,246.02,96.51,259.14,142.7,0,2017_100,0,0.2048,CPI_RS
2132-09,CPIITEM001533,CHI,257.2,0.09,1.56,PPICOM001533,210.48,236.09,260.62,134.74,276.11,239.34,255.14,305.41,1,1999_100,0,0.1315,CPI_EXSHEL
2132-10,CPIITEM001534,MIDWEST,110.41,-0.27,1.95,PPICOM001534,82.64,225.98,181.28,163.12,151.5,260.07,72.68,288.05,0,1999_100,0,0.1188,CPI_EXSHEL
2132-11,CPIITEM001535,CHI,154.68,0.93,5.84,PPICOM001535,94.75,325.17,93.97,122.08,115.47,183.06,144.66,233.79,1,1999_100,0,0.1493,CPI_RS
2132-12,CPIITEM001536,WEST,160.63,-0.1,3.44,PPICOM001536,193.56,288.68,216.19,275.33,217.62,216.78,240.02,303.27,1,1982_84_100,0,0.4641,PPI_COM
2133-01,CPIITEM001537,DAL,181.19,0.09,2.26,PPICOM001537,87.05,147.6,116.6,187.53,110.4,248.27,141.85,109.96,1,1982_84_100,0,0.7036,CPI_EXSHEL
2133-02,CPIITEM001538,MIA,124.01,0.08,4.28,PPICOM001538,175.97,156.69,325.49,182.61,125.73,105.94,101.87,126.24,1,1999_100,0,0.488,CPI_U
2133-03,CPIITEM001539,CHI,156.35,-0.19,2.11,PPICOM001539,260.44,204.25,266.51,289.05,279.55,296.53,287.73,196.14,0,1999_100,0,0.3249,PPI_COM
2133-04,CPIITEM001540,WEST,260.58,-0.03,6.38,PPICOM001540,128.91,308.21,202.8,281.2,145.31,111.31,180.0,232.46,0,1982_84_100,0,0.6201,PPI_FD_ID
2133-05,CPIITEM001541,SOUTH,316.47,0.5,6.65,PPICOM001541,137.14,165.84,136.19,154.44,191.88,154.04,234.5,218.4,0,1982_84_100,0,0.8565,CPI_W
2133-06,CPIITEM001542,SEA,209.9,-0.03,7.66,PPICOM001542,134.88,183.2,194.56,279.68,206.3,136.3,285.25,101.99,1,2017_100,0,0.5826,CPI_U
2133-07,CPIITEM001543,CHI,209.11,-0.41,1.88,PPICOM001543,162.93,231.1,128.37,188.04,100.1,211.69,194.47,178.11,1,2017_100,0,0.3554,PPI_FD_ID
2133-08,CPIITEM001544,MIA,219.16,0.15,4.27,PPICOM001544,206.58,285.69,90.14,92.53,93.51,185.23,129.63,281.05,0,1999_100,0,0.9604,CPI_RS
2133-09,CPIITEM001545,LA,179.85,-0.4,8.33,PPICOM001545,184.52,207.73,255.01,285.98,147.9,241.64,220.0,137.8,1,1999_100,0,0.7674,CPI_W
2133-10,CPIITEM001546,DAL,191.7,0.43,1.04,PPICOM001546,131.32,84.8,180.56,195.8,202.06,181.12,85.7,194.37,1,2017_100,0,0.2937,CPI_W
2133-11,CPIITEM001547,DAL,259.96,-0.24,-2.21,PPICOM001547,281.57,226.82,246.94,225.66,268.58,287.3,123.13,287.48,0,1999_100,0,0.0252,CPI_W
2133-12,CPIITEM001548,SEA,237.16,0.43,-1.35,PPICOM001548,250.2,91.83,276.14,153.2,312.98,141.25,248.72,178.72,0,1999_100,0,0.3837,PPI_FD_ID
2134-01,CPIITEM001549,MIA,279.94,0.02,6.23,PPICOM001549,254.91,217.31,301.87,259.47,209.55,286.68,147.27,113.89,1,1982_84_100,0,0.0892,PPI_FD_ID
2134-02,CPIITEM001550,SEA,147.6,0.33,1.96,PPICOM001550,133.21,88.95,284.28,169.09,192.8,194.1,179.49,163.1,0,1999_100,0,0.2517,CPI_RS
2134-03,CPIITEM001551,NYC,179.06,0.62,1.12,PPICOM001551,199.27,252.25,311.02,240.73,133.39,134.98,222.08,241.8,1,1999_100,0,0.5992,CPI_U
2134-04,CPIITEM001552,LA,155.77,0.52,-2.17,PPICOM001552,121.98,277.71,287.32,204.62,132.3,145.58,137.72,114.01,1,1999_100,0,0.3942,CPI_EXSHEL
2134-05,CPIITEM001553,CHI,217.54,-0.05,5.84,PPICOM001553,97.51,272.97,112.93,312.18,246.31,248.5,119.07,219.1,0,1982_84_100,0,0.9863,PPI_COM
2134-06,CPIITEM001554,LA,282.69,0.32,1.42,PPICOM001554,171.97,97.42,261.57,135.47,156.77,245.71,153.95,132.94,0,1999_100,0,0.9502,PPI_FD_ID
2134-07,CPIITEM001555,NORTHEAST,215.26,0.41,0.06,PPICOM001555,124.07,122.91,321.65,216.67,263.76,177.17,246.99,275.43,0,1999_100,0,0.2268,PPI_COM
2134-08,CPIITEM001556,NORTHEAST,217.51,-0.18,-0.47,PPICOM001556,94.84,209.61,167.33,164.71,142.69,167.96,294.56,251.14,1,2017_100,1,0.8802,CPI_U
2134-09,CPIITEM001557,SEA,116.52,-0.23,1.99,PPICOM001557,195.16,272.02,148.06,125.51,113.11,243.32,243.9,251.01,1,2017_100,0,0.8552,PPI_COM
2134-10,CPIITEM001558,MIA,125.19,0.71,5.57,PPICOM001558,185.26,335.36,132.41,309.23,260.5,225.3,280.94,228.17,1,1982_84_100,0,0.0989,CPI_U
2134-11,CPIITEM001559,SEA,233.62,1.25,4.41,PPICOM001559,120.3,169.19,303.09,159.32,242.79,150.39,85.22,296.04,1,1999_100,0,0.5362,PPI_COM
2134-12,CPIITEM001560,SOUTH,288.72,0.02,6.78,PPICOM001560,117.96,340.21,324.0,231.56,275.73,162.38,252.54,196.75,1,2017_100,0,0.6379,PPI_FD_ID
2135-01,CPIITEM001561,LA,185.47,-0.35,-0.63,PPICOM001561,103.22,326.02,191.86,91.29,254.75,263.18,116.54,246.67,1,1999_100,0,0.5841,CPI_RS
2135-02,CPIITEM001562,US,100.92,0.79,4.77,PPICOM001562,193.58,264.56,207.28,221.09,302.33,136.54,109.56,296.57,1,2017_100,0,0.1982,PPI_FD_ID
2135-03,CPIITEM001563,US,225.09,-0.08,5.02,PPICOM001563,196.84,171.44,159.29,118.84,266.99,123.08,159.83,107.5,1,2017_100,0,0.197,CPI_W
2135-04,CPIITEM001564,US,309.96,0.11,-1.92,PPICOM001564,82.96,186.69,235.79,220.02,313.82,301.58,124.95,148.42,0,2017_100,0,0.8691,CPI_EXSHEL
2135-05,CPIITEM001565,MIDWEST,132.2,0.39,-1.55,PPICOM001565,153.42,306.22,203.04,196.45,188.27,145.66,104.97,152.0,1,2017_100,0,0.0194,CPI_RS
2135-06,CPIITEM001566,SOUTH,265.66,-0.61,5.66,PPICOM001566,118.11,138.5,247.81,213.7,325.2,227.67,301.49,141.83,1,1982_84_100,0,0.7397,PPI_FD_ID
2135-07,CPIITEM001567,LA,218.34,1.36,8.4,PPICOM001567,246.93,121.77,270.44,176.16,296.24,181.38,91.93,138.9,1,1982_84_100,0,0.6284,CPI_EXSHEL
2135-08,CPIITEM001568,LA,193.25,-0.24,-0.48,PPICOM001568,98.85,323.97,91.28,132.83,214.94,162.81,134.32,301.09,0,2017_100,0,0.7077,CPI_RS
2135-09,CPIITEM001569,NORTHEAST,203.19,-0.51,1.81,PPICOM001569,88.37,282.33,128.35,303.93,334.08,118.92,109.87,225.43,0,2017_100,0,0.9806,PPI_FD_ID
2135-10,CPIITEM001570,DAL,108.29,0.11,4.87,PPICOM001570,205.26,246.73,181.19,145.33,311.59,125.28,303.31,163.97,0,1999_100,0,0.7853,CPI_W
2135-11,CPIITEM001571,SOUTH,104.81,0.41,6.34,PPICOM001571,287.08,312.04,165.36,87.0,264.47,150.83,268.53,260.94,1,1999_100,0,0.4482,CPI_EXSHEL
2135-12,CPIITEM001572,SOUTH,137.16,0.2,3.91,PPICOM001572,215.94,316.85,315.7,305.14,308.61,301.24,235.94,165.72,0,2017_100,1,0.5909,CPI_W
2136-01,CPIITEM001573,LA,223.2,-0.1,-0.22,PPICOM001573,203.52,282.08,157.42,135.1,124.43,195.77,202.59,267.23,0,1982_84_100,0,0.7797,CPI_EXSHEL
2136-02,CPIITEM001574,DAL,243.61,-0.25,3.47,PPICOM001574,206.0,159.57,259.01,103.72,157.33,193.09,297.55,283.61,1,2017_100,0,0.52,PPI_FD_ID
2136-03,CPIITEM001575,NYC,315.49,-0.64,6.31,PPICOM001575,232.48,194.47,96.08,157.41,180.03,273.65,265.64,263.21,0,1982_84_100,0,0.3738,CPI_W
2136-04,CPIITEM001576,SEA,251.38,0.06,2.65,PPICOM001576,184.65,313.77,292.69,264.86,247.88,281.02,273.29,116.56,1,1999_100,0,0.6681,PPI_FD_ID
2136-05,CPIITEM001577,SOUTH,182.69,0.43,7.25,PPICOM001577,163.92,186.25,158.29,208.16,247.19,247.35,291.6,243.25,1,1982_84_100,0,0.9793,CPI_EXSHEL
2136-06,CPIITEM001578,DAL,203.85,-1.2,2.04,PPICOM001578,127.52,250.05,147.93,90.85,117.34,144.7,270.67,273.94,0,2017_100,0,0.1315,CPI_EXSHEL
2136-07,CPIITEM001579,SOUTH,309.07,0.2,-1.52,PPICOM001579,217.19,107.85,100.91,302.08,152.68,235.77,83.26,235.82,1,1982_84_100,1,0.3398,CPI_RS
2136-08,CPIITEM001580,NORTHEAST,92.59,0.19,6.61,PPICOM001580,152.5,263.39,152.74,100.25,176.58,121.8,209.31,307.22,1,1982_84_100,0,0.4937,CPI_W
2136-09,CPIITEM001581,NORTHEAST,149.77,-0.05,6.13,PPICOM001581,244.19,207.21,315.11,101.17,298.39,137.41,186.76,268.13,0,1982_84_100,0,0.0466,PPI_COM
2136-10,CPIITEM001582,MIDWEST,187.78,-0.48,4.96,PPICOM001582,277.18,238.26,325.2,240.68,131.35,156.57,191.51,188.71,1,1982_84_100,0,0.696,CPI_RS
2136-11,CPIITEM001583,US,161.09,0.47,-1.85,PPICOM001583,235.17,304.13,319.88,116.85,263.5,279.81,206.24,283.36,1,1982_84_100,0,0.888,PPI_FD_ID
2136-12,CPIITEM001584,SOUTH,174.31,-0.08,8.0,PPICOM001584,237.67,253.1,193.92,306.8,96.89,227.54,113.75,132.47,0,1982_84_100,0,0.5294,PPI_FD_ID
2137-01,CPIITEM001585,US,121.11,0.46,6.46,PPICOM001585,276.8,232.02,226.62,163.59,336.01,268.13,121.39,293.72,0,1982_84_100,0,0.826,PPI_COM
2137-02,CPIITEM001586,DAL,213.95,0.68,2.03,PPICOM001586,203.73,86.25,83.37,173.8,298.08,307.09,193.44,121.03,0,2017_100,0,0.3919,PPI_FD_ID
2137-03,CPIITEM001587,LA,150.95,-0.76,7.61,PPICOM001587,80.59,142.01,328.83,271.44,294.25,291.43,211.4,153.58,0,2017_100,0,0.3608,CPI_EXSHEL
2137-04,CPIITEM001588,CHI,125.58,-0.13,4.79,PPICOM001588,119.64,317.2,170.72,96.97,297.49,167.32,240.31,220.0,0,1982_84_100,0,0.2445,PPI_FD_ID
2137-05,CPIITEM001589,DAL,195.85,0.03,7.84,PPICOM001589,226.4,153.45,233.44,255.58,187.1,102.24,257.71,108.32,0,2017_100,0,0.4529,CPI_RS
2137-06,CPIITEM001590,US,207.68,0.73,-2.06,PPICOM001590,208.44,270.86,222.42,186.23,313.11,172.73,299.5,118.15,1,1982_84_100,0,0.1623,PPI_COM
2137-07,CPIITEM001591,LA,265.86,0.54,-1.38,PPICOM001591,273.79,255.38,310.62,229.34,112.01,232.76,194.66,292.24,0,1999_100,0,0.8029,PPI_COM
2137-08,CPIITEM001592,MIDWEST,174.27,-0.01,-0.9,PPICOM001592,118.23,260.59,251.37,303.45,144.83,192.36,126.75,282.37,0,1982_84_100,1,0.3923,CPI_EXSHEL
2137-09,CPIITEM001593,US,201.03,0.16,-0.1,PPICOM001593,171.4,263.58,127.21,277.0,142.79,185.63,257.72,187.53,0,1982_84_100,0,0.1616,PPI_FD_ID
2137-10,CPIITEM001594,MIDWEST,157.46,0.22,1.23,PPICOM001594,163.6,252.75,114.19,176.61,242.78,121.83,157.79,99.67,0,2017_100,0,0.4693,PPI_FD_ID
2137-11,CPIITEM001595,MIA,163.05,1.21,5.71,PPICOM001595,190.64,87.86,315.15,269.24,139.16,178.72,139.03,238.22,0,2017_100,0,0.0073,CPI_W
2137-12,CPIITEM001596,CHI,218.32,0.17,6.55,PPICOM001596,247.32,323.88,326.63,190.07,107.91,259.56,285.95,262.8,1,2017_100,0,0.2253,CPI_RS
2138-01,CPIITEM001597,SOUTH,109.26,0.35,1.83,PPICOM001597,143.72,176.03,189.51,160.39,152.55,244.64,240.56,100.69,0,1999_100,0,0.4346,PPI_FD_ID
2138-02,CPIITEM001598,MIA,115.75,0.35,-0.44,PPICOM001598,256.29,311.67,231.93,88.24,151.28,102.17,213.69,110.66,0,2017_100,0,0.9812,CPI_U
2138-03,CPIITEM001599,NYC,142.92,0.94,3.7,PPICOM001599,94.66,282.75,122.2,235.99,146.83,132.3,224.34,270.08,1,1999_100,0,0.5384,PPI_COM
2138-04,CPIITEM001600,MIDWEST,124.27,0.25,6.53,PPICOM001600,123.4,283.64,106.79,111.24,104.03,163.65,187.01,109.46,1,1982_84_100,0,0.2568,CPI_W
2138-05,CPIITEM001601,MIA,133.62,-0.76,2.68,PPICOM001601,111.44,208.62,284.7,177.7,107.67,164.82,271.14,138.35,1,1999_100,0,0.9779,PPI_COM
2138-06,CPIITEM001602,MIDWEST,221.86,0.37,8.88,PPICOM001602,99.47,76.45,140.16,248.43,249.32,129.31,205.79,134.99,1,1999_100,0,0.171,CPI_W
2138-07,CPIITEM001603,CHI,202.65,0.51,7.57,PPICOM001603,208.9,212.26,295.75,152.56,188.53,191.37,145.53,159.75,1,2017_100,0,0.8968,CPI_RS
2138-08,CPIITEM001604,LA,134.13,-0.23,1.3,PPICOM001604,168.89,121.34,154.77,226.74,108.68,131.62,84.93,178.2,1,2017_100,0,0.6729,PPI_COM
2138-09,CPIITEM001605,NORTHEAST,98.06,-0.46,0.2,PPICOM001605,270.74,130.1,223.54,300.81,217.0,190.48,126.29,208.89,0,1999_100,0,0.5167,CPI_U
2138-10,CPIITEM001606,MIA,208.73,-0.91,-0.36,PPICOM001606,121.28,69.71,305.37,212.75,149.43,104.43,308.22,124.87,0,2017_100,0,0.5428,CPI_EXSHEL
2138-11,CPIITEM001607,NYC,104.82,-0.01,1.86,PPICOM001607,148.64,168.37,327.66,209.08,111.23,248.96,222.26,172.63,0,1982_84_100,0,0.7875,CPI_W
2138-12,CPIITEM001608,MIA,114.42,0.85,2.47,PPICOM001608,129.23,179.58,293.84,240.37,96.78,107.19,182.18,255.6,1,1999_100,0,0.3857,PPI_COM
2139-01,CPIITEM001609,CHI,111.65,0.35,-2.03,PPICOM001609,258.59,82.87,98.92,215.12,142.08,300.59,107.59,242.9,0,1999_100,0,0.653,CPI_U
2139-02,CPIITEM001610,WEST,245.74,1.29,6.38,PPICOM001610,230.5,307.52,248.91,310.91,235.14,283.98,131.51,120.34,1,1982_84_100,0,0.2242,CPI_W
2139-03,CPIITEM001611,WEST,229.63,0.98,3.84,PPICOM001611,187.67,170.66,96.9,120.35,266.72,111.14,133.8,255.83,1,2017_100,0,0.0701,PPI_FD_ID
2139-04,CPIITEM001612,SOUTH,145.69,-0.66,0.05,PPICOM001612,129.65,322.11,168.59,270.19,259.14,309.25,193.3,184.62,0,2017_100,0,0.7931,PPI_FD_ID
2139-05,CPIITEM001613,DAL,166.25,0.85,-1.19,PPICOM001613,205.41,209.87,171.28,215.14,259.93,162.72,170.8,95.63,1,2017_100,0,0.9086,CPI_RS
2139-06,CPIITEM001614,NYC,225.96,0.89,6.22,PPICOM001614,277.89,321.14,221.14,245.55,174.93,236.34,298.72,125.18,0,1999_100,0,0.9042,CPI_EXSHEL
2139-07,CPIITEM001615,CHI,297.58,-0.15,-0.05,PPICOM001615,240.62,63.66,146.07,182.73,223.34,213.51,210.27,165.51,0,2017_100,0,0.9658,CPI_RS
2139-08,CPIITEM001616,NORTHEAST,314.43,-0.22,-1.25,PPICOM001616,266.7,170.91,159.56,317.2,157.17,141.28,107.59,307.83,0,2017_100,0,0.4343,CPI_RS
2139-09,CPIITEM001617,WEST,256.24,0.08,0.97,PPICOM001617,108.62,147.92,320.13,271.4,325.33,140.25,174.87,181.3,0,1982_84_100,0,0.8401,CPI_U
2139-10,CPIITEM001618,SEA,232.27,-0.47,0.57,PPICOM001618,84.31,234.81,193.1,174.84,136.45,235.38,273.79,275.68,0,2017_100,0,0.9861,CPI_RS
2139-11,CPIITEM001619,SOUTH,239.91,0.44,1.37,PPICOM001619,261.71,203.39,298.27,212.16,213.23,183.66,294.55,213.09,0,1999_100,0,0.0329,CPI_RS
2139-12,CPIITEM001620,NORTHEAST,112.19,-0.41,6.21,PPICOM001620,110.94,102.81,175.3,109.29,291.19,292.63,161.65,229.95,1,2017_100,0,0.7879,CPI_U
2140-01,CPIITEM001621,SOUTH,295.19,0.52,1.38,PPICOM001621,230.68,268.63,199.18,226.81,182.35,206.78,94.06,273.96,0,1999_100,0,0.7576,CPI_RS
2140-02,CPIITEM001622,WEST,193.08,0.45,0.05,PPICOM001622,95.84,318.68,304.97,194.81,230.12,132.64,85.56,283.62,1,1999_100,1,0.8203,CPI_EXSHEL
2140-03,CPIITEM001623,LA,319.92,-0.46,5.47,PPICOM001623,223.73,92.44,277.14,105.27,329.06,307.95,289.41,243.75,0,1982_84_100,0,0.2551,CPI_RS
2140-04,CPIITEM001624,SEA,146.09,0.33,7.46,PPICOM001624,199.21,257.67,126.48,214.01,164.33,295.09,165.39,99.73,1,2017_100,0,0.9657,CPI_EXSHEL
2140-05,CPIITEM001625,MIDWEST,150.16,0.55,4.38,PPICOM001625,149.59,293.74,317.03,141.96,149.1,114.28,309.96,226.53,0,1982_84_100,0,0.4098,CPI_U
2140-06,CPIITEM001626,MIA,271.96,0.03,2.41,PPICOM001626,85.62,172.68,231.6,153.45,115.51,170.05,203.39,97.92,1,2017_100,0,0.7196,CPI_W
2140-07,CPIITEM001627,NORTHEAST,100.53,-0.51,3.16,PPICOM001627,84.91,320.63,276.59,262.44,203.6,175.2,307.64,206.88,0,2017_100,0,0.1724,PPI_FD_ID
2140-08,CPIITEM001628,NYC,154.27,0.41,2.32,PPICOM001628,274.4,313.36,222.55,275.16,200.18,289.05,106.08,271.33,0,2017_100,0,0.2994,PPI_COM
2140-09,CPIITEM001629,MIA,128.36,-1.27,7.56,PPICOM001629,252.19,246.48,297.55,134.58,140.88,210.19,125.01,193.65,1,2017_100,1,0.8702,CPI_U
2140-10,CPIITEM001630,LA,268.55,-0.08,7.76,PPICOM001630,226.59,87.11,156.05,179.86,188.97,168.32,78.15,243.52,1,1999_100,0,0.0903,CPI_W
2140-11,CPIITEM001631,SEA,215.37,0.37,8.03,PPICOM001631,260.82,66.74,108.96,177.21,328.58,308.68,220.44,194.01,1,1982_84_100,0,0.546,PPI_FD_ID
2140-12,CPIITEM001632,MIDWEST,155.88,-0.34,0.47,PPICOM001632,192.48,300.26,138.73,268.29,241.13,145.78,148.59,293.42,0,1999_100,0,0.7346,CPI_RS
2141-01,CPIITEM001633,MIDWEST,314.54,-0.21,5.88,PPICOM001633,139.29,243.86,122.56,89.61,263.96,261.14,182.45,134.59,0,2017_100,0,0.5898,CPI_U
2141-02,CPIITEM001634,MIA,285.04,0.21,7.63,PPICOM001634,208.16,268.8,168.57,161.5,224.82,296.04,299.24,216.35,1,2017_100,0,0.2126,CPI_EXSHEL
2141-03,CPIITEM001635,DAL,216.6,0.07,2.86,PPICOM001635,214.68,71.04,114.76,273.67,102.16,240.25,158.61,183.49,0,1999_100,0,0.7326,CPI_EXSHEL
2141-04,CPIITEM001636,US,261.72,-0.02,2.19,PPICOM001636,102.26,185.18,231.88,102.05,269.55,133.39,266.17,113.93,1,1999_100,0,0.0356,PPI_FD_ID
2141-05,CPIITEM001637,MIA,208.74,-0.05,2.32,PPICOM001637,226.54,168.34,240.97,138.01,160.37,280.05,303.57,188.3,0,1982_84_100,0,0.0307,PPI_COM
2141-06,CPIITEM001638,SOUTH,235.48,0.55,0.71,PPICOM001638,251.65,160.21,297.81,121.92,197.03,266.45,131.45,220.92,1,2017_100,0,0.3643,CPI_W
2141-07,CPIITEM001639,WEST,278.33,-0.22,8.3,PPICOM001639,156.77,243.21,240.63,186.37,262.04,142.51,127.39,246.89,0,1982_84_100,0,0.7833,CPI_EXSHEL
2141-08,CPIITEM001640,LA,102.14,0.5,3.53,PPICOM001640,281.03,190.07,113.71,272.96,158.49,143.56,213.69,176.28,0,1999_100,0,0.3053,CPI_U
2141-09,CPIITEM001641,CHI,231.9,-0.06,6.73,PPICOM001641,211.63,70.04,281.5,319.66,163.59,233.75,232.25,253.62,0,1982_84_100,0,0.3042,PPI_FD_ID
2141-10,CPIITEM001642,US,285.47,0.01,4.27,PPICOM001642,173.9,228.69,198.59,146.17,248.07,104.04,182.38,259.23,0,1982_84_100,0,0.2677,CPI_RS
