env_air_monitor_date,env_air_monitor_site_id,env_air_pollutant_code,env_air_daily_avg_concentration,env_air_daily_max_8hr_concentration,env_air_aqi_value,env_air_exceedance_flag,env_air_exceptional_event_flag,env_air_wildfire_smoke_flag,env_air_temperature_c,env_air_relative_humidity_pct,env_air_wind_speed_m_s,env_air_wind_direction_deg,env_air_barometric_pressure_hpa,env_air_instrument_method_code,env_air_data_completeness_pct,env_air_calibration_check_flag,env_air_near_roadway_indicator,env_air_population_exposure_estimate,env_air_health_advisory_level
2023-01-11,SITE0001472,PM10,71.951,214.064,64,0,0,0,39.27,42.98,5.88,335,961.12,UV_PHOTOMETRY,80.05,0,0,1926812,UNHEALTHY
2023-01-12,SITE0001473,PM25,35.488,67.783,201,0,0,0,4.57,57.16,2.56,1,1026.57,NDIR,81.68,0,0,119663,NONE
2023-01-13,SITE0001474,PM25,101.968,163.177,2,0,0,0,34.59,18.65,6.9,292,963.56,FEM,62.21,0,0,2184971,SENSITIVE
2023-01-14,SITE0001475,O3,17.698,148.298,227,0,0,0,2.92,36.17,12.93,256,1003.46,FEM,86.01,0,1,1659726,UNHEALTHY
2023-01-15,SITE0001476,PM25,117.091,165.044,144,0,0,0,11.68,93.11,10.69,344,1001.71,FEM,80.52,0,1,2365539,NONE
2023-01-16,SITE0001477,O3,101.755,155.713,388,0,0,0,40.4,90.82,0.44,198,1032.14,TEOM,82.75,0,0,476584,NONE
2023-01-17,SITE0001478,O3,79.152,145.489,328,0,0,0,10.33,64.09,14.44,231,991.83,UV_PHOTOMETRY,64.24,1,0,648076,SENSITIVE
2023-01-18,SITE0001479,PM25,26.35,33.693,482,0,0,0,1.29,72.18,12.76,226,999.81,NDIR,50.31,1,0,501719,SENSITIVE
2023-01-19,SITE0001480,PM25,55.933,140.02,485,1,0,0,14.19,19.07,9.2,57,1009.26,FRM,53.19,0,0,791625,UNHEALTHY
2023-01-20,SITE0001481,O3,50.642,129.015,51,0,0,0,-19.94,54.45,0.63,200,985.67,BAM1020,69.29,0,0,2432589,NONE
2023-01-21,SITE0001482,O3,81.332,233.759,298,1,0,0,13.54,80.55,8.04,137,1019.25,BAM1020,92.18,1,0,34998,NONE
2023-01-22,SITE0001483,PM25,93.518,185.188,218,0,0,0,-11.87,78.11,3.23,266,956.98,BAM1020,73.98,0,0,479300,UNHEALTHY
2023-01-23,SITE0001484,O3,112.281,38.719,250,0,0,0,5.43,73.79,0.39,198,953.97,TEOM,60.03,0,0,564359,NONE
2023-01-24,SITE0001485,PM25,59.417,220.517,7,0,0,0,41.59,23.37,6.23,244,1048.94,UV_PHOTOMETRY,67.27,0,1,2205298,VERY_UNHEALTHY
2023-01-25,SITE0001486,O3,42.06,153.641,17,0,0,1,8.23,30.17,5.71,355,1008.74,TEOM,86.41,0,0,523737,VERY_UNHEALTHY
2023-01-26,SITE0001487,PM25,18.109,245.207,150,0,0,0,5.6,64.89,17.55,116,1043.61,BAM1020,73.91,0,0,70015,SENSITIVE
2023-01-27,SITE0001488,SO2,31.01,109.098,266,0,0,0,22.96,92.16,11.0,132,958.16,BAM1020,73.74,0,0,2309657,NONE
2023-01-28,SITE0001489,CO,86.413,148.236,381,0,0,0,-11.38,12.61,3.23,197,1043.61,UV_PHOTOMETRY,55.29,0,0,788674,NONE
2023-01-29,SITE0001490,SO2,111.985,35.56,283,0,0,0,9.17,64.53,5.41,41,961.16,FEM,57.89,0,0,2464808,UNHEALTHY
2023-01-30,SITE0001491,O3,77.957,7.738,497,0,0,0,-16.15,70.74,15.41,22,1038.07,NDIR,79.12,1,1,869326,NONE
2023-01-31,SITE0001492,PM25,80.192,243.214,67,0,0,0,11.62,29.43,0.48,263,981.2,NDIR,85.94,1,0,722049,NONE
2023-02-01,SITE0001493,PM25,58.968,92.067,272,0,0,1,-15.0,58.26,4.34,195,982.65,FEM,93.0,0,0,540658,VERY_UNHEALTHY
2023-02-02,SITE0001494,PM25,2.856,206.96,391,0,0,0,30.02,58.77,0.97,103,971.74,FRM,94.65,0,0,1406839,NONE
2023-02-03,SITE0001495,O3,61.192,166.487,146,0,0,0,-12.75,87.76,1.64,273,1040.21,NDIR,72.42,0,0,1607800,NONE
2023-02-04,SITE0001496,O3,50.709,197.045,313,0,0,0,26.74,23.42,10.59,104,1046.91,TEOM,56.14,0,0,801858,NONE
2023-02-05,SITE0001497,O3,104.301,200.596,203,0,0,0,44.61,22.12,6.4,274,965.55,NDIR,99.2,0,0,84479,SENSITIVE
2023-02-06,SITE0001498,PM25,111.244,107.332,440,0,0,0,2.21,76.18,12.82,48,1019.69,BAM1020,95.9,0,1,139817,NONE
2023-02-07,SITE0001499,SO2,75.07,13.887,222,0,0,0,11.11,64.95,3.77,9,994.22,BAM1020,80.21,0,0,1979298,NONE
2023-02-08,SITE0001500,CO,95.064,206.4,270,1,0,0,-17.22,18.32,10.4,313,1017.48,FRM,76.59,0,0,727401,NONE
2023-02-09,SITE0001501,PM25,67.49,8.901,434,0,0,0,34.7,66.61,17.25,242,1004.7,CHEMILUMINESCENCE,67.69,0,0,25410,UNHEALTHY
2023-02-10,SITE0001502,O3,28.211,233.112,223,0,0,1,24.07,37.52,16.71,213,958.08,NDIR,84.76,0,0,1827012,SENSITIVE
2023-02-11,SITE0001503,O3,73.991,26.756,228,0,0,0,11.43,94.47,11.29,36,996.6,BAM1020,68.24,0,1,2382690,NONE
2023-02-12,SITE0001504,CO,113.405,139.533,207,0,0,0,-18.57,77.84,10.4,326,951.57,CHEMILUMINESCENCE,54.94,0,0,797909,SENSITIVE
2023-02-13,SITE0001505,NO2,78.46,232.054,196,0,0,0,-4.2,53.37,7.5,158,1045.01,CHEMILUMINESCENCE,70.74,0,1,711424,NONE
2023-02-14,SITE0001506,NO2,113.739,43.074,462,1,0,0,23.33,53.27,3.24,117,1002.61,TEOM,57.75,0,1,1667103,UNHEALTHY
2023-02-15,SITE0001507,CO,35.966,24.791,112,0,0,0,-10.07,30.87,10.12,333,1029.93,FEM,64.87,1,0,1163021,SENSITIVE
2023-02-16,SITE0001508,PM25,5.272,108.915,0,0,0,0,22.45,65.63,4.73,318,1038.89,BAM1020,67.64,0,0,2411198,SENSITIVE
2023-02-17,SITE0001509,PM25,57.468,131.456,104,0,1,0,-13.03,83.26,6.54,248,1020.32,CHEMILUMINESCENCE,75.17,0,0,1572848,NONE
2023-02-18,SITE0001510,PM10,97.349,76.633,454,0,0,0,-3.51,37.43,6.94,287,989.62,FEM,88.08,0,0,2213401,NONE
2023-02-19,SITE0001511,NO2,40.941,81.232,422,0,0,0,19.25,82.05,4.68,236,966.21,NDIR,83.94,1,0,592128,NONE
2023-02-20,SITE0001512,O3,67.605,137.297,445,0,0,0,34.48,68.59,8.93,104,996.08,UV_PHOTOMETRY,63.82,0,1,2156092,NONE
2023-02-21,SITE0001513,PM25,5.809,187.527,490,0,0,0,5.02,96.72,12.45,171,979.02,NDIR,59.3,0,1,2124668,VERY_UNHEALTHY
2023-02-22,SITE0001514,PM25,18.518,183.057,479,0,0,1,42.6,18.83,1.15,121,958.91,TEOM,67.77,0,1,1640451,UNHEALTHY
2023-02-23,SITE0001515,O3,111.135,145.562,228,1,0,0,5.01,42.22,17.31,20,966.57,CHEMILUMINESCENCE,71.73,0,0,145412,NONE
2023-02-24,SITE0001516,PM25,3.364,145.004,367,0,0,0,-9.53,52.22,2.27,4,1048.04,TEOM,62.51,0,0,1016265,NONE
2023-02-25,SITE0001517,PM10,32.391,60.533,353,0,0,0,35.26,77.14,13.44,41,969.29,TEOM,58.02,0,0,1338569,UNHEALTHY
2023-02-26,SITE0001518,PM25,102.863,33.905,277,0,0,1,11.26,33.22,4.85,358,1039.98,CHEMILUMINESCENCE,70.75,0,1,1554558,VERY_UNHEALTHY
2023-02-27,SITE0001519,O3,43.071,57.285,494,0,0,0,33.55,81.62,9.09,0,984.82,BAM1020,87.9,0,0,1179364,NONE
2023-02-28,SITE0001520,PM10,58.381,14.497,106,1,0,1,-19.12,60.95,4.17,275,1021.62,BAM1020,67.71,0,0,1984608,NONE
2023-03-01,SITE0001521,PM10,91.364,74.98,124,0,0,0,20.82,73.7,13.3,321,1027.07,UV_PHOTOMETRY,69.94,0,0,1475460,HAZARDOUS
2023-03-02,SITE0001522,NO2,62.681,55.095,357,0,0,0,7.38,89.72,9.09,231,1000.51,FEM,52.48,0,0,170165,NONE
2023-03-03,SITE0001523,NO2,58.758,151.228,336,0,1,0,20.37,53.6,4.76,28,977.87,BAM1020,85.87,0,1,652997,SENSITIVE
2023-03-04,SITE0001524,PM25,17.392,86.229,480,0,0,0,43.64,7.47,3.48,296,1033.63,TEOM,61.26,0,0,979013,NONE
2023-03-05,SITE0001525,O3,111.165,179.715,157,0,0,1,-16.62,16.45,0.86,65,1009.86,TEOM,98.23,0,0,345656,NONE
2023-03-06,SITE0001526,PM25,104.176,241.433,113,0,0,0,36.69,88.73,1.73,347,958.47,TEOM,97.99,1,0,54735,VERY_UNHEALTHY
2023-03-07,SITE0001527,PM25,102.604,1.127,47,0,0,0,26.05,48.46,8.48,279,1030.97,NDIR,55.71,0,1,849423,NONE
2023-03-08,SITE0001528,PM25,5.747,42.163,145,1,0,0,10.42,57.58,10.67,118,988.83,NDIR,70.39,0,0,951299,NONE
2023-03-09,SITE0001529,SO2,4.918,111.596,323,0,0,0,-10.63,12.8,0.57,304,990.85,TEOM,53.82,0,1,938746,SENSITIVE
2023-03-10,SITE0001530,PM25,102.875,170.689,29,0,0,1,16.5,19.69,13.0,83,1021.15,BAM1020,96.32,0,0,1449163,NONE
2023-03-11,SITE0001531,O3,9.024,177.686,146,1,0,0,-4.97,75.73,3.21,220,1041.21,FEM,91.64,0,1,2421567,HAZARDOUS
2023-03-12,SITE0001532,PM25,106.994,22.123,24,0,0,0,-19.05,93.16,13.3,97,970.89,TEOM,67.21,0,0,965038,UNHEALTHY
2023-03-13,SITE0001533,O3,31.75,149.952,64,0,0,0,22.64,81.18,7.45,6,1041.34,UV_PHOTOMETRY,75.65,0,0,1806499,NONE
2023-03-14,SITE0001534,O3,62.843,107.941,179,0,1,0,-8.19,50.26,3.79,174,982.79,BAM1020,52.78,1,0,1541613,NONE
2023-03-15,SITE0001535,O3,15.297,32.776,447,0,0,0,11.91,51.22,2.46,92,1030.78,FEM,57.18,0,0,1589138,NONE
2023-03-16,SITE0001536,PM10,85.069,224.379,46,0,0,0,22.32,69.32,4.62,281,967.91,UV_PHOTOMETRY,81.03,0,0,1591111,SENSITIVE
2023-03-17,SITE0001537,O3,62.959,161.642,293,0,0,0,43.47,41.14,5.18,338,972.57,FRM,83.05,0,0,1287573,SENSITIVE
2023-03-18,SITE0001538,PM25,48.904,51.854,44,0,0,1,36.07,93.53,7.1,205,959.5,NDIR,51.6,0,0,203991,NONE
2023-03-19,SITE0001539,PM25,93.905,185.846,167,0,0,0,38.27,92.46,13.74,349,1024.33,FRM,66.95,0,0,1209002,NONE
2023-03-20,SITE0001540,PM25,41.808,122.924,370,0,0,1,-9.33,88.46,10.74,86,968.97,CHEMILUMINESCENCE,88.2,0,0,108207,SENSITIVE
2023-03-21,SITE0001541,O3,116.779,206.063,468,1,0,0,8.71,12.09,4.42,28,1023.82,TEOM,65.02,0,1,2270732,NONE
2023-03-22,SITE0001542,PM25,68.365,205.347,179,0,0,0,22.62,78.49,14.5,108,994.32,CHEMILUMINESCENCE,93.69,0,0,475344,NONE
2023-03-23,SITE0001543,NO2,24.272,31.98,347,0,0,0,20.96,21.03,6.81,64,952.21,FRM,63.42,0,0,563685,VERY_UNHEALTHY
2023-03-24,SITE0001544,O3,54.185,193.196,311,0,0,0,39.42,94.63,5.48,246,1004.21,UV_PHOTOMETRY,77.4,0,0,1306377,UNHEALTHY
2023-03-25,SITE0001545,PM25,18.879,22.214,374,0,0,0,-6.89,12.54,7.98,267,1004.05,UV_PHOTOMETRY,95.97,0,0,919071,SENSITIVE
2023-03-26,SITE0001546,PM25,53.202,51.793,232,0,0,0,43.87,29.29,7.36,284,1042.86,UV_PHOTOMETRY,65.29,0,0,863938,SENSITIVE
2023-03-27,SITE0001547,PM25,31.357,37.534,176,0,0,0,3.0,9.35,0.99,247,1006.16,FRM,85.1,1,0,1759599,NONE
2023-03-28,SITE0001548,SO2,75.985,248.85,315,0,0,0,-5.67,6.05,13.59,77,1048.03,FEM,64.77,0,0,2152895,NONE
2023-03-29,SITE0001549,PM25,78.263,44.92,304,0,0,0,20.57,76.35,17.15,356,996.72,NDIR,93.9,0,0,1958149,UNHEALTHY
2023-03-30,SITE0001550,SO2,100.394,2.12,468,0,0,0,10.32,82.73,14.17,187,1026.4,CHEMILUMINESCENCE,91.35,0,1,1078998,NONE
2023-03-31,SITE0001551,NO2,8.759,83.243,64,0,0,0,35.14,35.55,14.72,281,1005.33,CHEMILUMINESCENCE,76.48,0,1,1671644,SENSITIVE
2023-04-01,SITE0001552,O3,37.622,31.92,111,0,0,0,4.79,53.8,6.36,351,1023.38,BAM1020,92.45,0,0,1292182,UNHEALTHY
2023-04-02,SITE0001553,PM25,56.826,124.551,474,0,0,1,-8.07,49.04,17.0,296,962.58,TEOM,59.5,0,0,1060263,NONE
2023-04-03,SITE0001554,PM25,75.288,39.659,403,0,0,0,29.01,54.03,1.18,356,965.25,TEOM,99.06,0,0,585548,SENSITIVE
2023-04-04,SITE0001555,PM25,6.41,175.922,321,0,0,0,43.76,56.07,5.01,197,1046.4,TEOM,93.32,0,0,364145,UNHEALTHY
2023-04-05,SITE0001556,O3,85.216,163.315,58,0,0,0,-11.95,20.13,0.72,131,973.46,UV_PHOTOMETRY,95.7,0,0,2480359,NONE
2023-04-06,SITE0001557,PM10,115.17,83.484,189,0,1,1,17.94,68.77,8.87,203,979.34,BAM1020,62.07,0,0,773844,NONE
2023-04-07,SITE0001558,PM25,8.038,193.838,159,0,0,1,44.92,73.23,14.93,281,968.33,CHEMILUMINESCENCE,84.55,1,0,1538457,SENSITIVE
2023-04-08,SITE0001559,O3,87.245,82.409,119,0,0,0,-19.95,38.07,6.64,268,979.87,BAM1020,78.67,0,0,2438620,SENSITIVE
2023-04-09,SITE0001560,PM25,94.857,181.312,1,0,0,0,7.68,11.07,9.44,278,996.59,CHEMILUMINESCENCE,61.33,0,1,1242183,NONE
2023-04-10,SITE0001561,PM25,34.326,74.514,240,0,0,0,22.26,50.67,12.31,309,992.93,FRM,97.96,0,1,379720,NONE
2023-04-11,SITE0001562,O3,75.096,211.881,37,0,0,1,-4.25,90.97,5.42,30,993.28,FEM,53.15,1,0,651569,NONE
2023-04-12,SITE0001563,PM25,95.613,146.924,477,0,0,0,17.11,29.39,14.13,282,1004.6,FRM,77.69,0,0,2456419,NONE
2023-04-13,SITE0001564,PM25,102.18,136.227,410,0,0,1,30.25,42.81,2.37,144,1020.5,FEM,58.8,0,0,362785,SENSITIVE
2023-04-14,SITE0001565,NO2,38.177,247.215,320,0,0,0,15.36,26.53,7.67,329,951.24,UV_PHOTOMETRY,82.61,0,0,615804,NONE
2023-04-15,SITE0001566,PM10,73.888,160.775,447,1,0,0,6.66,76.18,11.9,98,972.35,CHEMILUMINESCENCE,61.28,0,0,1826789,NONE
2023-04-16,SITE0001567,PM25,92.573,141.94,134,0,0,0,-3.1,36.92,1.84,244,998.71,NDIR,90.29,0,0,128162,SENSITIVE
2023-04-17,SITE0001568,PM25,71.233,126.726,369,0,0,0,8.75,75.24,8.36,27,1024.81,UV_PHOTOMETRY,69.97,1,0,1431705,NONE
2023-04-18,SITE0001569,NO2,38.788,54.314,449,0,0,0,32.93,8.2,16.61,77,1045.41,BAM1020,63.64,0,0,815044,UNHEALTHY
2023-04-19,SITE0001570,PM25,81.667,150.906,17,0,0,0,11.5,71.74,13.1,102,1014.16,UV_PHOTOMETRY,91.64,0,0,702941,NONE
2023-04-20,SITE0001571,PM10,90.992,233.09,375,1,0,0,15.24,46.37,0.98,201,985.16,BAM1020,98.4,0,1,1416420,NONE
2023-04-21,SITE0001572,O3,6.715,201.016,417,0,0,0,12.93,43.03,17.96,204,1040.89,FEM,95.85,0,0,1133598,NONE
2023-04-22,SITE0001573,O3,4.357,205.106,164,0,0,0,42.15,85.77,6.66,252,1046.19,FRM,50.0,0,0,1269280,NONE
2023-04-23,SITE0001574,SO2,60.259,178.022,480,0,0,0,13.78,74.52,15.68,93,992.58,NDIR,72.3,0,0,1375473,NONE
2023-04-24,SITE0001575,NO2,101.933,174.352,145,0,0,0,45.0,87.95,6.96,304,1004.38,CHEMILUMINESCENCE,85.25,1,0,1489465,UNHEALTHY
2023-04-25,SITE0001576,PM10,111.655,144.509,145,0,0,0,-4.59,20.14,11.19,189,1039.11,UV_PHOTOMETRY,89.54,0,1,1468524,SENSITIVE
2023-04-26,SITE0001577,PM10,85.755,233.82,126,0,0,0,19.03,46.28,3.75,305,967.91,CHEMILUMINESCENCE,72.05,0,0,1294950,NONE
2023-04-27,SITE0001578,CO,2.734,74.608,101,1,0,0,35.34,45.09,5.77,274,1006.41,BAM1020,65.03,0,1,2119927,NONE
2023-04-28,SITE0001579,NO2,14.86,197.968,199,0,0,0,10.66,10.4,7.74,233,978.26,FRM,74.18,1,0,926903,NONE
2023-04-29,SITE0001580,O3,36.902,103.312,177,0,0,0,41.67,70.89,10.17,252,1036.55,FRM,68.08,1,0,796686,SENSITIVE
2023-04-30,SITE0001581,PM25,60.379,199.198,359,0,0,0,36.92,21.45,13.76,332,1047.61,FRM,78.71,0,0,654446,UNHEALTHY
2023-05-01,SITE0001582,SO2,96.356,95.806,185,0,0,1,21.22,26.92,1.83,31,981.12,NDIR,95.12,0,0,1713228,SENSITIVE
2023-05-02,SITE0001583,PM10,65.063,42.281,4,0,0,0,-13.87,12.19,11.82,222,1017.11,CHEMILUMINESCENCE,67.32,0,0,261772,NONE
2023-05-03,SITE0001584,PM25,5.173,151.947,34,1,0,0,40.22,10.14,6.14,354,1007.97,FRM,83.11,0,0,1042035,SENSITIVE
2023-05-04,SITE0001585,PM25,82.326,11.711,38,0,0,0,37.13,89.3,17.13,355,1012.55,BAM1020,56.3,0,0,551180,NONE
2023-05-05,SITE0001586,O3,113.743,188.67,84,0,0,0,-11.36,44.67,4.36,205,991.65,FEM,75.42,0,0,1026627,NONE
2023-05-06,SITE0001587,PM25,30.737,100.205,213,0,0,0,-12.13,48.03,3.13,310,1029.22,CHEMILUMINESCENCE,70.91,0,0,2275515,SENSITIVE
2023-05-07,SITE0001588,PM25,69.479,216.944,317,0,0,0,2.49,8.27,12.82,18,1011.44,BAM1020,97.72,1,0,960895,NONE
2023-05-08,SITE0001589,NO2,92.517,30.074,91,0,0,0,35.59,52.65,14.37,242,989.47,NDIR,75.46,0,0,875125,NONE
2023-05-09,SITE0001590,PM25,104.441,77.838,150,1,0,0,-14.62,93.88,9.33,99,1031.08,FRM,69.1,0,0,1022186,NONE
2023-05-10,SITE0001591,CO,6.134,109.525,413,0,0,0,31.08,58.87,8.21,48,994.22,UV_PHOTOMETRY,63.51,0,0,857240,NONE
2023-05-11,SITE0001592,PM10,110.929,141.453,483,0,0,0,4.04,52.53,5.43,304,993.28,NDIR,94.23,0,1,1193331,UNHEALTHY
2023-05-12,SITE0001593,O3,98.156,27.794,182,0,0,0,39.34,19.12,9.36,274,963.82,NDIR,85.61,0,1,2143764,NONE
2023-05-13,SITE0001594,SO2,65.506,67.909,390,0,0,0,31.13,9.56,4.71,72,961.25,CHEMILUMINESCENCE,95.66,0,0,146863,SENSITIVE
2023-05-14,SITE0001595,CO,63.856,203.602,61,0,0,0,43.84,11.68,17.15,308,976.89,BAM1020,98.92,1,0,2403558,NONE
2023-05-15,SITE0001596,PM10,17.432,148.661,119,0,0,0,0.61,17.16,13.45,10,957.41,FEM,73.0,0,0,1804736,NONE
2023-05-16,SITE0001597,O3,104.961,10.339,386,0,0,0,18.62,98.1,3.88,274,1027.46,NDIR,66.51,0,0,1099667,UNHEALTHY
2023-05-17,SITE0001598,PM25,13.869,46.106,237,0,0,1,-15.25,6.31,8.03,207,959.65,CHEMILUMINESCENCE,85.96,0,0,560616,SENSITIVE
2023-05-18,SITE0001599,O3,48.687,208.876,456,0,0,0,-15.95,44.9,8.02,168,982.82,BAM1020,66.02,0,0,398436,NONE
2023-05-19,SITE0001600,O3,67.685,194.903,219,0,0,0,14.18,68.39,1.88,331,1000.43,UV_PHOTOMETRY,55.55,1,1,1641087,NONE
2023-05-20,SITE0001601,NO2,92.822,107.286,249,0,0,1,-18.13,16.17,8.52,288,1004.31,BAM1020,73.78,0,0,1153067,NONE
2023-05-21,SITE0001602,O3,52.701,115.478,39,0,0,0,16.74,62.68,14.3,65,991.82,CHEMILUMINESCENCE,72.61,0,1,1675053,NONE
2023-05-22,SITE0001603,PM25,60.067,22.417,474,0,0,0,27.36,42.63,11.89,182,1003.29,NDIR,59.71,0,1,68854,SENSITIVE
2023-05-23,SITE0001604,CO,19.523,60.841,156,1,0,0,36.21,10.16,8.89,124,987.96,UV_PHOTOMETRY,97.49,0,0,1063690,UNHEALTHY
2023-05-24,SITE0001605,SO2,16.69,109.123,64,0,0,1,-14.07,74.6,17.39,118,960.57,NDIR,71.77,0,1,168185,NONE
2023-05-25,SITE0001606,CO,96.022,228.111,332,0,0,0,12.61,78.97,0.31,262,994.45,FEM,72.14,0,0,2357548,NONE
2023-05-26,SITE0001607,NO2,70.662,164.823,353,1,0,0,-16.22,20.71,10.15,274,1011.57,FEM,55.08,0,1,1442463,NONE
2023-05-27,SITE0001608,O3,116.645,41.609,190,0,0,0,3.66,51.89,8.18,335,962.88,TEOM,55.99,0,1,2147392,NONE
2023-05-28,SITE0001609,NO2,104.268,156.663,10,0,0,0,27.95,26.11,6.61,67,970.63,NDIR,80.77,1,0,324903,UNHEALTHY
2023-05-29,SITE0001610,PM10,40.664,207.225,198,0,0,0,-14.85,32.6,17.11,7,974.7,CHEMILUMINESCENCE,80.67,0,1,1899531,HAZARDOUS
2023-05-30,SITE0001611,O3,111.09,133.441,96,0,0,0,30.94,68.67,5.24,45,994.28,FEM,71.85,0,1,1491589,NONE
2023-05-31,SITE0001612,NO2,54.039,46.704,93,0,0,0,39.6,34.51,17.05,101,984.28,FEM,71.36,0,0,1646821,NONE
2023-06-01,SITE0001613,PM25,58.581,202.861,19,0,0,0,4.57,38.28,16.3,111,1017.44,NDIR,79.57,0,1,1356173,NONE
2023-06-02,SITE0001614,O3,22.553,34.044,164,0,0,0,27.6,21.29,16.74,157,953.86,BAM1020,74.38,0,1,16159,SENSITIVE
2023-06-03,SITE0001615,O3,40.418,47.4,41,1,0,0,30.56,9.06,9.92,65,952.05,BAM1020,90.5,0,0,1179161,NONE
2023-06-04,SITE0001616,PM25,109.968,198.094,180,0,0,0,37.72,6.77,0.28,64,964.52,FRM,72.08,0,0,943725,NONE
2023-06-05,SITE0001617,NO2,65.07,137.905,190,0,0,0,29.38,5.23,7.06,278,1022.9,FEM,82.34,0,0,32696,UNHEALTHY
2023-06-06,SITE0001618,CO,57.657,192.487,76,0,0,1,18.62,81.01,9.44,67,1046.81,CHEMILUMINESCENCE,82.45,0,0,2213265,NONE
2023-06-07,SITE0001619,O3,30.64,246.932,136,1,1,0,-1.38,86.33,2.93,255,974.63,CHEMILUMINESCENCE,72.14,0,1,563840,VERY_UNHEALTHY
2023-06-08,SITE0001620,PM25,15.356,227.282,139,0,1,0,19.89,88.37,9.39,54,970.25,FRM,88.32,0,1,1656761,NONE
2023-06-09,SITE0001621,NO2,95.814,202.247,297,1,0,0,44.29,11.63,9.18,105,1004.53,CHEMILUMINESCENCE,93.83,0,1,1149902,NONE
2023-06-10,SITE0001622,PM25,4.191,103.473,403,0,0,0,20.41,90.4,0.9,203,993.12,BAM1020,59.74,0,0,1556163,UNHEALTHY
2023-06-11,SITE0001623,PM25,38.716,107.237,455,0,0,0,14.05,61.06,6.39,102,969.75,NDIR,84.39,0,0,1989094,NONE
2023-06-12,SITE0001624,PM25,33.864,192.479,491,0,1,0,-11.6,41.24,8.72,21,995.9,FRM,81.26,1,1,2345119,NONE
2023-06-13,SITE0001625,PM25,33.745,137.51,401,0,0,0,37.92,89.25,11.21,321,983.52,CHEMILUMINESCENCE,79.94,0,0,1531205,UNHEALTHY
2023-06-14,SITE0001626,CO,87.596,127.226,126,0,0,0,35.48,38.2,4.06,355,956.85,BAM1020,73.77,0,1,513884,NONE
2023-06-15,SITE0001627,PM25,25.896,169.316,488,0,1,0,-15.66,27.98,4.24,239,996.06,FRM,68.86,0,0,2062331,NONE
2023-06-16,SITE0001628,PM10,37.881,18.933,192,0,0,0,-6.7,11.21,0.5,248,1014.91,FEM,61.14,0,0,264889,SENSITIVE
2023-06-17,SITE0001629,CO,99.718,174.605,357,0,0,0,27.74,41.13,15.51,297,991.33,FRM,96.67,0,1,2225176,NONE
2023-06-18,SITE0001630,PM25,34.785,126.968,349,1,0,0,-19.68,67.52,6.17,300,1033.01,NDIR,63.42,0,1,2310052,SENSITIVE
2023-06-19,SITE0001631,NO2,66.037,7.84,168,0,1,0,8.41,75.41,14.04,86,1045.6,FEM,79.56,0,0,1278013,NONE
2023-06-20,SITE0001632,NO2,102.599,155.051,290,0,0,0,30.56,57.3,17.42,93,1020.28,NDIR,93.92,0,0,2426435,UNHEALTHY
2023-06-21,SITE0001633,O3,41.476,101.424,195,0,0,0,-13.76,48.86,8.28,219,975.56,UV_PHOTOMETRY,56.81,0,1,1811556,SENSITIVE
2023-06-22,SITE0001634,CO,42.361,160.87,175,0,0,0,-14.67,21.53,8.82,23,997.69,BAM1020,90.86,0,1,2366136,SENSITIVE
2023-06-23,SITE0001635,O3,56.503,117.122,497,0,0,0,-12.75,44.57,1.03,155,985.49,NDIR,82.24,0,0,1466795,NONE
2023-06-24,SITE0001636,NO2,27.432,148.579,185,0,0,0,37.28,70.2,6.93,213,1031.42,TEOM,68.72,1,0,1881428,UNHEALTHY
2023-06-25,SITE0001637,PM25,67.186,196.287,355,0,0,0,18.84,28.59,7.41,256,968.88,FEM,93.48,0,0,484399,NONE
2023-06-26,SITE0001638,PM25,56.462,39.176,0,0,0,0,23.36,22.89,14.69,129,984.66,FEM,60.29,0,0,712560,NONE
2023-06-27,SITE0001639,SO2,54.652,144.912,411,0,0,0,11.59,57.73,9.67,251,988.39,BAM1020,76.21,0,0,531661,UNHEALTHY
2023-06-28,SITE0001640,PM25,22.796,69.808,313,0,1,0,14.71,88.03,9.86,299,950.76,NDIR,87.85,0,0,1158395,SENSITIVE
2023-06-29,SITE0001641,NO2,3.538,60.33,414,1,0,0,1.19,73.5,10.61,245,1002.79,FEM,94.21,0,0,473072,NONE
2023-06-30,SITE0001642,NO2,103.97,196.102,208,0,0,0,2.7,46.88,0.29,98,976.42,BAM1020,66.92,0,1,862600,NONE
2023-07-01,SITE0001643,PM25,65.422,14.156,450,0,0,0,-17.3,68.8,3.47,148,992.38,NDIR,66.9,0,1,1247460,NONE
2023-07-02,SITE0001644,PM25,24.234,141.19,342,0,0,1,-16.68,62.82,6.85,243,1012.59,NDIR,52.18,0,0,1059519,VERY_UNHEALTHY
2023-07-03,SITE0001645,SO2,50.583,163.756,174,0,0,0,-7.97,54.94,5.97,35,955.88,FEM,74.02,0,0,1823622,NONE
2023-07-04,SITE0001646,PM25,36.202,177.779,126,0,0,0,18.64,90.93,11.41,358,1018.33,UV_PHOTOMETRY,66.99,1,0,1555744,NONE
2023-07-05,SITE0001647,NO2,80.5,38.789,92,0,0,0,-8.48,83.6,15.73,134,953.66,FEM,53.74,0,1,959007,NONE
2023-07-06,SITE0001648,PM25,4.736,52.831,193,0,0,0,26.49,33.35,8.59,116,970.08,NDIR,77.31,0,0,1450827,NONE
