imm_border_encounter_date,imm_border_sector_code,imm_border_processing_facility_id,imm_border_encounter_type_code,imm_border_single_adult_flag,imm_border_family_unit_flag,imm_border_unaccompanied_child_flag,imm_border_country_of_origin_code,imm_border_repeat_encounter_flag,imm_border_prior_removal_flag,imm_border_credible_fear_claim_flag,imm_border_asylum_referral_flag,imm_border_expedited_removal_flag,imm_border_parole_granted_flag,imm_border_detention_length_days,imm_border_alternatives_to_detention_flag,imm_border_court_notice_issued_flag,imm_border_case_outcome_code,imm_border_resource_load_index,imm_border_policy_regime_code
2019-02-27,COAST_GUARD,PF0040,APPREHENSION,0,1,1,GBR,1,0,0,1,0,1,261,1,1,TRANSFERRED,1.85,PR2020
2019-02-23,BSF_WEST,PF0277,RESCUE,1,1,1,CAN,0,0,1,0,0,0,40,1,0,RELEASED,0.9,PR2024
2022-06-01,IB,PF0247,RESCUE,1,0,1,AUS,0,0,0,0,1,0,296,1,1,RELEASED,0.41,PR2020
2019-05-13,BSF_EAST,PF0138,INTEL_INTERCEPT,0,1,1,BTN,0,0,0,0,0,1,181,0,0,RELEASED,0.41,PR2024
2022-06-20,STATE_POLICE,PF0017,OVERSTAY_ACTION,1,1,1,JPN,0,1,0,1,1,0,239,1,1,VOLUNTARY_RETURN,1.89,PR2021
2019-07-29,IB,PF0124,INTEL_INTERCEPT,0,0,0,AUS,0,0,1,1,1,1,47,1,1,VOLUNTARY_RETURN,0.27,PR2022
2019-08-30,IB,PF0091,APPREHENSION,1,1,1,LKA,1,1,1,1,1,0,92,0,0,PENDING,2.08,PR2025
2025-08-27,BSF_EAST,PF0246,APPREHENSION,1,0,1,IND,0,0,1,1,1,0,183,1,1,PENDING,1.04,PR2020
2025-03-12,ITBP_NORTH,PF0113,HUMANITARIAN_ASSIST,1,0,1,ETH,0,0,1,0,0,1,255,0,0,PENDING,0.64,PR2025
2021-12-30,SSB_NEPAL,PF0126,OVERSTAY_ACTION,1,1,1,USA,0,0,0,0,1,0,32,1,0,RELEASED,1.14,PR2025
2021-03-24,STATE_POLICE,PF0266,INTEL_INTERCEPT,1,0,1,AFG,1,0,1,1,0,1,218,1,1,PENDING,1.82,PR2023
2024-11-01,BSF_EAST,PF0241,RESCUE,0,0,0,CAN,0,0,1,0,1,0,101,0,1,PENDING,0.83,PR2025
2022-12-19,COAST_GUARD,PF0138,OVERSTAY_ACTION,1,1,1,MMR,0,1,0,0,1,1,301,1,0,REMOVED,0.6,PR2025
2024-07-24,COAST_GUARD,PF0246,HUMANITARIAN_ASSIST,1,0,0,USA,0,0,0,0,1,0,73,1,1,VOLUNTARY_RETURN,1.9,PR2023
2023-08-23,SSB_NEPAL,PF0238,RESCUE,0,1,0,GBR,0,1,1,1,1,1,35,1,1,PENDING,2.23,PR2022
2023-02-18,COAST_GUARD,PF0009,OVERSTAY_ACTION,1,1,0,RUS,1,0,1,0,0,0,134,1,1,VOLUNTARY_RETURN,1.55,PR2022
2024-05-12,ITBP_NORTH,PF0046,RESCUE,1,0,0,NGA,0,0,0,1,0,0,284,1,1,TRANSFERRED,1.4,PR2020
2024-10-30,BSF_EAST,PF0124,ENTRY_REFUSED,1,1,1,AFG,0,1,0,0,1,0,207,1,1,REMOVED,1.94,PR2022
2024-11-06,ITBP_NORTH,PF0068,APPREHENSION,0,1,1,AFG,0,0,1,0,1,1,64,0,1,TRANSFERRED,1.89,PR2025
2025-01-16,IB,PF0132,HUMANITARIAN_ASSIST,0,1,1,LKA,0,0,1,0,0,1,315,1,0,VOLUNTARY_RETURN,0.21,PR2023
2025-08-14,SSB_NEPAL,PF0237,OVERSTAY_ACTION,1,0,0,BGD,1,0,1,0,1,0,290,0,0,VOLUNTARY_RETURN,0.85,PR2020
2019-06-28,SSB_NEPAL,PF0213,HUMANITARIAN_ASSIST,1,0,1,MMR,1,1,0,1,0,0,238,0,1,TRANSFERRED,2.34,PR2025
2022-05-13,ITBP_NORTH,PF0059,ENTRY_REFUSED,0,0,1,RUS,0,1,0,1,0,0,184,0,1,PENDING,2.41,PR2021
2023-04-04,STATE_POLICE,PF0153,OVERSTAY_ACTION,1,1,1,NGA,1,1,1,1,1,0,28,0,0,REMOVED,1.37,PR2025
2019-04-26,BSF_WEST,PF0281,APPREHENSION,0,1,1,MMR,1,0,0,0,1,1,293,1,0,VOLUNTARY_RETURN,1.49,PR2019
2025-09-14,SSB_NEPAL,PF0082,HUMANITARIAN_ASSIST,1,1,1,RUS,0,0,0,1,0,1,204,1,1,RELEASED,0.2,PR2020
2019-10-26,BSF_EAST,PF0238,APPREHENSION,0,0,0,RUS,0,0,1,1,1,0,231,0,0,REMOVED,1.75,PR2024
2020-10-30,STATE_POLICE,PF0049,RESCUE,0,0,0,NGA,0,0,0,1,0,0,342,0,1,TRANSFERRED,0.69,PR2021
2023-11-12,SSB_NEPAL,PF0065,HUMANITARIAN_ASSIST,1,1,0,KEN,0,0,0,1,1,0,109,1,1,VOLUNTARY_RETURN,0.49,PR2023
2020-05-24,ITBP_NORTH,PF0189,APPREHENSION,0,1,1,BGD,0,1,1,0,1,1,79,1,1,VOLUNTARY_RETURN,0.9,PR2020
2024-09-30,ITBP_NORTH,PF0009,HUMANITARIAN_ASSIST,1,1,1,USA,0,0,1,0,0,1,185,1,0,TRANSFERRED,1.73,PR2020
2021-10-04,COAST_GUARD,PF0096,HUMANITARIAN_ASSIST,0,0,0,ARE,1,1,1,0,0,1,333,0,0,RELEASED,1.2,PR2020
2022-10-08,STATE_POLICE,PF0085,APPREHENSION,1,0,1,PAK,1,1,0,0,0,0,335,0,0,RELEASED,1.0,PR2022
2020-06-23,BSF_WEST,PF0036,APPREHENSION,0,0,1,CHN,0,0,0,1,1,0,35,0,0,VOLUNTARY_RETURN,1.87,PR2022
2019-07-31,ITBP_NORTH,PF0083,INTEL_INTERCEPT,1,1,1,BTN,1,0,0,0,0,0,51,1,1,PENDING,2.07,PR2023
2022-02-06,IB,PF0163,INTEL_INTERCEPT,0,0,1,CHN,1,0,1,0,1,1,343,1,0,RELEASED,2.2,PR2021
2024-06-22,COAST_GUARD,PF0214,APPREHENSION,0,1,1,JPN,1,1,1,0,0,1,282,1,1,RELEASED,1.22,PR2020
2022-10-25,COAST_GUARD,PF0221,HUMANITARIAN_ASSIST,1,0,0,RUS,0,1,0,1,1,1,24,1,1,PENDING,1.85,PR2019
2022-06-17,BSF_EAST,PF0119,HUMANITARIAN_ASSIST,1,0,0,PAK,1,1,0,0,0,1,167,1,1,RELEASED,2.24,PR2025
2021-10-09,COAST_GUARD,PF0076,INTEL_INTERCEPT,0,0,1,LKA,1,1,1,1,0,1,284,1,0,PENDING,2.29,PR2025
2023-12-25,BSF_WEST,PF0069,OVERSTAY_ACTION,0,0,1,SGP,1,1,1,0,0,1,350,1,0,TRANSFERRED,1.33,PR2019
2021-03-06,BSF_EAST,PF0094,HUMANITARIAN_ASSIST,1,1,1,CAN,0,0,1,1,1,1,2,0,1,REMOVED,1.02,PR2025
2022-04-18,ITBP_NORTH,PF0293,ENTRY_REFUSED,0,1,0,PAK,1,1,1,0,0,1,140,0,1,REMOVED,2.27,PR2025
2021-07-17,STATE_POLICE,PF0254,ENTRY_REFUSED,1,1,0,DEU,1,0,0,0,1,0,323,0,0,TRANSFERRED,0.8,PR2019
2019-03-26,IB,PF0004,INTEL_INTERCEPT,1,0,0,MDV,0,1,1,0,1,0,138,0,0,RELEASED,2.03,PR2025
2023-12-02,ITBP_NORTH,PF0056,ENTRY_REFUSED,1,1,0,AFG,0,0,0,0,0,1,315,0,0,REMOVED,2.29,PR2022
2020-02-25,COAST_GUARD,PF0043,INTEL_INTERCEPT,1,0,1,BTN,0,1,0,1,0,1,1,0,1,TRANSFERRED,1.9,PR2023
2025-03-07,SSB_NEPAL,PF0277,RESCUE,1,1,0,IND,0,1,1,1,0,1,334,1,0,REMOVED,1.76,PR2020
2024-06-06,BSF_WEST,PF0058,HUMANITARIAN_ASSIST,1,1,0,IND,1,1,0,1,1,1,268,0,0,RELEASED,0.32,PR2023
2019-03-03,BSF_WEST,PF0250,APPREHENSION,0,0,1,ETH,1,1,1,1,1,0,34,0,0,PENDING,0.67,PR2022
2019-01-05,COAST_GUARD,PF0144,ENTRY_REFUSED,1,1,0,PAK,1,1,1,1,0,0,306,0,0,TRANSFERRED,1.73,PR2020
2020-05-10,BSF_WEST,PF0018,APPREHENSION,0,0,1,JPN,1,0,1,1,1,0,235,0,0,REMOVED,2.01,PR2020
2023-03-27,IB,PF0166,ENTRY_REFUSED,1,1,0,LKA,1,1,0,1,0,1,107,1,0,RELEASED,0.35,PR2024
2024-02-21,BSF_EAST,PF0032,OVERSTAY_ACTION,1,0,1,DEU,0,0,1,1,1,1,112,1,1,REMOVED,0.24,PR2023
2023-10-17,COAST_GUARD,PF0112,OVERSTAY_ACTION,0,0,0,CHN,0,0,0,0,0,1,55,1,0,RELEASED,0.92,PR2019
2020-12-31,SSB_NEPAL,PF0225,INTEL_INTERCEPT,1,1,1,NGA,1,0,0,0,1,0,39,1,0,RELEASED,1.68,PR2019
2019-06-28,ITBP_NORTH,PF0275,APPREHENSION,1,1,1,KEN,1,0,1,0,1,0,186,1,1,RELEASED,1.38,PR2024
2023-02-22,BSF_WEST,PF0074,INTEL_INTERCEPT,1,0,1,SGP,0,1,0,0,0,0,11,1,0,RELEASED,0.22,PR2021
2024-01-26,STATE_POLICE,PF0154,RESCUE,1,0,0,MMR,1,1,1,1,1,1,271,0,0,TRANSFERRED,0.55,PR2021
2023-09-17,ITBP_NORTH,PF0110,INTEL_INTERCEPT,0,0,0,SAU,1,1,1,0,1,1,234,0,1,PENDING,1.93,PR2023
2020-06-12,SSB_NEPAL,PF0173,HUMANITARIAN_ASSIST,0,1,1,JPN,1,1,0,0,0,0,115,1,0,TRANSFERRED,0.88,PR2025
2022-11-11,SSB_NEPAL,PF0271,HUMANITARIAN_ASSIST,0,1,0,MDV,1,0,0,0,1,0,296,1,0,REMOVED,0.47,PR2024
2025-08-31,BSF_EAST,PF0146,INTEL_INTERCEPT,0,1,0,MMR,1,1,0,1,1,0,60,0,1,TRANSFERRED,0.32,PR2020
2019-12-02,SSB_NEPAL,PF0287,INTEL_INTERCEPT,0,0,1,IND,1,0,1,0,1,1,33,1,1,TRANSFERRED,2.16,PR2022
2021-01-27,SSB_NEPAL,PF0102,ENTRY_REFUSED,1,0,0,AUS,1,0,1,1,0,1,274,1,1,REMOVED,1.28,PR2022
2021-12-10,BSF_WEST,PF0015,ENTRY_REFUSED,1,0,1,LKA,0,0,1,0,1,0,172,1,0,PENDING,1.36,PR2021
2020-10-02,ITBP_NORTH,PF0249,RESCUE,1,1,1,BGD,0,0,0,0,0,0,90,0,0,TRANSFERRED,0.34,PR2021
2025-06-12,STATE_POLICE,PF0065,APPREHENSION,0,1,0,USA,1,0,1,1,1,1,28,0,1,RELEASED,1.32,PR2022
2020-12-21,BSF_WEST,PF0174,OVERSTAY_ACTION,0,0,1,PAK,0,1,0,1,0,0,18,0,1,TRANSFERRED,1.69,PR2024
2019-07-30,BSF_WEST,PF0030,APPREHENSION,0,0,0,NPL,0,0,0,0,0,1,234,0,0,REMOVED,0.48,PR2019
2023-07-26,IB,PF0041,OVERSTAY_ACTION,0,0,1,PAK,1,0,1,1,1,1,183,0,0,PENDING,2.28,PR2023
2022-12-25,COAST_GUARD,PF0067,ENTRY_REFUSED,1,1,1,CAN,0,1,1,1,1,0,26,1,0,TRANSFERRED,2.0,PR2021
2021-07-23,STATE_POLICE,PF0273,INTEL_INTERCEPT,0,1,1,JPN,0,0,1,0,1,1,129,0,0,TRANSFERRED,2.04,PR2021
2019-02-18,COAST_GUARD,PF0026,HUMANITARIAN_ASSIST,0,1,0,CHN,1,1,0,1,1,0,102,0,0,REMOVED,1.43,PR2022
2020-03-16,BSF_EAST,PF0118,RESCUE,1,1,0,BGD,0,1,0,1,0,1,77,1,0,VOLUNTARY_RETURN,0.97,PR2019
2025-04-12,STATE_POLICE,PF0209,RESCUE,0,1,1,KEN,1,0,1,0,0,1,7,1,1,VOLUNTARY_RETURN,1.67,PR2022
2024-07-17,BSF_EAST,PF0248,HUMANITARIAN_ASSIST,0,0,1,ETH,0,0,0,0,0,1,26,1,1,TRANSFERRED,0.72,PR2025
2020-07-04,SSB_NEPAL,PF0095,RESCUE,0,0,0,DEU,0,0,0,0,0,1,224,0,0,RELEASED,0.51,PR2025
2020-03-27,BSF_EAST,PF0095,APPREHENSION,0,0,1,ETH,1,1,1,0,0,1,152,0,0,TRANSFERRED,1.44,PR2021
2020-10-16,IB,PF0102,ENTRY_REFUSED,1,1,1,ETH,1,0,1,1,1,1,48,0,0,VOLUNTARY_RETURN,1.3,PR2024
2019-09-04,BSF_EAST,PF0214,ENTRY_REFUSED,0,1,0,JPN,1,0,0,0,1,1,244,0,1,TRANSFERRED,0.55,PR2022
2025-08-05,SSB_NEPAL,PF0131,INTEL_INTERCEPT,1,1,1,AFG,1,0,1,1,1,1,55,1,1,RELEASED,1.42,PR2023
2020-10-29,ITBP_NORTH,PF0132,HUMANITARIAN_ASSIST,1,1,1,SAU,1,1,0,0,1,1,355,0,0,PENDING,1.46,PR2025
2024-08-25,IB,PF0102,HUMANITARIAN_ASSIST,0,0,0,GBR,0,1,1,1,0,1,101,0,1,TRANSFERRED,2.2,PR2021
2025-09-03,SSB_NEPAL,PF0057,APPREHENSION,0,1,0,LKA,0,0,1,1,1,0,320,1,0,REMOVED,1.95,PR2021
2025-07-23,SSB_NEPAL,PF0193,INTEL_INTERCEPT,1,0,1,GBR,1,1,1,0,1,1,286,1,1,RELEASED,0.7,PR2021
2024-06-23,ITBP_NORTH,PF0255,OVERSTAY_ACTION,0,1,0,CAN,1,0,1,1,1,1,226,1,1,TRANSFERRED,2.08,PR2021
2019-10-08,SSB_NEPAL,PF0162,ENTRY_REFUSED,0,0,1,NGA,1,0,0,1,0,0,315,0,1,VOLUNTARY_RETURN,2.43,PR2021
2019-05-25,COAST_GUARD,PF0032,RESCUE,0,1,0,MDV,0,0,1,1,0,0,212,0,1,TRANSFERRED,1.85,PR2020
2024-09-24,BSF_EAST,PF0172,HUMANITARIAN_ASSIST,0,0,1,IND,0,1,1,1,1,0,161,0,0,VOLUNTARY_RETURN,2.01,PR2020
2025-11-15,SSB_NEPAL,PF0097,INTEL_INTERCEPT,0,1,1,JPN,1,1,0,0,0,0,144,1,0,REMOVED,0.81,PR2022
2021-03-31,BSF_WEST,PF0139,OVERSTAY_ACTION,0,0,1,AFG,0,1,1,0,1,0,72,0,0,PENDING,2.48,PR2024
2022-10-25,BSF_EAST,PF0292,RESCUE,1,0,0,GBR,0,1,0,1,0,0,28,0,0,VOLUNTARY_RETURN,0.61,PR2020
2025-12-16,IB,PF0141,RESCUE,0,0,0,ETH,0,1,0,0,1,1,199,1,0,TRANSFERRED,1.93,PR2021
2023-04-05,COAST_GUARD,PF0153,INTEL_INTERCEPT,1,1,0,NPL,1,0,1,1,0,1,210,0,0,REMOVED,1.11,PR2021
2024-12-20,COAST_GUARD,PF0198,INTEL_INTERCEPT,1,0,1,IND,1,1,0,0,0,0,133,0,1,RELEASED,1.02,PR2021
2024-03-09,IB,PF0132,INTEL_INTERCEPT,1,0,0,MMR,1,0,0,0,1,0,343,0,0,TRANSFERRED,0.86,PR2020
2019-09-25,IB,PF0026,ENTRY_REFUSED,0,0,0,JPN,1,1,1,1,0,0,125,1,1,RELEASED,1.21,PR2020
2025-03-21,SSB_NEPAL,PF0269,HUMANITARIAN_ASSIST,1,1,0,GBR,0,0,1,1,0,0,5,1,1,VOLUNTARY_RETURN,2.02,PR2024
2021-06-30,ITBP_NORTH,PF0072,HUMANITARIAN_ASSIST,1,1,0,NGA,0,0,0,0,1,0,103,0,1,REMOVED,2.36,PR2019
2019-01-02,BSF_WEST,PF0208,APPREHENSION,1,1,1,CHN,1,0,0,0,1,1,130,1,1,PENDING,1.16,PR2021
2021-08-29,SSB_NEPAL,PF0170,HUMANITARIAN_ASSIST,0,1,0,DEU,0,1,0,1,0,1,94,0,1,TRANSFERRED,1.7,PR2024
2019-04-27,ITBP_NORTH,PF0231,INTEL_INTERCEPT,1,1,0,CHN,1,0,1,1,1,0,158,0,1,REMOVED,2.01,PR2024
2024-04-06,COAST_GUARD,PF0287,HUMANITARIAN_ASSIST,1,1,1,MMR,1,1,0,1,0,0,75,1,1,REMOVED,0.43,PR2025
2020-03-12,BSF_EAST,PF0168,ENTRY_REFUSED,0,0,1,FRA,1,1,1,1,0,0,179,0,1,PENDING,2.41,PR2019
2025-06-16,IB,PF0215,APPREHENSION,0,1,0,LKA,0,1,1,0,1,0,135,1,1,VOLUNTARY_RETURN,0.69,PR2024
2023-05-04,COAST_GUARD,PF0116,OVERSTAY_ACTION,1,1,0,USA,1,0,0,1,1,1,234,1,1,PENDING,2.3,PR2019
2019-08-05,SSB_NEPAL,PF0144,APPREHENSION,1,1,1,AFG,0,1,1,0,0,0,89,0,0,PENDING,2.47,PR2024
2020-07-24,ITBP_NORTH,PF0036,ENTRY_REFUSED,0,1,1,BGD,0,1,0,0,1,1,250,1,0,PENDING,0.43,PR2024
2023-05-15,IB,PF0223,ENTRY_REFUSED,0,1,0,LKA,1,0,0,0,1,1,281,0,1,RELEASED,2.25,PR2025
2025-07-20,SSB_NEPAL,PF0236,HUMANITARIAN_ASSIST,0,0,0,JPN,0,0,1,1,1,1,183,0,1,TRANSFERRED,1.67,PR2019
2024-10-26,COAST_GUARD,PF0184,APPREHENSION,1,1,0,IND,1,0,0,0,1,1,85,1,1,PENDING,2.08,PR2024
2022-09-04,BSF_WEST,PF0242,APPREHENSION,0,0,0,IND,1,0,1,1,1,1,121,0,0,TRANSFERRED,0.45,PR2021
2023-07-21,COAST_GUARD,PF0208,HUMANITARIAN_ASSIST,1,1,1,DEU,1,0,1,1,1,1,317,1,1,PENDING,2.12,PR2020
2022-09-07,SSB_NEPAL,PF0058,ENTRY_REFUSED,1,0,1,AUS,0,1,0,0,0,1,140,1,0,VOLUNTARY_RETURN,1.64,PR2021
2020-10-30,ITBP_NORTH,PF0271,ENTRY_REFUSED,0,1,1,ARE,1,1,0,0,0,1,45,0,1,VOLUNTARY_RETURN,1.37,PR2020
2023-12-20,SSB_NEPAL,PF0149,OVERSTAY_ACTION,1,1,1,CAN,1,1,1,1,1,1,181,1,1,PENDING,1.49,PR2025
2025-06-15,BSF_EAST,PF0064,ENTRY_REFUSED,1,1,0,CHN,0,1,1,1,1,1,264,0,1,REMOVED,1.91,PR2024
2023-11-23,BSF_EAST,PF0135,ENTRY_REFUSED,1,1,1,BTN,0,0,0,1,0,0,343,1,1,TRANSFERRED,0.88,PR2021
2024-04-24,ITBP_NORTH,PF0019,RESCUE,0,0,1,USA,0,0,1,0,0,0,258,0,1,VOLUNTARY_RETURN,2.37,PR2025
2019-02-13,IB,PF0086,RESCUE,0,0,0,DEU,0,0,1,1,1,1,11,1,0,RELEASED,0.91,PR2023
2024-05-30,COAST_GUARD,PF0174,RESCUE,1,0,1,MMR,0,0,1,1,1,0,40,1,0,REMOVED,2.22,PR2025
2020-03-28,SSB_NEPAL,PF0038,INTEL_INTERCEPT,0,1,1,PAK,1,0,0,0,1,0,185,1,1,VOLUNTARY_RETURN,0.23,PR2023
2021-10-04,STATE_POLICE,PF0141,HUMANITARIAN_ASSIST,0,1,0,USA,1,1,1,1,1,0,10,0,0,REMOVED,2.31,PR2021
2020-12-30,STATE_POLICE,PF0300,INTEL_INTERCEPT,0,1,1,JPN,0,0,0,0,1,0,146,0,0,TRANSFERRED,2.16,PR2021
2022-05-07,BSF_EAST,PF0199,ENTRY_REFUSED,0,0,1,MMR,0,0,0,1,0,1,72,1,1,REMOVED,0.49,PR2025
2023-09-12,BSF_WEST,PF0035,RESCUE,0,1,0,LKA,0,1,0,0,0,1,164,0,1,RELEASED,1.89,PR2021
2019-07-13,BSF_EAST,PF0131,HUMANITARIAN_ASSIST,0,0,0,USA,0,0,1,1,0,1,137,0,1,REMOVED,1.06,PR2023
2021-11-01,COAST_GUARD,PF0227,OVERSTAY_ACTION,0,1,0,JPN,0,0,1,0,1,0,328,1,1,VOLUNTARY_RETURN,1.3,PR2025
2022-02-23,ITBP_NORTH,PF0144,OVERSTAY_ACTION,1,1,1,JPN,0,1,1,0,1,0,32,0,0,RELEASED,0.36,PR2025
2025-07-23,BSF_WEST,PF0144,OVERSTAY_ACTION,0,1,1,NPL,0,1,0,1,0,0,204,0,1,TRANSFERRED,0.69,PR2025
2020-03-15,SSB_NEPAL,PF0194,ENTRY_REFUSED,0,0,1,AUS,1,0,1,0,0,1,147,1,1,VOLUNTARY_RETURN,2.39,PR2025
2021-01-01,SSB_NEPAL,PF0166,HUMANITARIAN_ASSIST,0,1,0,ARE,0,1,0,1,0,1,330,1,0,TRANSFERRED,1.16,PR2021
2019-10-29,IB,PF0024,RESCUE,0,0,1,NGA,0,1,1,1,1,0,232,1,1,PENDING,0.26,PR2022
2025-07-24,STATE_POLICE,PF0215,ENTRY_REFUSED,1,0,1,ARE,1,1,1,0,0,1,348,0,0,VOLUNTARY_RETURN,1.38,PR2022
2019-05-01,IB,PF0236,ENTRY_REFUSED,0,1,0,IND,0,0,0,1,0,1,110,0,1,REMOVED,2.49,PR2022
2021-02-24,IB,PF0123,OVERSTAY_ACTION,1,1,0,PAK,0,0,1,0,0,0,124,1,0,TRANSFERRED,0.97,PR2021
2024-07-28,ITBP_NORTH,PF0056,RESCUE,0,0,1,USA,1,1,0,1,1,0,123,0,1,REMOVED,0.52,PR2024
2022-08-16,BSF_WEST,PF0086,INTEL_INTERCEPT,0,0,0,ARE,1,1,1,1,0,1,268,0,1,RELEASED,1.68,PR2019
2019-07-27,BSF_WEST,PF0078,APPREHENSION,0,1,0,SGP,0,1,0,1,1,0,123,0,1,TRANSFERRED,2.32,PR2019
2025-11-26,BSF_WEST,PF0092,ENTRY_REFUSED,0,1,0,ETH,0,0,1,1,0,1,235,1,1,TRANSFERRED,2.18,PR2025
2019-08-02,ITBP_NORTH,PF0248,RESCUE,1,0,0,MMR,1,1,1,1,0,1,318,0,1,RELEASED,1.71,PR2020
2022-09-20,ITBP_NORTH,PF0102,APPREHENSION,0,0,1,SAU,1,1,0,0,0,1,141,1,0,RELEASED,0.62,PR2024
2024-10-25,SSB_NEPAL,PF0073,APPREHENSION,0,0,1,RUS,1,0,1,0,0,0,200,0,1,RELEASED,2.0,PR2022
2022-03-19,IB,PF0232,INTEL_INTERCEPT,1,1,0,MDV,0,1,0,0,1,0,53,0,0,RELEASED,2.09,PR2023
2025-04-18,BSF_EAST,PF0014,INTEL_INTERCEPT,1,1,1,USA,0,0,1,1,0,0,82,0,1,PENDING,2.15,PR2022
2019-08-01,COAST_GUARD,PF0194,ENTRY_REFUSED,1,1,0,BTN,1,1,0,1,1,1,105,0,0,TRANSFERRED,1.13,PR2022
2020-05-12,SSB_NEPAL,PF0234,ENTRY_REFUSED,1,1,0,MDV,1,0,1,0,1,0,110,1,1,PENDING,1.14,PR2020
2023-12-21,STATE_POLICE,PF0188,RESCUE,1,0,0,CAN,1,1,1,0,0,0,327,1,1,PENDING,0.56,PR2024
2020-12-05,STATE_POLICE,PF0277,INTEL_INTERCEPT,1,0,0,NGA,0,0,1,0,1,0,337,1,1,REMOVED,1.98,PR2022
2019-01-29,STATE_POLICE,PF0030,HUMANITARIAN_ASSIST,0,1,0,BTN,1,0,1,1,1,1,225,1,0,TRANSFERRED,1.9,PR2019
2024-10-21,IB,PF0025,INTEL_INTERCEPT,0,0,0,JPN,0,1,1,1,1,1,291,0,0,TRANSFERRED,0.43,PR2023
2021-02-27,BSF_WEST,PF0187,HUMANITARIAN_ASSIST,0,0,1,PAK,0,0,1,0,0,0,8,0,1,TRANSFERRED,0.25,PR2019
2025-03-03,BSF_EAST,PF0231,RESCUE,1,0,1,BTN,1,1,0,1,1,0,207,0,0,TRANSFERRED,2.39,PR2022
2024-08-04,COAST_GUARD,PF0134,HUMANITARIAN_ASSIST,0,0,0,BGD,0,1,1,1,1,1,260,1,0,RELEASED,0.24,PR2021
2024-09-30,BSF_WEST,PF0131,INTEL_INTERCEPT,1,1,1,JPN,0,1,1,1,1,0,242,0,1,VOLUNTARY_RETURN,1.65,PR2023
2021-09-29,ITBP_NORTH,PF0112,OVERSTAY_ACTION,0,1,0,SGP,0,1,1,0,0,1,142,1,1,REMOVED,1.24,PR2023
2025-06-27,BSF_EAST,PF0129,APPREHENSION,0,1,1,JPN,1,0,0,1,0,1,63,1,0,REMOVED,1.99,PR2020
2022-06-03,ITBP_NORTH,PF0065,OVERSTAY_ACTION,0,0,1,CHN,1,0,1,1,0,0,47,1,0,RELEASED,0.4,PR2020
2023-06-12,COAST_GUARD,PF0026,APPREHENSION,0,0,1,DEU,1,1,0,1,1,0,166,0,0,PENDING,1.77,PR2023
2024-08-28,STATE_POLICE,PF0018,HUMANITARIAN_ASSIST,0,0,0,LKA,0,0,0,1,1,0,152,0,1,VOLUNTARY_RETURN,1.61,PR2023
2023-11-29,COAST_GUARD,PF0134,RESCUE,1,1,1,FRA,0,0,0,0,0,1,207,0,0,REMOVED,2.16,PR2024
2019-11-07,BSF_WEST,PF0203,RESCUE,1,0,0,AFG,1,1,0,0,1,1,341,1,0,PENDING,1.39,PR2019
2019-03-26,ITBP_NORTH,PF0254,APPREHENSION,0,0,0,GBR,1,0,0,1,0,0,207,0,0,TRANSFERRED,1.88,PR2022
2023-04-12,SSB_NEPAL,PF0040,APPREHENSION,1,0,0,MMR,0,0,1,0,0,1,224,1,1,VOLUNTARY_RETURN,1.21,PR2025
2024-08-12,STATE_POLICE,PF0030,APPREHENSION,0,0,1,ETH,0,1,1,0,0,0,262,1,1,VOLUNTARY_RETURN,2.46,PR2023
2021-02-09,IB,PF0078,APPREHENSION,0,0,0,ARE,0,0,0,1,0,1,145,1,1,TRANSFERRED,1.49,PR2024
2022-06-20,SSB_NEPAL,PF0249,ENTRY_REFUSED,0,0,1,GBR,1,0,1,1,1,0,127,0,1,REMOVED,1.93,PR2021
2020-02-09,ITBP_NORTH,PF0287,INTEL_INTERCEPT,1,1,1,RUS,1,1,1,0,0,0,261,0,0,VOLUNTARY_RETURN,0.41,PR2022
2019-08-21,COAST_GUARD,PF0164,INTEL_INTERCEPT,0,1,1,CHN,1,1,1,1,1,1,112,0,0,RELEASED,1.26,PR2023
2020-05-22,STATE_POLICE,PF0048,RESCUE,1,0,0,BGD,0,0,1,1,1,0,267,0,1,RELEASED,0.35,PR2024
2024-01-03,BSF_EAST,PF0078,ENTRY_REFUSED,1,0,0,RUS,1,1,1,0,0,0,363,1,1,RELEASED,0.48,PR2020
2022-10-05,STATE_POLICE,PF0111,APPREHENSION,0,0,1,LKA,0,1,0,1,1,0,160,1,0,VOLUNTARY_RETURN,1.36,PR2020
2023-01-03,ITBP_NORTH,PF0273,ENTRY_REFUSED,1,0,0,BTN,1,0,0,1,1,0,276,0,0,REMOVED,1.01,PR2020
2023-04-24,IB,PF0283,APPREHENSION,0,0,1,USA,0,1,0,0,1,1,185,0,0,PENDING,1.26,PR2021
2021-07-04,IB,PF0254,HUMANITARIAN_ASSIST,0,1,0,FRA,0,0,0,0,1,0,209,0,1,REMOVED,1.34,PR2019
2024-01-31,BSF_WEST,PF0126,INTEL_INTERCEPT,1,0,1,MMR,0,0,1,1,1,1,41,1,1,PENDING,0.57,PR2022
2022-08-15,SSB_NEPAL,PF0171,APPREHENSION,1,0,0,RUS,0,0,1,1,0,0,221,0,1,VOLUNTARY_RETURN,1.04,PR2019
2019-01-21,IB,PF0203,HUMANITARIAN_ASSIST,0,0,1,USA,0,1,0,0,1,0,301,1,0,TRANSFERRED,2.18,PR2019
