civic_results_election_id,civic_results_contest_id,civic_results_office_type_code,civic_results_district_code,civic_results_precinct_reporting_status,civic_results_vote_total_candidate_1,civic_results_vote_total_candidate_2,civic_results_vote_total_candidate_3,civic_results_vote_total_writein,civic_results_vote_total_overvotes,civic_results_vote_total_undervotes,civic_results_margin_votes,civic_results_margin_pct,civic_results_swing_from_prior_pct,civic_results_incumbent_flag,civic_results_party_primary_flag,civic_results_ranked_choice_rounds_count,civic_results_recount_trigger_flag,civic_results_certification_date,civic_results_result_source_file_hash
EL0000001562,CT0000001562,CITY_COUNCIL,DIST_02,COMPLETE,6000,12886,1308,563,0,2,6886,33.174,-10.573,1,0,0,0,2017-02-12,418c62167b2e2587
EL0000001563,CT0000001563,GOVERNOR,DIST_05,COMPLETE,3066,7082,425,0,0,1,4016,37.984,-16.125,0,0,0,0,2011-08-11,1509e01841b4f46e
EL0000001564,CT0000001564,JUDGE,DIST_04,PARTIAL,8160,11548,1127,0,0,2,3388,16.261,-3.398,0,1,0,0,2012-08-31,36503ed8ba981775
EL0000001565,CT0000001565,HOUSE,DIST_08,COMPLETE,10238,4959,3232,71,0,2,5279,28.535,-11.941,1,0,0,0,2024-12-25,1ba9c1b0321b16bc
EL0000001566,CT0000001566,PRESIDENT,DIST_06,NOT_REPORTED,1893,4818,974,0,0,1,2925,38.061,15.388,1,0,0,0,2018-02-21,a5042dc6d2b6cc69
EL0000001567,CT0000001567,GOVERNOR,STATEWIDE,COMPLETE,10253,2871,2523,357,0,2,7382,46.126,13.682,0,1,6,0,2025-06-27,a142c4a50a2e3d91
EL0000001568,CT0000001568,SHERIFF,DIST_05,COMPLETE,1246,2770,157,2,0,2,1524,36.503,-16.531,0,0,0,0,2024-11-24,2b5320fb2fd6c037
EL0000001569,CT0000001569,CITY_COUNCIL,DIST_04,COMPLETE,4513,1697,91,0,0,2,2816,44.691,-7.22,1,0,0,0,2013-03-02,2774cfdfeeba9f07
EL0000001570,CT0000001570,ATTORNEY_GENERAL,DIST_01,COMPLETE,6147,4668,2153,1,0,3,1479,11.404,-1.583,0,1,0,0,2019-12-03,961ba1e043b0c103
EL0000001571,CT0000001571,MAYOR,DIST_07,COMPLETE,779,614,102,197,0,2,165,9.752,7.739,1,1,0,0,2024-09-02,044b1d1fde85b5f7
EL0000001572,CT0000001572,MAYOR,DIST_08,COMPLETE,618,3548,944,480,0,1,2930,52.415,-9.476,1,0,0,0,2013-10-30,244b09370964ec93
EL0000001573,CT0000001573,SHERIFF,DIST_05,PARTIAL,3852,3897,880,1,0,1,45,0.521,-16.797,1,0,0,0,2018-09-06,c748f620ebcaeadb
EL0000001574,CT0000001574,GOVERNOR,DIST_03,COMPLETE,9091,4148,2877,455,0,1,4943,29.829,-8.679,1,0,0,0,2013-12-02,39f502f6ecdd403c
EL0000001575,CT0000001575,ATTORNEY_GENERAL,DIST_09,PARTIAL,9831,5597,1514,224,0,3,4234,24.665,-7.282,1,0,0,0,2016-05-14,8ad549b21c10ae41
EL0000001576,CT0000001576,GOVERNOR,STATEWIDE,PARTIAL,3310,5379,1406,0,0,1,2069,20.495,-5.498,1,0,4,0,2022-10-14,d4c04438c78923b0
EL0000001577,CT0000001577,GOVERNOR,DIST_03,COMPLETE,5248,5602,2126,0,0,1,354,2.728,-8.664,0,0,0,0,2025-09-29,a31804a1e765a8d5
EL0000001578,CT0000001578,MAYOR,DIST_02,COMPLETE,9737,10003,797,0,0,2,266,1.295,15.099,1,0,0,0,2023-10-27,d1e587a895efe801
EL0000001579,CT0000001579,SENATE,DIST_05,COMPLETE,12729,5584,2750,49,0,2,7145,33.843,9.333,1,0,0,0,2013-04-11,f712dfaa28c050f0
EL0000001580,CT0000001580,HOUSE,DIST_03,PARTIAL,3224,1785,1988,0,0,2,1439,20.566,-2.69,0,0,0,0,2010-07-22,b49e6c62ca403a28
EL0000001581,CT0000001581,SHERIFF,DIST_01,COMPLETE,9041,5835,2189,2,0,1,3206,18.785,8.565,0,0,3,0,2023-06-07,41fe9c5f0a90665f
EL0000001582,CT0000001582,HOUSE,DIST_05,COMPLETE,5417,10302,1172,50,0,2,4885,28.835,-11.343,1,0,0,0,2012-04-04,e5dc466927790c09
EL0000001583,CT0000001583,GOVERNOR,DIST_01,COMPLETE,7794,13626,515,21,0,2,5832,26.562,0.87,0,0,0,0,2020-11-28,52f1b835a7067c85
EL0000001584,CT0000001584,JUDGE,DIST_10,COMPLETE,6770,3842,2493,591,0,2,2928,21.379,-4.314,0,0,0,0,2011-03-09,d92303cb7091e9ec
EL0000001585,CT0000001585,ATTORNEY_GENERAL,DIST_08,COMPLETE,3625,1688,6845,1369,0,2,1937,14.32,1.817,0,0,0,0,2010-01-19,1864e4a8db8d9e3a
EL0000001586,CT0000001586,PRESIDENT,DIST_06,COMPLETE,338,1093,114,223,0,2,755,42.704,0.746,0,0,0,0,2009-12-13,6ec80d205100e938
EL0000001587,CT0000001587,MAYOR,DIST_01,COMPLETE,2900,2604,292,553,0,1,296,4.662,6.816,0,0,4,0,2018-10-21,e646e5b706edc1f0
EL0000001588,CT0000001588,SENATE,DIST_05,COMPLETE,9368,5874,1199,0,0,2,3494,21.252,-3.211,0,0,6,0,2011-06-10,a033f974c4444aaa
EL0000001589,CT0000001589,GOVERNOR,DIST_07,COMPLETE,2672,4081,704,1,0,1,1409,18.892,7.794,0,0,0,0,2025-02-02,4ddd3b5d089b5746
EL0000001590,CT0000001590,SENATE,DIST_07,COMPLETE,2917,5237,3519,215,0,2,2320,19.515,-8.722,0,1,0,0,2019-12-23,2ed9b8de5276d683
EL0000001591,CT0000001591,CITY_COUNCIL,DIST_01,COMPLETE,5160,7543,1749,1741,0,2,2383,14.716,-0.555,0,0,0,0,2014-07-02,e7e66d66e68c7d06
EL0000001592,CT0000001592,CITY_COUNCIL,DIST_04,COMPLETE,7102,3656,9582,409,0,2,3446,16.608,1.914,1,0,0,0,2025-09-12,5f84dbe3c780c3a3
EL0000001593,CT0000001593,HOUSE,DIST_05,COMPLETE,1155,3460,4208,22,0,3,2305,26.06,-6.842,0,0,0,0,2013-01-27,cb39e4b73d928d83
EL0000001594,CT0000001594,HOUSE,DIST_06,COMPLETE,6889,7953,2108,261,0,1,1064,6.182,8.536,0,0,0,0,2020-06-24,0e2219697a03850e
EL0000001595,CT0000001595,ATTORNEY_GENERAL,DIST_09,COMPLETE,5051,12855,527,5255,0,1,7804,32.945,-17.877,0,0,0,0,2024-04-13,455310c3ffb86d2e
EL0000001596,CT0000001596,HOUSE,DIST_02,COMPLETE,3139,5072,1908,15,0,2,1933,19.074,13.968,1,0,0,0,2014-11-01,bf74022d1f600be2
EL0000001597,CT0000001597,ATTORNEY_GENERAL,DIST_01,COMPLETE,3300,1915,1749,0,0,2,1385,19.888,-16.947,1,0,0,0,2017-02-17,241f642b9a6f05d9
EL0000001598,CT0000001598,SHERIFF,DIST_02,COMPLETE,1150,680,1529,24,0,2,470,13.893,2.832,0,0,0,0,2024-07-23,1d68f67f79aad103
EL0000001599,CT0000001599,JUDGE,DIST_05,COMPLETE,1608,3139,944,2,0,2,1531,26.893,17.996,1,0,0,0,2008-04-01,fb6e015de94cd265
EL0000001600,CT0000001600,PRESIDENT,DIST_06,COMPLETE,2046,3066,908,36,0,1,1020,16.843,7.86,1,0,6,0,2016-08-05,b40cbbd94502c80f
EL0000001601,CT0000001601,ATTORNEY_GENERAL,DIST_10,COMPLETE,1582,1942,474,146,0,2,360,8.687,14.464,1,1,0,0,2025-04-27,2fd8d35ac9b97e52
EL0000001602,CT0000001602,JUDGE,DIST_04,NOT_REPORTED,229,5123,3045,22,0,2,4894,58.13,6.319,1,1,6,0,2011-11-23,c1cb3b8651c3a000
EL0000001603,CT0000001603,SENATE,DIST_05,NOT_REPORTED,5501,4550,3362,852,0,2,951,6.667,4.761,0,0,3,0,2016-11-09,b0afdc54d3b1f68f
EL0000001604,CT0000001604,MAYOR,DIST_09,PARTIAL,8161,11855,4287,12,0,2,3694,15.192,4.06,0,0,0,0,2010-06-03,7cdaee1403d366c0
EL0000001605,CT0000001605,HOUSE,DIST_07,PARTIAL,3845,13845,1768,386,0,3,10000,50.393,-4.993,1,1,0,0,2018-02-14,f41d01a65dfb9fff
EL0000001606,CT0000001606,HOUSE,DIST_07,COMPLETE,532,297,132,1,1,2,235,24.428,8.573,1,0,2,0,2008-03-25,744a0d48c81357da
EL0000001607,CT0000001607,SHERIFF,DIST_05,COMPLETE,3127,6275,1459,1197,0,2,3148,26.107,-9.213,1,0,0,0,2015-05-08,6ba4c9e27beb22c2
EL0000001608,CT0000001608,MAYOR,DIST_01,COMPLETE,312,709,68,0,0,2,397,36.455,-2.668,1,0,0,0,2010-07-15,f1ea8de34d6ebf98
EL0000001609,CT0000001609,SHERIFF,DIST_03,COMPLETE,6855,12653,3353,378,0,3,5798,24.949,-9.21,0,0,0,0,2014-03-14,d9156deeeed5723c
EL0000001610,CT0000001610,HOUSE,DIST_04,COMPLETE,1092,2778,189,0,0,1,1686,41.537,7.29,0,0,0,0,2014-10-04,cfb1abac0def5f97
EL0000001611,CT0000001611,SHERIFF,DIST_03,PARTIAL,944,1370,241,1,0,2,426,16.667,0.772,0,0,0,0,2021-01-06,32ad5cd7cd2509e8
EL0000001612,CT0000001612,SHERIFF,DIST_10,COMPLETE,4963,4033,485,0,0,2,930,9.809,7.807,0,0,0,0,2016-11-29,ac4895a016131e7b
EL0000001613,CT0000001613,JUDGE,DIST_04,PARTIAL,5898,5681,631,47,0,1,217,1.77,4.553,0,0,0,0,2021-11-16,c23425cccf0c8afb
EL0000001614,CT0000001614,SHERIFF,DIST_10,COMPLETE,1523,4265,1175,5,0,2,2742,39.351,-5.351,0,1,0,0,2016-03-06,242f2a544123dc86
EL0000001615,CT0000001615,CITY_COUNCIL,DIST_10,COMPLETE,169,16,216,0,0,1,153,38.155,-5.819,1,1,0,0,2022-12-09,cbd915dc736ccb04
EL0000001616,CT0000001616,JUDGE,DIST_06,COMPLETE,3448,5906,3806,0,0,2,2458,18.678,3.037,0,0,0,0,2022-05-19,e63d0d567a5b7a7a
EL0000001617,CT0000001617,MAYOR,DIST_10,COMPLETE,2601,6666,1257,19,0,2,4065,38.556,2.914,0,0,0,0,2019-02-13,3c6e6f037db97392
EL0000001618,CT0000001618,HOUSE,DIST_07,COMPLETE,2447,5177,2048,6,0,2,2730,28.208,-9.465,1,1,3,0,2025-04-16,365cd390f7ae081d
EL0000001619,CT0000001619,HOUSE,DIST_04,COMPLETE,2344,1474,2780,122,0,2,870,12.946,-15.967,0,0,0,0,2018-03-20,019fc4e9fcb8a500
EL0000001620,CT0000001620,ATTORNEY_GENERAL,DIST_03,COMPLETE,9778,6179,2733,0,0,1,3599,19.256,6.64,0,1,0,0,2019-10-11,419fca6a36cc03b6
EL0000001621,CT0000001621,PRESIDENT,DIST_03,COMPLETE,7014,10148,6453,1070,0,3,3134,12.696,9.961,1,1,0,0,2011-08-30,9ad050ddb12f48ac
EL0000001622,CT0000001622,ATTORNEY_GENERAL,DIST_02,COMPLETE,5855,5376,4985,2,0,3,479,2.954,11.059,0,0,0,0,2018-06-07,590c742b7cbaa7b1
EL0000001623,CT0000001623,JUDGE,DIST_01,COMPLETE,8152,10064,3523,998,0,2,1912,8.409,-7.013,1,0,0,0,2021-02-04,55d6cc953029b05b
EL0000001624,CT0000001624,MAYOR,DIST_05,COMPLETE,3934,4783,1920,941,0,1,849,7.333,-0.773,1,0,0,0,2011-02-21,3f62264ac9a84997
EL0000001625,CT0000001625,HOUSE,DIST_01,COMPLETE,191,289,117,3,0,2,98,16.333,-1.704,0,0,0,0,2019-10-21,b700597f4c2bc96c
EL0000001626,CT0000001626,MAYOR,DIST_08,COMPLETE,7076,2907,155,1233,0,2,4169,36.663,10.068,0,0,0,0,2018-11-21,8fb827cb71b43264
EL0000001627,CT0000001627,JUDGE,DIST_02,COMPLETE,10188,5412,2580,75,0,2,4776,26.163,11.983,0,0,3,0,2019-12-28,d85cb689dc93b4f5
EL0000001628,CT0000001628,MAYOR,DIST_05,NOT_REPORTED,8415,11319,3483,0,0,1,2904,12.508,14.724,0,0,0,0,2017-10-08,8704a74dbc19e2ca
EL0000001629,CT0000001629,CITY_COUNCIL,DIST_08,COMPLETE,2671,2362,2481,1,0,2,309,4.112,-12.923,1,0,0,0,2020-07-16,ccaae2a8d4269754
EL0000001630,CT0000001630,CITY_COUNCIL,STATEWIDE,COMPLETE,1169,6098,3006,10,0,3,4929,47.933,9.448,0,0,0,0,2022-02-12,1e942edd24053a54
EL0000001631,CT0000001631,CITY_COUNCIL,DIST_03,COMPLETE,3777,2465,2505,0,0,3,1312,14.999,13.53,1,0,0,0,2021-12-03,f16f30111e8dcd48
EL0000001632,CT0000001632,CITY_COUNCIL,DIST_08,PARTIAL,375,381,125,0,0,1,6,0.681,-9.052,0,0,0,0,2015-03-05,ae48e87cbb3b0b3a
EL0000001633,CT0000001633,MAYOR,DIST_02,COMPLETE,1998,4499,837,484,0,3,2501,31.99,14.54,0,1,0,0,2023-09-23,e16f717f0311bb9b
EL0000001634,CT0000001634,HOUSE,DIST_03,COMPLETE,4639,14288,3882,524,0,1,9649,41.353,-10.863,0,0,0,0,2018-12-19,8987a2d10bcf791d
EL0000001635,CT0000001635,HOUSE,DIST_04,COMPLETE,13880,5784,1939,244,0,3,8096,37.058,-7.037,0,0,0,0,2017-04-10,79dff31ffc3bce72
EL0000001636,CT0000001636,SENATE,DIST_10,COMPLETE,6706,8740,2905,2,0,2,2034,11.083,-1.254,0,0,0,0,2019-06-25,f3119eff92578412
EL0000001637,CT0000001637,CITY_COUNCIL,DIST_06,COMPLETE,5009,3143,1018,0,0,3,1866,20.349,-9.528,0,0,0,0,2024-08-02,f786396ce351a906
EL0000001638,CT0000001638,JUDGE,DIST_02,COMPLETE,6927,6095,866,148,0,2,832,5.928,3.196,0,0,0,0,2022-01-29,68e03e8454a16f77
EL0000001639,CT0000001639,HOUSE,DIST_04,COMPLETE,983,9219,13509,171,0,2,8236,34.486,-3.416,0,1,0,0,2011-11-18,f15e471f8c9449cc
EL0000001640,CT0000001640,MAYOR,DIST_08,NOT_REPORTED,4704,3767,1902,803,0,2,937,8.384,10.724,0,0,0,0,2018-11-11,02e2eb538a74a1c5
EL0000001641,CT0000001641,SHERIFF,DIST_02,COMPLETE,1429,952,507,1,0,2,477,16.511,8.013,1,0,0,0,2009-02-12,302dc667de7a4bcc
EL0000001642,CT0000001642,CITY_COUNCIL,DIST_10,PARTIAL,443,3848,1066,0,0,2,3405,63.562,-7.91,0,0,0,0,2022-02-21,ab80a3a97797c389
EL0000001643,CT0000001643,MAYOR,DIST_03,COMPLETE,1061,306,39,2,0,2,755,53.622,-9.567,0,0,5,0,2025-03-28,db36485b189a93ed
EL0000001644,CT0000001644,CITY_COUNCIL,DIST_05,COMPLETE,3556,3604,2590,0,0,2,48,0.492,-6.333,1,0,0,1,2008-05-14,098358ac02058448
EL0000001645,CT0000001645,MAYOR,DIST_06,PARTIAL,5623,10210,2441,29,0,1,4587,25.061,7.671,0,0,0,0,2021-04-19,9f0cda0fa90de2a2
EL0000001646,CT0000001646,HOUSE,DIST_07,COMPLETE,1768,848,1120,1,0,2,920,24.619,10.75,1,1,0,0,2010-11-23,26e68a8a28ded8f5
EL0000001647,CT0000001647,HOUSE,DIST_01,PARTIAL,4386,5318,1397,7,0,2,932,8.39,-14.801,0,0,0,0,2013-06-16,d1a2a2ff2945e973
EL0000001648,CT0000001648,JUDGE,DIST_07,COMPLETE,26,20,2,0,0,2,6,12.5,-13.425,0,0,0,0,2008-10-27,917dc6aa1c4b5770
EL0000001649,CT0000001649,HOUSE,DIST_05,NOT_REPORTED,304,958,505,41,0,2,654,36.173,-6.739,0,0,6,0,2021-07-24,6b377d297d696253
EL0000001650,CT0000001650,CITY_COUNCIL,DIST_08,COMPLETE,7038,7125,699,0,0,2,87,0.585,1.175,1,0,0,0,2016-05-26,3b388a4d13a73892
EL0000001651,CT0000001651,CITY_COUNCIL,DIST_06,COMPLETE,10008,6851,7524,333,0,3,3157,12.773,9.896,1,0,0,0,2015-03-19,201bea04561f682a
EL0000001652,CT0000001652,HOUSE,DIST_06,COMPLETE,6551,4739,190,0,0,2,1812,15.784,6.669,0,0,0,0,2019-09-19,52318c037e0bbbaf
EL0000001653,CT0000001653,SHERIFF,DIST_03,COMPLETE,15043,8415,740,425,0,3,6628,26.918,-11.434,0,1,0,0,2017-07-13,0cf5877eb7f1fb8e
EL0000001654,CT0000001654,HOUSE,STATEWIDE,COMPLETE,1661,20104,1260,0,0,2,18443,80.1,14.591,1,0,0,0,2009-07-22,fd0e1ded20c0b2a7
EL0000001655,CT0000001655,CITY_COUNCIL,DIST_09,COMPLETE,4183,11186,8064,869,0,2,7003,28.817,-0.674,0,0,0,0,2017-12-01,65457ba1b93385dc
EL0000001656,CT0000001656,PRESIDENT,DIST_05,COMPLETE,8178,13235,1433,75,0,2,5057,22.063,2.729,1,0,0,0,2016-04-30,f0a524c3c8d46fd0
EL0000001657,CT0000001657,MAYOR,DIST_01,COMPLETE,12343,7806,2274,83,0,1,4537,20.159,16.421,0,0,0,0,2014-11-11,8f51eec6f51a7f76
EL0000001658,CT0000001658,JUDGE,DIST_05,COMPLETE,4582,4364,603,188,0,2,218,2.239,4.33,0,1,3,0,2020-02-21,6678ae78beae76e1
EL0000001659,CT0000001659,SENATE,DIST_02,COMPLETE,5343,3340,1773,1147,0,2,2003,17.263,15.595,1,0,0,0,2024-04-28,80d4498a0655c1c4
EL0000001660,CT0000001660,GOVERNOR,DIST_07,COMPLETE,3487,8415,8890,3,0,3,4928,23.698,9.934,0,0,0,0,2024-11-26,4817bf90128d5e95
EL0000001661,CT0000001661,HOUSE,DIST_07,COMPLETE,7541,5382,2055,66,0,3,2159,14.351,11.149,1,1,0,0,2018-03-04,197f801e9528d0cd
EL0000001662,CT0000001662,HOUSE,DIST_10,COMPLETE,6880,4816,7822,105,0,2,2064,10.518,16.133,0,0,0,0,2023-11-23,1ad6246936de0d44
EL0000001663,CT0000001663,CITY_COUNCIL,DIST_05,COMPLETE,5293,10865,1976,120,0,1,5572,30.525,11.951,0,0,7,0,2016-03-19,58ee6755da74a71f
EL0000001664,CT0000001664,CITY_COUNCIL,DIST_05,COMPLETE,638,1347,429,11,0,3,709,29.237,9.614,1,1,0,0,2011-07-13,0504d3090324c085
EL0000001665,CT0000001665,MAYOR,STATEWIDE,NOT_REPORTED,12780,8556,3424,49,0,2,4224,17.026,-3.958,0,0,0,0,2022-09-18,98fa2847deeffedd
EL0000001666,CT0000001666,SENATE,DIST_05,COMPLETE,1723,562,240,0,0,1,1161,45.98,5.459,1,0,0,0,2008-10-09,cfc98b7dcddf33c2
EL0000001667,CT0000001667,ATTORNEY_GENERAL,DIST_01,COMPLETE,13816,3791,622,263,0,3,10025,54.213,3.559,0,1,0,0,2023-04-16,f0bd7a649f227b1a
EL0000001668,CT0000001668,MAYOR,DIST_05,COMPLETE,3624,11153,1717,20,0,1,7529,45.592,-12.596,1,0,0,0,2008-03-22,dc88b8e1738888fd
EL0000001669,CT0000001669,HOUSE,DIST_09,PARTIAL,396,701,75,3,0,2,305,25.957,-13.382,1,1,0,0,2025-05-20,2719e91e5c693b50
EL0000001670,CT0000001670,JUDGE,DIST_06,COMPLETE,11485,11479,747,0,0,2,6,0.025,4.525,1,0,0,1,2016-05-02,ea00d08ce14e986b
EL0000001671,CT0000001671,CITY_COUNCIL,DIST_09,COMPLETE,3338,4415,1682,33,0,1,1077,11.375,-13.398,1,0,0,0,2019-08-26,f2a0c525188abcdb
EL0000001672,CT0000001672,SENATE,DIST_01,PARTIAL,1224,1224,291,0,0,2,0,0.0,-16.786,0,0,0,1,2011-10-20,fb2932b85946d7d3
EL0000001673,CT0000001673,CITY_COUNCIL,DIST_05,COMPLETE,1250,1270,653,0,0,1,20,0.63,-17.854,0,0,0,0,2025-06-21,b939831c9051280f
EL0000001674,CT0000001674,HOUSE,DIST_05,COMPLETE,6440,7598,2775,7,0,2,1158,6.885,14.412,1,0,4,0,2018-09-05,cd80acc30892b56a
EL0000001675,CT0000001675,HOUSE,DIST_06,COMPLETE,6723,5415,585,9,0,2,1308,10.273,17.925,0,1,0,0,2023-12-08,261b6525c6216330
EL0000001676,CT0000001676,SENATE,DIST_01,COMPLETE,1028,1328,1087,3,0,2,300,8.706,-10.712,1,0,0,0,2009-04-15,b20f8e0c7c42e3ca
EL0000001677,CT0000001677,SHERIFF,DIST_10,COMPLETE,4478,2623,1205,0,0,1,1855,22.333,-4.148,1,1,0,0,2012-03-27,9ed50ea8cd3ef262
EL0000001678,CT0000001678,GOVERNOR,DIST_07,COMPLETE,6432,1991,2370,342,0,1,4441,39.883,2.488,0,0,0,0,2011-04-07,9139e2c8224bcdf2
EL0000001679,CT0000001679,CITY_COUNCIL,DIST_02,COMPLETE,9340,6697,867,6,0,1,2643,15.63,12.628,0,0,0,0,2011-01-30,4994fc8b26c54022
EL0000001680,CT0000001680,SENATE,DIST_03,COMPLETE,685,503,147,168,0,2,182,12.109,-15.172,0,0,0,0,2025-09-17,9bec8f3c6c8f4470
EL0000001681,CT0000001681,HOUSE,DIST_09,COMPLETE,592,2060,281,102,0,2,1468,48.369,5.078,0,0,0,0,2015-05-13,fca9ad1d578d41a8
EL0000001682,CT0000001682,HOUSE,DIST_05,COMPLETE,108,28,24,0,0,1,80,50.0,2.358,1,1,2,0,2018-10-30,7f5dff488ed0475b
EL0000001683,CT0000001683,HOUSE,DIST_01,COMPLETE,2495,4720,440,3,0,2,2225,29.055,-14.066,1,0,0,0,2017-12-02,e2e74b9fd0fac89b
EL0000001684,CT0000001684,SHERIFF,STATEWIDE,COMPLETE,8865,5330,567,857,0,2,3535,22.633,7.558,1,1,0,0,2020-12-11,5f6b9741767601d4
EL0000001685,CT0000001685,HOUSE,DIST_10,COMPLETE,8061,4722,697,0,0,2,3339,24.77,-2.384,0,0,0,0,2009-04-02,28cb373e2de38f1f
EL0000001686,CT0000001686,JUDGE,DIST_01,COMPLETE,4238,7053,902,29,0,2,2815,23.032,7.414,1,0,0,0,2016-08-24,c621a597decc38d8
EL0000001687,CT0000001687,GOVERNOR,DIST_07,COMPLETE,3364,995,1820,189,0,2,2369,37.202,-5.831,0,1,0,0,2023-05-04,c61c2bab26964256
EL0000001688,CT0000001688,CITY_COUNCIL,DIST_01,COMPLETE,149,246,131,0,0,2,97,18.441,-17.295,0,1,0,0,2021-11-08,f976777bf6032b12
EL0000001689,CT0000001689,SHERIFF,DIST_07,COMPLETE,14252,7791,2726,10,0,2,6461,26.074,-10.825,0,0,0,0,2024-01-12,dccf92dbb0489d91
EL0000001690,CT0000001690,HOUSE,DIST_07,COMPLETE,2068,2232,3368,0,0,1,164,2.139,-11.763,1,0,0,0,2023-07-19,d582f2271a535759
EL0000001691,CT0000001691,HOUSE,DIST_03,PARTIAL,5001,3175,3531,0,0,2,1826,15.598,-13.677,1,0,0,0,2019-09-20,8e06fb0fb0a3274d
EL0000001692,CT0000001692,SHERIFF,DIST_09,NOT_REPORTED,1276,4228,3035,45,0,2,2952,34.39,12.793,0,0,0,0,2018-11-02,22f67e1e1a2dc32e
EL0000001693,CT0000001693,PRESIDENT,DIST_08,COMPLETE,5818,15157,1162,0,0,2,9339,42.187,-16.194,1,0,0,0,2020-04-20,7d10a1a0f3f13d00
EL0000001694,CT0000001694,SENATE,DIST_06,NOT_REPORTED,5763,11190,1410,301,0,2,5427,29.077,-0.327,0,0,0,0,2011-09-13,3b96fcfe874d8c2d
EL0000001695,CT0000001695,HOUSE,DIST_06,COMPLETE,2733,1827,831,201,0,3,906,16.202,8.473,0,0,7,0,2016-03-14,ea560881c4901d46
EL0000001696,CT0000001696,SHERIFF,DIST_09,PARTIAL,5983,7598,595,0,0,2,1615,11.392,13.584,0,0,5,0,2024-11-21,3a65755eb1ccdc28
EL0000001697,CT0000001697,PRESIDENT,DIST_07,PARTIAL,495,389,112,39,0,2,106,10.242,-7.126,0,0,0,0,2011-10-30,cd3324cc4f9a8b1c
EL0000001698,CT0000001698,GOVERNOR,DIST_05,PARTIAL,4410,6770,7329,8,0,2,2360,12.745,3.994,0,1,0,0,2017-01-04,85286a85b6c0ee12
EL0000001699,CT0000001699,MAYOR,DIST_10,NOT_REPORTED,6145,11464,1441,1052,0,2,5319,26.46,-10.935,0,0,0,0,2019-04-25,ea246d96d750c8e2
EL0000001700,CT0000001700,HOUSE,DIST_03,COMPLETE,2963,3785,1149,397,0,2,822,9.911,11.787,0,0,0,0,2011-09-05,f745320d4a86db5f
EL0000001701,CT0000001701,MAYOR,DIST_06,COMPLETE,7563,9616,5592,234,0,2,2053,8.924,-4.286,0,0,0,0,2022-08-21,81d665cd4852f75b
EL0000001702,CT0000001702,CITY_COUNCIL,DIST_08,COMPLETE,2901,10043,10895,236,0,3,7142,29.666,-15.378,1,0,0,0,2017-04-26,2073a91bf5d63cc1
EL0000001703,CT0000001703,GOVERNOR,DIST_03,PARTIAL,7379,3800,5378,0,0,1,3579,21.616,-7.279,1,0,0,0,2009-06-04,7428ad585b6a777b
EL0000001704,CT0000001704,HOUSE,DIST_08,COMPLETE,460,987,884,12,0,1,527,22.493,7.119,1,1,0,0,2010-05-24,f885026e71aa90da
EL0000001705,CT0000001705,CITY_COUNCIL,DIST_10,COMPLETE,3919,9208,537,8127,0,3,5289,24.271,-2.419,1,0,0,0,2021-12-04,f655a2bbeed6e6a7
EL0000001706,CT0000001706,CITY_COUNCIL,DIST_03,COMPLETE,2886,4751,52,0,0,2,1865,24.255,2.878,1,0,0,0,2019-02-16,9d98716c9ba272a1
EL0000001707,CT0000001707,JUDGE,DIST_08,PARTIAL,5544,11964,2875,2844,0,2,6420,27.64,15.553,1,0,0,0,2017-06-06,ab197cf4b8c4967d
EL0000001708,CT0000001708,GOVERNOR,DIST_08,COMPLETE,10850,9543,2028,280,0,3,1307,5.757,16.013,0,1,0,0,2020-02-09,fc8b74f3ffa3d9dd
EL0000001709,CT0000001709,SHERIFF,DIST_03,COMPLETE,4960,11110,4576,1,0,2,6150,29.786,1.052,0,0,0,0,2016-05-29,4943220dd60250a5
EL0000001710,CT0000001710,MAYOR,DIST_10,COMPLETE,6131,6534,2064,271,0,2,403,2.687,16.675,1,0,0,0,2024-06-29,970382a7bf9a8d3a
EL0000001711,CT0000001711,MAYOR,DIST_03,COMPLETE,5682,3818,219,2,0,1,1864,19.175,-12.994,1,1,0,0,2023-04-10,cbc290af883db042
EL0000001712,CT0000001712,HOUSE,DIST_02,COMPLETE,5203,3396,518,4,0,2,1807,19.811,-9.817,0,0,0,0,2024-02-20,41bd6915419f8584
EL0000001713,CT0000001713,CITY_COUNCIL,DIST_01,PARTIAL,3191,6843,189,7,0,2,3652,35.699,-16.64,1,0,0,0,2014-01-11,f47e3e8a62972165
EL0000001714,CT0000001714,MAYOR,DIST_07,NOT_REPORTED,9495,6900,2093,590,0,1,2595,13.602,14.409,0,1,0,0,2009-07-07,14eac104d0fa5ef5
EL0000001715,CT0000001715,HOUSE,STATEWIDE,COMPLETE,3057,10922,9115,524,0,1,7865,33.301,9.679,1,1,0,0,2015-05-22,d22e50cd15cd3c6c
EL0000001716,CT0000001716,HOUSE,DIST_07,COMPLETE,959,1214,356,0,0,2,255,10.083,-4.25,0,0,0,0,2021-11-15,4ca323a68f81e9aa
EL0000001717,CT0000001717,MAYOR,DIST_06,COMPLETE,8600,5882,5230,1,0,2,2718,13.788,-5.275,0,0,0,0,2025-02-20,ebc7c522cf2cfd90
EL0000001718,CT0000001718,SENATE,DIST_02,PARTIAL,5854,9505,566,3,0,2,3651,22.922,1.667,1,0,0,0,2014-09-21,46744b9266976579
