energy_use_billing_month,energy_use_sector_code,energy_use_end_use_category,energy_use_sales_mwh,energy_use_customer_count,energy_use_average_kwh_per_customer,energy_use_peak_demand_mw,energy_use_load_factor_pct,energy_use_time_of_use_share_pct,energy_use_demand_response_participant_count,energy_use_electrification_index,energy_use_ev_charging_load_mwh,energy_use_heat_pump_adoption_rate,energy_use_distributed_solar_generation_mwh,energy_use_battery_storage_dispatch_mwh,energy_use_natural_gas_therms_equiv,energy_use_propane_gallons_equiv,energy_use_energy_burden_pct_households,energy_use_weather_normalization_factor,energy_use_meter_data_granularity
2142-08,RES,WATER_HEAT,2700910.13,1643848,1643.04,5746.77,24.64,41.59,254742,0.27,191915.69,10.72,845287.04,347335.59,40386844.44,19536748.29,17.02,0.8173,HOURLY
2142-09,RES,APPLIANCES,5127227.88,3301360,1553.07,18508.94,28.83,56.43,77186,0.0086,51292.13,22.48,507002.03,175362.52,36098501.3,4148156.78,7.71,0.8881,DAILY
2142-10,COM,LIGHTING,4660070.8,1576622,2955.73,21690.05,22.35,32.56,190448,0.6133,144284.47,25.96,805848.87,207221.05,25376965.72,17670954.32,8.51,1.2906,DAILY
2142-11,RES,MOTIVE_POWER,3541290.51,2758256,1283.89,12554.07,56.21,8.5,343576,0.769,532147.92,44.93,203076.99,143012.03,46578152.79,24580245.21,6.02,0.8633,MONTHLY
2142-12,RES,EV_CHARGING,5236657.93,3478746,1505.33,1996.39,64.46,60.88,400970,0.3289,53969.42,20.66,250174.19,212268.25,37176967.78,1866026.32,9.53,0.7468,HOURLY
2143-01,RES,MOTIVE_POWER,4505592.46,67994,66264.56,20322.52,73.5,46.88,153137,0.0983,395214.84,23.22,332016.55,222176.39,76123569.12,18393155.9,15.55,0.7971,15_MIN
2143-02,RES,OTHER,812152.75,2142789,379.02,16818.15,35.18,5.79,328726,0.2853,500024.96,53.38,431068.84,52916.28,94361018.46,6011906.12,15.94,0.718,15_MIN
2143-03,IND,WATER_HEAT,5452327.52,1465834,3719.61,5450.15,20.56,4.21,171406,0.0489,113614.96,44.54,288309.42,69266.2,79677344.14,23146417.52,15.18,1.2094,MONTHLY
2143-04,IND,APPLIANCES,366725.77,3108109,117.99,12296.16,29.65,50.7,143873,0.4647,358202.82,46.61,112896.78,237323.09,82619979.4,17157262.39,9.5,0.7869,MONTHLY
2143-05,IND,LIGHTING,1107229.68,2210279,500.95,8828.16,35.06,24.22,235561,0.9885,141974.71,37.51,16253.22,379442.69,51584356.55,18647959.2,4.81,1.2049,15_MIN
2143-06,RES,WATER_HEAT,2104997.65,3089041,681.44,998.45,15.04,0.74,393952,0.3563,17459.66,22.1,181651.85,178828.11,77576827.97,21599892.4,13.04,0.8599,DAILY
2143-07,COM,WATER_HEAT,2088034.87,2330615,895.92,4282.5,63.61,60.9,419387,0.6084,446156.7,0.63,767063.83,95803.36,30349129.03,4683749.74,10.53,1.2347,15_MIN
2143-08,RES,HVAC,77662.92,1590260,48.84,6692.12,25.64,18.02,47210,0.9728,109518.87,6.03,306448.43,373775.93,67517704.06,9328171.24,11.04,1.1605,MONTHLY
2143-09,IND,HVAC,2143684.32,711020,3014.94,7565.01,77.4,30.74,94193,0.5477,470491.48,29.83,265862.75,284827.35,7450091.56,24849328.95,14.78,1.2029,MONTHLY
2143-10,IND,HVAC,638745.34,753478,847.73,10919.84,84.66,22.22,58292,0.839,426304.24,18.45,33148.44,257036.66,60388257.76,6778304.56,17.62,1.0685,MONTHLY
2143-11,RES,PROCESS,2432763.46,1091300,2229.23,19774.32,39.91,44.07,222602,0.4736,71689.04,22.52,186778.71,11518.01,58551442.41,15053129.82,2.4,0.7147,DAILY
2143-12,RES,PROCESS,3650958.8,2485302,1469.02,10564.88,75.77,63.97,76226,0.5508,508062.06,49.96,135426.99,12601.1,84657192.67,17890039.95,17.65,1.0651,30_MIN
2144-01,COM,PROCESS,2540893.83,2521187,1007.82,18357.13,49.22,20.98,330412,0.1804,403655.09,48.08,62986.61,197447.5,43148804.67,5527549.84,9.65,0.842,DAILY
2144-02,RES,HVAC,5236265.15,2980957,1756.57,9786.18,20.89,38.21,230647,0.9294,486448.91,49.82,523215.99,335209.83,69740800.7,22810529.2,16.32,1.1629,DAILY
2144-03,RES,PROCESS,1153219.44,3121980,369.39,7474.81,25.64,40.84,422661,0.5113,418991.27,40.27,544626.67,38870.18,76059553.0,11709758.29,3.2,1.1154,HOURLY
2144-04,RES,OTHER,2094110.82,2084689,1004.52,7055.78,56.39,14.98,75600,0.0634,470796.68,24.5,424648.15,343101.47,19887327.62,757418.06,4.1,1.2537,HOURLY
2144-05,IND,MOTIVE_POWER,587344.68,3277360,179.21,6295.58,24.2,18.67,326802,0.3522,20693.47,1.79,229575.12,63426.62,33720554.65,11234465.62,10.84,1.0297,30_MIN
2144-06,IND,OTHER,2442294.73,1864923,1309.6,18999.09,75.63,42.27,268368,0.5221,430935.73,34.36,147580.33,41337.3,80900979.8,5500878.81,10.5,1.0121,MONTHLY
2144-07,RES,WATER_HEAT,5048595.28,2009394,2512.5,1667.03,18.3,40.27,282232,0.0597,258671.26,3.62,433485.47,424488.48,4226609.08,9546554.93,8.79,0.7711,HOURLY
2144-08,COM,HVAC,1702828.82,2819396,603.97,10025.75,20.15,59.93,407427,0.3271,421562.47,17.75,524283.6,256221.43,92174135.9,24175637.43,4.56,0.9966,30_MIN
2144-09,IND,OTHER,1268498.13,3003604,422.33,15851.9,51.32,41.15,102565,0.4744,508970.92,52.14,337980.92,37654.94,76356119.48,15519627.9,6.13,1.2316,HOURLY
2144-10,RES,EV_CHARGING,3013312.07,1742260,1729.54,13665.43,66.23,32.36,81904,0.768,214667.88,26.47,723323.53,410186.6,83484553.18,23413629.38,2.81,1.2058,15_MIN
2144-11,RES,OTHER,1148723.68,2084101,551.18,692.43,82.95,50.04,113543,0.3349,213688.34,43.81,144524.67,24036.91,30405893.57,8772631.05,14.7,1.0252,30_MIN
2144-12,COM,OTHER,3169131.47,3473803,912.29,15116.73,81.4,43.09,135836,0.4253,435564.0,0.47,598106.0,140700.74,70368496.77,19740002.85,9.78,1.0393,HOURLY
2145-01,RES,PROCESS,2160071.93,2727990,791.82,3049.21,48.82,20.5,281221,0.5683,257925.26,7.61,798195.45,407245.18,23458929.88,3518407.3,7.62,0.914,30_MIN
2145-02,IND,APPLIANCES,1152174.23,1628159,707.65,2704.79,48.77,41.77,249439,0.2166,123233.83,28.46,293970.26,356871.15,58154273.39,13788504.27,2.15,1.2598,MONTHLY
2145-03,COM,WATER_HEAT,601819.28,3476569,173.11,4414.13,55.39,30.72,232306,0.124,536754.53,44.95,16617.28,393749.14,81823615.79,3714899.32,8.13,1.2031,30_MIN
2145-04,RES,WATER_HEAT,1227567.05,2944877,416.85,17562.43,32.32,19.05,292024,0.0039,238782.61,24.27,770367.08,351964.04,21400227.87,12293242.59,10.48,1.2245,HOURLY
2145-05,COM,LIGHTING,3904924.22,1462832,2669.43,468.92,57.09,3.18,300509,0.9182,155204.6,42.64,32410.7,219733.28,40420948.03,6665443.34,4.12,0.7062,30_MIN
2145-06,COM,WATER_HEAT,5408219.98,2592418,2086.17,2508.51,69.97,8.14,14379,0.409,439541.33,11.62,665772.82,371400.59,58535758.4,12675822.03,1.11,0.9031,MONTHLY
2145-07,RES,WATER_HEAT,3419991.24,612298,5585.5,7026.02,22.85,51.48,139759,0.5305,120912.49,25.68,181060.05,358524.06,2201113.53,16005570.72,7.3,1.1074,30_MIN
2145-08,IND,PROCESS,4053018.79,2194472,1846.92,12486.5,74.83,61.26,54850,0.2005,113856.32,38.82,420585.23,34628.87,36458588.93,4529580.3,6.02,0.7269,MONTHLY
2145-09,TRANS,EV_CHARGING,946332.76,230375,4107.79,12210.74,82.9,50.69,69447,0.5977,210051.68,25.51,77609.87,93802.21,3645546.37,22462678.15,6.46,0.8497,15_MIN
2145-10,COM,APPLIANCES,208459.77,1907677,109.27,6473.99,63.34,54.72,418874,0.2187,484613.55,10.58,317406.5,307710.27,71485353.86,21488170.25,2.85,1.0937,HOURLY
2145-11,IND,HVAC,52679.71,3414304,15.43,1005.64,57.58,24.85,105602,0.4205,34768.58,44.48,598032.79,365862.82,66895264.33,20091772.73,11.29,0.9328,MONTHLY
2145-12,COM,HVAC,4682150.11,2211029,2117.63,796.77,67.47,50.03,126477,0.8097,429906.55,37.8,297312.56,284746.0,26482280.61,17717468.4,13.22,0.764,30_MIN
2146-01,COM,WATER_HEAT,2557490.63,3350429,763.33,15751.56,60.37,3.82,70041,0.6434,1856.34,48.02,521932.46,284197.97,9207782.05,15289575.81,10.29,1.1739,15_MIN
2146-02,COM,OTHER,1040115.71,1917360,542.47,14452.54,40.06,38.03,368546,0.0414,455566.46,13.21,812322.67,439489.71,84480480.06,23118273.48,8.93,0.7204,HOURLY
2146-03,RES,WATER_HEAT,4550948.72,111714,40737.5,18789.21,82.56,44.74,365986,0.8377,156954.15,33.3,396171.09,170652.35,79286852.35,20093177.28,16.45,1.1099,30_MIN
2146-04,RES,HVAC,2839100.12,1356666,2092.7,14780.2,36.02,28.07,140762,0.6558,368119.67,28.2,633296.36,73971.15,88487639.01,9381248.72,14.12,1.2849,15_MIN
2146-05,RES,LIGHTING,2498333.69,3074602,812.57,15674.69,32.45,42.14,408291,0.9222,260676.26,10.06,651756.03,1582.85,87636898.73,19198221.46,1.28,0.8374,HOURLY
2146-06,RES,WATER_HEAT,2542534.78,2243528,1133.28,13310.85,76.05,57.22,18934,0.9083,308790.41,20.07,747718.67,274208.15,3403487.83,19222046.47,17.07,0.9668,DAILY
2146-07,COM,HVAC,3203585.15,546486,5862.15,14623.44,84.54,9.14,283703,0.9776,526325.79,39.33,380668.27,249387.13,15209862.18,7899799.2,17.98,0.8904,30_MIN
2146-08,RES,HVAC,1039359.47,2531412,410.58,9132.11,55.54,62.72,412022,0.7896,204475.72,42.16,301359.8,167533.45,73121489.8,21459006.06,11.14,0.7268,15_MIN
2146-09,TRANS,WATER_HEAT,3548825.76,2468645,1437.56,467.86,68.15,56.3,10309,0.2769,422743.58,1.38,171351.4,437993.47,26329644.76,10256550.31,15.57,1.2717,DAILY
2146-10,RES,HVAC,4678546.93,2868139,1631.21,4990.68,81.46,30.15,276804,0.4105,487892.68,28.92,386257.89,90477.17,92521673.41,5148365.48,11.13,1.1466,MONTHLY
2146-11,RES,MOTIVE_POWER,3218325.19,1173108,2743.42,4966.61,43.8,60.71,9275,0.6139,109855.22,30.45,74291.35,68849.63,31332210.03,1408638.03,7.96,1.1832,30_MIN
2146-12,RES,HVAC,3324624.18,2376094,1399.2,6417.82,61.61,11.85,267313,0.9731,65719.44,22.05,377169.69,3827.23,47051077.44,11440498.51,4.8,0.8177,15_MIN
2147-01,IND,APPLIANCES,807945.75,2594772,311.37,4150.68,42.09,54.59,186311,0.1151,499861.27,26.82,552022.4,219629.87,43708122.85,12600644.08,5.23,1.1247,30_MIN
2147-02,RES,HVAC,59249.62,2194512,27.0,16386.32,63.59,23.77,196896,0.9643,276705.44,25.86,330476.48,322877.3,68381432.43,22591600.79,6.59,0.7191,MONTHLY
2147-03,IND,MOTIVE_POWER,527189.9,2302213,228.99,12533.09,84.28,51.61,228632,0.947,130837.26,20.37,651329.55,199369.83,501285.9,4269003.89,15.35,1.125,30_MIN
2147-04,IND,LIGHTING,1087703.24,1475807,737.02,10984.7,38.12,4.55,272202,0.0066,430046.9,12.57,689643.76,194436.77,17368199.89,17914558.46,16.27,1.0828,15_MIN
2147-05,COM,OTHER,166493.95,2745989,60.63,4622.89,36.61,39.01,125664,0.625,540283.62,5.89,728111.93,71032.16,54510697.11,20688395.34,5.74,0.9459,HOURLY
2147-06,RES,HVAC,5230226.14,1804912,2897.77,288.74,78.38,40.82,294758,0.985,96314.56,6.33,808527.46,128995.4,13362715.22,13740220.36,3.45,1.0052,HOURLY
2147-07,IND,PROCESS,767038.76,683005,1123.04,16607.88,59.17,58.05,134495,0.0158,147837.96,35.05,680196.19,17241.32,30479548.28,15417806.37,16.92,1.0615,15_MIN
2147-08,TRANS,APPLIANCES,5042257.36,2151415,2343.69,13168.02,47.48,46.33,408533,0.9344,545855.12,6.98,182725.33,174808.78,74536084.59,18409156.27,12.44,0.798,MONTHLY
2147-09,IND,HVAC,2171318.15,162143,13391.38,14609.9,47.59,18.83,270250,0.0207,236166.98,9.31,823062.08,433198.39,4617064.23,23883397.68,14.68,1.2636,HOURLY
2147-10,AG,LIGHTING,1388826.87,249744,5561.0,8321.94,66.86,35.23,280341,0.5077,117701.54,3.73,159160.1,281619.49,19280253.33,9597900.19,13.51,1.0936,15_MIN
2147-11,RES,OTHER,453020.63,2257911,200.64,5761.08,79.74,20.74,45660,0.1012,420291.88,36.85,818475.66,301029.41,42176502.98,23822773.5,10.15,0.8771,30_MIN
2147-12,IND,APPLIANCES,224433.37,603866,371.66,6818.25,81.33,26.66,78388,0.9256,440296.54,52.8,443232.69,310584.88,24186592.74,5261377.67,1.81,0.9106,MONTHLY
2148-01,IND,LIGHTING,2659184.39,3256552,816.56,10919.58,15.37,32.47,90318,0.7229,514484.85,44.46,364523.65,136174.84,40252749.31,20649386.57,9.68,1.1338,MONTHLY
2148-02,RES,LIGHTING,5048243.17,3231854,1562.03,11159.6,63.07,5.82,394524,0.4406,487868.44,12.39,343035.09,139396.58,82955123.68,18888784.09,0.85,1.1857,MONTHLY
2148-03,RES,HVAC,4337531.36,2821338,1537.4,20985.65,64.82,54.79,131989,0.8069,150253.93,33.53,140979.33,397435.75,42218016.93,8342230.89,15.55,1.2886,MONTHLY
2148-04,IND,WATER_HEAT,1902157.82,549221,3463.37,4914.34,42.91,43.45,220284,0.5908,362755.97,5.7,345898.17,247015.56,43524154.2,24746352.28,17.84,1.1288,HOURLY
2148-05,COM,PROCESS,1308550.68,551796,2371.44,8774.38,78.75,11.4,224551,0.4678,240213.19,46.98,653003.7,349173.73,51954013.38,24671833.11,7.88,1.0648,MONTHLY
2148-06,COM,MOTIVE_POWER,1171977.88,575691,2035.78,3832.93,38.51,41.54,89488,0.0385,159191.55,19.09,59337.37,410784.78,22127625.81,13303144.81,1.28,1.1088,15_MIN
2148-07,IND,HVAC,3434673.74,2681786,1280.74,16564.54,15.07,12.97,379206,0.4478,109794.84,40.45,434668.43,333823.01,21934550.4,24061956.4,4.13,0.9068,MONTHLY
2148-08,RES,MOTIVE_POWER,4569402.66,1457286,3135.56,4949.34,71.29,45.52,443567,0.398,188755.62,45.75,286315.53,161139.07,842902.31,10756069.72,5.4,1.0058,MONTHLY
2148-09,IND,OTHER,4880020.33,2304363,2117.73,13053.09,60.42,27.87,319823,0.7979,52455.22,19.91,517814.28,161161.68,45427657.83,14126508.22,15.58,1.0555,15_MIN
2148-10,IND,APPLIANCES,4922101.4,3048461,1614.62,17120.73,44.04,59.33,246579,0.7278,148588.48,38.05,379791.38,207681.5,27430395.43,12001188.72,8.09,0.908,MONTHLY
2148-11,COM,APPLIANCES,2424343.76,2893651,837.81,8821.01,55.56,0.01,171159,0.4576,333324.7,45.08,349941.82,286655.8,17267977.64,7880302.56,4.3,1.2039,MONTHLY
2148-12,COM,OTHER,1016021.9,384434,2642.9,120.41,29.14,37.16,202269,0.3607,300521.33,33.33,477333.13,118910.83,49665380.44,9085446.87,6.95,0.8469,MONTHLY
2149-01,IND,APPLIANCES,1912685.36,3435329,556.77,4549.02,19.33,54.54,297511,0.5252,487539.49,41.51,681160.19,16500.4,21465650.03,8747589.41,8.17,1.242,MONTHLY
2149-02,RES,EV_CHARGING,1329597.69,3487449,381.25,17880.72,54.98,13.95,32691,0.9386,63584.4,32.66,621532.05,103798.6,66430544.45,449256.56,8.45,0.7732,30_MIN
2149-03,RES,PROCESS,167159.96,145859,1146.04,2192.72,15.83,61.7,147206,0.4526,548995.22,14.03,259721.55,28443.33,32071293.16,14702955.31,14.01,0.777,HOURLY
2149-04,IND,MOTIVE_POWER,1628603.11,2842831,572.88,15292.07,64.54,17.38,110417,0.8731,459394.67,28.36,777548.55,92289.98,54390067.09,24254321.83,15.04,1.2911,MONTHLY
2149-05,RES,OTHER,4524302.68,1188977,3805.21,4918.65,43.47,36.78,314692,0.617,112534.48,23.51,294545.06,322254.13,6647828.94,23885989.03,13.58,0.8252,HOURLY
2149-06,COM,APPLIANCES,765405.99,216411,3536.82,5936.38,81.89,19.01,220154,0.1449,31801.84,49.94,250338.73,252521.01,59071477.8,17086015.04,2.92,0.8195,MONTHLY
2149-07,RES,MOTIVE_POWER,4937444.61,2414402,2045.0,6766.86,25.48,63.31,405447,0.1488,7428.73,52.51,638406.04,420319.16,76137087.53,9253807.46,15.1,1.2173,15_MIN
2149-08,IND,LIGHTING,4825707.02,2820240,1711.1,6947.35,38.63,64.3,348014,0.5697,506258.37,4.05,433479.24,95896.31,75036931.64,16897155.32,17.23,1.0843,HOURLY
2149-09,RES,HVAC,5074815.23,8849,573490.25,11467.31,56.99,14.25,20074,0.1892,308201.91,13.94,659703.66,373924.67,9639889.28,16963919.81,17.64,1.2342,HOURLY
2149-10,COM,MOTIVE_POWER,3153287.48,2185250,1442.99,3295.73,42.71,27.72,385432,0.2165,236371.59,28.13,486132.95,43064.68,94337813.17,16627476.38,13.53,0.9508,DAILY
2149-11,COM,HVAC,4979419.46,2314225,2151.66,4660.73,56.57,27.44,87938,0.5509,160637.25,40.38,412779.43,152176.89,29470727.97,6700602.76,15.72,1.1018,30_MIN
2149-12,RES,APPLIANCES,2160509.18,1900365,1136.89,5872.68,72.5,28.37,243010,0.5787,203969.54,54.17,222433.33,309585.56,39888600.41,15404146.8,10.65,1.0896,30_MIN
2150-01,RES,WATER_HEAT,355747.61,1440320,246.99,2965.14,55.4,2.35,20860,0.8876,233290.43,11.0,366720.99,113807.29,63389382.63,2586717.93,10.95,0.7084,15_MIN
2150-02,IND,APPLIANCES,2309547.3,1546398,1493.5,17047.13,42.44,61.76,316867,0.5356,314771.83,32.19,109396.1,396796.22,62682433.63,23837236.57,17.37,0.8917,MONTHLY
2150-03,RES,MOTIVE_POWER,1763378.06,1582768,1114.11,18728.36,30.66,7.3,425896,0.2763,464878.57,45.63,384140.3,249100.22,35131637.76,2020413.6,6.55,0.7262,MONTHLY
2150-04,RES,HVAC,12459.88,3342098,3.73,4588.26,78.94,50.61,165445,0.5975,19223.6,32.0,683693.23,378884.99,20387201.85,7985391.27,17.42,1.2501,30_MIN
2150-05,COM,APPLIANCES,5013516.06,154034,32548.11,7784.19,22.33,46.87,424314,0.2265,321693.01,12.36,807052.74,433783.01,83299031.41,3733832.62,12.81,0.8545,HOURLY
2150-06,COM,EV_CHARGING,3787718.64,2896306,1307.78,686.27,81.81,9.92,56020,0.4231,277860.5,13.04,253309.69,412870.88,33370816.24,13525000.71,11.54,0.8066,HOURLY
2150-07,RES,HVAC,1246122.44,2043953,609.66,12449.29,65.4,38.07,373363,0.4354,178226.76,1.71,133947.36,296615.53,27932725.81,24071762.39,0.56,0.7629,HOURLY
2150-08,RES,PROCESS,134997.41,769238,175.49,5769.4,77.78,23.76,11251,0.6885,247337.93,15.16,446643.64,143027.5,16237250.72,22077692.08,15.99,1.2466,15_MIN
2150-09,COM,HVAC,5480689.7,699176,7838.78,2136.24,64.05,30.32,430389,0.6891,238571.16,34.19,63485.84,398091.8,47773292.63,7443278.81,10.57,0.9923,MONTHLY
2150-10,IND,PROCESS,5412283.05,389472,13896.46,11970.01,47.03,13.3,220098,0.0331,301345.11,28.88,430754.67,165060.62,28974892.06,1200556.94,10.31,1.0584,HOURLY
2150-11,RES,APPLIANCES,3668379.09,301224,12178.24,20703.77,63.72,21.35,115497,0.0694,509525.61,30.34,683922.28,210484.65,90977348.15,19253948.04,5.08,1.1062,15_MIN
2150-12,RES,WATER_HEAT,943359.59,35080,26891.66,6822.65,72.47,10.0,165824,0.5652,369343.29,29.72,279208.36,135156.78,20310156.67,16253652.49,14.81,0.9359,DAILY
2151-01,COM,MOTIVE_POWER,786085.38,2554337,307.75,2723.99,67.38,55.32,359287,0.4966,140578.74,6.47,246266.62,377650.11,32900337.37,18407966.8,6.45,0.9573,MONTHLY
2151-02,RES,HVAC,173140.19,1221878,141.7,7068.23,26.69,43.31,241773,0.7917,5381.85,15.85,514376.45,149685.6,79457396.52,22610660.85,0.25,1.2556,30_MIN
2151-03,IND,PROCESS,1085027.24,195243,5557.32,16042.77,62.25,51.01,263233,0.6587,341649.49,50.87,289758.4,85781.8,10017526.29,30842.15,12.31,0.7563,MONTHLY
2151-04,COM,MOTIVE_POWER,2418596.26,3199870,755.84,196.75,46.42,22.98,319153,0.9127,370826.07,37.67,683138.69,134413.75,28418328.9,6144326.75,2.45,0.9644,15_MIN
2151-05,RES,LIGHTING,3410405.83,2913334,1170.62,20063.08,18.05,46.41,159077,0.2244,260846.03,18.65,659465.21,87704.5,65542896.83,11285066.84,13.29,0.758,30_MIN
2151-06,COM,PROCESS,2167660.95,2704905,801.38,9344.24,33.12,21.17,59032,0.2576,482765.71,38.84,603368.37,190998.82,62067852.31,19999535.35,13.25,0.7718,DAILY
2151-07,IND,HVAC,2930999.49,2919153,1004.06,10783.71,29.65,62.98,345012,0.142,230482.44,6.41,626922.31,160738.18,84931847.45,16682189.21,6.7,1.2222,MONTHLY
2151-08,COM,HVAC,1119425.27,1366753,819.04,17257.8,18.68,5.66,339826,0.6308,527226.51,28.3,519917.08,384992.03,283377.56,23600510.94,1.18,1.2776,DAILY
2151-09,RES,WATER_HEAT,5166833.89,3044130,1697.31,4178.34,74.18,29.6,170496,0.7309,164224.87,45.0,658705.46,238032.52,72812579.4,10847988.8,11.61,0.8669,MONTHLY
2151-10,RES,HVAC,3807563.2,731184,5207.39,11245.29,23.58,54.09,207530,0.0986,164809.75,49.38,135106.68,205482.77,42371865.32,18040420.68,9.37,1.2765,MONTHLY
2151-11,RES,MOTIVE_POWER,4540728.64,354114,12822.79,18002.5,35.41,64.31,426145,0.3916,27837.23,33.45,797672.09,272742.18,14079865.1,3872424.58,0.66,0.9135,HOURLY
2151-12,COM,MOTIVE_POWER,1086002.05,794690,1366.57,8040.87,58.05,58.5,291305,0.8034,330623.68,39.92,704843.62,115050.69,54679213.41,13327052.82,5.81,0.7996,15_MIN
2152-01,COM,EV_CHARGING,2543701.07,3180046,799.89,10556.9,63.14,28.85,222335,0.1507,234062.82,34.65,580778.15,48509.92,82604527.25,16315437.8,13.9,1.2706,30_MIN
2152-02,IND,HVAC,4761681.79,2831477,1681.7,10865.2,44.71,8.29,262681,0.6148,355618.06,51.46,53876.14,68726.17,23896705.46,11226315.44,7.57,1.0889,MONTHLY
2152-03,IND,HVAC,1086956.78,730386,1488.19,8565.93,36.02,36.73,376386,0.5854,65620.52,28.44,694516.87,156903.76,94075272.77,10614304.45,16.67,1.1858,30_MIN
2152-04,COM,LIGHTING,1355336.11,2991571,453.05,20310.47,56.24,47.58,317672,0.189,452701.93,27.05,179527.62,409424.58,51752287.23,5032798.73,12.97,0.8797,15_MIN
2152-05,TRANS,WATER_HEAT,4469290.45,1467229,3046.08,831.15,25.38,3.41,101272,0.2815,520391.82,30.42,19129.65,179574.99,15186943.38,15981877.54,14.62,1.018,30_MIN
2152-06,COM,OTHER,5368596.57,2862197,1875.69,11024.12,49.9,8.6,194841,0.393,197641.51,22.63,326319.96,77168.66,6575060.44,9564600.62,8.87,0.9142,15_MIN
2152-07,IND,WATER_HEAT,1717171.48,3444540,498.52,7412.38,71.52,35.47,5327,0.1229,293108.72,11.1,272374.36,85779.74,44860310.98,9850632.27,17.04,0.8017,15_MIN
2152-08,RES,HVAC,2365887.69,2540730,931.18,21588.82,51.5,54.67,447841,0.7313,175299.99,27.26,107136.52,107704.82,39431137.64,20638115.34,6.19,1.0339,30_MIN
2152-09,COM,APPLIANCES,3363273.49,434588,7738.99,19093.58,72.05,33.87,379891,0.096,144894.76,48.23,297833.07,23652.53,33644260.63,20528899.32,9.17,0.7116,HOURLY
2152-10,COM,WATER_HEAT,4076962.14,1124377,3625.97,19907.87,70.82,34.11,204875,0.7347,537713.78,24.08,53798.72,449939.06,61504141.02,336670.26,6.69,0.9697,MONTHLY
2152-11,RES,EV_CHARGING,2863656.93,686086,4173.9,10228.59,31.66,58.33,357958,0.9756,373319.23,4.1,385680.72,259999.81,83671255.5,23959127.93,8.3,1.0567,30_MIN
2152-12,RES,MOTIVE_POWER,2210004.72,3046294,725.47,18478.88,19.57,54.24,324992,0.0771,540470.09,41.85,695638.33,257930.87,61656496.64,14223207.67,15.66,0.9666,30_MIN
2153-01,RES,EV_CHARGING,3852674.48,2313036,1665.64,7478.81,26.5,1.55,244057,0.5135,170219.73,49.49,766817.0,332250.42,63798345.91,13804110.29,1.39,0.8323,DAILY
2153-02,RES,WATER_HEAT,5426159.31,1380386,3930.9,7456.39,82.69,34.81,24061,0.7401,375428.75,53.86,435544.75,273646.9,66614539.49,2697444.37,10.67,0.9324,MONTHLY
2153-03,RES,LIGHTING,107926.96,1151962,93.69,13545.84,56.73,10.03,293702,0.9726,524669.96,48.63,423614.33,414510.28,63615073.11,24848508.2,5.3,0.8591,30_MIN
2153-04,COM,HVAC,2521241.34,2517896,1001.33,1725.19,71.95,61.82,84398,0.1044,204449.38,35.75,290181.4,260710.88,79365654.57,7767841.48,9.04,0.7209,MONTHLY
2153-05,RES,HVAC,5178639.5,2785046,1859.44,20.05,27.16,59.96,266353,0.0104,186775.62,19.2,404836.8,296469.1,21918763.78,7733076.9,11.1,0.8717,15_MIN
2153-06,RES,HVAC,1145314.53,2966496,386.08,9094.34,81.42,44.97,145740,0.5206,513520.32,14.45,371808.28,278424.8,15273498.59,12496355.85,15.92,0.8885,MONTHLY
2153-07,TRANS,PROCESS,4672736.19,1179599,3961.29,2230.96,49.27,64.16,187745,0.9431,283343.39,5.29,78754.02,129654.47,48744380.42,23984027.78,14.9,0.9938,MONTHLY
2153-08,COM,LIGHTING,3024194.94,3136356,964.24,21375.62,63.5,0.07,389238,0.5206,62808.28,52.9,656286.08,179996.87,37791399.5,11046156.36,10.37,0.7113,DAILY
2153-09,RES,WATER_HEAT,3237273.44,3443971,939.98,11043.44,51.69,36.28,77517,0.7573,511012.97,28.71,33864.1,46157.96,50477294.24,4165142.15,13.08,0.8743,HOURLY
2153-10,IND,EV_CHARGING,3687927.9,726916,5073.39,8796.25,32.41,30.69,435834,0.4608,149537.48,22.49,213634.92,378101.68,6568126.68,4313250.91,10.78,1.2944,15_MIN
2153-11,COM,LIGHTING,2357491.87,919218,2564.67,14412.87,16.2,18.24,378955,0.8841,258329.84,31.22,142277.03,255765.06,36443076.35,18731119.0,11.22,1.2849,MONTHLY
2153-12,TRANS,HVAC,2713250.29,1204369,2252.84,11440.99,70.82,60.56,344460,0.3564,4975.18,10.91,161329.06,16240.33,12975705.21,6893008.12,14.29,1.2617,DAILY
2154-01,COM,MOTIVE_POWER,529610.23,3292726,160.84,13791.97,31.58,29.41,362179,0.1197,139123.74,22.95,695319.13,162071.65,68813202.81,17104726.99,2.43,0.7972,15_MIN
2154-02,RES,OTHER,2155102.21,2850918,755.93,10921.3,38.62,35.84,99944,0.7099,307464.81,3.71,831721.25,321435.59,72338643.1,19025307.56,1.35,0.8119,30_MIN
2154-03,COM,OTHER,1562729.65,1245062,1255.14,9152.82,17.31,43.99,95040,0.5735,266723.8,26.52,623564.21,126501.01,1818021.47,3259987.25,7.48,1.1751,MONTHLY
2154-04,RES,LIGHTING,1605062.15,3043279,527.41,15914.53,81.07,38.38,128874,0.0953,487023.37,46.04,246903.66,386477.78,11290054.72,16280244.31,12.57,1.0796,HOURLY
2154-05,IND,LIGHTING,2035744.35,2833980,718.33,12645.16,24.82,45.87,196166,0.5706,446976.4,38.07,573734.9,395821.32,26877517.72,1772003.27,2.99,0.7552,HOURLY
