safe_justice_booking_date,safe_justice_arrest_offense_code,safe_justice_charge_severity_level,safe_justice_bail_amount_set,safe_justice_pretrial_release_flag,safe_justice_court_case_id_hash,safe_justice_court_disposition_code,safe_justice_sentence_type_code,safe_justice_sentence_length_days,safe_justice_probation_start_date,safe_justice_parole_eligibility_date,safe_justice_jail_days_served,safe_justice_prison_admission_flag,safe_justice_recidivism_12mo_flag,safe_justice_recidivism_36mo_flag,safe_justice_risk_assessment_score,safe_justice_public_defender_assigned_flag,safe_justice_diversion_program_flag,safe_justice_restorative_justice_flag,safe_justice_record_sealing_eligible_flag
2020-05-26,VANDALISM,FELONY,10000,1,CASE0000001608,GUILTY,NONE,619,2020-06-25,2020-11-22,356,0,1,0,58,1,0,0,0
2020-05-27,VANDALISM,MISDEMEANOR,25000,1,CASE0000001609,PENDING,NONE,161,2020-06-26,2020-11-23,627,0,0,1,49,1,0,0,0
2020-05-28,DRUG_POSSESS,INFRACTION,100,0,CASE0000001610,DEFERRED,JAIL,3612,2020-06-27,2020-11-24,658,0,0,1,37,0,0,0,0
2020-05-29,ASSAULT,MISDEMEANOR,2500,0,CASE0000001611,PLEA,JAIL,1588,2020-06-28,2020-11-25,267,0,0,1,18,0,0,0,0
2020-05-30,OTHER,MISDEMEANOR,500,1,CASE0000001612,DEFERRED,PROBATION,2231,2020-06-29,2020-11-26,233,1,0,0,86,1,1,0,0
2020-05-31,DUI,MISDEMEANOR,500,1,CASE0000001613,DISMISSED,DIVERSION,155,2020-06-30,2020-11-27,484,0,0,1,78,1,1,1,0
2020-06-01,OTHER,MISDEMEANOR,25000,0,CASE0000001614,GUILTY,DIVERSION,333,2020-07-01,2020-11-28,632,0,0,0,97,1,0,0,1
2020-06-02,FRAUD,MISDEMEANOR,1000,0,CASE0000001615,PENDING,DIVERSION,2372,2020-07-02,2020-11-29,695,0,1,0,94,1,0,0,1
2020-06-03,DRUG_POSSESS,MISDEMEANOR,0,0,CASE0000001616,DEFERRED,PROBATION,1031,2020-07-03,2020-11-30,120,0,0,0,2,0,0,0,0
2020-06-04,LARCENY,FELONY,5000,0,CASE0000001617,NOT_GUILTY,JAIL,1630,2020-07-04,2020-12-01,96,1,0,0,44,1,0,0,0
2020-06-05,DRUG_POSSESS,INFRACTION,0,0,CASE0000001618,PLEA,JAIL,759,2020-07-05,2020-12-02,523,0,0,0,96,1,1,0,1
2020-06-06,DRUG_TRAFFICK,INFRACTION,25000,0,CASE0000001619,DISMISSED,NONE,2523,2020-07-06,2020-12-03,159,1,1,1,91,0,0,0,1
2020-06-07,DRUG_TRAFFICK,INFRACTION,500,0,CASE0000001620,PLEA,DIVERSION,334,2020-07-07,2020-12-04,167,0,0,1,1,1,0,0,0
2020-06-08,DRUG_POSSESS,MISDEMEANOR,0,1,CASE0000001621,GUILTY,PROBATION,2744,2020-07-08,2020-12-05,468,0,0,1,15,1,0,0,1
2020-06-09,DRUG_TRAFFICK,MISDEMEANOR,250,1,CASE0000001622,PLEA,COMMUNITY_SERVICE,1150,2020-07-09,2020-12-06,203,1,0,0,19,0,0,0,0
2020-06-10,LARCENY,INFRACTION,250,0,CASE0000001623,PENDING,JAIL,2465,2020-07-10,2020-12-07,62,0,0,1,63,1,0,0,1
2020-06-11,FRAUD,MISDEMEANOR,2500,0,CASE0000001624,PLEA,PROBATION,613,2020-07-11,2020-12-08,494,0,0,1,67,1,0,0,1
2020-06-12,BURGLARY,FELONY,500,1,CASE0000001625,GUILTY,PRISON,1012,2020-07-12,2020-12-09,423,0,0,0,19,0,0,0,0
2020-06-13,VANDALISM,MISDEMEANOR,25000,1,CASE0000001626,PENDING,PROBATION,1058,2020-07-13,2020-12-10,195,0,1,1,80,0,0,0,1
2020-06-14,WEAPONS,FELONY,0,1,CASE0000001627,PENDING,PROBATION,1271,2020-07-14,2020-12-11,80,0,0,0,81,0,1,0,0
2020-06-15,FRAUD,FELONY,1000,0,CASE0000001628,GUILTY,DIVERSION,2709,2020-07-15,2020-12-12,313,0,0,0,17,1,0,0,1
2020-06-16,BURGLARY,MISDEMEANOR,10000,1,CASE0000001629,GUILTY,JAIL,1318,2020-07-16,2020-12-13,226,0,0,0,8,0,0,0,0
2020-06-17,DRUG_POSSESS,MISDEMEANOR,5000,1,CASE0000001630,DEFERRED,PROBATION,246,2020-07-17,2020-12-14,185,0,0,0,69,0,1,0,0
2020-06-18,FRAUD,INFRACTION,250,1,CASE0000001631,DISMISSED,PRISON,1388,2020-07-18,2020-12-15,2,0,0,0,12,1,0,0,1
2020-06-19,BURGLARY,MISDEMEANOR,2500,1,CASE0000001632,PLEA,PROBATION,3257,2020-07-19,2020-12-16,348,0,0,0,8,1,0,1,1
2020-06-20,VANDALISM,MISDEMEANOR,100,1,CASE0000001633,NOT_GUILTY,PROBATION,1980,2020-07-20,2020-12-17,440,0,1,0,72,1,1,0,1
2020-06-21,BURGLARY,FELONY,10000,1,CASE0000001634,PENDING,DIVERSION,78,2020-07-21,2020-12-18,651,0,0,1,41,0,1,0,1
2020-06-22,DRUG_POSSESS,FELONY,2500,1,CASE0000001635,DISMISSED,NONE,211,2020-07-22,2020-12-19,551,0,0,0,92,1,0,0,0
2020-06-23,DRUG_TRAFFICK,FELONY,500,1,CASE0000001636,DEFERRED,JAIL,2609,2020-07-23,2020-12-20,492,0,1,1,86,1,1,0,0
2020-06-24,ASSAULT,MISDEMEANOR,1000,1,CASE0000001637,GUILTY,NONE,1676,2020-07-24,2020-12-21,378,0,0,1,26,1,1,0,1
2020-06-25,DRUG_POSSESS,FELONY,1000,0,CASE0000001638,GUILTY,JAIL,1972,2020-07-25,2020-12-22,267,0,0,0,27,1,1,0,0
2020-06-26,WEAPONS,MISDEMEANOR,1000,1,CASE0000001639,PLEA,PROBATION,1803,2020-07-26,2020-12-23,613,0,0,0,15,1,1,0,1
2020-06-27,VANDALISM,INFRACTION,250,0,CASE0000001640,GUILTY,JAIL,634,2020-07-27,2020-12-24,72,0,0,0,81,0,0,0,1
2020-06-28,DRUG_POSSESS,INFRACTION,5000,0,CASE0000001641,PLEA,DIVERSION,307,2020-07-28,2020-12-25,85,0,0,1,73,0,0,0,0
2020-06-29,WEAPONS,MISDEMEANOR,0,1,CASE0000001642,GUILTY,PROBATION,2233,2020-07-29,2020-12-26,410,0,0,0,75,1,1,0,0
2020-06-30,ASSAULT,MISDEMEANOR,100,1,CASE0000001643,NOT_GUILTY,DIVERSION,1822,2020-07-30,2020-12-27,26,0,1,0,16,1,0,1,0
2020-07-01,ASSAULT,MISDEMEANOR,1000,1,CASE0000001644,PLEA,DIVERSION,2720,2020-07-31,2020-12-28,385,0,0,1,55,1,0,0,0
2020-07-02,VANDALISM,FELONY,500,1,CASE0000001645,PENDING,JAIL,711,2020-08-01,2020-12-29,410,0,0,0,87,1,1,0,0
2020-07-03,OTHER,MISDEMEANOR,100,1,CASE0000001646,PENDING,DIVERSION,2395,2020-08-02,2020-12-30,243,0,1,0,41,0,0,0,0
2020-07-04,FRAUD,FELONY,250,1,CASE0000001647,PENDING,JAIL,637,2020-08-03,2020-12-31,318,0,0,0,16,1,0,0,0
2020-07-05,LARCENY,MISDEMEANOR,100,1,CASE0000001648,PLEA,COMMUNITY_SERVICE,169,2020-08-04,2021-01-01,133,1,0,1,43,0,0,0,1
2020-07-06,WEAPONS,INFRACTION,2500,1,CASE0000001649,PENDING,PROBATION,2959,2020-08-05,2021-01-02,7,1,0,1,48,0,1,0,0
2020-07-07,LARCENY,FELONY,1000,1,CASE0000001650,GUILTY,JAIL,2549,2020-08-06,2021-01-03,56,1,1,1,75,1,0,1,1
2020-07-08,FRAUD,MISDEMEANOR,250,1,CASE0000001651,DEFERRED,JAIL,3373,2020-08-07,2021-01-04,319,0,0,0,92,0,0,1,1
2020-07-09,DUI,INFRACTION,10000,1,CASE0000001652,GUILTY,NONE,719,2020-08-08,2021-01-05,597,0,0,0,56,0,0,0,0
2020-07-10,VANDALISM,MISDEMEANOR,1000,1,CASE0000001653,PLEA,NONE,293,2020-08-09,2021-01-06,317,0,0,1,27,0,0,0,0
2020-07-11,DUI,MISDEMEANOR,1000,1,CASE0000001654,PLEA,JAIL,1359,2020-08-10,2021-01-07,71,0,0,1,59,0,0,0,1
2020-07-12,LARCENY,INFRACTION,1000,1,CASE0000001655,GUILTY,NONE,2350,2020-08-11,2021-01-08,203,0,0,1,19,1,0,0,0
2020-07-13,WEAPONS,FELONY,100,1,CASE0000001656,PENDING,PRISON,1442,2020-08-12,2021-01-09,399,0,0,1,60,1,0,0,0
2020-07-14,OTHER,MISDEMEANOR,0,1,CASE0000001657,PLEA,DIVERSION,2799,2020-08-13,2021-01-10,218,0,0,1,6,0,0,0,1
2020-07-15,DRUG_POSSESS,FELONY,500,0,CASE0000001658,DEFERRED,PROBATION,1171,2020-08-14,2021-01-11,231,0,0,1,45,1,1,0,1
2020-07-16,DUI,MISDEMEANOR,5000,1,CASE0000001659,GUILTY,PROBATION,79,2020-08-15,2021-01-12,221,0,0,1,6,0,1,0,0
2020-07-17,LARCENY,MISDEMEANOR,10000,0,CASE0000001660,PENDING,JAIL,1346,2020-08-16,2021-01-13,629,0,1,1,18,1,0,1,0
2020-07-18,BURGLARY,INFRACTION,25000,0,CASE0000001661,PENDING,JAIL,2444,2020-08-17,2021-01-14,435,0,1,1,80,0,1,1,1
2020-07-19,WEAPONS,MISDEMEANOR,1000,1,CASE0000001662,DISMISSED,PRISON,74,2020-08-18,2021-01-15,537,0,0,1,50,0,0,0,0
2020-07-20,FRAUD,FELONY,0,1,CASE0000001663,DEFERRED,PRISON,2266,2020-08-19,2021-01-16,292,1,0,0,48,1,0,0,0
2020-07-21,FRAUD,MISDEMEANOR,100,0,CASE0000001664,GUILTY,JAIL,2669,2020-08-20,2021-01-17,329,0,1,0,66,0,1,0,0
2020-07-22,DRUG_POSSESS,FELONY,2500,0,CASE0000001665,DEFERRED,PROBATION,1404,2020-08-21,2021-01-18,101,0,1,0,45,0,0,1,1
2020-07-23,VANDALISM,INFRACTION,25000,1,CASE0000001666,PLEA,JAIL,2725,2020-08-22,2021-01-19,185,0,0,1,51,1,0,1,0
2020-07-24,FRAUD,MISDEMEANOR,10000,0,CASE0000001667,DISMISSED,PROBATION,1411,2020-08-23,2021-01-20,574,0,0,1,29,0,0,0,1
2020-07-25,ASSAULT,FELONY,0,1,CASE0000001668,DEFERRED,PROBATION,503,2020-08-24,2021-01-21,316,0,0,1,66,0,0,0,1
2020-07-26,BURGLARY,MISDEMEANOR,10000,1,CASE0000001669,GUILTY,PROBATION,3453,2020-08-25,2021-01-22,335,0,1,0,93,1,0,0,1
2020-07-27,LARCENY,FELONY,2500,1,CASE0000001670,DISMISSED,NONE,142,2020-08-26,2021-01-23,169,0,1,1,26,0,0,1,0
2020-07-28,ASSAULT,MISDEMEANOR,100,1,CASE0000001671,PENDING,PRISON,3151,2020-08-27,2021-01-24,187,0,0,1,47,1,0,0,1
2020-07-29,DRUG_POSSESS,MISDEMEANOR,1000,0,CASE0000001672,DISMISSED,PROBATION,1643,2020-08-28,2021-01-25,721,0,0,0,3,0,0,0,1
2020-07-30,WEAPONS,MISDEMEANOR,250,0,CASE0000001673,GUILTY,JAIL,2747,2020-08-29,2021-01-26,166,0,1,0,19,0,1,0,1
2020-07-31,OTHER,INFRACTION,250,0,CASE0000001674,DEFERRED,DIVERSION,1707,2020-08-30,2021-01-27,329,1,1,1,85,0,1,0,1
2020-08-01,LARCENY,FELONY,500,1,CASE0000001675,DEFERRED,PROBATION,512,2020-08-31,2021-01-28,536,0,0,0,30,1,1,1,0
2020-08-02,DUI,FELONY,10000,1,CASE0000001676,DEFERRED,DIVERSION,788,2020-09-01,2021-01-29,40,0,0,0,72,1,1,0,0
2020-08-03,DRUG_TRAFFICK,MISDEMEANOR,1000,0,CASE0000001677,PENDING,PROBATION,2659,2020-09-02,2021-01-30,353,0,0,0,66,0,0,0,0
2020-08-04,OTHER,MISDEMEANOR,10000,0,CASE0000001678,DEFERRED,PROBATION,2840,2020-09-03,2021-01-31,308,0,0,0,81,0,1,1,0
2020-08-05,FRAUD,MISDEMEANOR,2500,0,CASE0000001679,DISMISSED,PROBATION,2715,2020-09-04,2021-02-01,504,0,0,0,46,0,0,0,1
2020-08-06,DRUG_TRAFFICK,MISDEMEANOR,2500,0,CASE0000001680,DEFERRED,NONE,2323,2020-09-05,2021-02-02,453,0,1,0,16,1,0,0,0
2020-08-07,BURGLARY,FELONY,500,0,CASE0000001681,GUILTY,DIVERSION,7,2020-09-06,2021-02-03,84,0,0,0,17,0,1,0,0
2020-08-08,VANDALISM,MISDEMEANOR,2500,1,CASE0000001682,DEFERRED,NONE,819,2020-09-07,2021-02-04,200,0,0,0,73,0,0,0,1
2020-08-09,WEAPONS,FELONY,10000,1,CASE0000001683,PENDING,DIVERSION,3221,2020-09-08,2021-02-05,439,0,0,1,88,0,0,0,0
2020-08-10,VANDALISM,FELONY,10000,1,CASE0000001684,DISMISSED,DIVERSION,1358,2020-09-09,2021-02-06,156,0,0,0,74,1,0,0,1
2020-08-11,OTHER,INFRACTION,0,1,CASE0000001685,PLEA,NONE,29,2020-09-10,2021-02-07,418,1,1,0,57,1,0,1,0
2020-08-12,DRUG_TRAFFICK,MISDEMEANOR,100,0,CASE0000001686,PENDING,PRISON,1270,2020-09-11,2021-02-08,161,0,1,1,1,0,0,0,0
2020-08-13,ASSAULT,MISDEMEANOR,0,0,CASE0000001687,PLEA,NONE,1928,2020-09-12,2021-02-09,730,0,0,0,97,0,0,0,0
2020-08-14,DRUG_POSSESS,MISDEMEANOR,0,1,CASE0000001688,GUILTY,PRISON,2606,2020-09-13,2021-02-10,528,0,0,0,100,0,0,0,0
2020-08-15,OTHER,FELONY,100,1,CASE0000001689,PENDING,JAIL,2412,2020-09-14,2021-02-11,152,0,0,0,68,1,1,0,0
2020-08-16,OTHER,INFRACTION,25000,1,CASE0000001690,PENDING,PROBATION,2982,2020-09-15,2021-02-12,480,0,0,1,29,1,1,0,0
2020-08-17,BURGLARY,MISDEMEANOR,0,1,CASE0000001691,PLEA,NONE,3219,2020-09-16,2021-02-13,487,0,0,1,49,1,0,0,0
2020-08-18,BURGLARY,FELONY,250,0,CASE0000001692,GUILTY,NONE,1935,2020-09-17,2021-02-14,398,1,0,0,2,0,1,0,1
2020-08-19,VANDALISM,MISDEMEANOR,500,0,CASE0000001693,PENDING,NONE,1417,2020-09-18,2021-02-15,634,0,1,1,26,1,0,0,0
2020-08-20,ASSAULT,MISDEMEANOR,0,1,CASE0000001694,PLEA,DIVERSION,549,2020-09-19,2021-02-16,283,0,1,0,59,0,1,0,0
2020-08-21,DRUG_TRAFFICK,INFRACTION,2500,1,CASE0000001695,DEFERRED,PROBATION,2319,2020-09-20,2021-02-17,337,0,0,0,65,0,0,0,0
2020-08-22,VANDALISM,MISDEMEANOR,500,0,CASE0000001696,GUILTY,PROBATION,2671,2020-09-21,2021-02-18,289,0,1,0,70,0,0,0,0
2020-08-23,DUI,MISDEMEANOR,10000,0,CASE0000001697,PENDING,DIVERSION,2802,2020-09-22,2021-02-19,318,0,0,0,97,1,0,1,0
2020-08-24,DRUG_TRAFFICK,MISDEMEANOR,10000,0,CASE0000001698,GUILTY,DIVERSION,813,2020-09-23,2021-02-20,213,0,1,1,31,1,0,0,0
2020-08-25,WEAPONS,INFRACTION,1000,1,CASE0000001699,PLEA,PROBATION,2548,2020-09-24,2021-02-21,622,0,0,0,73,1,0,0,0
2020-08-26,WEAPONS,INFRACTION,25000,1,CASE0000001700,GUILTY,PROBATION,81,2020-09-25,2021-02-22,81,0,0,0,6,1,1,1,1
2020-08-27,LARCENY,MISDEMEANOR,100,1,CASE0000001701,DEFERRED,COMMUNITY_SERVICE,2287,2020-09-26,2021-02-23,533,0,1,1,52,1,0,0,0
2020-08-28,VANDALISM,MISDEMEANOR,500,0,CASE0000001702,DISMISSED,DIVERSION,87,2020-09-27,2021-02-24,293,1,0,1,36,0,1,0,1
2020-08-29,VANDALISM,FELONY,1000,1,CASE0000001703,PENDING,PRISON,2124,2020-09-28,2021-02-25,539,0,0,1,36,0,1,0,0
2020-08-30,ASSAULT,MISDEMEANOR,10000,0,CASE0000001704,GUILTY,JAIL,1416,2020-09-29,2021-02-26,581,0,0,0,35,0,0,0,1
2020-08-31,FRAUD,INFRACTION,1000,0,CASE0000001705,PENDING,PROBATION,664,2020-09-30,2021-02-27,660,1,0,1,76,1,0,0,1
2020-09-01,DRUG_TRAFFICK,MISDEMEANOR,2500,1,CASE0000001706,GUILTY,NONE,2100,2020-10-01,2021-02-28,191,1,0,0,64,1,0,1,1
2020-09-02,BURGLARY,FELONY,2500,1,CASE0000001707,GUILTY,PROBATION,2039,2020-10-02,2021-03-01,190,1,0,0,38,1,0,1,0
2020-09-03,LARCENY,INFRACTION,5000,0,CASE0000001708,GUILTY,COMMUNITY_SERVICE,3381,2020-10-03,2021-03-02,300,0,1,0,89,1,0,0,1
2020-09-04,DUI,MISDEMEANOR,500,0,CASE0000001709,GUILTY,PRISON,215,2020-10-04,2021-03-03,102,0,0,0,79,0,0,0,0
2020-09-05,BURGLARY,MISDEMEANOR,10000,0,CASE0000001710,PENDING,NONE,1950,2020-10-05,2021-03-04,381,0,1,0,60,0,0,0,1
2020-09-06,OTHER,FELONY,0,1,CASE0000001711,GUILTY,PROBATION,3506,2020-10-06,2021-03-05,421,0,0,1,69,0,0,0,0
2020-09-07,BURGLARY,MISDEMEANOR,25000,1,CASE0000001712,PENDING,COMMUNITY_SERVICE,1073,2020-10-07,2021-03-06,652,0,0,1,74,1,1,0,0
2020-09-08,DRUG_POSSESS,MISDEMEANOR,2500,0,CASE0000001713,PENDING,PRISON,1329,2020-10-08,2021-03-07,548,0,0,0,80,0,1,0,0
2020-09-09,FRAUD,FELONY,2500,0,CASE0000001714,PLEA,PROBATION,1142,2020-10-09,2021-03-08,124,0,0,0,8,1,1,0,1
2020-09-10,LARCENY,FELONY,1000,1,CASE0000001715,PLEA,PROBATION,1934,2020-10-10,2021-03-09,348,0,0,0,63,1,0,0,0
2020-09-11,ASSAULT,MISDEMEANOR,0,1,CASE0000001716,DISMISSED,DIVERSION,1316,2020-10-11,2021-03-10,325,0,0,1,74,1,0,0,0
2020-09-12,OTHER,INFRACTION,25000,0,CASE0000001717,GUILTY,PROBATION,1761,2020-10-12,2021-03-11,552,0,0,0,86,0,0,0,0
2020-09-13,DRUG_POSSESS,MISDEMEANOR,10000,0,CASE0000001718,GUILTY,JAIL,3622,2020-10-13,2021-03-12,681,0,0,0,57,1,0,0,0
2020-09-14,DRUG_TRAFFICK,MISDEMEANOR,0,1,CASE0000001719,PENDING,NONE,1800,2020-10-14,2021-03-13,257,1,0,0,31,0,0,0,1
2020-09-15,DRUG_POSSESS,FELONY,25000,1,CASE0000001720,PENDING,DIVERSION,1605,2020-10-15,2021-03-14,516,1,0,1,58,1,0,0,1
2020-09-16,DUI,INFRACTION,500,0,CASE0000001721,DEFERRED,COMMUNITY_SERVICE,1999,2020-10-16,2021-03-15,648,0,1,1,21,1,0,0,0
2020-09-17,LARCENY,INFRACTION,2500,1,CASE0000001722,PENDING,PROBATION,381,2020-10-17,2021-03-16,295,1,1,0,41,1,1,1,1
2020-09-18,ASSAULT,FELONY,10000,0,CASE0000001723,GUILTY,JAIL,3642,2020-10-18,2021-03-17,381,0,0,0,41,1,1,1,0
2020-09-19,DRUG_TRAFFICK,MISDEMEANOR,0,1,CASE0000001724,NOT_GUILTY,JAIL,2713,2020-10-19,2021-03-18,152,0,0,1,86,1,0,0,0
2020-09-20,OTHER,FELONY,25000,0,CASE0000001725,GUILTY,PROBATION,2453,2020-10-20,2021-03-19,219,1,1,0,47,0,0,0,0
2020-09-21,ASSAULT,INFRACTION,10000,1,CASE0000001726,GUILTY,PROBATION,354,2020-10-21,2021-03-20,398,1,0,0,56,0,0,0,1
2020-09-22,WEAPONS,FELONY,100,1,CASE0000001727,PENDING,PROBATION,3114,2020-10-22,2021-03-21,194,0,0,0,8,0,0,0,1
2020-09-23,VANDALISM,MISDEMEANOR,500,1,CASE0000001728,PENDING,DIVERSION,979,2020-10-23,2021-03-22,161,0,1,0,71,0,0,0,1
2020-09-24,FRAUD,MISDEMEANOR,100,1,CASE0000001729,GUILTY,DIVERSION,1129,2020-10-24,2021-03-23,510,0,0,0,84,1,1,1,0
2020-09-25,ASSAULT,MISDEMEANOR,250,0,CASE0000001730,PLEA,PROBATION,3527,2020-10-25,2021-03-24,25,0,0,0,16,0,1,0,0
2020-09-26,LARCENY,MISDEMEANOR,25000,1,CASE0000001731,PENDING,DIVERSION,311,2020-10-26,2021-03-25,423,1,0,0,54,0,0,0,1
2020-09-27,DRUG_TRAFFICK,MISDEMEANOR,0,0,CASE0000001732,GUILTY,PROBATION,2293,2020-10-27,2021-03-26,191,0,0,0,39,0,1,0,0
2020-09-28,DUI,MISDEMEANOR,10000,0,CASE0000001733,PLEA,PROBATION,691,2020-10-28,2021-03-27,175,0,0,0,13,0,0,0,0
2020-09-29,VANDALISM,INFRACTION,2500,1,CASE0000001734,GUILTY,COMMUNITY_SERVICE,1919,2020-10-29,2021-03-28,594,0,0,1,15,0,0,0,1
2020-09-30,ASSAULT,MISDEMEANOR,250,1,CASE0000001735,PLEA,DIVERSION,80,2020-10-30,2021-03-29,657,0,1,0,11,0,1,0,0
2020-10-01,BURGLARY,MISDEMEANOR,5000,0,CASE0000001736,GUILTY,JAIL,3565,2020-10-31,2021-03-30,227,0,0,1,70,0,0,1,0
2020-10-02,OTHER,FELONY,5000,1,CASE0000001737,DISMISSED,NONE,3329,2020-11-01,2021-03-31,651,1,0,1,44,1,0,1,1
2020-10-03,ASSAULT,INFRACTION,25000,1,CASE0000001738,DISMISSED,PROBATION,3584,2020-11-02,2021-04-01,378,0,1,1,39,0,1,0,0
2020-10-04,OTHER,MISDEMEANOR,2500,1,CASE0000001739,PENDING,PROBATION,331,2020-11-03,2021-04-02,268,1,1,1,3,0,0,0,0
2020-10-05,LARCENY,MISDEMEANOR,2500,1,CASE0000001740,DEFERRED,PROBATION,457,2020-11-04,2021-04-03,673,1,1,1,2,1,0,0,0
2020-10-06,DUI,FELONY,250,1,CASE0000001741,DISMISSED,JAIL,1062,2020-11-05,2021-04-04,362,0,0,0,23,0,0,1,0
2020-10-07,FRAUD,FELONY,500,0,CASE0000001742,PENDING,NONE,3048,2020-11-06,2021-04-05,420,0,0,0,12,1,0,0,0
2020-10-08,VANDALISM,FELONY,1000,1,CASE0000001743,GUILTY,JAIL,2830,2020-11-07,2021-04-06,37,0,0,1,3,0,0,0,0
2020-10-09,VANDALISM,FELONY,2500,1,CASE0000001744,GUILTY,PRISON,1289,2020-11-08,2021-04-07,20,0,1,0,41,1,1,0,0
2020-10-10,FRAUD,INFRACTION,100,0,CASE0000001745,DISMISSED,JAIL,3390,2020-11-09,2021-04-08,31,0,0,0,81,1,0,0,1
2020-10-11,DRUG_POSSESS,FELONY,100,1,CASE0000001746,DEFERRED,JAIL,1368,2020-11-10,2021-04-09,615,0,1,0,14,1,0,0,1
2020-10-12,LARCENY,FELONY,5000,0,CASE0000001747,GUILTY,COMMUNITY_SERVICE,1020,2020-11-11,2021-04-10,62,0,0,1,40,1,0,0,0
2020-10-13,LARCENY,FELONY,2500,1,CASE0000001748,PENDING,PROBATION,1985,2020-11-12,2021-04-11,251,0,0,1,57,1,0,0,1
2020-10-14,LARCENY,MISDEMEANOR,500,0,CASE0000001749,DEFERRED,PRISON,3253,2020-11-13,2021-04-12,434,0,1,1,8,0,0,0,0
2020-10-15,OTHER,MISDEMEANOR,2500,1,CASE0000001750,NOT_GUILTY,DIVERSION,1123,2020-11-14,2021-04-13,696,0,1,0,60,1,1,1,0
2020-10-16,DUI,MISDEMEANOR,10000,0,CASE0000001751,DEFERRED,DIVERSION,170,2020-11-15,2021-04-14,25,0,0,1,85,0,0,0,0
2020-10-17,WEAPONS,MISDEMEANOR,100,1,CASE0000001752,PLEA,JAIL,466,2020-11-16,2021-04-15,140,0,0,1,1,1,0,0,1
2020-10-18,DUI,MISDEMEANOR,250,0,CASE0000001753,GUILTY,DIVERSION,3371,2020-11-17,2021-04-16,592,0,0,0,45,0,0,1,1
2020-10-19,FRAUD,MISDEMEANOR,2500,1,CASE0000001754,GUILTY,PROBATION,1416,2020-11-18,2021-04-17,367,0,0,0,82,0,0,0,0
2020-10-20,LARCENY,INFRACTION,100,0,CASE0000001755,PENDING,JAIL,3247,2020-11-19,2021-04-18,727,0,0,0,77,0,0,0,0
2020-10-21,DRUG_POSSESS,MISDEMEANOR,500,0,CASE0000001756,DISMISSED,COMMUNITY_SERVICE,88,2020-11-20,2021-04-19,104,0,0,0,21,0,1,1,0
2020-10-22,VANDALISM,MISDEMEANOR,25000,1,CASE0000001757,PLEA,PROBATION,1916,2020-11-21,2021-04-20,147,0,0,0,43,1,0,1,1
2020-10-23,FRAUD,MISDEMEANOR,100,0,CASE0000001758,GUILTY,PROBATION,3536,2020-11-22,2021-04-21,454,0,0,1,8,0,0,0,1
2020-10-24,DRUG_POSSESS,FELONY,2500,0,CASE0000001759,DISMISSED,NONE,2912,2020-11-23,2021-04-22,177,0,1,0,36,0,1,0,0
2020-10-25,DUI,MISDEMEANOR,2500,1,CASE0000001760,GUILTY,NONE,3341,2020-11-24,2021-04-23,296,0,1,0,97,0,0,0,0
2020-10-26,DUI,FELONY,5000,0,CASE0000001761,GUILTY,JAIL,3569,2020-11-25,2021-04-24,326,1,0,0,66,1,1,0,1
2020-10-27,BURGLARY,INFRACTION,0,1,CASE0000001762,PLEA,JAIL,2931,2020-11-26,2021-04-25,608,0,0,0,44,1,0,1,1
2020-10-28,WEAPONS,FELONY,1000,0,CASE0000001763,PENDING,JAIL,3260,2020-11-27,2021-04-26,371,0,0,1,43,1,0,0,0
2020-10-29,WEAPONS,INFRACTION,5000,1,CASE0000001764,GUILTY,COMMUNITY_SERVICE,3239,2020-11-28,2021-04-27,336,1,0,0,65,0,0,0,0
2020-10-30,BURGLARY,MISDEMEANOR,250,1,CASE0000001765,DEFERRED,JAIL,2294,2020-11-29,2021-04-28,140,0,0,0,31,0,1,0,1
2020-10-31,VANDALISM,MISDEMEANOR,5000,0,CASE0000001766,DEFERRED,PROBATION,2978,2020-11-30,2021-04-29,353,0,0,1,5,0,0,0,0
2020-11-01,LARCENY,MISDEMEANOR,2500,1,CASE0000001767,DEFERRED,PROBATION,3494,2020-12-01,2021-04-30,253,0,0,1,61,1,0,1,0
2020-11-02,LARCENY,FELONY,250,0,CASE0000001768,GUILTY,JAIL,63,2020-12-02,2021-05-01,252,0,0,0,85,0,1,0,0
2020-11-03,BURGLARY,MISDEMEANOR,250,1,CASE0000001769,PENDING,DIVERSION,267,2020-12-03,2021-05-02,19,1,0,0,71,1,0,0,0
2020-11-04,DRUG_POSSESS,FELONY,2500,1,CASE0000001770,GUILTY,DIVERSION,2749,2020-12-04,2021-05-03,131,0,0,0,99,1,0,0,1
2020-11-05,OTHER,MISDEMEANOR,100,1,CASE0000001771,GUILTY,PRISON,596,2020-12-05,2021-05-04,37,0,0,0,16,0,0,0,0
2020-11-06,WEAPONS,MISDEMEANOR,250,1,CASE0000001772,PLEA,JAIL,2064,2020-12-06,2021-05-05,594,0,0,0,19,0,1,0,0
2020-11-07,WEAPONS,FELONY,500,1,CASE0000001773,PENDING,COMMUNITY_SERVICE,2657,2020-12-07,2021-05-06,730,0,0,1,28,0,0,0,1
2020-11-08,WEAPONS,FELONY,0,1,CASE0000001774,PENDING,PROBATION,2993,2020-12-08,2021-05-07,544,0,0,0,46,0,0,0,0
