labor_part_survey_month,labor_part_cps_rotation_group,labor_part_population_16plus,labor_part_participation_rate_pct,labor_part_employment_population_ratio_pct,labor_part_u6_underemployment_rate_pct,labor_part_part_time_economic_reasons_rate,labor_part_marginally_attached_rate,labor_part_discouraged_worker_rate,labor_part_not_in_labor_force_want_job_rate,labor_part_prime_age_participation_rate,labor_part_older_worker_participation_rate,labor_part_youth_participation_rate,labor_part_disability_labor_force_gap_pct,labor_part_caregiving_barrier_rate,labor_part_school_enrollment_barrier_rate,labor_part_transportation_barrier_rate,labor_part_childcare_constraint_index,labor_part_job_search_intensity_score,labor_part_weighting_method_tag
2135-04,3,156190219,63.85,61.57,7.66,1.38,2.17,0.54,1.03,86.41,18.51,62.38,30.3,2.32,0.75,2.21,0.7072,0.5186,CPS_BENCH
2135-05,2,138218431,61.83,55.31,21.95,7.33,1.07,0.35,0.9,84.56,16.15,59.48,36.64,0.65,3.54,2.69,0.5093,0.2966,CPS_SEAS
2135-06,6,62544671,57.26,53.85,9.15,3.26,1.14,0.25,3.56,81.89,24.74,62.89,14.86,0.77,1.26,2.2,0.6715,0.1513,CPS_SEAS
2135-07,3,51645797,60.08,55.61,17.09,1.95,0.47,0.35,2.4,76.16,20.86,43.26,39.8,0.5,3.36,2.81,0.4607,0.6619,CPS_BENCH
2135-08,6,126288730,54.76,52.64,13.39,0.99,2.29,1.08,3.15,78.34,19.14,43.98,11.65,1.51,1.8,0.64,0.1808,0.4049,CPS_SEAS
2135-09,1,105531494,67.01,58.3,18.74,6.12,0.24,0.87,1.98,84.7,21.87,44.87,27.11,4.58,4.41,1.02,0.5378,0.5299,CPS_SEAS
2135-10,8,128694155,56.14,49.4,19.1,3.83,1.86,1.1,1.22,84.06,26.98,55.18,41.21,3.58,5.09,1.49,0.8701,0.6666,CPS_STD
2135-11,6,202187603,60.55,54.12,7.03,7.38,2.14,1.03,4.04,82.33,17.92,49.48,51.93,2.69,5.35,1.11,0.5701,0.6747,CPS_BENCH
2135-12,3,154486948,56.57,49.89,6.3,1.07,1.56,0.86,2.91,78.9,28.14,56.35,35.76,4.88,0.7,1.23,0.5754,0.9364,CPS_BENCH
2136-01,3,38705554,56.43,49.61,12.03,2.19,0.47,0.78,2.33,79.59,25.42,53.45,47.49,2.48,0.3,3.01,0.3421,0.3559,CPS_SEAS
2136-02,4,97846899,60.1,54.8,21.48,6.27,0.96,0.72,3.73,82.49,19.22,60.14,11.53,0.46,5.32,1.99,0.507,0.0646,CPS_STD
2136-03,1,30463539,62.9,56.88,7.53,3.33,2.42,0.6,3.78,77.71,26.32,48.96,18.45,5.51,3.41,1.66,0.1997,0.9789,CPS_REPWT
2136-04,2,70316148,67.95,65.2,21.09,4.73,0.38,0.78,0.68,77.25,16.3,53.73,11.15,5.23,5.48,2.84,0.3806,0.2106,CPS_REPWT
2136-05,2,148984357,53.55,47.37,18.06,6.2,2.42,0.8,3.66,76.56,17.16,45.76,11.26,0.5,1.52,2.16,0.6848,0.7663,CPS_BENCH
2136-06,4,52403121,68.77,61.01,6.8,2.66,0.13,0.29,3.31,84.66,16.91,54.35,18.84,5.44,0.88,2.07,0.4714,0.8097,CPS_STD
2136-07,6,110009987,66.19,57.34,4.14,2.67,1.97,0.17,2.02,84.21,18.17,48.72,37.22,3.1,3.71,0.88,0.6472,0.7106,CPS_STD
2136-08,2,48351014,54.35,51.74,9.51,3.92,0.4,0.46,3.37,79.38,27.53,45.51,36.17,2.12,0.93,3.15,0.4237,0.5443,CPS_STD
2136-09,2,135384102,63.22,56.26,4.34,4.68,1.51,0.08,3.03,85.3,18.17,58.74,28.94,2.14,2.14,2.05,0.8724,0.583,CPS_STD
2136-10,3,29650392,63.4,60.04,8.41,6.87,2.52,0.52,3.5,83.47,24.08,53.3,34.45,0.63,2.7,2.39,0.0231,0.7634,CPS_BENCH
2136-11,3,53987801,58.03,49.55,14.3,1.66,1.87,0.78,1.92,80.06,21.81,56.34,43.89,4.76,2.96,0.92,0.0576,0.7155,CPS_REPWT
2136-12,2,166835390,55.75,48.0,18.85,2.68,0.82,0.4,2.7,78.98,25.18,53.43,46.16,5.01,0.79,0.33,0.1835,0.3114,CPS_BENCH
2137-01,2,232276675,53.31,44.5,11.89,4.18,1.35,0.19,2.25,79.85,19.67,44.42,54.06,5.26,1.13,0.51,0.4831,0.1646,CPS_REPWT
2137-02,8,143557190,61.36,52.52,21.76,3.74,1.37,0.9,3.73,76.65,16.02,62.78,38.0,3.39,1.36,2.49,0.631,0.9018,CPS_SEAS
2137-03,5,21406429,54.7,45.99,7.39,2.92,1.22,0.69,4.17,78.16,17.33,54.38,48.05,5.73,3.98,3.18,0.6455,0.5013,CPS_SEAS
2137-04,5,136469032,57.32,49.74,5.79,1.71,2.58,0.11,3.0,81.62,22.86,54.43,31.44,3.58,2.77,2.45,0.7751,0.521,CPS_BENCH
2137-05,7,39193014,67.27,63.01,11.49,6.07,2.7,0.52,0.66,78.06,25.51,46.99,35.86,4.38,1.4,3.07,0.626,0.9003,CPS_STD
2137-06,1,109051379,54.55,50.08,20.51,5.71,0.72,0.48,0.91,86.49,18.84,42.9,15.81,2.09,4.42,1.76,0.7908,0.7939,CPS_BENCH
2137-07,1,198299892,68.17,62.69,4.77,2.81,2.09,0.53,3.64,78.5,27.59,44.84,16.0,3.62,4.81,0.54,0.758,0.786,CPS_SEAS
2137-08,1,210483885,59.72,55.9,20.31,1.16,0.68,0.49,1.07,85.79,24.34,49.49,49.22,3.27,4.9,0.79,0.6857,0.1296,CPS_STD
2137-09,3,251077384,57.8,53.11,16.97,3.3,1.87,0.6,2.87,76.54,23.6,46.67,29.34,2.21,5.25,2.26,0.4233,0.4083,CPS_STD
2137-10,8,260495991,69.14,61.55,5.27,1.22,2.47,0.29,3.11,76.83,24.8,51.16,10.61,1.0,1.81,1.19,0.1175,0.8881,CPS_BENCH
2137-11,7,94954840,58.22,49.28,19.06,1.53,1.58,0.92,3.36,81.72,22.53,45.71,36.04,2.34,2.77,0.32,0.4577,0.2751,CPS_BENCH
2137-12,2,203177084,65.52,56.82,11.6,3.52,1.02,0.98,3.14,76.42,18.87,52.57,53.19,0.41,1.7,2.52,0.1078,0.0814,CPS_SEAS
2138-01,3,6891061,69.08,64.47,11.53,0.57,0.29,0.27,1.41,81.63,23.98,42.93,21.22,1.32,4.19,1.21,0.3096,0.5817,CPS_REPWT
2138-02,8,236489312,69.3,66.37,20.67,6.12,2.56,0.29,1.88,80.56,24.96,54.58,23.15,4.24,3.62,1.46,0.5473,0.682,CPS_SEAS
2138-03,7,15582131,64.69,56.55,3.73,6.12,0.4,0.64,1.8,85.78,23.7,45.15,22.72,4.52,3.91,2.86,0.089,0.8092,CPS_REPWT
2138-04,8,139267508,61.23,53.1,9.15,2.77,1.06,0.5,3.24,84.71,25.57,46.4,31.41,5.67,0.48,0.97,0.0607,0.4819,CPS_SEAS
2138-05,4,218524371,62.58,60.3,7.97,6.99,2.2,0.09,2.28,84.93,17.78,57.58,51.91,0.34,0.51,2.93,0.6056,0.0406,CPS_BENCH
2138-06,2,260142224,63.31,60.35,21.91,5.37,0.23,0.16,0.39,84.13,25.5,44.3,40.7,4.38,2.17,2.84,0.7782,0.319,CPS_REPWT
2138-07,3,141298357,66.31,61.15,17.61,3.25,1.46,0.29,2.32,81.75,16.03,48.97,39.04,4.1,0.35,2.23,0.7122,0.4938,CPS_BENCH
2138-08,5,75832426,59.29,50.89,8.25,7.06,2.56,1.07,0.27,76.76,25.52,61.12,52.57,5.23,1.22,1.81,0.8106,0.3975,CPS_BENCH
2138-09,5,144507747,52.66,49.87,9.37,3.87,0.53,1.11,0.34,80.22,24.54,62.14,29.16,1.15,4.69,0.79,0.3903,0.5755,CPS_SEAS
2138-10,3,253545464,68.89,63.12,19.66,0.74,1.61,1.07,3.11,82.58,19.52,47.71,43.24,2.39,0.26,1.77,0.4033,0.7799,CPS_SEAS
2138-11,4,67832930,56.28,47.78,8.6,6.85,1.7,1.17,0.5,83.83,28.3,54.39,50.71,1.9,1.03,3.05,0.7425,0.736,CPS_REPWT
2138-12,2,228517406,58.09,53.19,12.42,5.38,1.6,0.67,4.14,81.09,23.12,58.19,37.19,2.12,5.21,1.34,0.8407,0.1498,CPS_BENCH
2139-01,7,130412526,64.65,62.15,19.63,4.74,0.27,0.09,1.03,82.73,20.0,59.8,37.35,3.36,1.32,2.05,0.4955,0.595,CPS_REPWT
2139-02,2,179008993,53.13,48.8,20.27,5.01,0.38,0.77,2.11,86.4,26.29,52.26,36.81,0.51,0.61,2.63,0.9576,0.311,CPS_SEAS
2139-03,5,37681757,66.71,64.46,5.7,2.53,1.7,0.12,3.35,77.66,27.56,49.15,35.92,1.64,3.85,0.42,0.3988,0.0055,CPS_REPWT
2139-04,2,100724853,61.47,56.1,21.47,4.38,0.98,0.89,0.88,77.31,20.55,47.63,14.92,1.84,2.6,1.29,0.4649,0.2969,CPS_REPWT
2139-05,6,36290367,56.29,49.98,7.79,0.44,1.34,0.01,2.6,77.76,22.43,54.32,54.24,3.68,2.19,3.13,0.194,0.6144,CPS_BENCH
2139-06,5,171020229,67.58,63.96,11.77,7.39,2.6,0.14,2.06,83.82,21.71,53.34,48.53,5.41,5.3,2.59,0.5721,0.6405,CPS_SEAS
2139-07,4,189967853,67.02,58.81,21.95,7.23,1.43,0.33,2.46,76.41,16.18,56.91,38.96,5.1,0.67,2.68,0.7381,0.7306,CPS_STD
2139-08,5,40096969,67.58,63.69,14.1,4.26,2.67,0.37,0.83,79.52,18.0,62.32,22.43,4.92,3.3,0.84,0.9684,0.8728,CPS_STD
2139-09,8,242695899,63.72,58.63,11.74,2.01,0.94,0.01,0.68,85.51,26.88,53.57,20.37,1.64,2.82,0.63,0.4641,0.4868,CPS_SEAS
2139-10,3,23983968,68.4,65.69,21.34,4.3,0.3,0.66,0.49,77.18,28.44,59.75,43.19,2.03,4.9,0.55,0.9458,0.1667,CPS_BENCH
2139-11,6,171651992,52.52,46.89,12.0,3.89,1.21,0.39,0.31,81.59,24.21,52.84,35.16,3.5,0.83,1.84,0.4648,0.2889,CPS_STD
2139-12,7,83639152,57.35,53.07,16.26,4.14,2.36,0.05,2.06,80.75,28.07,42.63,52.27,5.96,3.18,2.39,0.4936,0.1081,CPS_STD
2140-01,6,257693418,63.25,54.96,21.25,5.85,0.56,0.88,1.21,83.41,24.29,56.8,49.45,5.01,5.08,0.96,0.0093,0.3301,CPS_BENCH
2140-02,1,41503684,57.63,52.22,11.56,1.0,0.37,1.12,2.42,85.16,22.79,44.77,11.01,2.09,1.19,1.69,0.6397,0.4141,CPS_STD
2140-03,4,127602410,62.31,55.86,12.36,5.58,2.69,1.2,1.87,86.45,28.38,56.25,25.98,3.2,4.13,1.26,0.1264,0.2413,CPS_REPWT
2140-04,3,154042482,59.24,54.55,16.28,5.68,1.25,1.06,2.8,80.94,27.04,46.93,21.92,0.74,4.08,1.68,0.5494,0.3652,CPS_SEAS
2140-05,6,149374418,59.24,50.37,21.82,6.56,1.6,0.98,1.23,81.11,19.61,44.31,11.47,5.32,0.63,1.74,0.9508,0.2126,CPS_BENCH
2140-06,8,233180995,54.54,49.5,3.64,7.12,2.03,0.22,3.59,80.81,17.65,44.02,16.06,2.33,1.71,1.06,0.8854,0.0959,CPS_REPWT
2140-07,7,18055220,64.52,58.29,11.52,2.31,1.6,1.13,3.36,82.12,26.27,44.83,39.54,5.26,0.32,2.66,0.2844,0.1833,CPS_BENCH
2140-08,7,29611042,69.24,63.86,9.28,2.76,0.48,0.0,1.55,82.79,16.96,49.17,44.84,1.14,0.37,1.16,0.6031,0.4861,CPS_SEAS
2140-09,4,119029195,67.27,58.27,13.3,2.53,0.59,0.86,0.63,77.18,24.65,47.55,45.03,1.93,5.27,0.48,0.8703,0.6449,CPS_REPWT
2140-10,2,85718734,54.16,50.36,8.52,1.88,0.52,0.27,2.71,84.94,25.72,44.92,26.29,2.91,2.58,0.66,0.9422,0.9437,CPS_SEAS
2140-11,5,215892750,57.71,54.22,14.19,1.0,2.41,0.87,2.55,80.05,16.69,61.59,14.29,1.82,1.22,0.63,0.1752,0.57,CPS_SEAS
2140-12,7,201653414,69.12,61.46,21.4,1.18,1.93,0.37,0.38,82.26,27.02,44.63,21.52,2.66,2.79,0.28,0.2274,0.9847,CPS_SEAS
2141-01,4,150363948,52.71,45.74,4.93,4.6,1.0,1.2,1.93,84.37,18.91,43.58,26.84,2.37,0.51,2.71,0.5401,0.1558,CPS_STD
2141-02,7,80678653,52.72,49.71,10.61,2.71,2.12,1.16,2.8,82.96,20.47,61.03,26.03,4.37,5.12,0.93,0.7631,0.6683,CPS_SEAS
2141-03,5,213694673,65.23,58.77,19.53,1.2,2.21,0.23,0.52,85.03,16.7,63.0,29.6,1.53,2.38,2.41,0.369,0.2311,CPS_STD
2141-04,4,30602198,52.1,43.89,6.63,0.5,0.49,0.31,2.55,84.93,17.87,53.81,41.8,1.05,1.44,2.27,0.2967,0.14,CPS_BENCH
2141-05,4,52201621,59.53,54.26,21.2,3.01,1.09,0.1,2.29,84.46,24.06,44.45,26.75,2.68,4.92,1.48,0.0101,0.2234,CPS_BENCH
2141-06,5,63686748,60.78,56.61,6.52,2.06,2.58,1.1,3.04,81.68,16.91,54.94,32.05,4.52,5.19,1.66,0.0404,0.2555,CPS_SEAS
2141-07,1,152996720,67.06,61.55,17.01,3.34,2.7,0.31,0.98,78.17,17.6,58.57,50.09,2.3,1.93,0.34,0.7867,0.2262,CPS_BENCH
2141-08,6,20087605,55.99,51.73,12.65,6.47,2.44,0.91,2.11,79.47,16.94,51.69,51.45,5.04,5.1,1.98,0.0536,0.5954,CPS_STD
2141-09,4,79415027,67.34,60.91,3.96,1.45,0.42,0.64,2.53,79.77,24.59,44.3,27.63,0.5,4.79,0.98,0.8957,0.41,CPS_SEAS
2141-10,3,129001233,67.14,63.31,8.59,2.5,2.76,1.19,0.8,81.19,19.84,53.62,29.74,5.84,4.1,2.36,0.7626,0.7059,CPS_STD
2141-11,7,235210385,68.35,66.19,13.15,0.89,0.64,0.68,4.17,78.74,17.49,50.49,37.35,5.34,0.59,0.73,0.3777,0.8984,CPS_REPWT
2141-12,6,243481939,61.66,58.38,10.48,3.14,2.01,0.48,2.25,76.41,24.85,55.54,42.38,4.34,4.83,3.0,0.3671,0.192,CPS_SEAS
2142-01,5,262560333,62.27,56.01,3.13,2.95,0.14,0.01,2.55,77.37,27.96,61.59,10.67,0.7,5.18,1.38,0.9589,0.6925,CPS_STD
2142-02,8,84085968,56.94,53.72,17.81,3.48,1.23,0.99,1.92,76.57,16.76,57.94,50.56,2.4,4.88,2.98,0.9904,0.3224,CPS_STD
2142-03,5,41881660,63.39,60.28,3.98,6.26,1.19,0.99,2.09,76.61,21.88,48.65,21.26,2.55,0.68,0.3,0.0703,0.8296,CPS_BENCH
2142-04,8,181901883,61.33,52.38,6.5,3.6,0.98,0.44,3.24,79.6,22.6,42.89,37.07,3.35,1.22,0.66,0.619,0.0053,CPS_SEAS
2142-05,2,247883220,62.13,53.97,5.41,0.41,2.52,0.07,1.02,83.3,16.9,46.27,26.5,3.81,4.66,0.87,0.5653,0.0014,CPS_REPWT
2142-06,2,223443037,62.46,53.82,11.48,2.81,1.67,0.25,0.54,84.19,22.62,44.01,51.96,4.74,4.29,0.55,0.4999,0.1696,CPS_STD
2142-07,1,159628828,63.03,55.31,10.32,2.47,1.6,0.63,2.17,76.71,16.48,58.1,32.03,3.84,5.5,1.01,0.7045,0.2923,CPS_BENCH
2142-08,4,234525766,65.02,60.83,21.77,5.3,0.91,0.55,1.24,84.82,18.31,54.72,48.56,3.83,2.94,0.22,0.5734,0.1894,CPS_BENCH
2142-09,6,84651390,69.45,64.72,8.51,7.32,1.13,0.76,0.76,84.15,26.83,46.64,21.78,4.14,4.19,1.97,0.3828,0.6907,CPS_STD
2142-10,2,209578928,68.26,64.14,21.81,4.29,1.99,0.96,1.65,76.66,18.4,43.7,28.59,1.5,3.98,0.79,0.8903,0.5921,CPS_SEAS
2142-11,5,44966903,64.27,58.19,21.78,3.06,1.77,1.09,1.8,84.04,27.33,59.45,32.75,2.65,2.05,2.87,0.4682,0.6224,CPS_SEAS
2142-12,5,113367041,69.14,62.52,13.71,7.46,1.35,0.51,2.14,81.0,25.68,45.52,17.05,1.84,2.39,1.31,0.0687,0.9298,CPS_BENCH
2143-01,8,207557693,62.67,54.89,18.34,5.84,2.72,1.09,0.8,83.81,24.8,57.86,39.18,5.67,1.32,2.63,0.7511,0.0876,CPS_REPWT
2143-02,3,66242463,62.99,54.51,11.84,4.82,1.23,0.43,3.51,84.11,26.77,62.73,44.98,2.25,3.85,1.7,0.7152,0.0152,CPS_BENCH
2143-03,2,49588347,57.65,48.73,17.37,0.56,2.36,0.09,1.56,82.83,20.1,59.47,43.11,5.0,4.41,2.9,0.7876,0.6362,CPS_BENCH
2143-04,8,82087662,57.28,54.39,8.81,3.67,1.75,0.4,3.29,81.36,24.51,57.99,35.95,2.95,3.04,1.39,0.7547,0.9969,CPS_STD
2143-05,6,179116452,67.7,63.4,16.09,2.42,0.77,0.08,2.3,76.23,20.48,59.05,12.36,3.52,5.35,3.17,0.6557,0.49,CPS_BENCH
2143-06,6,58378387,55.9,47.74,4.12,0.62,1.35,0.57,3.46,82.89,20.32,61.58,13.33,1.74,0.77,1.52,0.5583,0.4945,CPS_REPWT
2143-07,7,106547510,57.11,53.07,19.19,3.44,2.24,0.25,0.75,84.92,27.49,51.94,45.13,3.97,1.75,1.19,0.5664,0.0432,CPS_REPWT
2143-08,6,118166901,59.86,54.61,12.01,7.11,0.54,0.09,2.39,83.97,17.42,53.58,48.41,2.05,1.85,3.08,0.0303,0.4939,CPS_BENCH
2143-09,6,120137038,68.15,62.23,11.84,1.17,2.41,0.07,2.39,84.89,27.28,44.24,43.77,0.64,2.74,1.24,0.2809,0.3708,CPS_SEAS
2143-10,7,167837534,60.64,53.9,14.97,7.27,0.43,0.18,1.18,83.19,22.02,56.79,23.26,2.57,2.08,1.0,0.3536,0.4719,CPS_BENCH
2143-11,8,21646853,63.24,55.71,6.05,0.58,1.64,0.3,2.4,85.06,27.9,60.4,35.56,1.4,1.83,1.49,0.1884,0.9127,CPS_BENCH
2143-12,2,222004176,58.5,50.17,19.73,2.81,2.49,0.0,3.47,80.43,24.32,46.67,16.74,4.95,2.44,0.34,0.2525,0.626,CPS_REPWT
2144-01,8,24991536,62.8,57.44,20.05,6.36,2.08,0.16,3.73,83.66,26.87,57.34,22.13,5.82,0.38,1.27,0.2597,0.7195,CPS_SEAS
2144-02,1,192179330,62.22,57.44,13.43,5.99,2.27,0.39,2.45,81.89,24.69,58.0,23.81,2.31,4.24,0.52,0.8156,0.8491,CPS_REPWT
2144-03,6,192321670,63.96,59.32,16.63,2.24,2.24,0.94,4.07,78.17,24.82,44.12,41.46,4.68,2.49,0.28,0.1285,0.3413,CPS_BENCH
2144-04,2,185258071,55.5,52.77,12.32,4.68,1.28,1.07,3.6,76.13,17.15,60.75,32.0,0.55,1.82,2.91,0.2701,0.3971,CPS_STD
2144-05,3,9319024,63.82,55.62,5.48,3.65,1.41,0.55,1.79,77.24,27.34,58.99,13.51,4.6,2.46,0.58,0.1624,0.732,CPS_SEAS
2144-06,6,169348586,60.62,53.83,18.12,3.5,1.91,0.09,1.28,86.12,17.29,44.18,28.16,5.7,3.73,1.95,0.1911,0.9805,CPS_SEAS
2144-07,2,217196629,52.17,48.89,7.87,2.02,1.22,1.09,4.19,82.66,16.14,57.83,41.72,3.26,3.51,1.9,0.7102,0.177,CPS_SEAS
2144-08,1,156755597,58.26,49.57,10.64,1.68,1.04,1.18,1.46,84.1,22.68,56.04,30.95,4.81,4.99,0.43,0.2163,0.7039,CPS_SEAS
2144-09,2,192730071,52.78,45.43,16.6,6.06,0.75,0.77,0.57,84.73,19.18,45.38,34.14,3.62,4.51,1.19,0.0028,0.4914,CPS_STD
2144-10,7,37010791,69.19,66.65,20.32,2.67,0.83,0.46,3.01,77.64,25.48,49.3,50.11,0.54,2.04,2.35,0.1044,0.6856,CPS_REPWT
2144-11,8,238448226,66.86,60.01,10.83,1.41,2.74,0.36,3.73,80.97,27.48,48.71,50.25,3.8,4.05,1.71,0.1977,0.3596,CPS_BENCH
2144-12,5,200633019,56.35,48.62,6.98,4.23,1.1,0.24,2.0,85.66,16.69,51.22,46.94,5.02,4.69,1.76,0.7696,0.5239,CPS_BENCH
2145-01,7,24344541,64.14,56.8,6.1,2.62,0.72,0.26,1.25,82.66,26.56,50.22,45.02,2.29,3.34,2.64,0.2936,0.5812,CPS_REPWT
2145-02,2,158249212,66.84,60.75,17.69,5.24,1.73,1.04,2.45,85.05,22.21,43.47,11.48,3.74,1.46,2.84,0.4102,0.1733,CPS_REPWT
2145-03,8,153997859,62.51,59.29,5.62,2.79,2.27,0.63,3.4,84.35,25.44,50.35,40.12,3.2,1.51,1.53,0.9748,0.7457,CPS_BENCH
2145-04,7,194519135,61.03,53.68,21.85,2.2,0.15,0.7,3.87,76.93,20.46,47.78,43.9,5.13,1.7,0.92,0.5642,0.8749,CPS_REPWT
2145-05,1,160616482,56.46,49.22,6.78,5.23,0.68,0.79,4.16,84.54,24.65,43.86,32.34,1.74,0.95,0.66,0.668,0.1136,CPS_BENCH
2145-06,5,204829366,64.7,55.91,14.76,7.08,0.74,1.2,3.76,76.96,16.73,50.05,36.5,4.74,4.1,2.34,0.1086,0.9011,CPS_STD
2145-07,4,7221617,54.49,50.86,21.91,3.77,0.21,0.75,1.6,83.8,27.73,61.98,20.88,1.89,4.9,0.88,0.8023,0.6212,CPS_BENCH
2145-08,1,85211264,60.72,52.84,13.31,4.76,0.59,1.0,2.95,79.95,19.74,60.94,54.06,2.78,3.28,2.58,0.8714,0.9451,CPS_STD
2145-09,2,92126749,66.52,61.44,10.3,2.54,2.63,0.03,2.46,83.41,27.48,56.12,41.03,3.35,3.24,1.73,0.2178,0.0076,CPS_REPWT
2145-10,4,206575297,60.18,56.57,5.54,3.95,0.11,0.76,2.0,80.47,25.6,57.35,48.08,5.59,0.72,3.05,0.1136,0.8783,CPS_STD
2145-11,1,245489712,64.83,59.04,4.51,2.56,1.68,0.94,3.5,78.94,17.45,60.63,16.09,0.92,4.92,1.84,0.6009,0.5754,CPS_REPWT
2145-12,3,143963137,54.74,51.45,21.23,3.71,0.98,0.49,0.28,80.34,18.55,42.45,10.75,5.1,2.39,0.19,0.6013,0.9188,CPS_BENCH
2146-01,3,11783483,65.56,62.84,17.03,5.28,1.59,0.05,0.52,80.43,25.28,51.53,40.61,2.4,3.91,2.13,0.0093,0.5841,CPS_REPWT
2146-02,3,69440773,60.89,53.64,13.51,1.24,0.79,0.27,1.47,82.87,27.88,62.14,39.36,0.48,0.23,2.72,0.5243,0.5083,CPS_STD
2146-03,8,198884361,65.43,61.05,11.77,2.88,0.72,0.73,3.6,82.76,16.19,55.47,53.35,1.59,1.14,3.15,0.9166,0.821,CPS_REPWT
2146-04,6,229870918,53.53,49.55,18.83,4.14,1.02,0.5,3.15,78.25,24.97,53.3,21.92,5.88,4.94,0.52,0.3123,0.8407,CPS_BENCH
2146-05,2,250359628,67.27,61.08,18.87,7.39,1.19,0.13,0.9,81.77,17.78,53.13,47.0,4.19,1.74,1.71,0.2614,0.383,CPS_SEAS
2146-06,2,106062095,66.7,59.09,15.2,3.05,1.71,0.22,2.15,76.84,17.52,44.75,26.19,4.6,1.74,0.57,0.4658,0.2641,CPS_REPWT
2146-07,5,229602505,52.51,44.77,13.9,6.34,1.7,0.74,3.08,83.82,18.03,44.01,35.74,2.89,1.24,2.35,0.1736,0.6262,CPS_STD
2146-08,7,64856428,60.13,53.85,7.13,3.43,0.89,0.76,2.88,82.3,16.62,42.02,21.02,1.6,0.88,0.3,0.1772,0.968,CPS_STD
2146-09,7,69618969,53.03,49.68,10.58,4.39,1.74,0.75,2.49,79.38,22.11,51.26,54.86,5.75,1.37,2.52,0.9562,0.6284,CPS_SEAS
2146-10,7,134311744,66.34,59.39,3.86,6.17,2.22,0.06,0.7,86.34,26.26,49.02,27.2,0.55,0.41,2.48,0.5285,0.9139,CPS_BENCH
2146-11,2,152485076,59.75,53.63,5.13,4.25,1.75,0.8,2.53,84.12,22.7,60.52,17.2,4.45,1.13,1.79,0.9687,0.6534,CPS_BENCH
2146-12,2,58395720,57.21,49.93,9.27,6.16,2.38,0.51,0.71,82.27,25.89,58.96,50.72,1.86,0.27,0.12,0.255,0.544,CPS_BENCH
2147-01,2,123294986,62.93,59.75,6.69,4.21,0.83,0.05,1.17,83.16,18.78,57.02,25.46,1.48,1.73,1.47,0.4293,0.3557,CPS_BENCH
2147-02,5,100674824,61.43,54.2,12.95,6.39,1.39,0.33,3.56,84.21,16.1,60.44,24.75,1.53,1.42,2.86,0.8545,0.0212,CPS_REPWT
2147-03,7,242429713,55.67,52.51,7.78,3.1,2.65,1.1,2.01,85.62,27.35,61.18,48.26,5.28,2.27,2.23,0.0212,0.6213,CPS_BENCH
2147-04,8,94272205,67.26,62.77,21.0,4.42,2.59,0.79,3.87,81.45,18.5,57.15,23.7,5.34,0.94,2.87,0.3176,0.8509,CPS_STD
2147-05,8,188048410,57.55,54.89,14.02,7.48,1.15,0.16,3.74,83.67,17.94,42.73,40.6,5.61,0.84,1.81,0.9182,0.1853,CPS_SEAS
2147-06,6,108976269,54.37,47.6,19.86,3.04,1.0,1.08,2.87,79.98,20.79,50.52,51.69,4.2,1.7,2.26,0.8152,0.4753,CPS_STD
2147-07,3,118440774,67.44,64.48,5.12,4.73,0.95,0.51,0.79,82.63,24.9,57.84,11.64,5.61,3.86,0.82,0.8192,0.5695,CPS_STD
2147-08,6,7017122,60.02,54.46,21.17,1.45,1.8,0.93,2.07,77.3,24.51,44.18,42.26,5.24,4.4,2.21,0.3105,0.5519,CPS_REPWT
2147-09,1,100086126,64.81,57.83,16.15,1.42,0.98,0.24,4.03,78.72,16.55,50.75,16.87,3.21,3.1,2.79,0.158,0.2197,CPS_SEAS
2147-10,8,207450157,57.46,55.37,18.45,1.26,1.87,0.13,2.26,83.32,19.98,54.07,36.51,2.28,0.71,1.79,0.8641,0.1334,CPS_BENCH
2147-11,2,54243568,55.3,50.13,4.15,3.37,0.41,0.52,2.23,86.27,18.77,46.92,50.64,1.61,3.5,2.55,0.7192,0.1389,CPS_BENCH
2147-12,6,153496987,67.82,62.19,11.27,4.9,0.11,0.22,4.03,81.69,19.69,51.54,31.3,5.05,0.73,0.26,0.9914,0.0907,CPS_STD
2148-01,5,187925457,62.68,60.44,21.56,6.75,2.42,1.02,3.52,84.1,24.64,46.87,27.64,0.83,4.59,1.65,0.2383,0.0367,CPS_REPWT
2148-02,4,221524183,68.98,65.13,15.58,3.02,1.75,0.97,3.62,85.83,24.56,44.27,48.03,1.26,3.54,0.48,0.9551,0.7399,CPS_STD
2148-03,3,245733889,63.09,56.65,12.08,0.88,1.18,0.72,0.22,79.23,19.14,57.53,10.95,4.55,3.5,2.86,0.0237,0.6807,CPS_REPWT
2148-04,3,119078023,52.06,43.29,15.25,0.71,2.72,0.61,0.51,85.99,22.21,49.01,18.26,3.43,2.52,1.33,0.3899,0.268,CPS_REPWT
2148-05,5,25184280,64.62,57.83,21.85,5.25,0.51,0.38,1.02,76.02,16.64,62.2,37.64,1.98,0.94,0.84,0.8139,0.4424,CPS_STD
2148-06,2,63299234,64.23,58.31,20.65,4.67,0.94,0.13,1.19,77.84,17.48,58.24,33.7,4.85,5.22,2.75,0.8881,0.5387,CPS_REPWT
2148-07,8,62379812,68.18,65.93,11.86,6.51,0.62,0.1,0.6,78.07,28.36,51.13,27.44,0.94,3.29,2.61,0.0461,0.0747,CPS_REPWT
