econ_prices_pricing_month,econ_prices_cpi_item_code,econ_prices_cpi_area_code,econ_prices_cpi_index_level,econ_prices_cpi_monthly_change_pct,econ_prices_cpi_12mo_change_pct,econ_prices_ppi_commodity_code,econ_prices_ppi_index_level,econ_prices_energy_price_index,econ_prices_shelter_cost_index,econ_prices_food_at_home_index,econ_prices_food_away_index,econ_prices_medical_care_index,econ_prices_transportation_index,econ_prices_core_cpi_ex_food_energy,econ_prices_seasonal_adjustment_flag,econ_prices_base_period_reference,econ_prices_imputed_value_flag,econ_prices_outlier_detection_score,econ_prices_publication_series
2023-07,CPI_VEGETABLES_1480,CPIA_TIER3_230,139.326,3.8,3.812,PPI_ELECTRICITY_1480,172.202,107.329,198.896,112.361,221.172,153.238,187.447,197.954,N,2018=100,Y,0.2075,WPI-Core
2020-01,CPI_CEREALS_1481,CPIA_TIER2_231,95.549,-1.325,4.091,PPI_CHEMICALS_1481,85.569,152.799,129.647,136.425,147.732,96.387,87.851,199.051,N,2020=100,Y,0.2451,Retail-PricePanel
2018-11,CPI_SPICES_1482,CPIA_COMBINED_232,154.268,-1.684,5.791,PPI_CEMENT_1482,142.768,107.884,195.097,146.157,86.456,215.379,107.957,201.07,N,2020=100,N,0.3809,WPI-All
2024-12,CPI_EDUCATION_1483,CPIA_METRO_B_233,129.184,1.989,2.674,PPI_CHEMICALS_1483,190.521,171.64,178.424,215.825,99.633,179.871,154.448,133.225,N,2020=100,Y,0.6698,CPI-Combined
2023-12,CPI_HOUSING_1484,CPIA_TIER2_234,204.629,1.681,-0.013,PPI_TEXTILES_1484,96.143,183.745,81.485,89.834,106.585,162.092,242.716,182.112,Y,2018=100,Y,0.1824,CPI-Combined
2025-05,CPI_EDIBLE_OILS_1485,CPIA_URBAN_235,180.867,0.589,10.557,PPI_CEMENT_1485,164.172,136.18,96.095,144.235,226.711,203.107,188.697,102.084,Y,2020=100,Y,0.5825,WPI-Core
2018-04,CPI_CLOTHING_1486,CPIA_METRO_A_236,133.201,-1.804,10.465,PPI_CEMENT_1486,83.419,123.43,121.73,122.588,200.207,107.266,84.216,177.379,Y,2012=100,Y,0.905,Retail-PricePanel
2022-06,CPI_EDIBLE_OILS_1487,CPIA_METRO_B_237,119.939,3.723,9.245,PPI_CEMENT_1487,160.954,246.228,175.277,160.109,220.695,124.112,134.649,118.793,N,2018=100,Y,0.2715,WPI-All
2018-04,CPI_TRANSPORT_1488,CPIA_TIER2_238,114.386,1.031,7.754,PPI_STEEL_1488,208.187,180.421,155.349,99.456,87.561,118.145,115.222,190.322,N,2020=100,N,0.9903,WPI-Core
2024-07,CPI_FUEL_LIGHT_1489,CPIA_TIER3_239,142.88,-0.936,6.928,PPI_PAPER_1489,174.164,162.5,112.478,206.654,124.795,186.575,175.536,166.637,N,2018=100,Y,0.7241,WPI-All
2024-12,CPI_HOUSING_1490,CPIA_URBAN_240,172.13,2.831,7.898,PPI_CEMENT_1490,193.185,124.555,187.441,185.557,191.813,200.383,114.193,125.918,Y,2020=100,N,0.7824,WPI-Core
2020-04,CPI_SPICES_1491,CPIA_METRO_A_241,166.988,2.521,6.432,PPI_TEXTILES_1491,134.356,80.212,137.478,221.376,200.177,130.642,202.609,92.929,N,2020=100,N,0.6275,WPI-All
2022-05,CPI_FRUITS_1492,CPIA_METRO_A_242,93.596,2.136,9.277,PPI_AUTO_PARTS_1492,202.93,182.419,149.404,215.848,193.984,173.341,214.584,126.03,N,2020=100,N,0.8977,Retail-PricePanel
2025-03,CPI_RECREATION_1493,CPIA_URBAN_243,200.547,0.538,-0.768,PPI_ELECTRICITY_1493,151.3,191.594,200.479,215.855,145.435,202.124,244.123,121.819,Y,2020=100,N,0.2233,WPI-Core
2022-10,CPI_EDIBLE_OILS_1494,CPIA_COMBINED_244,189.826,0.649,1.7,PPI_PETROLEUM_1494,120.962,222.606,208.696,157.68,205.544,96.73,200.577,132.091,Y,2018=100,Y,0.519,WPI-All
2021-10,CPI_TRANSPORT_1495,CPIA_METRO_B_245,122.327,-1.33,-0.354,PPI_ELECTRICITY_1495,119.967,73.387,169.949,90.258,99.035,149.368,247.624,157.902,Y,2012=100,N,0.5116,Retail-PricePanel
2019-03,CPI_PULSES_1496,CPIA_METRO_B_246,113.721,1.036,10.798,PPI_AUTO_PARTS_1496,110.212,71.755,169.249,195.267,194.172,111.706,192.716,154.596,N,2012=100,Y,0.363,WPI-All
2020-12,CPI_MILK_1497,CPIA_TIER2_247,184.733,2.279,2.398,PPI_PHARMA_1497,227.675,191.092,166.946,164.2,193.53,213.626,191.228,203.304,N,2018=100,N,0.737,CPI-IW
2019-11,CPI_CLOTHING_1498,CPIA_METRO_A_248,189.266,3.319,0.545,PPI_CEMENT_1498,186.576,157.653,121.323,174.793,155.624,206.996,217.011,179.662,Y,2012=100,N,0.2152,Retail-PricePanel
2019-05,CPI_SPICES_1499,CPIA_METRO_A_249,125.376,1.728,3.843,PPI_ELECTRICITY_1499,129.922,244.196,93.682,161.826,140.663,157.486,76.293,176.858,Y,2020=100,Y,0.2998,WPI-All
2023-05,CPI_CLOTHING_1500,CPIA_RURAL_000,200.355,-0.598,2.44,PPI_TEXTILES_1500,191.766,140.921,103.595,213.804,100.329,105.406,106.372,112.363,N,2012=100,Y,0.6345,WPI-Core
2018-11,CPI_RECREATION_1501,CPIA_TIER2_001,169.382,-2.413,-1.021,PPI_CEMENT_1501,106.108,105.895,141.833,225.533,156.855,192.99,145.375,153.743,Y,2018=100,Y,0.4956,WPI-All
2025-06,CPI_CEREALS_1502,CPIA_TIER2_002,102.208,2.199,4.073,PPI_FERTILIZER_1502,198.55,118.289,166.767,118.643,86.88,218.918,196.519,167.518,Y,2018=100,N,0.7603,CPI-IW
2023-12,CPI_FOOTWEAR_1503,CPIA_METRO_B_003,129.66,-1.15,7.743,PPI_FERTILIZER_1503,92.408,182.97,88.618,215.851,170.613,99.058,203.094,107.14,Y,2012=100,Y,0.1142,WPI-Core
2023-06,CPI_FUEL_LIGHT_1504,CPIA_METRO_A_004,140.469,-0.102,-0.354,PPI_STEEL_1504,175.938,204.928,80.314,178.907,188.032,138.64,115.455,199.286,N,2020=100,N,0.8463,Retail-PricePanel
2018-07,CPI_HEALTH_1505,CPIA_URBAN_005,141.382,2.374,5.367,PPI_FERTILIZER_1505,103.26,199.333,127.839,124.235,171.438,117.613,94.388,141.998,N,2012=100,N,0.8742,WPI-Core
2019-02,CPI_EDIBLE_OILS_1506,CPIA_RURAL_006,182.63,2.389,7.833,PPI_PAPER_1506,144.3,108.863,89.589,107.53,115.741,102.122,246.553,197.194,N,2012=100,Y,0.1637,WPI-Core
2021-08,CPI_VEGETABLES_1507,CPIA_METRO_A_007,105.385,-0.323,10.295,PPI_AUTO_PARTS_1507,207.45,191.455,178.159,199.423,131.055,111.755,96.373,111.572,N,2020=100,Y,0.0357,WPI-All
2024-01,CPI_CEREALS_1508,CPIA_COMBINED_008,153.405,0.4,7.22,PPI_PHARMA_1508,173.963,257.463,106.333,128.29,187.952,169.995,213.328,175.923,N,2012=100,Y,0.3498,CPI-Combined
2025-02,CPI_FRUITS_1509,CPIA_TIER2_009,154.023,0.207,3.72,PPI_PETROLEUM_1509,113.978,170.637,112.086,232.441,214.27,132.8,81.835,199.424,Y,2018=100,Y,0.2332,Retail-PricePanel
2025-05,CPI_TRANSPORT_1510,CPIA_METRO_A_010,187.383,0.63,9.613,PPI_PETROLEUM_1510,91.654,108.739,198.19,169.716,99.898,219.58,212.467,208.721,N,2012=100,Y,0.6543,Retail-PricePanel
2023-07,CPI_HOUSING_1511,CPIA_METRO_B_011,151.561,1.816,8.827,PPI_ELECTRICITY_1511,84.725,80.909,169.0,232.014,184.082,215.781,216.143,178.201,N,2020=100,N,0.4847,CPI-Combined
2024-06,CPI_HOUSING_1512,CPIA_METRO_A_012,181.243,2.083,3.881,PPI_ELECTRICITY_1512,165.198,154.238,148.017,93.97,125.137,188.465,212.216,170.569,N,2020=100,N,0.2799,Retail-PricePanel
2018-07,CPI_VEGETABLES_1513,CPIA_METRO_B_013,187.751,-2.469,9.637,PPI_PETROLEUM_1513,133.224,188.757,154.909,231.11,135.261,91.57,199.744,151.655,N,2018=100,N,0.2908,WPI-Core
2024-11,CPI_FUEL_LIGHT_1514,CPIA_TIER3_014,131.397,-2.436,1.307,PPI_FERTILIZER_1514,81.405,238.657,182.302,193.771,97.501,172.813,125.668,165.024,N,2018=100,Y,0.6238,CPI-Combined
2021-12,CPI_MILK_1515,CPIA_RURAL_015,175.565,-1.668,0.787,PPI_PETROLEUM_1515,198.264,174.973,162.147,160.747,112.582,162.314,191.286,207.938,N,2012=100,Y,0.5135,CPI-IW
2025-09,CPI_CEREALS_1516,CPIA_URBAN_016,196.76,3.235,6.033,PPI_PAPER_1516,149.238,172.086,88.019,202.243,94.205,179.901,230.603,129.036,Y,2018=100,Y,0.7721,WPI-All
2025-04,CPI_RECREATION_1517,CPIA_TIER2_017,186.308,3.539,11.778,PPI_FERTILIZER_1517,105.842,203.967,84.629,111.129,169.852,212.303,82.591,120.536,Y,2020=100,Y,0.5191,WPI-All
2021-09,CPI_CLOTHING_1518,CPIA_RURAL_018,164.542,-0.608,5.46,PPI_CEMENT_1518,151.463,73.737,103.525,149.509,176.693,188.574,93.244,99.664,Y,2018=100,Y,0.1786,CPI-Combined
2025-11,CPI_HEALTH_1519,CPIA_COMBINED_019,187.882,-1.717,1.739,PPI_TEXTILES_1519,140.153,236.934,149.234,205.077,220.095,107.186,91.363,91.996,N,2020=100,N,0.6746,CPI-Combined
2023-05,CPI_TRANSPORT_1520,CPIA_METRO_B_020,203.894,2.521,4.783,PPI_ELECTRICITY_1520,87.92,246.786,195.874,166.464,180.911,150.228,116.468,105.379,Y,2020=100,N,0.4427,WPI-Core
2024-10,CPI_VEGETABLES_1521,CPIA_TIER3_021,161.679,0.375,-0.762,PPI_ELECTRICITY_1521,212.601,132.233,119.655,143.223,202.257,116.222,144.487,192.777,N,2020=100,Y,0.5881,Retail-PricePanel
2020-02,CPI_FOOTWEAR_1522,CPIA_RURAL_022,131.29,3.501,7.269,PPI_CEMENT_1522,172.024,80.117,191.21,120.045,106.339,148.349,79.314,134.643,N,2020=100,N,0.4199,CPI-Combined
2019-12,CPI_RECREATION_1523,CPIA_RURAL_023,140.514,0.704,5.099,PPI_PETROLEUM_1523,199.77,154.824,167.997,163.269,157.849,120.247,226.19,100.937,N,2012=100,Y,0.6613,CPI-Combined
2019-08,CPI_FOOTWEAR_1524,CPIA_COMBINED_024,169.774,3.343,4.178,PPI_AUTO_PARTS_1524,133.662,153.427,162.973,116.377,163.202,107.216,138.877,158.591,N,2018=100,Y,0.805,Retail-PricePanel
2021-06,CPI_FOOTWEAR_1525,CPIA_METRO_A_025,118.12,-0.239,2.828,PPI_AUTO_PARTS_1525,193.642,88.154,198.673,150.74,232.985,192.367,197.598,204.359,Y,2018=100,N,0.5705,CPI-Combined
2022-09,CPI_RECREATION_1526,CPIA_RURAL_026,143.267,-1.816,4.858,PPI_PETROLEUM_1526,161.071,110.426,111.762,239.054,127.02,206.855,114.984,123.122,Y,2012=100,N,0.5687,WPI-All
2022-08,CPI_EDUCATION_1527,CPIA_TIER2_027,203.211,1.17,1.934,PPI_FERTILIZER_1527,178.951,152.455,158.54,227.638,128.03,208.085,136.694,152.34,N,2012=100,N,0.3106,Retail-PricePanel
2018-04,CPI_FUEL_LIGHT_1528,CPIA_METRO_A_028,207.888,-1.764,5.141,PPI_ELECTRICITY_1528,167.486,198.027,84.103,114.33,170.665,111.177,208.934,145.885,Y,2012=100,N,0.0762,CPI-IW
2021-08,CPI_EDIBLE_OILS_1529,CPIA_COMBINED_029,128.649,1.527,5.442,PPI_CEMENT_1529,163.743,223.779,138.519,182.922,213.974,129.485,141.651,159.564,N,2012=100,Y,0.8495,CPI-Combined
2024-03,CPI_HEALTH_1530,CPIA_METRO_B_030,100.007,2.624,2.371,PPI_TEXTILES_1530,153.414,218.932,210.381,212.871,85.766,96.683,177.738,94.618,Y,2020=100,Y,0.2345,Retail-PricePanel
2019-08,CPI_FOOTWEAR_1531,CPIA_METRO_A_031,203.88,1.813,3.043,PPI_PHARMA_1531,151.248,88.541,117.892,232.164,93.05,153.275,217.273,121.624,Y,2020=100,Y,0.525,WPI-Core
2023-10,CPI_VEGETABLES_1532,CPIA_URBAN_032,91.755,1.077,6.707,PPI_AUTO_PARTS_1532,139.124,232.461,216.191,121.493,155.722,153.8,239.581,148.842,Y,2020=100,N,0.7407,Retail-PricePanel
2024-12,CPI_VEGETABLES_1533,CPIA_TIER2_033,180.7,-0.941,-1.301,PPI_CEMENT_1533,172.063,127.729,171.95,128.432,141.776,144.694,155.356,90.645,Y,2012=100,N,0.183,WPI-Core
2024-03,CPI_VEGETABLES_1534,CPIA_TIER2_034,155.443,-2.241,3.772,PPI_PETROLEUM_1534,139.265,92.271,177.902,134.314,170.042,141.335,141.326,154.317,Y,2018=100,Y,0.5559,CPI-Combined
2023-08,CPI_MEAT_FISH_1535,CPIA_TIER2_035,144.96,3.759,10.885,PPI_STEEL_1535,125.076,181.891,136.832,105.248,113.772,162.733,153.501,204.657,N,2018=100,N,0.8018,WPI-All
2020-05,CPI_FUEL_LIGHT_1536,CPIA_URBAN_036,149.382,-0.722,-0.091,PPI_FERTILIZER_1536,228.56,170.819,145.324,190.95,97.024,183.058,251.593,207.974,Y,2020=100,Y,0.3545,WPI-Core
2021-09,CPI_VEGETABLES_1537,CPIA_TIER2_037,160.275,1.964,10.126,PPI_PETROLEUM_1537,162.887,104.102,98.226,176.638,132.127,150.871,153.298,108.961,Y,2018=100,N,0.3756,WPI-Core
2022-11,CPI_MEAT_FISH_1538,CPIA_METRO_B_038,112.036,2.581,10.674,PPI_ELECTRICITY_1538,177.546,259.897,138.634,230.015,105.85,153.342,256.8,201.379,Y,2018=100,Y,0.6882,CPI-Combined
2025-11,CPI_MEAT_FISH_1539,CPIA_RURAL_039,190.859,2.248,1.49,PPI_ELECTRICITY_1539,177.761,203.713,148.678,210.135,107.728,186.418,223.98,148.404,Y,2020=100,Y,0.6356,CPI-IW
2020-01,CPI_HEALTH_1540,CPIA_METRO_A_040,114.023,2.067,6.211,PPI_PETROLEUM_1540,226.671,123.191,124.557,180.634,179.916,202.7,193.551,204.122,N,2018=100,Y,0.5082,CPI-Combined
2018-09,CPI_FRUITS_1541,CPIA_METRO_B_041,142.873,3.675,3.832,PPI_PHARMA_1541,84.023,219.598,88.763,171.561,229.345,217.979,156.087,93.482,N,2020=100,N,0.6595,Retail-PricePanel
2024-08,CPI_HOUSING_1542,CPIA_URBAN_042,95.849,-1.656,3.427,PPI_PETROLEUM_1542,229.591,228.126,165.792,121.866,94.339,214.227,172.089,192.63,N,2012=100,Y,0.0361,WPI-All
2025-05,CPI_HOUSING_1543,CPIA_COMBINED_043,198.173,1.489,0.693,PPI_STEEL_1543,127.5,72.254,148.984,201.829,140.104,112.006,169.362,143.447,Y,2012=100,N,0.5129,WPI-All
2022-05,CPI_TRANSPORT_1544,CPIA_TIER3_044,115.651,2.893,9.213,PPI_STEEL_1544,81.491,234.301,217.997,228.151,214.267,171.113,88.48,192.346,Y,2020=100,Y,0.7065,WPI-All
2019-10,CPI_PULSES_1545,CPIA_RURAL_045,129.863,0.323,10.867,PPI_ELECTRICITY_1545,109.577,77.438,127.531,111.446,147.192,157.877,163.916,122.053,Y,2012=100,N,0.2725,WPI-Core
2025-05,CPI_CLOTHING_1546,CPIA_URBAN_046,155.592,-1.271,6.873,PPI_FERTILIZER_1546,171.009,153.689,150.11,210.417,176.788,114.573,169.915,105.8,Y,2020=100,N,0.2892,Retail-PricePanel
2022-09,CPI_TRANSPORT_1547,CPIA_URBAN_047,205.25,-2.37,9.045,PPI_STEEL_1547,123.048,225.908,91.226,98.145,154.337,126.033,79.086,156.854,Y,2018=100,Y,0.4102,WPI-Core
2021-06,CPI_HEALTH_1548,CPIA_TIER3_048,110.893,0.602,0.426,PPI_TEXTILES_1548,122.872,119.643,123.223,186.331,175.5,208.401,153.485,157.56,Y,2012=100,Y,0.1971,CPI-Combined
2018-03,CPI_MILK_1549,CPIA_RURAL_049,121.086,3.43,5.652,PPI_PETROLEUM_1549,221.623,120.519,85.601,127.67,158.674,208.525,252.14,105.188,Y,2012=100,N,0.4162,CPI-IW
2022-03,CPI_FUEL_LIGHT_1550,CPIA_METRO_A_050,199.321,-1.005,6.688,PPI_PETROLEUM_1550,209.708,194.517,149.815,125.003,169.42,162.847,191.093,158.856,N,2018=100,N,0.9931,Retail-PricePanel
2018-11,CPI_EDIBLE_OILS_1551,CPIA_TIER2_051,190.776,-1.41,1.785,PPI_CEMENT_1551,107.644,246.584,184.781,112.296,227.83,213.232,248.904,144.025,Y,2020=100,N,0.5972,WPI-All
2018-11,CPI_EDIBLE_OILS_1552,CPIA_TIER2_052,113.258,2.773,4.405,PPI_CEMENT_1552,120.987,204.377,183.863,145.448,96.605,138.012,119.691,122.664,Y,2018=100,Y,0.9923,Retail-PricePanel
2024-08,CPI_HOUSING_1553,CPIA_TIER2_053,182.279,-1.838,-0.046,PPI_STEEL_1553,214.812,185.214,219.691,90.654,131.994,131.945,253.895,142.329,N,2018=100,N,0.6918,WPI-All
2020-06,CPI_RECREATION_1554,CPIA_TIER2_054,135.287,2.473,0.67,PPI_CHEMICALS_1554,139.266,102.561,190.807,94.046,141.198,102.588,227.979,140.331,N,2012=100,Y,0.1366,Retail-PricePanel
2018-05,CPI_FRUITS_1555,CPIA_COMBINED_055,199.8,-1.393,11.28,PPI_PHARMA_1555,137.849,129.686,210.901,212.554,129.814,137.624,182.349,183.179,N,2018=100,N,0.5239,WPI-Core
2018-01,CPI_MEAT_FISH_1556,CPIA_TIER3_056,113.631,2.564,1.884,PPI_STEEL_1556,213.43,220.533,170.442,192.985,224.326,207.545,198.528,203.697,Y,2020=100,N,0.951,Retail-PricePanel
2018-12,CPI_FUEL_LIGHT_1557,CPIA_TIER3_057,186.312,1.039,6.371,PPI_PHARMA_1557,227.938,197.957,160.972,202.578,107.151,167.875,196.524,178.454,N,2020=100,Y,0.6262,Retail-PricePanel
2020-05,CPI_HEALTH_1558,CPIA_RURAL_058,104.101,2.53,10.064,PPI_STEEL_1558,107.282,191.879,193.939,110.971,94.467,167.009,104.351,134.986,Y,2020=100,Y,0.2538,Retail-PricePanel
2020-07,CPI_CLOTHING_1559,CPIA_METRO_A_059,125.155,3.544,2.059,PPI_STEEL_1559,181.276,238.643,150.885,208.499,236.595,142.721,258.598,188.162,Y,2018=100,Y,0.7621,WPI-Core
2018-09,CPI_EDUCATION_1560,CPIA_COMBINED_060,202.995,-0.182,7.254,PPI_FERTILIZER_1560,155.734,253.305,151.844,211.679,232.336,124.07,202.973,120.9,Y,2020=100,N,0.1126,WPI-All
2020-07,CPI_EDUCATION_1561,CPIA_METRO_B_061,152.047,3.746,6.116,PPI_PHARMA_1561,221.058,255.715,97.148,94.112,179.245,195.526,233.818,198.796,N,2020=100,Y,0.3154,Retail-PricePanel
2024-01,CPI_FUEL_LIGHT_1562,CPIA_TIER3_062,208.118,2.641,-0.447,PPI_ELECTRICITY_1562,122.854,249.138,195.827,105.238,94.291,141.003,116.719,93.462,N,2018=100,Y,0.7098,WPI-All
2018-07,CPI_TRANSPORT_1563,CPIA_METRO_A_063,188.74,-0.2,9.241,PPI_PHARMA_1563,150.036,84.21,201.747,130.377,133.061,171.175,243.087,188.996,Y,2020=100,Y,0.2412,Retail-PricePanel
2022-06,CPI_FUEL_LIGHT_1564,CPIA_URBAN_064,149.09,-0.532,9.801,PPI_CEMENT_1564,156.517,220.724,154.197,146.454,183.476,110.866,84.915,112.004,Y,2012=100,Y,0.3547,WPI-Core
2018-02,CPI_FRUITS_1565,CPIA_COMBINED_065,163.848,-1.59,-0.41,PPI_AUTO_PARTS_1565,201.077,78.118,194.695,151.333,179.118,158.297,191.985,104.513,Y,2012=100,N,0.1286,CPI-IW
2025-01,CPI_VEGETABLES_1566,CPIA_COMBINED_066,191.643,1.542,2.7,PPI_FERTILIZER_1566,93.805,252.776,175.052,148.332,200.96,207.209,141.16,189.905,Y,2018=100,N,0.83,CPI-IW
2020-03,CPI_HEALTH_1567,CPIA_METRO_A_067,177.119,1.915,9.2,PPI_PETROLEUM_1567,160.277,75.85,155.518,228.93,119.428,95.937,112.204,104.81,N,2018=100,N,0.1266,WPI-Core
2020-08,CPI_RECREATION_1568,CPIA_METRO_A_068,171.094,-2.158,8.186,PPI_PHARMA_1568,87.568,139.653,160.72,142.584,118.449,159.335,146.93,208.568,N,2012=100,Y,0.4362,CPI-Combined
2023-10,CPI_MEAT_FISH_1569,CPIA_METRO_A_069,122.993,0.045,8.264,PPI_CHEMICALS_1569,148.015,217.794,102.762,182.109,203.106,191.536,89.274,198.951,N,2012=100,Y,0.9177,WPI-All
2021-05,CPI_RECREATION_1570,CPIA_METRO_A_070,90.299,3.167,4.235,PPI_AUTO_PARTS_1570,229.666,106.284,137.115,95.593,236.223,104.697,254.938,118.624,Y,2012=100,Y,0.8032,CPI-IW
2021-01,CPI_HOUSING_1571,CPIA_METRO_B_071,208.794,-1.336,7.381,PPI_FERTILIZER_1571,87.573,75.184,187.569,181.068,141.499,169.471,135.777,190.336,N,2012=100,Y,0.4174,WPI-All
2022-03,CPI_HEALTH_1572,CPIA_COMBINED_072,144.441,-0.985,6.124,PPI_STEEL_1572,135.306,172.977,152.814,230.116,135.758,108.562,137.893,146.576,Y,2020=100,Y,0.1315,CPI-Combined
2020-03,CPI_MILK_1573,CPIA_TIER3_073,183.255,3.015,11.253,PPI_PHARMA_1573,146.678,132.669,204.023,179.269,239.682,109.575,175.38,109.861,Y,2018=100,Y,0.6138,CPI-Combined
2022-10,CPI_MILK_1574,CPIA_TIER2_074,137.368,0.061,4.94,PPI_CHEMICALS_1574,107.452,72.864,206.289,222.001,103.503,151.914,197.73,177.46,N,2020=100,Y,0.6674,Retail-PricePanel
2023-07,CPI_VEGETABLES_1575,CPIA_TIER3_075,93.095,1.518,6.85,PPI_PAPER_1575,225.392,137.676,101.81,139.602,174.418,161.295,79.636,190.563,N,2012=100,Y,0.5374,CPI-Combined
2018-03,CPI_HEALTH_1576,CPIA_COMBINED_076,104.738,2.588,-0.175,PPI_PAPER_1576,96.322,182.353,99.356,172.559,128.566,158.396,129.089,173.303,N,2012=100,N,0.6152,WPI-All
2025-05,CPI_HEALTH_1577,CPIA_URBAN_077,193.548,2.334,10.039,PPI_FERTILIZER_1577,90.646,234.05,92.086,160.791,125.471,126.386,135.7,137.256,Y,2020=100,N,0.2679,CPI-IW
2019-03,CPI_CLOTHING_1578,CPIA_METRO_B_078,122.802,0.763,-1.085,PPI_PETROLEUM_1578,147.55,83.084,99.504,214.376,151.639,128.241,107.225,137.85,Y,2020=100,Y,0.5019,WPI-Core
2019-12,CPI_FUEL_LIGHT_1579,CPIA_COMBINED_079,102.427,0.761,-0.523,PPI_CHEMICALS_1579,87.572,77.936,92.229,144.044,192.967,160.726,214.795,138.288,Y,2020=100,Y,0.7045,WPI-All
2018-10,CPI_CLOTHING_1580,CPIA_TIER2_080,130.521,1.094,6.123,PPI_PETROLEUM_1580,136.422,102.192,196.456,202.734,172.616,129.858,210.88,156.1,N,2018=100,N,0.2151,CPI-IW
2019-01,CPI_EDIBLE_OILS_1581,CPIA_TIER2_081,157.579,2.943,1.167,PPI_AUTO_PARTS_1581,210.095,145.992,177.279,122.407,129.377,172.249,243.791,91.49,N,2020=100,N,0.3727,Retail-PricePanel
2024-07,CPI_HOUSING_1582,CPIA_METRO_B_082,196.809,-1.006,1.876,PPI_CHEMICALS_1582,128.673,129.59,87.71,113.729,184.821,111.955,126.25,146.429,Y,2018=100,Y,0.5132,CPI-Combined
2019-04,CPI_FOOTWEAR_1583,CPIA_METRO_A_083,120.831,3.366,-1.369,PPI_STEEL_1583,113.601,145.267,138.714,186.697,235.15,192.307,159.927,205.785,Y,2012=100,Y,0.1866,WPI-Core
2023-04,CPI_FOOTWEAR_1584,CPIA_TIER2_084,199.392,-1.953,3.389,PPI_FERTILIZER_1584,124.374,193.131,119.264,89.855,176.567,168.294,235.544,110.361,N,2012=100,Y,0.967,Retail-PricePanel
2018-03,CPI_MEAT_FISH_1585,CPIA_METRO_B_085,198.786,-2.175,0.844,PPI_CEMENT_1585,178.263,80.235,163.601,237.01,117.714,184.274,169.661,101.558,Y,2018=100,N,0.6319,WPI-Core
2022-11,CPI_RECREATION_1586,CPIA_TIER2_086,112.327,3.284,2.91,PPI_PAPER_1586,120.726,97.218,173.385,219.142,236.689,134.358,108.4,110.437,Y,2018=100,Y,0.1467,CPI-Combined
2025-05,CPI_HOUSING_1587,CPIA_TIER2_087,185.871,-2.408,0.007,PPI_PHARMA_1587,157.308,204.327,103.352,238.53,140.257,139.694,174.349,197.869,Y,2020=100,Y,0.8012,WPI-Core
2020-03,CPI_PULSES_1588,CPIA_RURAL_088,107.524,-0.543,-1.444,PPI_STEEL_1588,114.233,168.878,84.118,213.606,127.255,189.406,134.745,151.287,Y,2018=100,N,0.9512,WPI-Core
2020-10,CPI_MILK_1589,CPIA_METRO_A_089,197.182,-2.295,9.331,PPI_CHEMICALS_1589,95.245,251.102,136.742,199.253,187.922,190.533,82.238,112.099,Y,2020=100,N,0.3326,CPI-Combined
2018-10,CPI_TRANSPORT_1590,CPIA_TIER3_090,170.251,-0.886,6.435,PPI_CEMENT_1590,226.73,84.273,186.881,134.817,181.823,153.975,152.811,100.44,Y,2020=100,N,0.8323,CPI-Combined
2021-04,CPI_TRANSPORT_1591,CPIA_RURAL_091,174.282,-0.608,10.613,PPI_AUTO_PARTS_1591,114.889,205.412,183.242,95.63,103.853,122.602,233.816,137.297,N,2012=100,N,0.5048,CPI-IW
2024-03,CPI_CLOTHING_1592,CPIA_URBAN_092,145.126,0.165,-1.462,PPI_STEEL_1592,135.041,70.052,88.383,104.67,193.223,109.306,112.207,96.633,N,2018=100,Y,0.0133,CPI-IW
2025-03,CPI_MILK_1593,CPIA_RURAL_093,119.302,-0.355,11.144,PPI_AUTO_PARTS_1593,156.496,160.298,213.638,91.127,152.164,187.58,239.171,98.865,N,2012=100,N,0.2597,CPI-Combined
2022-03,CPI_MEAT_FISH_1594,CPIA_TIER3_094,202.468,-2.344,-1.098,PPI_STEEL_1594,168.419,228.594,116.958,144.316,217.081,177.325,218.517,151.918,N,2012=100,N,0.0808,WPI-All
2019-06,CPI_VEGETABLES_1595,CPIA_TIER3_095,184.534,0.476,2.259,PPI_CHEMICALS_1595,128.578,241.352,112.054,153.046,161.538,197.012,184.577,118.303,Y,2020=100,Y,0.7809,CPI-Combined
2021-11,CPI_CEREALS_1596,CPIA_URBAN_096,164.609,-0.645,9.243,PPI_FERTILIZER_1596,227.246,101.261,95.782,171.983,201.987,114.682,205.198,182.158,N,2012=100,Y,0.4805,Retail-PricePanel
2023-12,CPI_FUEL_LIGHT_1597,CPIA_TIER2_097,117.457,-0.687,11.021,PPI_PHARMA_1597,112.678,171.341,99.673,234.64,224.823,155.577,252.161,111.677,N,2018=100,N,0.7672,CPI-IW
2022-09,CPI_VEGETABLES_1598,CPIA_METRO_A_098,101.322,3.337,-0.05,PPI_CEMENT_1598,186.501,131.282,198.814,140.266,192.323,99.583,245.893,198.885,Y,2012=100,Y,0.9981,WPI-Core
2018-07,CPI_EDIBLE_OILS_1599,CPIA_TIER3_099,140.987,0.823,7.593,PPI_ELECTRICITY_1599,217.792,112.977,143.914,229.935,92.823,139.245,196.404,181.494,N,2020=100,Y,0.9057,WPI-Core
