env_water_sample_date,env_water_waterbody_id,env_water_watershed_huc12,env_water_sample_matrix_type,env_water_parameter_code,env_water_result_value,env_water_result_unit,env_water_detection_limit,env_water_exceedance_standard_flag,env_water_impaired_water_flag,env_water_source_tracking_marker,env_water_flow_cfs_at_sample,env_water_temperature_c_water,env_water_ph_value,env_water_dissolved_oxygen_mg_l,env_water_turbidity_ntu,env_water_nitrate_mg_l,env_water_lead_ppb,env_water_algal_bloom_risk_index,env_water_sampling_program_code
2020-08-16,WB000001690,000000001690,SURFACE_WATER,PH,181.3005,PCI_L,4.6408,0,0,NONE,159918.106,25.09,7.33,11.348,73.945,19.9622,53.428,0.6375,LOCAL
2020-08-17,WB000001691,000000001691,SURFACE_WATER,NITRATE,152.1023,MPN_100ML,1.6214,1,0,ANIMAL,98232.991,31.56,5.96,3.877,231.393,23.7553,148.491,0.038,EPA
2020-08-18,WB000001692,000000001692,GROUNDWATER,CHLORIDE,16.9155,PCI_L,4.6307,0,0,NONE,13252.344,18.41,6.72,12.87,647.594,18.2356,129.073,0.6597,USGS
2020-08-19,WB000001693,000000001693,DRINKING_WATER,LEAD,16.2961,MPN_100ML,1.3819,1,0,NONE,30829.422,5.54,5.87,2.879,341.495,0.6124,100.531,0.5432,LOCAL
2020-08-20,WB000001694,000000001694,SEDIMENT,PH,68.4777,UG_L,2.5679,0,0,AGRICULTURAL,46785.983,33.34,9.18,1.876,534.853,22.5817,187.845,0.7546,STATE
2020-08-21,WB000001695,000000001695,GROUNDWATER,CHLORIDE,426.9082,PPB,2.8283,1,1,NONE,211740.18,9.32,7.49,11.202,367.904,16.034,173.203,0.6049,EPA
2020-08-22,WB000001696,000000001696,SURFACE_WATER,DO,426.0462,MG_L,4.7523,0,0,ANIMAL,240966.57,6.33,8.58,2.451,451.71,24.7645,144.401,0.0882,LOCAL
2020-08-23,WB000001697,000000001697,EFFLUENT,LEAD,176.2988,UG_L,3.5212,0,0,NONE,11600.407,18.96,7.01,9.903,115.446,19.5762,197.3,0.2965,TRIBAL
2020-08-24,WB000001698,000000001698,SURFACE_WATER,LEAD,324.9077,PPB,1.671,0,0,NONE,88789.672,0.31,8.04,11.202,50.726,21.6013,18.365,0.2601,STATE
2020-08-25,WB000001699,000000001699,SURFACE_WATER,PFAS,170.0857,PH_UNITS,2.2952,0,0,INDUSTRIAL,213283.419,16.58,8.25,11.337,708.486,9.6002,73.921,0.2731,STATE
2020-08-26,WB000001700,000000001700,SURFACE_WATER,PH,212.8915,UG_L,4.833,0,0,NONE,198686.027,2.03,7.27,5.617,247.632,20.8704,170.756,0.075,STATE
2020-08-27,WB000001701,000000001701,GROUNDWATER,PH,129.0346,UG_L,3.5765,0,0,AGRICULTURAL,96701.131,3.16,6.86,1.56,65.353,8.7357,193.14,0.4392,CITIZEN_SCIENCE
2020-08-28,WB000001702,000000001702,SURFACE_WATER,PFAS,91.3819,MG_L,2.2068,1,0,NONE,27488.111,32.29,8.04,1.805,55.414,22.0003,21.324,0.5801,EPA
2020-08-29,WB000001703,000000001703,SURFACE_WATER,CHLORIDE,185.4081,NTU,4.311,1,0,INDUSTRIAL,237855.637,28.69,6.63,5.437,328.92,16.6614,142.815,0.6307,EPA
2020-08-30,WB000001704,000000001704,SURFACE_WATER,PH,28.6357,NTU,3.6914,0,0,HUMAN,185164.814,3.48,6.67,10.88,512.58,10.6802,180.478,0.0491,TRIBAL
2020-08-31,WB000001705,000000001705,SURFACE_WATER,NITRATE,497.0478,PCI_L,0.0689,0,1,NONE,110840.472,4.77,8.05,9.795,467.865,10.7479,51.934,0.7109,CITIZEN_SCIENCE
2020-09-01,WB000001706,000000001706,SURFACE_WATER,CHLORIDE,264.8148,MPN_100ML,0.7659,0,1,NONE,24561.065,1.38,5.82,0.737,401.865,18.5448,117.473,0.022,USGS
2020-09-02,WB000001707,000000001707,SURFACE_WATER,CHLORIDE,481.5348,NTU,0.3233,0,1,ANIMAL,100135.345,-0.56,8.71,6.567,511.235,8.3112,76.297,0.3026,STATE
2020-09-03,WB000001708,000000001708,DRINKING_WATER,LEAD,5.1487,PPB,3.8545,0,1,ANIMAL,52342.204,33.23,8.89,1.967,219.597,9.4894,51.923,0.5518,USGS
2020-09-04,WB000001709,000000001709,SEDIMENT,DO,135.5828,MPN_100ML,0.5096,0,0,NONE,26745.043,29.94,8.83,6.496,332.317,20.3765,90.948,0.6105,EPA
2020-09-05,WB000001710,000000001710,SEDIMENT,ARSENIC,215.3348,NTU,0.9697,0,1,NONE,62666.525,25.47,7.76,13.728,693.252,7.4969,53.219,0.225,STATE
2020-09-06,WB000001711,000000001711,DRINKING_WATER,ARSENIC,315.6869,MG_L,4.4159,0,1,NONE,145152.096,2.12,8.95,1.237,225.23,0.2183,17.514,0.2716,LOCAL
2020-09-07,WB000001712,000000001712,GROUNDWATER,NITRATE,166.8825,UG_L,4.2172,0,0,NONE,101118.531,6.63,6.7,0.39,427.043,22.6598,161.669,0.8986,CITIZEN_SCIENCE
2020-09-08,WB000001713,000000001713,EFFLUENT,PH,458.528,NTU,1.071,0,0,NONE,181164.845,-0.24,8.04,9.934,335.737,9.4313,159.242,0.4768,EPA
2020-09-09,WB000001714,000000001714,SURFACE_WATER,PH,106.1498,MG_L,2.0549,0,1,NONE,217700.039,25.61,8.43,2.494,586.173,1.4882,22.405,0.1121,EPA
2020-09-10,WB000001715,000000001715,SURFACE_WATER,TURBIDITY,203.8507,PPB,4.9107,0,0,HUMAN,18636.123,23.12,8.48,5.651,282.387,0.4181,185.281,0.4062,STATE
2020-09-11,WB000001716,000000001716,SURFACE_WATER,TURBIDITY,282.8655,PPB,4.4298,1,0,HUMAN,12174.643,29.7,5.58,1.136,187.251,24.9978,194.471,0.6276,LOCAL
2020-09-12,WB000001717,000000001717,GROUNDWATER,E_COLI,61.049,MG_L,0.7775,0,0,NONE,30380.155,30.79,5.69,2.607,512.928,14.6699,118.767,0.9701,CITIZEN_SCIENCE
2020-09-13,WB000001718,000000001718,SURFACE_WATER,PH,290.6593,NTU,4.6981,1,1,NONE,43633.848,31.45,6.24,5.964,317.369,19.596,4.056,0.7496,STATE
2020-09-14,WB000001719,000000001719,SURFACE_WATER,E_COLI,39.9181,NTU,3.0673,0,0,HUMAN,17718.53,13.27,9.23,0.644,160.765,16.207,186.09,0.062,STATE
2020-09-15,WB000001720,000000001720,SURFACE_WATER,LEAD,389.1764,PCI_L,3.4579,1,0,ANIMAL,1618.937,27.68,7.15,2.552,218.989,12.1137,61.584,0.8838,STATE
2020-09-16,WB000001721,000000001721,EFFLUENT,LEAD,396.6417,PPB,4.5165,0,0,NONE,58253.327,9.55,5.75,2.632,426.648,14.5237,198.197,0.7474,LOCAL
2020-09-17,WB000001722,000000001722,GROUNDWATER,PH,25.277,NTU,3.5197,0,0,NONE,64672.264,-0.82,9.09,3.922,14.84,4.7812,84.853,0.148,LOCAL
2020-09-18,WB000001723,000000001723,SURFACE_WATER,TURBIDITY,0.188,PPB,4.7939,0,0,HUMAN,187623.64,11.57,9.49,10.281,758.579,8.0768,115.434,0.9509,LOCAL
2020-09-19,WB000001724,000000001724,SURFACE_WATER,LEAD,8.3164,MG_L,1.2232,0,0,AGRICULTURAL,81607.363,3.01,6.25,8.095,564.169,3.7691,123.213,0.5343,USGS
2020-09-20,WB000001725,000000001725,SURFACE_WATER,ARSENIC,63.2123,PCI_L,4.6059,0,1,AGRICULTURAL,131100.997,1.06,8.24,9.221,784.773,11.0726,47.034,0.8676,TRIBAL
2020-09-21,WB000001726,000000001726,SURFACE_WATER,ARSENIC,462.0082,PH_UNITS,0.2163,0,0,NONE,222690.091,25.99,5.5,10.803,605.903,19.5919,190.103,0.1967,STATE
2020-09-22,WB000001727,000000001727,GROUNDWATER,ARSENIC,391.092,NTU,2.4182,0,0,NONE,51912.709,2.43,7.91,8.713,352.33,19.2359,132.918,0.7258,USGS
2020-09-23,WB000001728,000000001728,DRINKING_WATER,NITRATE,148.9519,MPN_100ML,0.8278,0,0,INDUSTRIAL,86761.094,22.04,7.4,6.648,537.751,0.994,22.96,0.1351,LOCAL
2020-09-24,WB000001729,000000001729,SURFACE_WATER,PH,84.947,UG_L,3.9736,0,0,NONE,87669.661,23.34,7.23,11.006,153.011,11.4238,106.981,0.9741,STATE
2020-09-25,WB000001730,000000001730,SURFACE_WATER,PFAS,94.4963,NTU,4.2642,0,0,NONE,159035.667,2.11,6.12,9.923,409.025,23.999,140.167,0.8557,TRIBAL
2020-09-26,WB000001731,000000001731,SURFACE_WATER,LEAD,239.3266,MPN_100ML,1.3872,0,1,HUMAN,129158.464,22.96,7.84,8.608,602.084,7.5987,154.274,0.6026,STATE
2020-09-27,WB000001732,000000001732,SURFACE_WATER,NITRATE,125.8912,NTU,0.4896,0,0,NONE,135019.758,22.38,9.34,11.042,519.654,21.2313,179.895,0.6384,EPA
2020-09-28,WB000001733,000000001733,GROUNDWATER,TURBIDITY,492.9997,PPB,3.7094,0,1,NONE,213590.347,15.6,8.35,13.867,86.021,14.1019,45.366,0.7608,USGS
2020-09-29,WB000001734,000000001734,SURFACE_WATER,TURBIDITY,177.5784,PPB,0.6678,0,0,NONE,233221.063,12.86,6.1,0.791,312.6,8.3,61.555,0.9716,EPA
2020-09-30,WB000001735,000000001735,DRINKING_WATER,NITRATE,439.0034,NTU,0.1452,0,0,NONE,197142.868,19.47,7.75,7.759,186.782,13.1133,95.766,0.0399,TRIBAL
2020-10-01,WB000001736,000000001736,GROUNDWATER,PFAS,487.2644,PCI_L,4.8205,0,0,AGRICULTURAL,38382.561,23.78,9.04,9.194,484.372,11.8577,72.625,0.7533,STATE
2020-10-02,WB000001737,000000001737,DRINKING_WATER,PFAS,78.5843,NTU,2.7543,1,0,NONE,201285.869,25.09,8.49,0.505,242.598,21.1345,39.768,0.9621,CITIZEN_SCIENCE
2020-10-03,WB000001738,000000001738,SURFACE_WATER,CHLORIDE,220.9611,UG_L,1.5915,0,0,NONE,13722.696,21.29,7.37,6.357,613.532,11.5744,121.904,0.5712,EPA
2020-10-04,WB000001739,000000001739,DRINKING_WATER,E_COLI,40.2781,PPB,3.8532,1,1,INDUSTRIAL,81573.076,19.46,7.87,12.657,376.566,12.4099,195.507,0.0432,EPA
2020-10-05,WB000001740,000000001740,EFFLUENT,ARSENIC,264.6483,NTU,3.935,0,0,NONE,124425.77,24.31,7.13,8.942,390.497,20.296,50.227,0.494,EPA
2020-10-06,WB000001741,000000001741,SURFACE_WATER,PFAS,412.5107,PPB,2.6863,0,0,HUMAN,113784.383,5.24,9.05,11.768,620.207,12.2031,73.709,0.723,STATE
2020-10-07,WB000001742,000000001742,GROUNDWATER,PH,284.9547,MG_L,2.9886,0,0,INDUSTRIAL,169352.088,32.01,6.67,8.051,297.907,22.3747,7.269,0.7773,STATE
2020-10-08,WB000001743,000000001743,SURFACE_WATER,E_COLI,301.8202,MPN_100ML,2.5441,0,0,INDUSTRIAL,151604.511,26.77,8.35,9.805,634.335,19.9385,59.368,0.8508,TRIBAL
2020-10-09,WB000001744,000000001744,SURFACE_WATER,TURBIDITY,151.1865,UG_L,2.454,0,0,NONE,59146.831,3.05,5.92,10.057,520.07,17.7595,97.934,0.8366,LOCAL
2020-10-10,WB000001745,000000001745,DRINKING_WATER,NITRATE,239.4302,MG_L,2.2073,0,1,NONE,247132.548,4.22,7.78,0.069,304.877,22.3195,175.352,0.5893,LOCAL
2020-10-11,WB000001746,000000001746,SURFACE_WATER,TURBIDITY,470.472,MG_L,2.018,0,1,NONE,35833.097,21.05,7.14,9.842,116.101,9.7187,89.873,0.6002,LOCAL
2020-10-12,WB000001747,000000001747,SURFACE_WATER,NITRATE,232.1533,UG_L,4.4187,0,0,INDUSTRIAL,176418.371,12.64,9.29,3.279,761.172,1.6708,165.024,0.8745,LOCAL
2020-10-13,WB000001748,000000001748,GROUNDWATER,E_COLI,291.5698,NTU,3.7099,0,0,HUMAN,18360.413,2.04,8.83,1.151,113.93,13.1794,43.897,0.1806,LOCAL
2020-10-14,WB000001749,000000001749,SURFACE_WATER,CHLORIDE,112.579,UG_L,3.64,0,0,HUMAN,51488.685,27.97,6.66,2.084,299.324,17.5071,66.251,0.1658,CITIZEN_SCIENCE
2020-10-15,WB000001750,000000001750,GROUNDWATER,PHOSPHATE,1.9379,PCI_L,4.6872,0,0,ANIMAL,175436.818,-0.43,6.2,7.998,201.571,0.2599,37.877,0.458,STATE
2020-10-16,WB000001751,000000001751,DRINKING_WATER,NITRATE,83.8608,NTU,3.0437,0,0,NONE,108944.328,11.1,8.8,6.373,254.672,4.9101,84.503,0.9746,STATE
2020-10-17,WB000001752,000000001752,EFFLUENT,DO,9.6347,MPN_100ML,4.6923,0,0,NONE,29179.504,0.72,7.87,6.933,83.868,3.4812,175.301,0.2201,USGS
2020-10-18,WB000001753,000000001753,SURFACE_WATER,ARSENIC,432.4723,MG_L,3.0548,1,0,NONE,14406.453,13.01,6.57,0.151,682.912,16.0908,13.74,0.8033,STATE
2020-10-19,WB000001754,000000001754,EFFLUENT,DO,341.5243,UG_L,1.7881,0,0,NONE,156221.256,0.44,8.64,9.762,673.17,20.5367,52.268,0.5922,EPA
2020-10-20,WB000001755,000000001755,SURFACE_WATER,E_COLI,152.0269,UG_L,4.631,0,0,INDUSTRIAL,8227.067,6.62,5.91,7.619,426.277,5.5778,24.349,0.1716,STATE
2020-10-21,WB000001756,000000001756,SURFACE_WATER,CHLORIDE,23.2508,NTU,1.9725,0,0,HUMAN,59039.327,32.07,8.2,13.896,535.833,21.3433,46.605,0.1356,USGS
2020-10-22,WB000001757,000000001757,SURFACE_WATER,NITRATE,462.8005,PH_UNITS,0.4655,0,1,HUMAN,61910.558,2.94,5.77,5.073,521.076,13.6217,98.14,0.5259,LOCAL
2020-10-23,WB000001758,000000001758,EFFLUENT,TURBIDITY,89.2978,MG_L,3.8372,0,0,HUMAN,129815.638,20.97,9.47,11.705,771.659,17.1237,123.255,0.7975,EPA
2020-10-24,WB000001759,000000001759,SURFACE_WATER,PFAS,465.915,PCI_L,3.8083,0,0,AGRICULTURAL,135007.654,30.92,6.4,6.704,81.187,19.3924,58.452,0.9915,STATE
2020-10-25,WB000001760,000000001760,SURFACE_WATER,DO,151.5958,UG_L,4.3521,0,0,ANIMAL,209437.551,33.78,7.15,4.472,274.616,0.9998,67.106,0.8472,USGS
2020-10-26,WB000001761,000000001761,DRINKING_WATER,DO,71.1026,PPB,2.3379,0,1,NONE,134696.911,4.84,7.72,13.098,582.314,2.2379,84.666,0.518,STATE
2020-10-27,WB000001762,000000001762,SURFACE_WATER,LEAD,408.2372,PCI_L,4.4862,0,1,HUMAN,148456.911,8.21,6.67,3.49,481.418,1.0161,82.813,0.484,USGS
2020-10-28,WB000001763,000000001763,SURFACE_WATER,PFAS,93.7929,NTU,3.4803,0,0,HUMAN,154802.938,18.68,6.44,3.434,365.352,19.581,37.767,0.1366,USGS
2020-10-29,WB000001764,000000001764,EFFLUENT,LEAD,435.6733,UG_L,3.0425,0,0,AGRICULTURAL,125077.105,16.35,7.28,13.033,380.342,19.4949,130.788,0.9586,USGS
2020-10-30,WB000001765,000000001765,SURFACE_WATER,ARSENIC,297.5792,MG_L,0.625,0,0,HUMAN,27403.975,2.69,8.15,3.621,125.285,19.4814,50.12,0.612,STATE
2020-10-31,WB000001766,000000001766,SURFACE_WATER,PHOSPHATE,407.3411,MPN_100ML,4.1706,0,0,NONE,237288.285,25.3,8.03,1.346,142.441,22.8868,91.182,0.6779,CITIZEN_SCIENCE
2020-11-01,WB000001767,000000001767,SURFACE_WATER,TURBIDITY,151.2798,MPN_100ML,0.8518,1,1,ANIMAL,186752.399,11.47,9.28,10.31,776.094,8.6594,80.172,0.1126,LOCAL
2020-11-02,WB000001768,000000001768,SEDIMENT,LEAD,238.4706,PH_UNITS,0.8099,1,0,AGRICULTURAL,54336.587,12.56,5.59,2.612,412.861,11.8723,74.319,0.0838,LOCAL
2020-11-03,WB000001769,000000001769,SURFACE_WATER,LEAD,420.335,MG_L,3.9396,1,1,NONE,179832.306,20.26,5.96,11.096,603.401,1.7509,176.77,0.9574,LOCAL
2020-11-04,WB000001770,000000001770,SURFACE_WATER,ARSENIC,452.3024,MG_L,3.8101,0,0,HUMAN,80462.816,3.85,6.97,11.457,754.817,16.3824,119.008,0.5545,EPA
2020-11-05,WB000001771,000000001771,DRINKING_WATER,TURBIDITY,276.9187,PPB,2.3885,0,1,INDUSTRIAL,158265.392,29.07,6.28,8.689,713.639,22.5812,142.355,0.9506,LOCAL
2020-11-06,WB000001772,000000001772,DRINKING_WATER,NITRATE,332.4857,PCI_L,3.6898,0,0,NONE,165528.886,28.72,7.86,1.903,50.248,14.512,158.852,0.5228,STATE
2020-11-07,WB000001773,000000001773,SURFACE_WATER,DO,174.6075,UG_L,3.3223,0,0,NONE,107277.89,6.52,8.78,7.654,496.318,4.9157,122.642,0.0412,CITIZEN_SCIENCE
2020-11-08,WB000001774,000000001774,SURFACE_WATER,DO,157.0276,PPB,0.9384,1,0,NONE,142564.231,15.42,6.86,1.889,769.872,7.8817,78.512,0.326,STATE
2020-11-09,WB000001775,000000001775,GROUNDWATER,PFAS,169.8565,PH_UNITS,0.6497,0,0,NONE,143677.249,21.53,8.65,4.087,129.956,11.1627,163.574,1.0,CITIZEN_SCIENCE
2020-11-10,WB000001776,000000001776,SURFACE_WATER,ARSENIC,390.6666,PH_UNITS,0.747,0,0,HUMAN,245471.924,11.37,8.63,7.493,633.033,4.8443,44.848,0.2937,EPA
2020-11-11,WB000001777,000000001777,SURFACE_WATER,TURBIDITY,370.8145,PCI_L,0.6693,1,1,NONE,223512.495,3.26,9.0,1.41,202.258,14.3507,85.306,0.4937,EPA
2020-11-12,WB000001778,000000001778,DRINKING_WATER,ARSENIC,93.674,NTU,1.3437,1,1,AGRICULTURAL,131652.821,3.09,9.02,10.881,100.23,11.7814,166.527,0.392,STATE
2020-11-13,WB000001779,000000001779,SURFACE_WATER,CHLORIDE,172.3772,NTU,3.9104,0,0,AGRICULTURAL,190989.162,28.39,7.71,0.202,682.955,2.7107,13.605,0.2403,STATE
2020-11-14,WB000001780,000000001780,GROUNDWATER,PH,74.3496,PPB,0.7294,1,0,NONE,45858.769,20.19,7.92,4.359,201.164,22.8515,198.998,0.8167,STATE
2020-11-15,WB000001781,000000001781,SURFACE_WATER,DO,248.3329,PCI_L,0.1525,0,0,INDUSTRIAL,192488.863,5.72,7.96,6.838,649.416,22.6445,10.302,0.6897,LOCAL
2020-11-16,WB000001782,000000001782,SEDIMENT,DO,452.2334,UG_L,2.5363,0,0,NONE,197087.053,13.62,6.69,0.431,681.711,19.6871,192.361,0.711,USGS
2020-11-17,WB000001783,000000001783,SURFACE_WATER,LEAD,47.7011,NTU,4.8421,0,0,NONE,105502.876,19.36,8.94,1.609,639.733,7.1706,55.835,0.3791,EPA
2020-11-18,WB000001784,000000001784,GROUNDWATER,E_COLI,175.9541,NTU,1.856,0,1,NONE,159910.874,4.2,9.32,12.516,331.974,11.8467,192.125,0.4453,STATE
2020-11-19,WB000001785,000000001785,EFFLUENT,TURBIDITY,314.3348,PCI_L,3.5271,0,1,NONE,155237.734,24.67,5.78,13.138,219.631,23.1042,136.358,0.2297,EPA
2020-11-20,WB000001786,000000001786,SURFACE_WATER,PFAS,318.4431,UG_L,1.0766,0,0,NONE,42864.571,14.56,8.49,0.082,345.165,23.9906,100.241,0.14,STATE
2020-11-21,WB000001787,000000001787,GROUNDWATER,CHLORIDE,194.7969,MG_L,2.7963,1,1,NONE,247267.509,10.74,8.32,11.184,399.661,7.7358,83.784,0.1813,TRIBAL
2020-11-22,WB000001788,000000001788,DRINKING_WATER,CHLORIDE,497.8017,UG_L,1.5808,0,0,NONE,245739.609,15.91,7.87,13.103,190.598,17.1413,18.357,0.549,CITIZEN_SCIENCE
2020-11-23,WB000001789,000000001789,SURFACE_WATER,DO,338.7565,UG_L,4.8441,0,0,HUMAN,155558.512,27.64,7.76,3.324,583.252,15.692,36.894,0.8827,USGS
2020-11-24,WB000001790,000000001790,SURFACE_WATER,PHOSPHATE,279.3089,NTU,4.9671,1,1,NONE,211581.444,26.22,5.57,1.104,432.981,24.2055,29.785,0.8245,EPA
2020-11-25,WB000001791,000000001791,SURFACE_WATER,PH,128.2949,MPN_100ML,1.7498,0,0,ANIMAL,182313.596,1.13,8.32,3.63,601.206,7.0889,152.14,0.5137,STATE
2020-11-26,WB000001792,000000001792,SURFACE_WATER,TURBIDITY,225.8837,UG_L,4.723,0,1,NONE,85734.505,-0.18,5.61,7.184,649.219,13.1363,36.052,0.4846,TRIBAL
2020-11-27,WB000001793,000000001793,EFFLUENT,ARSENIC,185.8744,PPB,1.4856,1,0,NONE,66477.283,33.52,6.81,4.454,170.682,12.9428,141.379,0.1598,LOCAL
2020-11-28,WB000001794,000000001794,SURFACE_WATER,DO,279.1904,UG_L,4.5475,1,0,NONE,164953.881,15.24,8.6,13.916,35.3,22.3005,173.543,0.2591,CITIZEN_SCIENCE
2020-11-29,WB000001795,000000001795,SEDIMENT,DO,443.922,PCI_L,0.0829,0,0,NONE,192070.461,23.26,6.69,6.007,53.41,11.4239,156.813,0.9518,EPA
2020-11-30,WB000001796,000000001796,EFFLUENT,NITRATE,496.9337,MG_L,3.6278,0,1,NONE,219746.708,20.15,7.29,7.537,214.252,12.7127,120.027,0.402,CITIZEN_SCIENCE
2020-12-01,WB000001797,000000001797,SURFACE_WATER,LEAD,417.4026,PPB,3.2606,0,0,NONE,204571.792,6.0,6.84,4.758,235.838,5.3202,129.873,0.1346,LOCAL
2020-12-02,WB000001798,000000001798,SURFACE_WATER,ARSENIC,132.1858,MPN_100ML,4.6124,0,1,HUMAN,143965.634,26.78,7.49,12.171,480.628,14.1975,86.818,0.3933,STATE
2020-12-03,WB000001799,000000001799,SURFACE_WATER,TURBIDITY,300.3215,NTU,2.1036,0,0,ANIMAL,11785.124,10.87,8.08,3.11,640.189,12.3087,134.325,0.7967,EPA
2020-12-04,WB000001800,000000001800,SURFACE_WATER,PFAS,245.1811,PPB,1.2304,0,0,AGRICULTURAL,210344.289,23.53,9.3,9.329,483.747,13.1572,148.611,0.0804,LOCAL
2020-12-05,WB000001801,000000001801,SURFACE_WATER,NITRATE,324.406,PH_UNITS,4.2318,0,0,NONE,173872.984,17.03,9.08,12.752,289.032,9.2365,107.467,0.8743,EPA
2020-12-06,WB000001802,000000001802,SURFACE_WATER,DO,179.5638,PH_UNITS,1.7016,0,1,HUMAN,92566.691,10.9,7.16,9.507,436.952,15.2774,157.908,0.4837,EPA
2020-12-07,WB000001803,000000001803,GROUNDWATER,ARSENIC,464.3829,MG_L,0.8135,0,0,NONE,61295.875,32.06,7.55,9.782,701.972,3.6166,91.782,0.9955,LOCAL
2020-12-08,WB000001804,000000001804,DRINKING_WATER,CHLORIDE,439.3641,NTU,1.1211,0,0,NONE,169955.339,15.49,7.52,10.349,49.429,2.2944,66.939,0.2139,STATE
2020-12-09,WB000001805,000000001805,DRINKING_WATER,DO,354.4115,NTU,0.2045,0,1,NONE,222668.605,19.48,7.75,13.406,449.169,8.3698,22.821,0.4671,USGS
2020-12-10,WB000001806,000000001806,SURFACE_WATER,PHOSPHATE,236.9144,NTU,3.9621,0,0,AGRICULTURAL,243462.278,-0.27,6.82,11.707,165.304,23.3724,193.031,0.2213,EPA
2020-12-11,WB000001807,000000001807,SURFACE_WATER,NITRATE,412.4276,MPN_100ML,0.7875,0,0,NONE,106614.913,15.07,6.9,4.342,348.974,21.2593,86.726,0.8446,CITIZEN_SCIENCE
2020-12-12,WB000001808,000000001808,GROUNDWATER,E_COLI,271.5733,PPB,2.8022,0,0,NONE,216693.521,28.65,5.75,1.456,203.226,22.4247,189.873,0.3925,LOCAL
2020-12-13,WB000001809,000000001809,GROUNDWATER,E_COLI,44.696,PH_UNITS,2.9337,0,1,HUMAN,170350.906,26.63,9.0,4.561,689.753,1.0191,129.594,0.8339,TRIBAL
2020-12-14,WB000001810,000000001810,SURFACE_WATER,TURBIDITY,422.9337,MPN_100ML,4.0622,0,0,NONE,157229.221,8.46,7.14,0.829,159.748,1.1729,43.034,0.2326,EPA
2020-12-15,WB000001811,000000001811,SURFACE_WATER,LEAD,487.6656,MPN_100ML,2.5272,1,1,NONE,63976.103,16.28,6.62,9.92,705.899,14.9308,181.777,0.7812,EPA
2020-12-16,WB000001812,000000001812,EFFLUENT,PH,106.6831,MG_L,0.3463,0,0,NONE,200656.734,17.3,7.01,7.812,531.829,20.6502,81.398,0.112,LOCAL
2020-12-17,WB000001813,000000001813,SURFACE_WATER,NITRATE,77.2782,MG_L,2.1047,0,1,AGRICULTURAL,230173.978,33.59,9.26,3.536,509.854,24.9326,76.001,0.0524,LOCAL
2020-12-18,WB000001814,000000001814,DRINKING_WATER,PHOSPHATE,115.8694,PPB,4.4225,0,0,HUMAN,184001.524,0.89,8.98,10.619,44.798,9.4162,58.276,0.0483,USGS
2020-12-19,WB000001815,000000001815,SURFACE_WATER,PH,163.4028,PPB,2.6378,0,1,AGRICULTURAL,28744.046,14.21,7.97,13.49,655.128,13.2699,107.402,0.7207,CITIZEN_SCIENCE
2020-12-20,WB000001816,000000001816,EFFLUENT,DO,443.9397,UG_L,0.3646,0,0,NONE,168936.154,27.71,6.11,8.37,229.687,19.2722,130.613,0.5681,STATE
2020-12-21,WB000001817,000000001817,GROUNDWATER,TURBIDITY,5.7758,NTU,0.6172,0,0,AGRICULTURAL,127508.16,12.23,7.46,1.919,711.741,21.5975,163.861,0.3537,LOCAL
2020-12-22,WB000001818,000000001818,SURFACE_WATER,TURBIDITY,497.2775,PPB,1.6467,0,1,HUMAN,157668.508,24.79,6.8,6.965,778.87,17.5454,128.917,0.4752,USGS
2020-12-23,WB000001819,000000001819,SURFACE_WATER,E_COLI,336.5389,MPN_100ML,1.7026,0,0,NONE,186268.911,1.61,8.87,12.174,749.4,22.3434,187.082,0.665,STATE
2020-12-24,WB000001820,000000001820,SURFACE_WATER,TURBIDITY,390.7231,PCI_L,3.978,0,0,NONE,92644.817,30.43,9.4,6.004,609.505,0.6303,24.133,0.6092,EPA
2020-12-25,WB000001821,000000001821,SEDIMENT,LEAD,387.923,PPB,1.7958,0,0,NONE,159362.422,-0.06,9.2,11.34,513.829,18.126,152.748,0.1075,STATE
2020-12-26,WB000001822,000000001822,SURFACE_WATER,ARSENIC,271.4176,PCI_L,4.5778,0,1,NONE,28149.563,25.28,8.68,8.528,703.801,21.3495,9.235,0.1497,CITIZEN_SCIENCE
2020-12-27,WB000001823,000000001823,GROUNDWATER,NITRATE,25.7368,UG_L,0.5754,0,0,NONE,92353.592,29.9,7.59,6.977,203.013,6.7991,91.735,0.4184,CITIZEN_SCIENCE
2020-12-28,WB000001824,000000001824,SURFACE_WATER,PHOSPHATE,358.8475,NTU,2.6493,0,1,HUMAN,169059.481,3.68,7.37,0.146,527.173,5.9674,173.266,0.1796,STATE
2020-12-29,WB000001825,000000001825,GROUNDWATER,TURBIDITY,451.4173,PPB,3.1672,0,0,ANIMAL,140227.018,29.95,5.91,12.768,3.727,13.2821,117.991,0.1632,USGS
2020-12-30,WB000001826,000000001826,SURFACE_WATER,PHOSPHATE,254.6291,UG_L,0.4267,0,0,NONE,199286.693,24.25,7.22,7.189,371.923,15.5693,41.91,0.8219,LOCAL
2020-12-31,WB000001827,000000001827,SURFACE_WATER,CHLORIDE,285.7833,PH_UNITS,0.8379,0,0,ANIMAL,174990.483,24.91,6.29,4.067,586.579,2.8276,88.676,0.3303,STATE
2021-01-01,WB000001828,000000001828,GROUNDWATER,PFAS,486.4617,NTU,3.4635,0,0,NONE,215983.859,13.26,8.46,8.442,771.602,11.3067,51.614,0.0003,TRIBAL
