imm_border_encounter_date,imm_border_sector_code,imm_border_processing_facility_id,imm_border_encounter_type_code,imm_border_single_adult_flag,imm_border_family_unit_flag,imm_border_unaccompanied_child_flag,imm_border_country_of_origin_code,imm_border_repeat_encounter_flag,imm_border_prior_removal_flag,imm_border_credible_fear_claim_flag,imm_border_asylum_referral_flag,imm_border_expedited_removal_flag,imm_border_parole_granted_flag,imm_border_detention_length_days,imm_border_alternatives_to_detention_flag,imm_border_court_notice_issued_flag,imm_border_case_outcome_code,imm_border_resource_load_index,imm_border_policy_regime_code
2023-11-09,DLR,FAC0001501,INADMISSIBLE,0,0,1,DO,1,0,1,0,0,0,90,0,1,PENDING,0.437,POL_D
2023-11-10,YUM,FAC0001502,APPREHENSION,0,0,0,HN,1,0,0,0,0,1,82,0,1,TRANSFERRED,0.144101,POL_A
2023-11-11,SDG,FAC0001503,APPREHENSION,1,0,0,GT,0,0,0,1,0,0,115,1,0,TRANSFERRED,0.048402,POL_C
2023-11-12,TUC,FAC0001504,TRANSFER,0,1,0,RU,0,0,1,0,0,1,71,0,0,REMOVED,0.181003,POL_B
2023-11-13,DLR,FAC0001505,TRANSFER,1,0,0,TR,0,0,1,1,0,0,151,0,1,RETURNED,0.628904,POL_D
2023-11-14,BBR,FAC0001506,TRANSFER,1,0,0,CO,1,0,0,0,1,0,71,1,1,VOLUNTARY_DEPARTURE,0.187805,POL_C
2023-11-15,YUM,FAC0001507,TURNBACK,1,0,0,CM,1,0,0,0,0,0,109,0,1,RELEASED,0.711206,POL_C
2023-11-16,HFD,FAC0001508,APPREHENSION,1,0,0,HT,1,0,0,0,0,0,160,1,1,RELEASED,0.461407,POL_A
2023-11-17,LRT,FAC0001509,APPREHENSION,0,1,0,AF,0,1,0,0,0,0,58,0,0,RETURNED,0.899408,POL_E
2023-11-18,YUM,FAC0001510,RESCUE,0,0,0,BR,0,0,0,1,1,0,49,0,1,RELEASED,0.422909,POL_F
2023-11-19,TUC,FAC0001511,RESCUE,1,0,0,VE,0,0,0,1,1,0,153,0,0,ASYLEE_GRANTED,0.18701,POL_C
2023-11-20,TUC,FAC0001512,APPREHENSION,0,0,0,MX,0,0,1,0,0,0,93,1,1,REMOVED,0.248311,POL_E
2023-11-21,DLR,FAC0001513,APPREHENSION,1,1,0,CM,0,0,0,1,1,0,134,1,0,TRANSFERRED,0.890012,POL_C
2023-11-22,DLR,FAC0001514,APPREHENSION,1,1,0,MX,0,0,0,0,0,0,118,0,0,RELEASED,0.212513,POL_B
2023-11-23,HFD,FAC0001515,APPREHENSION,0,0,0,BR,0,0,0,0,0,0,1,1,1,RETURNED,0.492814,POL_D
2023-11-24,HFD,FAC0001516,APPREHENSION,0,1,0,CN,1,0,0,1,1,0,138,1,1,REMOVED,0.879815,POL_B
2023-11-25,HFD,FAC0001517,APPREHENSION,1,0,0,GT,0,0,0,0,0,0,5,0,0,RELEASED,0.607916,POL_D
2023-11-26,BBR,FAC0001518,INADMISSIBLE,1,0,0,RU,1,1,0,0,0,0,166,0,0,RETURNED,0.187417,POL_E
2023-11-27,SPO,FAC0001519,APPREHENSION,1,0,0,GT,0,0,0,1,1,1,110,1,1,REMOVED,0.989418,POL_E
2023-11-28,DLR,FAC0001520,TURNBACK,0,0,0,PE,1,0,0,0,0,0,12,0,1,RETURNED,0.922619,POL_F
2023-11-29,ELP,FAC0001521,APPREHENSION,0,0,0,PE,0,0,0,0,1,0,123,0,0,PENDING,0.77642,POL_F
2023-11-30,SDG,FAC0001522,APPREHENSION,1,1,1,CN,1,0,0,1,1,0,96,0,1,REMOVED,0.685221,POL_E
2023-12-01,TUC,FAC0001523,RESCUE,0,1,1,CM,1,0,0,1,0,1,175,0,1,RELEASED,0.860722,POL_B
2023-12-02,YUM,FAC0001524,TURNBACK,1,1,0,AF,1,0,1,1,0,1,47,1,1,REMOVED,0.971123,POL_E
2023-12-03,ELP,FAC0001525,RESCUE,1,1,0,HT,0,0,1,0,0,0,129,0,1,RELEASED,0.295124,POL_F
2023-12-04,YUM,FAC0001526,APPREHENSION,0,0,0,NI,0,1,1,0,0,1,12,0,1,RETURNED,0.878325,POL_A
2023-12-05,YUM,FAC0001527,INADMISSIBLE,1,0,0,HN,1,1,0,0,0,0,128,1,0,TRANSFERRED,0.045126,POL_F
2023-12-06,TUC,FAC0001528,APPREHENSION,1,0,0,CM,0,0,1,0,1,0,10,0,0,PENDING,0.460127,POL_F
2023-12-07,LRT,FAC0001529,TRANSFER,1,0,0,DO,0,0,0,0,0,0,20,0,0,TRANSFERRED,0.316928,POL_E
2023-12-08,LRT,FAC0001530,INADMISSIBLE,1,1,0,GT,0,1,0,1,0,0,37,1,0,REMOVED,0.132229,POL_B
2023-12-09,SDG,FAC0001531,TRANSFER,1,1,0,CO,1,0,0,0,0,0,142,0,0,REMOVED,0.03663,POL_F
2023-12-10,LRT,FAC0001532,INADMISSIBLE,1,0,1,HT,0,0,0,0,0,0,117,1,1,RELEASED,0.761631,POL_E
2023-12-11,HFD,FAC0001533,APPREHENSION,1,0,0,PE,0,0,0,1,0,0,60,0,0,PENDING,0.264332,POL_E
2023-12-12,RGV,FAC0001534,INADMISSIBLE,1,1,0,IN,1,0,0,1,0,0,134,0,0,RETURNED,0.636933,POL_F
2023-12-13,HFD,FAC0001535,APPREHENSION,1,0,0,HN,0,1,1,0,0,0,133,1,1,RELEASED,0.971434,POL_B
2023-12-14,TUC,FAC0001536,TURNBACK,1,0,0,DO,0,0,0,1,1,0,76,1,0,RELEASED,0.407635,POL_C
2023-12-15,YUM,FAC0001537,APPREHENSION,1,0,0,BR,1,0,1,1,0,0,169,0,1,REMOVED,0.709936,POL_F
2023-12-16,SPO,FAC0001538,APPREHENSION,1,1,0,DO,0,0,0,1,0,0,52,1,1,REMOVED,0.569637,POL_D
2023-12-17,RGV,FAC0001539,APPREHENSION,1,0,0,RU,0,0,1,0,1,0,143,1,1,RETURNED,0.436038,POL_E
2023-12-18,DLR,FAC0001540,INADMISSIBLE,0,0,0,GT,1,0,0,0,1,0,166,0,0,RELEASED,0.288839,POL_E
2023-12-19,TUC,FAC0001541,APPREHENSION,1,0,1,HT,0,1,0,0,0,1,104,1,1,TRANSFERRED,0.71914,POL_D
2023-12-20,HFD,FAC0001542,APPREHENSION,1,1,0,NI,0,0,1,0,1,1,11,1,1,PENDING,0.128341,POL_D
2023-12-21,YUM,FAC0001543,TURNBACK,1,0,0,RU,0,0,1,1,0,1,162,0,0,RETURNED,0.513942,POL_B
2023-12-22,ELP,FAC0001544,APPREHENSION,0,0,0,SV,0,0,0,0,0,1,53,0,1,REMOVED,0.401543,POL_A
2023-12-23,LRT,FAC0001545,APPREHENSION,1,0,0,CM,0,0,0,0,1,0,13,0,1,RETURNED,0.626244,POL_C
2023-12-24,SPO,FAC0001546,APPREHENSION,0,0,0,NI,1,1,0,0,0,0,105,1,1,RELEASED,0.160545,POL_A
2023-12-25,YUM,FAC0001547,TURNBACK,0,0,0,EC,1,0,1,0,1,0,34,0,0,REMOVED,0.689646,POL_C
2023-12-26,LRT,FAC0001548,INADMISSIBLE,0,1,0,CM,1,1,0,0,0,0,151,0,0,REMOVED,0.204947,POL_E
2023-12-27,YUM,FAC0001549,APPREHENSION,1,0,0,VE,0,0,1,0,0,0,119,0,1,REMOVED,0.331548,POL_E
2023-12-28,TUC,FAC0001550,APPREHENSION,0,0,0,UA,1,0,1,0,1,0,55,0,1,REMOVED,0.371549,POL_E
2023-12-29,ELP,FAC0001551,INADMISSIBLE,0,0,0,CN,0,0,0,0,0,0,136,0,0,REMOVED,0.80595,POL_D
2023-12-30,HFD,FAC0001552,APPREHENSION,1,1,0,HN,0,1,0,1,0,0,83,0,1,REMOVED,0.769651,POL_A
2023-12-31,SPO,FAC0001553,APPREHENSION,1,0,0,NI,0,0,0,0,1,0,66,1,1,RELEASED,0.806652,POL_B
2024-01-01,RGV,FAC0001554,TRANSFER,0,0,1,CU,0,0,1,1,1,0,6,0,0,RELEASED,0.138153,POL_C
2024-01-02,DLR,FAC0001555,RESCUE,1,1,0,AF,0,0,1,1,0,0,48,0,0,ASYLEE_GRANTED,0.522654,POL_B
2024-01-03,BBR,FAC0001556,APPREHENSION,0,0,0,CU,1,1,0,0,1,0,44,0,1,REMOVED,0.076455,POL_F
2024-01-04,RGV,FAC0001557,APPREHENSION,0,1,0,PE,0,0,0,1,0,0,170,0,0,PENDING,0.460156,POL_C
2024-01-05,BBR,FAC0001558,APPREHENSION,1,1,0,AF,0,0,0,0,0,1,145,1,1,RELEASED,0.690157,POL_B
2024-01-06,HFD,FAC0001559,APPREHENSION,0,0,0,TR,0,0,0,1,0,1,82,0,1,REMOVED,0.544458,POL_A
2024-01-07,HFD,FAC0001560,APPREHENSION,1,0,1,HT,1,1,0,1,1,0,80,0,0,ASYLEE_GRANTED,0.152259,POL_E
2024-01-08,TUC,FAC0001561,APPREHENSION,1,0,0,CO,0,0,1,0,0,0,77,1,0,ASYLEE_GRANTED,0.58776,POL_C
2024-01-09,YUM,FAC0001562,APPREHENSION,1,0,0,IN,1,0,0,0,1,0,157,1,0,REMOVED,0.752961,POL_C
2024-01-10,SDG,FAC0001563,APPREHENSION,1,0,0,CO,0,1,0,0,1,0,177,1,1,REMOVED,0.372062,POL_B
2024-01-11,BBR,FAC0001564,TURNBACK,1,0,0,GT,0,0,0,1,1,0,90,0,0,RETURNED,0.531363,POL_F
2024-01-12,YUM,FAC0001565,INADMISSIBLE,0,0,1,EC,0,0,0,0,0,1,86,0,1,TRANSFERRED,0.299464,POL_F
2024-01-13,HFD,FAC0001566,TURNBACK,1,1,0,EC,0,0,0,0,0,0,23,1,1,RELEASED,0.020265,POL_E
2024-01-14,RGV,FAC0001567,APPREHENSION,1,0,0,RU,0,0,1,1,1,0,87,0,1,VOLUNTARY_DEPARTURE,0.691666,POL_B
2024-01-15,DLR,FAC0001568,APPREHENSION,0,0,0,BR,1,0,0,0,0,0,157,0,0,RELEASED,0.762067,POL_B
2024-01-16,LRT,FAC0001569,APPREHENSION,1,1,0,AF,0,0,0,0,0,0,102,1,1,REMOVED,0.328368,POL_F
2024-01-17,DLR,FAC0001570,APPREHENSION,1,0,0,MX,1,1,0,0,0,0,13,0,0,REMOVED,0.227669,POL_B
2024-01-18,RGV,FAC0001571,APPREHENSION,1,0,0,AF,0,1,1,0,1,0,34,1,0,REMOVED,0.77487,POL_C
2024-01-19,YUM,FAC0001572,APPREHENSION,0,0,1,VE,0,0,0,0,0,0,114,0,0,RELEASED,0.258371,POL_C
2024-01-20,TUC,FAC0001573,APPREHENSION,1,0,1,CN,0,1,1,0,0,0,117,0,1,RELEASED,0.395372,POL_C
2024-01-21,RGV,FAC0001574,APPREHENSION,1,1,0,TR,0,1,1,1,0,0,123,0,0,REMOVED,0.983073,POL_C
2024-01-22,LRT,FAC0001575,INADMISSIBLE,0,1,0,CN,0,0,0,0,0,0,110,0,0,RETURNED,0.206874,POL_E
2024-01-23,TUC,FAC0001576,TURNBACK,1,1,0,HT,0,1,0,1,0,0,31,1,1,RELEASED,0.811675,POL_F
2024-01-24,DLR,FAC0001577,APPREHENSION,1,0,0,GT,0,0,0,1,0,0,151,0,1,RETURNED,0.292276,POL_E
2024-01-25,BBR,FAC0001578,APPREHENSION,0,0,0,PE,0,0,0,0,1,0,156,1,1,TRANSFERRED,0.452077,POL_A
2024-01-26,YUM,FAC0001579,APPREHENSION,1,0,0,EC,1,1,0,1,0,0,174,0,1,RELEASED,0.347678,POL_A
2024-01-27,SDG,FAC0001580,APPREHENSION,1,1,1,PE,0,0,0,0,0,0,171,1,0,RETURNED,0.237679,POL_E
2024-01-28,LRT,FAC0001581,APPREHENSION,1,1,0,DO,0,0,1,1,0,0,28,1,1,REMOVED,0.87918,POL_D
2024-01-29,DLR,FAC0001582,APPREHENSION,0,0,1,SV,1,0,0,1,0,0,128,0,1,REMOVED,0.138881,POL_D
2024-01-30,TUC,FAC0001583,APPREHENSION,1,0,1,TR,0,0,0,0,1,0,139,0,1,TRANSFERRED,0.145082,POL_F
2024-01-31,SPO,FAC0001584,APPREHENSION,1,0,1,UA,0,0,0,0,0,0,65,0,0,RELEASED,0.431783,POL_E
2024-02-01,BBR,FAC0001585,APPREHENSION,1,0,0,IN,0,1,0,1,1,0,119,0,1,RETURNED,0.633484,POL_D
2024-02-02,TUC,FAC0001586,APPREHENSION,1,1,0,BR,0,0,1,1,0,0,121,1,0,RETURNED,0.246185,POL_A
2024-02-03,BBR,FAC0001587,APPREHENSION,0,1,0,CO,0,0,0,0,1,0,19,0,1,RETURNED,0.986886,POL_C
2024-02-04,TUC,FAC0001588,APPREHENSION,0,1,0,MX,1,0,0,0,0,0,133,1,1,REMOVED,0.466587,POL_F
2024-02-05,BBR,FAC0001589,TURNBACK,0,0,0,RU,0,0,1,1,0,0,120,1,1,REMOVED,0.182088,POL_D
2024-02-06,TUC,FAC0001590,INADMISSIBLE,1,0,0,RU,0,0,0,0,1,0,45,0,0,TRANSFERRED,0.498989,POL_C
2024-02-07,RGV,FAC0001591,INADMISSIBLE,1,0,0,BR,0,0,1,0,1,0,160,0,0,RETURNED,0.33379,POL_F
2024-02-08,LRT,FAC0001592,APPREHENSION,0,0,1,MX,0,0,0,0,1,1,18,0,0,REMOVED,0.176591,POL_F
2024-02-09,SDG,FAC0001593,APPREHENSION,1,0,0,RU,0,0,0,0,1,0,135,1,1,RELEASED,0.370592,POL_F
2024-02-10,HFD,FAC0001594,RESCUE,0,0,0,UA,0,0,0,0,1,0,76,0,1,RETURNED,0.778793,POL_F
2024-02-11,SDG,FAC0001595,APPREHENSION,0,1,0,TR,0,0,1,0,1,0,174,1,1,RETURNED,0.085294,POL_F
2024-02-12,ELP,FAC0001596,APPREHENSION,1,1,0,RU,0,0,1,0,1,0,48,0,0,RETURNED,0.099595,POL_A
2024-02-13,SDG,FAC0001597,TURNBACK,1,0,1,HN,0,0,0,0,1,0,44,0,1,TRANSFERRED,0.621796,POL_B
2024-02-14,RGV,FAC0001598,APPREHENSION,1,1,0,NI,0,0,0,0,0,1,33,0,0,TRANSFERRED,0.163397,POL_A
2024-02-15,BBR,FAC0001599,APPREHENSION,0,0,0,CU,0,0,0,0,0,0,9,1,0,REMOVED,0.998198,POL_B
2024-02-16,BBR,FAC0001600,TRANSFER,0,1,0,HN,0,0,0,1,0,0,160,0,1,RELEASED,0.871899,POL_E
2024-02-17,BBR,FAC0001601,TURNBACK,1,0,0,CM,0,1,0,1,0,0,86,0,1,RETURNED,0.0062,POL_A
2024-02-18,BBR,FAC0001602,TRANSFER,1,0,0,BR,1,0,0,0,1,0,114,0,1,REMOVED,0.158801,POL_D
2024-02-19,BBR,FAC0001603,APPREHENSION,1,0,0,PE,1,0,0,0,0,0,158,0,0,REMOVED,0.004202,POL_F
2024-02-20,HFD,FAC0001604,APPREHENSION,1,0,0,GT,0,0,0,0,0,0,166,1,1,RETURNED,0.174403,POL_C
2024-02-21,RGV,FAC0001605,INADMISSIBLE,1,0,0,GT,0,1,0,0,0,0,102,1,0,REMOVED,0.643904,POL_D
2024-02-22,YUM,FAC0001606,APPREHENSION,1,0,1,CM,0,1,0,0,0,0,121,0,1,REMOVED,0.681105,POL_E
2024-02-23,SDG,FAC0001607,APPREHENSION,0,1,0,IN,1,0,0,0,0,0,5,0,0,RELEASED,0.872206,POL_F
2024-02-24,SDG,FAC0001608,APPREHENSION,0,1,0,EC,0,0,1,1,0,0,1,0,0,RELEASED,0.479907,POL_C
2024-02-25,DLR,FAC0001609,APPREHENSION,1,1,0,HT,0,0,0,0,0,0,160,0,1,PENDING,0.252808,POL_B
2024-02-26,LRT,FAC0001610,APPREHENSION,0,1,0,HN,0,1,0,1,0,0,165,0,0,REMOVED,0.067809,POL_B
2024-02-27,LRT,FAC0001611,TRANSFER,1,1,0,HT,0,0,0,0,0,1,7,1,1,RETURNED,0.05041,POL_E
2024-02-28,RGV,FAC0001612,RESCUE,1,0,0,IN,0,0,0,0,0,1,15,0,0,TRANSFERRED,0.424611,POL_C
2024-02-29,RGV,FAC0001613,APPREHENSION,0,1,0,SV,0,0,0,0,0,0,25,1,1,RELEASED,0.931212,POL_F
2024-03-01,DLR,FAC0001614,APPREHENSION,1,0,0,MX,1,0,0,1,1,1,1,0,1,RELEASED,0.815113,POL_F
2024-03-02,DLR,FAC0001615,APPREHENSION,1,1,0,HN,0,1,1,0,0,0,166,0,1,RETURNED,0.064314,POL_F
2024-03-03,RGV,FAC0001616,APPREHENSION,1,0,0,CU,0,0,0,0,0,0,44,0,1,VOLUNTARY_DEPARTURE,0.236615,POL_A
2024-03-04,SPO,FAC0001617,APPREHENSION,0,1,0,VE,0,0,0,0,0,0,112,0,1,PENDING,0.075816,POL_D
2024-03-05,RGV,FAC0001618,APPREHENSION,1,0,0,RU,1,0,0,0,0,1,160,1,0,PENDING,0.387117,POL_D
2024-03-06,TUC,FAC0001619,APPREHENSION,1,0,0,RU,0,0,0,0,1,1,11,0,1,REMOVED,0.100018,POL_A
2024-03-07,YUM,FAC0001620,APPREHENSION,1,0,0,EC,0,0,0,0,0,0,163,0,0,REMOVED,0.557719,POL_F
2024-03-08,ELP,FAC0001621,INADMISSIBLE,0,0,0,VE,0,0,0,0,0,0,149,0,0,RETURNED,0.67772,POL_C
2024-03-09,RGV,FAC0001622,APPREHENSION,1,0,0,HT,0,0,1,1,1,0,39,0,1,REMOVED,0.885521,POL_F
2024-03-10,TUC,FAC0001623,INADMISSIBLE,1,1,0,MX,1,0,1,0,1,0,143,1,1,RELEASED,0.388122,POL_C
2024-03-11,TUC,FAC0001624,INADMISSIBLE,1,1,1,UA,0,0,0,0,0,0,57,1,0,PENDING,0.933723,POL_F
2024-03-12,DLR,FAC0001625,INADMISSIBLE,1,1,0,HN,1,0,1,0,1,1,147,1,0,TRANSFERRED,0.969124,POL_E
2024-03-13,HFD,FAC0001626,APPREHENSION,1,0,0,UA,0,0,0,0,0,0,160,1,1,PENDING,0.373925,POL_A
2024-03-14,SPO,FAC0001627,TURNBACK,1,0,0,CM,0,0,0,0,0,0,138,1,0,ASYLEE_GRANTED,0.270426,POL_D
2024-03-15,ELP,FAC0001628,TRANSFER,1,0,0,UA,0,1,1,1,0,0,39,0,0,REMOVED,0.231427,POL_D
2024-03-16,SPO,FAC0001629,APPREHENSION,1,0,0,BR,1,0,0,0,0,0,170,0,0,RELEASED,0.216428,POL_F
2024-03-17,ELP,FAC0001630,APPREHENSION,1,1,0,CU,0,1,0,0,0,0,176,0,1,TRANSFERRED,0.569729,POL_D
2024-03-18,RGV,FAC0001631,APPREHENSION,1,0,1,NI,1,0,0,0,1,0,20,0,0,REMOVED,0.30163,POL_C
2024-03-19,DLR,FAC0001632,APPREHENSION,1,0,0,CN,0,1,0,0,0,1,43,1,1,TRANSFERRED,0.423031,POL_D
2024-03-20,DLR,FAC0001633,APPREHENSION,1,0,0,CM,1,0,0,0,0,0,74,1,1,RETURNED,0.762332,POL_C
2024-03-21,BBR,FAC0001634,INADMISSIBLE,1,0,0,CO,0,0,1,0,1,1,134,1,0,RELEASED,0.637233,POL_B
2024-03-22,YUM,FAC0001635,APPREHENSION,1,0,0,MX,0,1,0,1,0,0,77,1,1,PENDING,0.769634,POL_D
2024-03-23,LRT,FAC0001636,APPREHENSION,0,0,0,HT,1,0,0,0,0,0,133,1,1,PENDING,0.655135,POL_B
2024-03-24,RGV,FAC0001637,APPREHENSION,1,0,0,UA,1,0,0,0,0,0,58,0,1,REMOVED,0.835436,POL_B
2024-03-25,BBR,FAC0001638,INADMISSIBLE,1,0,0,PE,0,0,1,0,0,1,33,1,0,REMOVED,0.906937,POL_D
2024-03-26,DLR,FAC0001639,APPREHENSION,1,0,0,GT,1,0,1,1,1,0,41,0,0,PENDING,0.277738,POL_B
2024-03-27,LRT,FAC0001640,APPREHENSION,1,0,1,HT,1,1,0,0,1,0,45,1,1,RELEASED,0.607839,POL_A
2024-03-28,BBR,FAC0001641,APPREHENSION,1,0,0,CO,1,0,0,0,1,0,64,0,1,REMOVED,0.47354,POL_D
2024-03-29,SPO,FAC0001642,INADMISSIBLE,0,1,0,HT,0,0,1,0,0,1,127,0,1,PENDING,0.975041,POL_B
2024-03-30,SPO,FAC0001643,INADMISSIBLE,1,1,0,IN,0,0,1,1,0,0,163,0,1,RETURNED,0.871842,POL_B
2024-03-31,BBR,FAC0001644,APPREHENSION,1,1,0,BR,1,0,1,0,1,0,160,1,1,REMOVED,0.850843,POL_C
2024-04-01,YUM,FAC0001645,TRANSFER,0,0,0,RU,0,0,0,0,0,0,153,0,0,PENDING,0.187244,POL_A
2024-04-02,BBR,FAC0001646,APPREHENSION,1,0,0,DO,0,0,0,0,0,0,2,1,0,REMOVED,0.116245,POL_E
2024-04-03,SDG,FAC0001647,INADMISSIBLE,1,0,0,CO,1,0,0,1,1,0,90,0,1,RETURNED,0.345546,POL_A
2024-04-04,TUC,FAC0001648,APPREHENSION,1,0,0,VE,0,0,1,0,0,0,133,1,1,RETURNED,0.733547,POL_D
2024-04-05,SDG,FAC0001649,APPREHENSION,0,0,1,MX,0,0,0,0,0,0,127,0,1,RELEASED,0.259148,POL_D
2024-04-06,YUM,FAC0001650,APPREHENSION,1,0,1,GT,0,0,0,0,0,0,99,0,1,TRANSFERRED,0.483249,POL_E
2024-04-07,LRT,FAC0001651,APPREHENSION,0,0,0,NI,1,0,0,0,1,0,144,1,1,REMOVED,0.96635,POL_B
2024-04-08,LRT,FAC0001652,APPREHENSION,1,1,0,CN,1,0,0,1,0,0,11,0,1,PENDING,0.618251,POL_C
2024-04-09,RGV,FAC0001653,TURNBACK,1,1,0,BR,0,1,0,0,1,0,67,0,0,ASYLEE_GRANTED,0.105052,POL_A
2024-04-10,SDG,FAC0001654,APPREHENSION,1,0,0,HN,0,0,0,0,0,0,180,0,1,PENDING,0.072853,POL_A
2024-04-11,DLR,FAC0001655,TURNBACK,0,0,0,HN,1,0,1,1,0,0,129,0,0,REMOVED,0.178854,POL_F
2024-04-12,SPO,FAC0001656,APPREHENSION,1,1,0,CM,0,1,1,1,1,1,29,0,0,RETURNED,0.668655,POL_D
2024-04-13,BBR,FAC0001657,APPREHENSION,0,1,1,CO,0,1,1,0,0,0,14,0,0,REMOVED,0.489056,POL_A
2024-04-14,ELP,FAC0001658,APPREHENSION,0,1,0,GT,0,0,0,1,0,0,89,0,0,RELEASED,0.843457,POL_E
2024-04-15,LRT,FAC0001659,RESCUE,0,0,0,CM,0,0,1,0,0,1,114,0,0,REMOVED,0.945258,POL_B
2024-04-16,BBR,FAC0001660,INADMISSIBLE,1,0,0,CO,1,1,0,0,0,0,156,1,0,REMOVED,0.230659,POL_A
2024-04-17,HFD,FAC0001661,APPREHENSION,1,0,0,HT,1,1,1,0,0,0,11,0,0,TRANSFERRED,0.03016,POL_B
2024-04-18,HFD,FAC0001662,TURNBACK,1,0,0,AF,1,0,1,0,0,0,60,0,1,REMOVED,0.492161,POL_B
2024-04-19,HFD,FAC0001663,APPREHENSION,0,0,0,UA,0,0,1,0,0,0,90,0,1,RETURNED,0.646162,POL_B
2024-04-20,YUM,FAC0001664,APPREHENSION,1,1,0,GT,0,0,0,1,0,0,72,0,1,RETURNED,0.380763,POL_F
2024-04-21,YUM,FAC0001665,INADMISSIBLE,1,0,0,UA,0,0,0,0,1,0,145,1,1,REMOVED,0.094264,POL_E
2024-04-22,BBR,FAC0001666,APPREHENSION,0,0,0,HN,1,0,0,0,0,0,11,0,1,RETURNED,0.573965,POL_C
2024-04-23,SPO,FAC0001667,APPREHENSION,1,0,0,HN,1,1,0,0,1,0,123,0,1,REMOVED,0.494866,POL_C
2024-04-24,SPO,FAC0001668,APPREHENSION,1,0,0,RU,0,0,0,0,0,0,8,0,0,REMOVED,0.251967,POL_B
2024-04-25,SPO,FAC0001669,APPREHENSION,1,1,0,PE,0,0,1,0,0,1,146,1,1,RELEASED,0.293968,POL_C
2024-04-26,SDG,FAC0001670,TRANSFER,1,0,0,CM,0,0,1,0,0,0,178,0,1,RELEASED,0.171769,POL_E
2024-04-27,SDG,FAC0001671,INADMISSIBLE,1,0,1,BR,0,0,0,1,1,0,119,0,1,REMOVED,0.35757,POL_A
2024-04-28,YUM,FAC0001672,TRANSFER,1,0,0,CN,0,0,0,0,0,0,110,0,0,PENDING,0.162671,POL_D
2024-04-29,YUM,FAC0001673,RESCUE,1,1,1,PE,1,0,0,0,1,1,148,0,0,RELEASED,0.844972,POL_E
2024-04-30,LRT,FAC0001674,APPREHENSION,1,1,0,BR,1,1,1,1,0,0,109,0,1,REMOVED,0.699273,POL_A
2024-05-01,RGV,FAC0001675,APPREHENSION,0,0,0,HT,1,0,0,0,0,0,101,0,1,REMOVED,0.441974,POL_B
2024-05-02,TUC,FAC0001676,APPREHENSION,1,0,0,CM,0,0,0,0,0,0,76,0,0,RETURNED,0.666375,POL_D
2024-05-03,SPO,FAC0001677,APPREHENSION,0,0,1,CN,1,0,0,0,1,0,176,1,0,RELEASED,0.651476,POL_C
2024-05-04,RGV,FAC0001678,APPREHENSION,1,0,1,CU,0,1,1,0,1,1,22,0,1,RELEASED,0.734277,POL_A
2024-05-05,SPO,FAC0001679,APPREHENSION,1,0,0,PE,0,0,0,0,0,1,69,0,0,REMOVED,0.637678,POL_E
2024-05-06,YUM,FAC0001680,INADMISSIBLE,0,0,1,CO,0,0,1,0,0,0,64,0,1,TRANSFERRED,0.527279,POL_D
2024-05-07,LRT,FAC0001681,APPREHENSION,1,0,0,UA,0,0,1,0,0,0,39,0,1,REMOVED,0.55578,POL_D
2024-05-08,YUM,FAC0001682,APPREHENSION,0,0,0,HT,1,0,0,0,0,0,173,0,0,REMOVED,0.652981,POL_A
2024-05-09,TUC,FAC0001683,APPREHENSION,1,1,0,HT,0,0,1,0,0,0,124,1,0,RELEASED,0.591682,POL_F
2024-05-10,YUM,FAC0001684,TURNBACK,1,1,0,CU,0,0,0,1,0,0,166,0,1,RETURNED,0.863483,POL_D
2024-05-11,ELP,FAC0001685,TRANSFER,1,0,0,DO,1,1,0,0,1,0,142,1,1,REMOVED,0.157584,POL_C
2024-05-12,TUC,FAC0001686,TURNBACK,0,0,0,CO,0,0,0,0,0,1,101,0,1,TRANSFERRED,0.151785,POL_F
2024-05-13,SDG,FAC0001687,TURNBACK,1,0,0,HN,0,0,1,0,1,1,9,0,0,PENDING,0.278786,POL_A
2024-05-14,BBR,FAC0001688,RESCUE,1,0,1,GT,1,1,1,0,0,0,112,1,1,RETURNED,0.173387,POL_C
2024-05-15,HFD,FAC0001689,TRANSFER,1,0,0,GT,0,0,1,0,0,0,3,0,1,REMOVED,0.609088,POL_B
2024-05-16,BBR,FAC0001690,APPREHENSION,1,1,0,DO,1,0,0,1,1,0,50,0,1,RELEASED,0.056089,POL_E
2024-05-17,YUM,FAC0001691,APPREHENSION,1,0,0,MX,0,0,0,1,1,0,55,0,0,REMOVED,0.20379,POL_E
2024-05-18,SDG,FAC0001692,INADMISSIBLE,1,0,1,RU,1,0,0,1,0,0,137,1,1,REMOVED,0.827591,POL_D
2024-05-19,RGV,FAC0001693,APPREHENSION,0,0,0,HT,1,0,0,0,1,0,8,1,1,REMOVED,0.144192,POL_E
2024-05-20,BBR,FAC0001694,TURNBACK,1,0,0,VE,1,0,0,0,0,0,65,0,0,RETURNED,0.410893,POL_F
2024-05-21,LRT,FAC0001695,APPREHENSION,0,0,0,BR,0,0,0,0,0,0,93,1,1,REMOVED,0.593994,POL_D
2024-05-22,RGV,FAC0001696,TURNBACK,1,1,0,UA,1,0,0,0,0,0,131,0,0,RELEASED,0.838495,POL_A
2024-05-23,ELP,FAC0001697,APPREHENSION,0,0,0,HN,0,0,0,0,0,0,39,0,1,RELEASED,0.807596,POL_E
