house_epc_issuance_date,house_epc_country_iso2,house_epc_region_nuts_code,house_epc_building_id_hash,house_epc_building_type_code,house_epc_construction_year,house_epc_floor_area_m2,house_epc_epc_label,house_epc_primary_energy_kwh_m2,house_epc_heating_fuel_type,house_epc_heat_pump_flag,house_epc_solar_pv_flag,house_epc_insulation_quality_code,house_epc_recommendations_count,house_epc_renovation_passport_flag,house_epc_co2e_emissions_kg_m2,house_epc_epbd_minimum_standards_flag,house_epc_data_source,house_epc_last_update_date,house_epc_data_extract_date
2020-11-14,SK,SE23,2fac87cee31157afdb25,PUBLIC_HOSPITALS,1950,763.81,E,229.44,LPG,0,0,UNKNOWN,5,0,79.722,1,ENERGY_AGENCY_REPORT,2025-07-22,2024-05-09
2020-12-07,BE,DE973,3c8e221149fb09c22b80,COMMERCIAL_OFFICE,1887,108.69,D,190.89,BIOMASS,0,0,VERY_GOOD,1,0,76.196,1,BUILDING_STOCK_OBSERVATORY,2025-08-14,2024-04-10
2020-12-30,DK,ES129,32494cdec912d82056b5,INDUSTRIAL_LIGHT,1934,117.5,C,123.78,HEATING_OIL,1,0,GOOD,9,0,36.78,0,NATIONAL_EPC_REGISTRY,2025-09-06,2025-10-16
2021-01-22,GR,MT43,a590f3998b67b19bc224,COMMERCIAL_RETAIL,1886,1086.73,B,70.6,DISTRICT_HEAT,1,0,AVERAGE,8,0,22.171,0,ENERGY_AGENCY_REPORT,2025-09-29,2025-12-22
2021-02-14,LT,SI409,491ae034a6c0975ef52e,RESIDENTIAL_SFH,1977,725.86,A,53.7,NATURAL_GAS,0,0,POOR,4,1,17.357,1,BUILDING_STOCK_OBSERVATORY,2025-10-22,2024-09-20
2021-03-09,PT,IE86,d172a4a9933e784f7e5e,PUBLIC_SCHOOLS,1937,604.81,G,423.44,ELECTRICITY,1,0,UNKNOWN,9,0,96.608,1,NATIONAL_EPC_REGISTRY,2025-11-14,2026-01-11
2021-04-01,SE,SE27,00507f3e40bd702696f3,RESIDENTIAL_MFH,1986,200.54,F,320.35,LPG,1,0,VERY_GOOD,8,0,109.132,1,ENERGY_AGENCY_REPORT,2025-12-07,2024-03-17
2021-04-24,CY,PT148,bd21c3543a920a418fd0,PUBLIC_HOSPITALS,1990,366.94,E,198.38,BIOMASS,0,1,GOOD,2,1,62.363,1,BUILDING_STOCK_OBSERVATORY,2025-12-30,2024-09-27
2021-05-17,FR,FI114,ce2b2e27426940005631,COMMERCIAL_OFFICE,2016,269.86,D,112.23,HEATING_OIL,0,1,AVERAGE,3,0,37.373,0,NATIONAL_EPC_REGISTRY,2026-01-22,2024-05-05
2021-06-09,IT,DK71,773418043601a213e566,INDUSTRIAL_LIGHT,1925,938.55,C,119.09,DISTRICT_HEAT,1,0,POOR,3,0,28.397,1,ENERGY_AGENCY_REPORT,2026-02-14,2025-06-30
2021-07-02,NL,GR575,30bc0dd92e32463b44f5,COMMERCIAL_RETAIL,2019,461.37,B,68.67,NATURAL_GAS,0,0,UNKNOWN,5,0,9.613,0,BUILDING_STOCK_OBSERVATORY,2012-01-12,2024-02-27
2021-07-25,SI,LT854,adda507f60965b1d3fdb,RESIDENTIAL_SFH,1960,159.24,A,79.57,ELECTRICITY,0,0,VERY_GOOD,2,0,17.349,0,NATIONAL_EPC_REGISTRY,2012-02-04,2024-04-13
2021-08-17,BG,PT63,1fa3aecaa5388337d0ef,PUBLIC_SCHOOLS,2013,133.95,G,486.41,LPG,0,1,GOOD,12,0,165.03,0,ENERGY_AGENCY_REPORT,2012-02-27,2024-02-18
2021-09-09,EE,SE96,6ec565f2e709abd37b29,RESIDENTIAL_MFH,1908,229.08,F,361.98,BIOMASS,0,0,AVERAGE,3,1,158.302,0,BUILDING_STOCK_OBSERVATORY,2012-03-21,2024-09-04
2021-10-02,HU,IT5,754d9216d0f3f2ffc5a5,PUBLIC_HOSPITALS,1889,758.45,E,206.42,HEATING_OIL,0,1,POOR,5,0,59.076,0,NATIONAL_EPC_REGISTRY,2012-04-13,2025-10-10
2021-10-25,LU,LT1,12209f466fba18c1d401,COMMERCIAL_OFFICE,1964,654.92,D,166.17,DISTRICT_HEAT,0,0,UNKNOWN,6,1,42.516,1,ENERGY_AGENCY_REPORT,2012-05-06,2026-02-20
2021-11-17,RO,SI4,213bfc26ed1fdb3610d7,INDUSTRIAL_LIGHT,1997,151.18,C,116.25,NATURAL_GAS,0,0,VERY_GOOD,4,0,37.835,1,BUILDING_STOCK_OBSERVATORY,2012-05-29,2024-01-27
2021-12-10,AT,HU687,833284bd549c0695cf47,COMMERCIAL_RETAIL,1946,759.41,B,96.06,ELECTRICITY,1,0,GOOD,6,1,17.77,1,NATIONAL_EPC_REGISTRY,2012-06-21,2026-01-20
2022-01-02,CZ,HU73,64d477b2402b328a94b3,RESIDENTIAL_SFH,1992,920.74,A,37.96,LPG,0,0,AVERAGE,11,1,3.826,0,ENERGY_AGENCY_REPORT,2012-07-14,2025-01-04
2022-01-25,DE,CY555,9aa9488d8c97fd70e6ad,PUBLIC_SCHOOLS,2002,468.52,G,246.5,BIOMASS,0,0,POOR,7,0,13.557,0,BUILDING_STOCK_OBSERVATORY,2012-08-06,2024-03-26
2022-02-17,LV,PL317,9b948b534f4b16a1e464,RESIDENTIAL_MFH,1944,1080.27,F,321.29,HEATING_OIL,1,0,UNKNOWN,10,0,41.438,0,NATIONAL_EPC_REGISTRY,2012-08-29,2024-05-07
2022-03-12,PL,GR75,2444f1648fed89f64b21,PUBLIC_HOSPITALS,1991,851.87,E,177.59,DISTRICT_HEAT,0,0,VERY_GOOD,9,0,14.41,1,ENERGY_AGENCY_REPORT,2012-09-21,2025-03-03
2022-04-04,ES,HU46,a61ee681bd102a5d01fc,COMMERCIAL_OFFICE,1987,562.48,D,127.92,NATURAL_GAS,0,0,GOOD,11,1,17.332,1,BUILDING_STOCK_OBSERVATORY,2012-10-14,2025-10-20
2022-04-27,HR,EE11,20cab259f1b5ce727903,INDUSTRIAL_LIGHT,1970,733.64,C,101.75,ELECTRICITY,1,0,AVERAGE,2,0,3.996,1,NATIONAL_EPC_REGISTRY,2012-11-06,2025-08-14
2022-05-20,FI,IT27,1b2c48c6fb79d675f86c,COMMERCIAL_RETAIL,1986,840.18,B,71.69,LPG,0,0,POOR,1,0,30.784,1,ENERGY_AGENCY_REPORT,2012-11-29,2025-05-20
2022-06-12,IE,EE22,d8a99d1423b01c73399f,RESIDENTIAL_SFH,1920,365.33,A,63.67,BIOMASS,1,1,UNKNOWN,1,1,10.479,1,BUILDING_STOCK_OBSERVATORY,2012-12-22,2024-05-22
2022-07-05,MT,EE440,f366d3282321abcc2000,PUBLIC_SCHOOLS,1933,645.23,G,430.55,HEATING_OIL,0,0,VERY_GOOD,9,0,185.637,1,NATIONAL_EPC_REGISTRY,2013-01-14,2025-09-26
2022-07-28,SK,CY759,18a2e93b7e741889749a,RESIDENTIAL_MFH,1894,46.61,F,238.46,DISTRICT_HEAT,0,0,GOOD,12,1,51.605,0,ENERGY_AGENCY_REPORT,2013-02-06,2026-02-04
2022-08-20,BE,BE382,3589d557c87c2d9bccc3,PUBLIC_HOSPITALS,1900,350.04,E,216.94,NATURAL_GAS,0,1,AVERAGE,2,1,16.119,1,BUILDING_STOCK_OBSERVATORY,2013-03-01,2024-04-16
2022-09-12,DK,ES934,fee483f7c7798401b26b,COMMERCIAL_OFFICE,1890,477.29,D,216.98,ELECTRICITY,1,0,POOR,10,0,34.093,1,NATIONAL_EPC_REGISTRY,2013-03-24,2025-06-07
2022-10-05,GR,LU383,2dbd04771062cd662488,INDUSTRIAL_LIGHT,2022,373.5,C,94.96,LPG,0,0,UNKNOWN,6,0,7.943,0,ENERGY_AGENCY_REPORT,2013-04-16,2024-12-11
2022-10-28,LT,CZ99,a18116c15cd0e18355d7,COMMERCIAL_RETAIL,1972,300.75,B,104.15,BIOMASS,0,1,VERY_GOOD,6,0,37.594,1,BUILDING_STOCK_OBSERVATORY,2013-05-09,2024-03-24
2022-11-20,PT,DE47,7bff00f74ae628d3701b,RESIDENTIAL_SFH,2008,200.34,A,52.48,HEATING_OIL,0,0,GOOD,9,0,17.843,0,NATIONAL_EPC_REGISTRY,2013-06-01,2024-01-11
2022-12-13,SE,CY44,ac1fd79950a59ccdd777,PUBLIC_SCHOOLS,1889,390.38,G,303.83,DISTRICT_HEAT,0,0,AVERAGE,4,0,65.639,1,ENERGY_AGENCY_REPORT,2013-06-24,2024-04-01
2023-01-05,CY,EE96,7583f7d633a06c7114da,RESIDENTIAL_MFH,1891,816.06,F,268.86,NATURAL_GAS,1,1,POOR,11,0,62.297,0,BUILDING_STOCK_OBSERVATORY,2013-07-17,2026-01-13
2023-01-28,FR,GR465,d599dc052fc731050d83,PUBLIC_HOSPITALS,2004,44.36,E,192.88,ELECTRICITY,1,0,UNKNOWN,12,1,59.558,1,NATIONAL_EPC_REGISTRY,2013-08-09,2025-05-14
2023-02-20,IT,LU765,480045a17915e6c16327,COMMERCIAL_OFFICE,1948,233.21,D,184.88,LPG,0,1,VERY_GOOD,3,0,52.71,0,ENERGY_AGENCY_REPORT,2013-09-01,2024-08-07
2023-03-15,NL,CZ361,950b35429e8e774b8f51,INDUSTRIAL_LIGHT,1938,281.63,C,83.48,BIOMASS,1,0,GOOD,10,0,17.976,0,BUILDING_STOCK_OBSERVATORY,2013-09-24,2024-11-15
2023-04-07,SI,RO194,b0495f5e49a553d9e07b,COMMERCIAL_RETAIL,1888,208.65,B,88.63,HEATING_OIL,0,1,AVERAGE,10,0,38.038,1,NATIONAL_EPC_REGISTRY,2013-10-17,2024-09-12
2023-04-30,BG,PL168,b28a42e00cddbea5c145,RESIDENTIAL_SFH,2014,151.37,A,58.57,DISTRICT_HEAT,0,0,POOR,2,1,4.986,0,ENERGY_AGENCY_REPORT,2013-11-09,2025-04-23
2023-05-23,EE,FR52,ab102e9935c5955d3c88,PUBLIC_SCHOOLS,1974,287.69,G,464.42,NATURAL_GAS,1,0,UNKNOWN,10,0,32.584,1,BUILDING_STOCK_OBSERVATORY,2013-12-02,2026-01-21
2023-06-15,HU,MT75,f32fb71c72ca47cbaf6c,RESIDENTIAL_MFH,1902,234.2,F,249.46,ELECTRICITY,0,0,VERY_GOOD,5,0,63.85,1,NATIONAL_EPC_REGISTRY,2013-12-25,2025-08-20
2023-07-08,LU,IT8,af854d1e6782f2bdef49,PUBLIC_HOSPITALS,1974,185.47,E,230.9,LPG,0,0,GOOD,2,0,71.994,0,ENERGY_AGENCY_REPORT,2014-01-17,2025-10-29
2023-07-31,RO,FI90,9784d9b0b42a3a5b1c8b,COMMERCIAL_OFFICE,1967,303.09,D,189.88,BIOMASS,0,0,AVERAGE,0,0,54.53,1,BUILDING_STOCK_OBSERVATORY,2014-02-09,2025-08-29
2023-08-23,AT,GR778,6fdfc9c110afc703716e,INDUSTRIAL_LIGHT,1993,737.06,C,78.73,HEATING_OIL,0,0,POOR,9,0,7.692,1,NATIONAL_EPC_REGISTRY,2014-03-04,2025-10-31
2023-09-15,CZ,RO20,54fdff0a2f0137bf526b,COMMERCIAL_RETAIL,2009,1205.94,B,67.32,DISTRICT_HEAT,0,0,UNKNOWN,2,0,16.711,1,ENERGY_AGENCY_REPORT,2014-03-27,2024-08-29
2023-10-08,DE,BG623,f6da181fbf8cb66ad4a2,RESIDENTIAL_SFH,1997,1175.07,A,43.52,NATURAL_GAS,1,1,VERY_GOOD,9,0,4.485,1,BUILDING_STOCK_OBSERVATORY,2014-04-19,2024-08-19
2023-10-31,LV,ES33,60af28ff4f77ca6e6b7a,PUBLIC_SCHOOLS,1887,256.25,G,594.26,ELECTRICITY,0,1,GOOD,11,0,170.097,1,NATIONAL_EPC_REGISTRY,2014-05-12,2025-03-23
2023-11-23,PL,DE9,48148d12679fb68d81e8,RESIDENTIAL_MFH,1999,219.98,F,261.63,LPG,0,1,AVERAGE,3,1,48.243,1,ENERGY_AGENCY_REPORT,2014-06-04,2024-08-17
2023-12-16,ES,BG93,67a9d3600f6372bcbd1b,PUBLIC_HOSPITALS,1946,837.76,E,184.43,BIOMASS,0,0,POOR,2,1,49.604,1,BUILDING_STOCK_OBSERVATORY,2014-06-27,2025-02-13
2024-01-08,HR,FI44,7672cf757ef2148e9005,COMMERCIAL_OFFICE,2007,374.51,D,164.69,HEATING_OIL,0,0,UNKNOWN,4,0,34.181,1,NATIONAL_EPC_REGISTRY,2014-07-20,2024-09-22
2024-01-31,FI,GR227,d0ceeff85bfe0647c067,INDUSTRIAL_LIGHT,1964,490.85,C,90.12,DISTRICT_HEAT,0,1,VERY_GOOD,10,1,8.547,1,ENERGY_AGENCY_REPORT,2014-08-12,2025-08-26
2024-02-23,IE,RO806,2c7c6d9b5cbc62f6e907,COMMERCIAL_RETAIL,1939,653.77,B,73.06,NATURAL_GAS,0,0,GOOD,7,1,14.082,1,BUILDING_STOCK_OBSERVATORY,2014-09-04,2025-02-28
2024-03-17,MT,IE617,0c326f40debaffb49a3d,RESIDENTIAL_SFH,1980,176.83,A,63.73,ELECTRICITY,1,0,AVERAGE,4,0,17.288,0,NATIONAL_EPC_REGISTRY,2014-09-27,2024-06-10
2024-04-09,SK,LV377,c3a52116a6e642dcee54,PUBLIC_SCHOOLS,1953,705.2,G,583.26,LPG,1,0,POOR,3,0,50.939,1,ENERGY_AGENCY_REPORT,2014-10-20,2024-03-11
2024-05-02,BE,AT2,3980dbd7fd6af7441b53,RESIDENTIAL_MFH,1913,114.96,F,285.63,BIOMASS,0,1,UNKNOWN,9,0,60.7,1,BUILDING_STOCK_OBSERVATORY,2014-11-12,2025-08-16
2024-05-25,DK,IT6,07fb4a17f00138caf20e,PUBLIC_HOSPITALS,1908,430.33,E,188.22,HEATING_OIL,0,0,VERY_GOOD,3,1,35.1,0,NATIONAL_EPC_REGISTRY,2014-12-05,2024-10-18
2024-06-17,GR,BE197,ed876ebe8ccf7d33bff4,COMMERCIAL_OFFICE,1901,356.04,D,171.42,DISTRICT_HEAT,0,0,GOOD,11,0,11.138,1,ENERGY_AGENCY_REPORT,2014-12-28,2025-08-14
2024-07-10,LT,FI781,a95275ab7748af3b3880,INDUSTRIAL_LIGHT,1988,166.15,C,79.55,NATURAL_GAS,0,0,AVERAGE,11,1,22.671,1,BUILDING_STOCK_OBSERVATORY,2015-01-20,2025-05-15
2024-08-02,PT,GR5,8ec95222cc6bd662f4d9,COMMERCIAL_RETAIL,2005,760.42,B,83.03,ELECTRICITY,0,0,POOR,10,0,5.566,1,NATIONAL_EPC_REGISTRY,2015-02-12,2025-08-02
2024-08-25,SE,LU95,16c1e2bf6abd074fe6f1,RESIDENTIAL_SFH,1928,805.61,A,52.48,LPG,0,0,UNKNOWN,3,0,21.98,1,ENERGY_AGENCY_REPORT,2015-03-07,2025-08-12
2024-09-17,CY,FR98,be9a9c9c2db2a191067d,PUBLIC_SCHOOLS,1902,415.34,G,384.16,BIOMASS,1,0,VERY_GOOD,7,0,113.771,1,BUILDING_STOCK_OBSERVATORY,2015-03-30,2024-10-09
2024-10-10,FR,GR8,132a96d4fefdb482b4d4,RESIDENTIAL_MFH,2016,115.75,F,195.29,HEATING_OIL,0,0,GOOD,4,1,49.455,1,NATIONAL_EPC_REGISTRY,2015-04-22,2025-08-20
2024-11-02,IT,LT99,5e7904e0efdab6744369,PUBLIC_HOSPITALS,1927,89.95,E,209.53,DISTRICT_HEAT,0,0,AVERAGE,9,0,53.118,1,ENERGY_AGENCY_REPORT,2015-05-15,2024-08-11
2024-11-25,NL,AT149,cb11c012d2b1038138b0,COMMERCIAL_OFFICE,2001,38.31,D,140.54,NATURAL_GAS,0,1,POOR,4,0,21.789,1,BUILDING_STOCK_OBSERVATORY,2015-06-07,2024-09-03
2024-12-18,SI,PL880,3181b13b07f467ccb7f5,INDUSTRIAL_LIGHT,1905,306.71,C,105.29,ELECTRICITY,1,0,UNKNOWN,6,1,11.39,1,NATIONAL_EPC_REGISTRY,2015-06-30,2024-06-26
2025-01-10,BG,LU85,8cbdb41edcecdf92a44b,COMMERCIAL_RETAIL,1908,570.63,B,105.75,LPG,0,0,VERY_GOOD,7,0,8.439,1,ENERGY_AGENCY_REPORT,2015-07-23,2024-10-12
2025-02-02,EE,MT917,ecfd1410eaa3a5e3b5af,RESIDENTIAL_SFH,2002,534.27,A,60.1,BIOMASS,0,1,GOOD,9,0,14.023,1,BUILDING_STOCK_OBSERVATORY,2015-08-15,2024-07-30
2025-02-25,HU,MT35,231f2ec6df966beedcc4,PUBLIC_SCHOOLS,1996,302.99,G,264.96,HEATING_OIL,0,0,AVERAGE,2,0,113.319,1,NATIONAL_EPC_REGISTRY,2015-09-07,2025-01-23
2025-03-20,LU,HU2,ebbaecc36b78692718c0,RESIDENTIAL_MFH,2000,934.02,F,251.61,DISTRICT_HEAT,1,0,POOR,3,1,27.46,1,ENERGY_AGENCY_REPORT,2015-09-30,2025-08-08
2025-04-12,RO,SK3,035177e75481d7eaebd0,PUBLIC_HOSPITALS,1929,156.4,E,233.37,NATURAL_GAS,1,0,UNKNOWN,6,1,29.382,1,BUILDING_STOCK_OBSERVATORY,2015-10-23,2026-02-02
2025-05-05,AT,PT29,aac9c80cdeafcbfbd58d,COMMERCIAL_OFFICE,1887,276.46,D,170.14,ELECTRICITY,0,0,VERY_GOOD,5,0,24.098,0,NATIONAL_EPC_REGISTRY,2015-11-15,2024-09-02
2025-05-28,CZ,CY850,ba5debe46cc248fc43fb,INDUSTRIAL_LIGHT,1895,845.41,C,151.58,LPG,0,1,GOOD,3,0,31.984,0,ENERGY_AGENCY_REPORT,2015-12-08,2024-02-08
2025-06-20,DE,EE868,d7a1c3dc82c94bd17b5d,COMMERCIAL_RETAIL,2012,1157.59,B,64.59,BIOMASS,0,0,AVERAGE,8,0,22.792,1,BUILDING_STOCK_OBSERVATORY,2015-12-31,2024-12-11
2025-07-13,LV,PT671,a408cc8a1b0812788684,RESIDENTIAL_SFH,1919,805.94,A,67.38,HEATING_OIL,0,1,POOR,11,1,20.407,1,NATIONAL_EPC_REGISTRY,2016-01-23,2025-01-14
2025-08-05,PL,SK607,b01b5dce5da8d22a532b,PUBLIC_SCHOOLS,2009,70.04,G,395.2,DISTRICT_HEAT,0,1,UNKNOWN,2,0,108.922,1,ENERGY_AGENCY_REPORT,2016-02-15,2025-02-28
2025-08-28,ES,MT735,8ca788c7f9f71b34fe2d,RESIDENTIAL_MFH,1960,413.72,F,267.17,NATURAL_GAS,0,0,VERY_GOOD,10,0,113.993,0,BUILDING_STOCK_OBSERVATORY,2016-03-09,2024-03-31
2025-09-20,HR,DE6,87df40781876c8bdcaff,PUBLIC_HOSPITALS,1985,389.56,E,210.61,ELECTRICITY,1,1,GOOD,6,0,27.77,1,NATIONAL_EPC_REGISTRY,2016-04-01,2024-06-14
2025-10-13,FI,CY7,bf0cedf9661f0206bde6,COMMERCIAL_OFFICE,1980,847.53,D,128.05,LPG,0,1,AVERAGE,4,0,35.406,1,ENERGY_AGENCY_REPORT,2016-04-24,2026-01-10
2025-11-05,IE,ES2,4012d787dae15a40a4cf,INDUSTRIAL_LIGHT,1906,863.26,C,137.31,BIOMASS,0,0,POOR,6,0,22.229,1,BUILDING_STOCK_OBSERVATORY,2016-05-17,2024-04-02
2025-11-28,MT,RO715,075d9a5b4cf86bc9bd31,COMMERCIAL_RETAIL,1946,58.93,B,83.98,HEATING_OIL,0,0,UNKNOWN,9,0,20.751,1,NATIONAL_EPC_REGISTRY,2016-06-09,2025-05-24
2025-12-21,SK,LT760,3668d3f76a82c6bbf9d5,RESIDENTIAL_SFH,2024,811.59,A,40.46,DISTRICT_HEAT,0,1,VERY_GOOD,1,0,7.307,0,ENERGY_AGENCY_REPORT,2016-07-02,2024-06-18
2026-01-13,BE,LT28,ebf142ef7f31bec80dea,PUBLIC_SCHOOLS,2004,143.51,G,331.14,NATURAL_GAS,0,0,GOOD,12,1,51.301,1,BUILDING_STOCK_OBSERVATORY,2016-07-25,2025-10-29
2026-02-05,DK,MT646,ce500285a81162eefe44,RESIDENTIAL_MFH,1951,978.94,F,269.54,ELECTRICITY,1,0,AVERAGE,11,1,58.292,1,NATIONAL_EPC_REGISTRY,2016-08-17,2024-01-16
2010-01-03,GR,LT5,246f9d8e7ae7cac3e49b,PUBLIC_HOSPITALS,1886,71.99,E,266.49,LPG,0,1,POOR,5,0,101.39,0,ENERGY_AGENCY_REPORT,2016-09-09,2024-11-14
2010-01-26,LT,ES57,f4d41e523baa8e1013f5,COMMERCIAL_OFFICE,1930,248.95,D,194.96,BIOMASS,1,1,UNKNOWN,11,0,38.548,0,BUILDING_STOCK_OBSERVATORY,2016-10-02,2026-02-12
2010-02-18,PT,PT1,1c24d7b274ef7acf01b1,INDUSTRIAL_LIGHT,2013,721.98,C,101.33,HEATING_OIL,0,0,VERY_GOOD,9,1,24.058,0,NATIONAL_EPC_REGISTRY,2016-10-25,2024-09-23
2010-03-13,SE,ES989,a7f1cc6a20df413d1305,COMMERCIAL_RETAIL,1940,271.1,B,65.95,DISTRICT_HEAT,0,0,GOOD,3,0,15.252,0,ENERGY_AGENCY_REPORT,2016-11-17,2025-04-14
2010-04-05,CY,SK62,0c09c004176bcda410ce,RESIDENTIAL_SFH,1956,218.12,A,38.31,NATURAL_GAS,0,0,AVERAGE,7,1,10.094,0,BUILDING_STOCK_OBSERVATORY,2016-12-10,2025-06-28
2010-04-28,FR,CY5,f8a79a2c84689b7434ae,PUBLIC_SCHOOLS,2021,133.68,G,265.47,ELECTRICITY,0,1,POOR,10,0,82.411,0,NATIONAL_EPC_REGISTRY,2017-01-02,2024-08-25
2010-05-21,IT,FR58,e2a346c64923beb652c7,RESIDENTIAL_MFH,2023,494.34,F,304.59,LPG,1,1,UNKNOWN,8,0,76.028,0,ENERGY_AGENCY_REPORT,2017-01-25,2024-05-16
2010-06-13,NL,IE66,f6890ec10cbfb6da7554,PUBLIC_HOSPITALS,1996,700.25,E,171.34,BIOMASS,0,0,VERY_GOOD,8,0,73.49,1,BUILDING_STOCK_OBSERVATORY,2017-02-17,2024-04-21
2010-07-06,SI,IT928,39e01878465a2ebbfc61,COMMERCIAL_OFFICE,1896,272.29,D,162.27,HEATING_OIL,0,1,GOOD,9,0,44.035,0,NATIONAL_EPC_REGISTRY,2017-03-12,2024-04-12
2010-07-29,BG,BE692,bc25a8eed687d65c37c6,INDUSTRIAL_LIGHT,1930,174.06,C,116.27,DISTRICT_HEAT,0,1,AVERAGE,6,0,29.801,0,ENERGY_AGENCY_REPORT,2017-04-04,2024-09-10
2010-08-21,EE,BG3,9d651bb8b238269c33aa,COMMERCIAL_RETAIL,2018,579.04,B,72.7,NATURAL_GAS,0,0,POOR,5,1,13.881,0,BUILDING_STOCK_OBSERVATORY,2017-04-27,2024-01-31
2010-09-13,HU,LV1,6775cc043e8ce5a0fb76,RESIDENTIAL_SFH,1916,819.98,A,34.21,ELECTRICITY,0,1,UNKNOWN,4,0,7.926,0,NATIONAL_EPC_REGISTRY,2017-05-20,2025-01-15
2010-10-06,LU,IE908,4c110ff8df5efdf2af66,PUBLIC_SCHOOLS,1973,58.44,G,423.19,LPG,0,0,VERY_GOOD,13,0,46.629,0,ENERGY_AGENCY_REPORT,2017-06-12,2025-03-27
2010-10-29,RO,SI7,6f3dd1fbbe09683278b3,RESIDENTIAL_MFH,1925,959.21,F,293.79,BIOMASS,0,0,GOOD,2,1,112.733,0,BUILDING_STOCK_OBSERVATORY,2017-07-05,2025-11-19
2010-11-21,AT,NL149,0be2e7542a6405d6a453,PUBLIC_HOSPITALS,1947,116.06,E,269.77,HEATING_OIL,0,0,AVERAGE,10,0,27.922,1,NATIONAL_EPC_REGISTRY,2017-07-28,2025-03-17
2010-12-14,CZ,AT816,5f72a8fac367971e7a24,COMMERCIAL_OFFICE,1982,456.61,D,163.7,DISTRICT_HEAT,0,0,POOR,3,0,40.582,0,ENERGY_AGENCY_REPORT,2017-08-20,2024-12-09
2011-01-06,DE,DK807,35718f80090e7f999b59,INDUSTRIAL_LIGHT,1921,615.75,C,108.4,NATURAL_GAS,0,0,UNKNOWN,9,0,10.843,0,BUILDING_STOCK_OBSERVATORY,2017-09-12,2024-06-02
2011-01-29,LV,NL2,dba06a1f5cce811b094d,COMMERCIAL_RETAIL,1939,504.68,B,93.48,ELECTRICITY,1,0,VERY_GOOD,7,0,6.595,0,NATIONAL_EPC_REGISTRY,2017-10-05,2024-12-30
2011-02-21,PL,AT193,97f959ce3d7e8227c1e2,RESIDENTIAL_SFH,1965,466.39,A,38.16,LPG,0,0,GOOD,3,0,8.166,0,ENERGY_AGENCY_REPORT,2017-10-28,2026-01-02
2011-03-16,ES,AT887,3c7726b94ea91dafb82e,PUBLIC_SCHOOLS,1965,745.98,G,462.78,BIOMASS,0,1,AVERAGE,12,0,95.24,0,BUILDING_STOCK_OBSERVATORY,2017-11-20,2024-07-29
2011-04-08,HR,HR8,a0158079535b1ad1e106,RESIDENTIAL_MFH,1962,238.25,F,391.54,HEATING_OIL,1,0,POOR,11,1,32.948,1,NATIONAL_EPC_REGISTRY,2017-12-13,2025-04-08
2011-05-01,FI,SE796,7b2e6d1f8eae26e80d12,PUBLIC_HOSPITALS,1966,145.42,E,208.3,DISTRICT_HEAT,0,0,UNKNOWN,11,0,34.846,0,ENERGY_AGENCY_REPORT,2018-01-05,2025-08-30
2011-05-24,IE,EE248,a76a3c041208928250ea,COMMERCIAL_OFFICE,1944,297.23,D,201.01,NATURAL_GAS,0,1,VERY_GOOD,11,0,27.933,0,BUILDING_STOCK_OBSERVATORY,2018-01-28,2024-04-15
2011-06-16,MT,CZ16,8f2a14d6444390eee0a7,INDUSTRIAL_LIGHT,1948,467.55,C,112.67,ELECTRICITY,0,0,GOOD,0,1,8.736,0,NATIONAL_EPC_REGISTRY,2018-02-20,2025-10-14
2011-07-09,SK,GR411,755420f606c09f74dfc3,COMMERCIAL_RETAIL,1912,921.23,B,80.66,LPG,1,0,AVERAGE,5,0,15.052,1,ENERGY_AGENCY_REPORT,2018-03-15,2024-05-02
2011-08-01,BE,HR19,b5db8b75b9daafe66fd5,RESIDENTIAL_SFH,1916,789.87,A,52.17,BIOMASS,0,0,POOR,6,0,12.782,0,BUILDING_STOCK_OBSERVATORY,2018-04-07,2025-05-17
2011-08-24,DK,LT8,eb0543395155994a21c1,PUBLIC_SCHOOLS,1921,514.67,G,412.61,HEATING_OIL,0,0,UNKNOWN,5,0,126.792,0,NATIONAL_EPC_REGISTRY,2018-04-30,2024-09-11
2011-09-16,GR,IE504,2257a22cdac4851212dd,RESIDENTIAL_MFH,1912,273.69,F,266.66,DISTRICT_HEAT,0,0,VERY_GOOD,6,0,54.014,0,ENERGY_AGENCY_REPORT,2018-05-23,2024-03-16
2011-10-09,LT,CZ82,1a268e17fff670b64bfc,PUBLIC_HOSPITALS,1942,641.37,E,280.92,NATURAL_GAS,1,0,GOOD,2,1,107.065,0,BUILDING_STOCK_OBSERVATORY,2018-06-15,2024-09-02
2011-11-01,PT,LU409,7c68c9e89bbf64b6e32e,COMMERCIAL_OFFICE,1888,258.11,D,198.41,ELECTRICITY,0,1,AVERAGE,5,0,61.203,0,NATIONAL_EPC_REGISTRY,2018-07-08,2024-04-22
2011-11-24,SE,PL73,d54092d322cc481ed561,INDUSTRIAL_LIGHT,1914,204.23,C,125.69,LPG,0,0,POOR,11,0,25.487,0,ENERGY_AGENCY_REPORT,2018-07-31,2025-09-05
2011-12-17,CY,HU296,f744377c0c07836eccef,COMMERCIAL_RETAIL,2013,646.75,B,68.85,BIOMASS,0,0,UNKNOWN,9,0,11.296,0,BUILDING_STOCK_OBSERVATORY,2018-08-23,2025-12-17
