civ_nat_elections_election_date,civ_nat_elections_country_iso2,civ_nat_elections_election_type_code,civ_nat_elections_region_nuts_code,civ_nat_elections_party_id,civ_nat_elections_candidate_id_hash,civ_nat_elections_votes_count,civ_nat_elections_vote_share_pct,civ_nat_elections_seats_won_count,civ_nat_elections_turnout_pct,civ_nat_elections_eligible_voters_count,civ_nat_elections_e_voting_flag,civ_nat_elections_misinformation_incident_count,civ_nat_elections_campaign_spend_eur,civ_nat_elections_donation_limit_flag,civ_nat_elections_election_observer_mission_flag,civ_nat_elections_result_challenge_count,civ_nat_elections_data_provider,civ_nat_elections_data_quality_flag,civ_nat_elections_data_extract_date
2018-11-07,ES,PARLIAMENTARY,,ES_P22,12f40ac8b07cc4470e9eaf93,626951,13.284,6,55.19,8551734,0,63,36964452.13,1,0,0,OSCE_ODIHR,REVISED,2026-02-17
2021-01-07,CZ,PARLIAMENTARY,,CZ_P23,771d0827b7684b8dadf5a9d3,1010768,16.171,10,74.41,8400112,1,74,15906750.0,1,0,0,ACADEMIC_COMPILATION,ESTIMATED,2024-05-18
2026-01-20,HU,PARLIAMENTARY,,HU_P24,1c42470565f4c9b8147430d6,388610,12.287,0,36.31,8710241,0,141,67370711.46,0,0,4,MEDIA_VERIFIED_TALLY,FLAGGED,2024-01-27
2019-12-12,NL,PARLIAMENTARY,,NL_P25,e3cc15799da6e9487efbff54,1348919,18.168,15,84.58,8778399,0,40,9454795.98,1,1,3,NATIONAL_ELECTION_COMMISSION,OK,2024-11-22
2011-08-06,SE,PARLIAMENTARY,,SE_P26,f3c9ba00a5bfb519c8bb1499,185006,5.87,2,36.26,8691311,1,45,2898933.97,0,0,2,OSCE_ODIHR,REVISED,2025-05-11
2012-04-14,DK,PARLIAMENTARY,,DK_P27,27c258f25bab6b61c5a8e1ea,385977,6.552,1,65.74,8960822,0,45,54779126.63,1,0,6,ACADEMIC_COMPILATION,ESTIMATED,2025-05-05
2021-03-15,IE,PARLIAMENTARY,,IE_P28,b19f675e07f240b15d30c63b,400497,5.881,6,74.49,9142888,0,43,88320725.84,1,1,6,MEDIA_VERIFIED_TALLY,FLAGGED,2026-01-25
2020-01-16,PL,PARLIAMENTARY,,PL_P29,a40c68ce47cca5adfe4cbdd6,180518,5.042,1,40.16,8915811,0,48,28060930.51,1,0,7,NATIONAL_ELECTION_COMMISSION,OK,2026-01-04
2026-01-30,AT,PARLIAMENTARY,,AT_P30,6a19c81c650347b8c532ec58,771349,19.011,17,44.8,9056607,0,41,15592108.7,1,0,5,OSCE_ODIHR,REVISED,2025-11-22
2022-03-13,EE,PARLIAMENTARY,,EE_P31,4468ef36ef26eaba180dd407,141731,2.364,1,65.6,9138340,0,47,20884823.99,1,0,6,ACADEMIC_COMPILATION,ESTIMATED,2025-11-03
2023-01-14,IT,PARLIAMENTARY,,IT_P32,db87110e33714ee24493c6ad,644201,9.224,1,75.3,9275171,0,37,82675740.92,0,1,2,MEDIA_VERIFIED_TALLY,FLAGGED,2024-11-05
2015-09-08,PT,PARLIAMENTARY,,PT_P33,aad0b048bee2f5f73162e76c,1272249,20.029,6,68.28,9303008,1,49,103330352.76,0,0,1,NATIONAL_ELECTION_COMMISSION,OK,2024-07-10
2014-10-14,BE,PARLIAMENTARY,,BE_P34,02041b31708037d53638f83c,210210,5.275,0,41.97,9495476,0,146,90229651.67,1,1,3,OSCE_ODIHR,REVISED,2025-11-07
2018-06-25,FI,PARLIAMENTARY,,FI_P01,7cea211ecda0b2b16bd2a489,183103,4.391,4,42.88,9725036,0,50,63152485.53,0,0,7,ACADEMIC_COMPILATION,ESTIMATED,2025-07-06
2022-11-14,LV,PARLIAMENTARY,,LV_P02,d9d8b7d8a3d3fbcfff4daa84,280560,4.061,3,70.69,9773474,0,42,3871928.85,0,0,4,MEDIA_VERIFIED_TALLY,FLAGGED,2026-01-02
2014-02-26,RO,PARLIAMENTARY,,RO_P03,a07dacc70fd877a4d3a899f4,1260824,18.614,0,69.55,9739182,1,0,60455093.39,0,1,1,NATIONAL_ELECTION_COMMISSION,OK,2026-01-08
2011-07-24,BG,PARLIAMENTARY,,BG_P04,894c6a2236d00927c6d621e6,142480,2.536,0,57.62,9748717,0,9,89695694.77,1,0,3,OSCE_ODIHR,REVISED,2024-02-05
2020-08-12,FR,PARLIAMENTARY,,FR_P05,d46a04f67fbde21c9c9cb9b6,1079297,13.306,11,80.42,10086276,0,2,5545054.97,1,0,0,ACADEMIC_COMPILATION,ESTIMATED,2025-09-23
2015-07-21,LT,PARLIAMENTARY,,LT_P06,563dc7d21b710d0a53a82d9f,1395167,20.541,7,67.79,10019457,0,14,37470507.67,1,1,0,MEDIA_VERIFIED_TALLY,FLAGGED,2024-12-04
2017-08-22,SK,PARLIAMENTARY,,SK_P07,2d17849160374eebc50649f5,645496,14.071,7,45.02,10189382,1,17,49562556.13,1,0,2,NATIONAL_ELECTION_COMMISSION,OK,2025-05-24
2024-11-11,HR,PARLIAMENTARY,,HR_P08,a51a674405b4575e1b960f13,1390186,15.845,13,85.86,10218292,0,6,40547194.83,0,0,1,OSCE_ODIHR,REVISED,2025-07-26
2010-10-03,DE,PARLIAMENTARY,,DE_P09,c89475a8924e2f8309bb0413,163279,3.579,0,43.74,10431049,0,11,19572654.63,0,0,7,ACADEMIC_COMPILATION,ESTIMATED,2024-12-09
2012-03-10,LU,PARLIAMENTARY,,LU_P10,b5cc19766186ed0a85ab407c,903229,15.569,0,55.54,10445770,0,19,46756434.55,0,1,6,MEDIA_VERIFIED_TALLY,FLAGGED,2025-10-20
2020-05-11,SI,PARLIAMENTARY,,SI_P11,1530444d2bc929ca9f8847a3,1240712,15.028,10,76.8,10750135,1,19,67898397.08,0,0,3,NATIONAL_ELECTION_COMMISSION,OK,2025-03-13
2013-08-31,CY,PARLIAMENTARY,,CY_P12,a9260b0850282dad4e9c6f6d,858547,18.222,15,43.76,10767107,0,10,5104896.01,1,0,6,OSCE_ODIHR,REVISED,2024-12-11
2021-03-22,GR,PARLIAMENTARY,,GR_P13,6535183f3867747c6511220f,50739,0.887,1,52.82,10824848,0,16,36633824.9,0,0,2,ACADEMIC_COMPILATION,ESTIMATED,2025-05-08
2019-08-24,MT,PARLIAMENTARY,,MT_P14,83cea66716111b7d4d1168af,1500303,18.316,12,75.79,10807933,0,15,34272965.01,1,0,5,MEDIA_VERIFIED_TALLY,FLAGGED,2024-10-06
2018-07-31,ES,PARLIAMENTARY,,ES_P15,4ea0e919ec8b23b12605c350,1751342,18.212,9,86.96,11058645,0,14,54561976.95,0,1,2,NATIONAL_ELECTION_COMMISSION,OK,2025-07-30
2015-03-13,CZ,PARLIAMENTARY,,CZ_P16,07a97a7fe8e042a963ecb075,753704,11.84,4,57.36,11097909,0,18,68313187.14,1,0,0,OSCE_ODIHR,REVISED,2024-07-23
2022-04-01,HU,PARLIAMENTARY,,HU_P17,4537ddee2a5a9f812a6695d9,785330,19.822,5,35.34,11210758,1,32,4131108.1,1,0,7,ACADEMIC_COMPILATION,ESTIMATED,2025-12-12
2018-06-28,NL,PARLIAMENTARY,,NL_P18,dbcb09c6f8d5fd1f4eda079f,416229,9.016,6,40.99,11262622,0,22,36392331.36,1,1,4,MEDIA_VERIFIED_TALLY,FLAGGED,2024-03-01
2013-05-06,SE,PARLIAMENTARY,,SE_P19,186d796b538929ac6d71aac1,237859,3.274,2,63.21,11494573,0,24,81940492.56,1,1,5,NATIONAL_ELECTION_COMMISSION,OK,2025-12-07
2021-04-05,DK,PARLIAMENTARY,,DK_P20,27e5a02dcf6d458766ac6913,1152062,21.491,9,47.49,11288000,0,29,79192215.96,0,0,1,OSCE_ODIHR,REVISED,2024-04-25
2024-05-28,IE,PARLIAMENTARY,,IE_P21,fbf1b53af2b67c646fcd6b76,1609050,18.132,6,77.59,11436871,0,30,31194059.19,1,0,1,ACADEMIC_COMPILATION,ESTIMATED,2025-02-04
2019-08-23,PL,PARLIAMENTARY,,PL_P22,427ccbae70e949be6d8d7cfb,221130,3.757,2,50.94,11553307,0,36,28564574.5,1,1,2,MEDIA_VERIFIED_TALLY,FLAGGED,2024-11-23
2018-03-07,AT,PARLIAMENTARY,,AT_P23,851dd3f732d51e817052766b,1213968,16.115,0,63.88,11792915,0,38,9983920.49,1,0,1,NATIONAL_ELECTION_COMMISSION,OK,2026-01-31
2013-12-19,EE,PARLIAMENTARY,,EE_P24,86b4b007b1afb0559e8af2bc,1521243,17.584,5,73.88,11710217,0,30,100899732.24,0,0,5,OSCE_ODIHR,REVISED,2024-04-12
2010-12-19,IT,PARLIAMENTARY,,IT_P25,c2aaa9602d85641f6191b884,116563,2.452,3,39.44,12052975,0,23,74526114.99,0,0,7,ACADEMIC_COMPILATION,ESTIMATED,2025-04-09
2014-10-18,PT,PARLIAMENTARY,,PT_P26,b6b9954235a5f0aaac73d77d,416957,3.988,4,86.05,12151725,0,80,58218827.57,1,0,5,MEDIA_VERIFIED_TALLY,FLAGGED,2025-07-26
2020-07-11,BE,PARLIAMENTARY,,BE_P27,b23f7acb5f0b1b2114be7e7e,912410,13.488,6,56.04,12071359,0,27,73920649.66,1,1,7,NATIONAL_ELECTION_COMMISSION,OK,2025-09-26
2010-01-27,FI,PARLIAMENTARY,,FI_P28,1317c279359184d3a9bb7cc6,144343,2.466,2,48.55,12055322,0,43,43406127.12,0,0,0,OSCE_ODIHR,REVISED,2025-02-16
2024-03-29,LV,PARLIAMENTARY,,LV_P29,e8a5b29baf21968b0cb5aa58,531830,4.938,0,87.63,12290009,0,38,61230729.59,1,1,0,ACADEMIC_COMPILATION,ESTIMATED,2024-02-17
2019-03-13,RO,PARLIAMENTARY,,RO_P30,8f684f20afabaca18fe3656e,765688,13.986,2,44.63,12267209,0,28,89708193.66,1,0,0,MEDIA_VERIFIED_TALLY,FLAGGED,2025-01-24
2018-05-19,BG,PARLIAMENTARY,,BG_P31,e848d39681c5793612cbdb69,318263,3.904,3,65.2,12503951,0,38,94418739.29,1,0,3,NATIONAL_ELECTION_COMMISSION,OK,2024-02-28
2020-02-21,FR,PARLIAMENTARY,,FR_P32,f4765c0cba14135bd918748a,511356,7.002,6,58.02,12587289,1,29,48627679.57,1,0,3,OSCE_ODIHR,REVISED,2025-05-31
2022-02-07,LT,PARLIAMENTARY,,LT_P33,9db8ea3360a953ccc6ee0d88,418961,8.183,7,40.28,12710468,0,44,16375529.73,1,0,1,ACADEMIC_COMPILATION,ESTIMATED,2025-11-18
2011-09-30,SK,PARLIAMENTARY,,SK_P34,044a6cf3fb88840150da5664,1007666,9.363,4,84.72,12703643,1,77,81872046.57,0,1,4,MEDIA_VERIFIED_TALLY,FLAGGED,2025-12-02
2014-04-27,HR,PARLIAMENTARY,,HR_P01,c13ead0ee30141760103f294,510879,6.677,4,58.71,13031776,0,34,66476175.69,1,0,0,NATIONAL_ELECTION_COMMISSION,OK,2024-06-19
2018-10-13,DE,PARLIAMENTARY,,DE_P02,ea98789949588a42f1fe8e8b,841560,16.886,14,38.5,12944711,0,51,40023353.71,1,1,2,OSCE_ODIHR,REVISED,2024-12-15
2020-05-18,LU,PARLIAMENTARY,,LU_P03,1aa8385e6795ccf715f1830d,263824,2.49,2,81.9,12937170,0,47,70192020.82,1,0,6,ACADEMIC_COMPILATION,ESTIMATED,2026-01-13
2017-02-04,SI,PARLIAMENTARY,,SI_P04,629f94f530c22ba7c76889ce,468981,5.153,6,68.79,13230716,0,38,36981713.61,1,0,0,MEDIA_VERIFIED_TALLY,FLAGGED,2024-11-19
2015-05-08,CY,PARLIAMENTARY,,CY_P05,1021276a887d3d0712348042,1490955,19.634,9,57.58,13187940,0,113,60718224.72,0,0,0,NATIONAL_ELECTION_COMMISSION,OK,2025-01-06
2010-10-22,GR,PARLIAMENTARY,,GR_P06,db47fbfd1b0a1f0cd612e0f9,612976,7.547,2,60.1,13514378,0,91,78160619.28,1,0,4,OSCE_ODIHR,REVISED,2025-12-17
2016-02-14,MT,PARLIAMENTARY,,MT_P07,f4ce36e8f7955c0f0d59ffed,39476,0.437,1,67.31,13427954,0,43,42015862.68,0,1,0,ACADEMIC_COMPILATION,ESTIMATED,2024-08-03
2013-10-29,ES,PARLIAMENTARY,,ES_P08,2caf8d2cbf8a6e0890507b0c,1842077,18.48,15,73.1,13635729,0,44,47570191.17,0,0,5,MEDIA_VERIFIED_TALLY,FLAGGED,2024-04-29
2018-02-15,CZ,PARLIAMENTARY,,CZ_P09,dfdab4668b482ad93a3bedcb,2223702,18.341,18,87.93,13788530,0,94,43757535.85,0,0,4,NATIONAL_ELECTION_COMMISSION,OK,2024-01-23
2012-02-14,HU,PARLIAMENTARY,,HU_P10,d964435f4b2af319c0506b59,169233,1.386,1,88.31,13825628,0,2,25871718.82,1,1,1,OSCE_ODIHR,REVISED,2025-10-11
2012-01-05,NL,PARLIAMENTARY,,NL_P11,92f263d2d3a12fc4144858a0,455542,6.716,2,49.1,13815237,0,10,95354056.08,1,0,3,ACADEMIC_COMPILATION,ESTIMATED,2025-10-10
2019-10-31,SE,PARLIAMENTARY,,SE_P12,6c41b2d48598aad6f773a55f,718508,6.051,5,85.24,13931000,0,17,8808260.05,1,0,3,MEDIA_VERIFIED_TALLY,FLAGGED,2024-10-25
2018-03-08,DK,PARLIAMENTARY,,DK_P13,b7cac3f26882c37e95f8d4c6,2121209,17.103,3,88.7,13982261,0,4,49156214.01,1,1,0,NATIONAL_ELECTION_COMMISSION,OK,2025-01-14
2017-02-07,IE,PARLIAMENTARY,,IE_P14,09f00c43dc4f4dd887429d9e,33080,0.297,0,78.72,14142996,0,75,30637878.04,1,0,5,OSCE_ODIHR,REVISED,2024-04-20
2012-02-04,PL,PARLIAMENTARY,,PL_P15,9e459c3b2026debe7effcb53,747833,14.052,8,37.09,14348195,0,58,56118632.15,0,0,7,ACADEMIC_COMPILATION,ESTIMATED,2025-08-31
2011-07-09,AT,PARLIAMENTARY,,AT_P16,9ba63c2f66e70b1fc6c8ab62,344446,4.01,1,60.54,14189832,0,22,18437354.18,1,0,7,MEDIA_VERIFIED_TALLY,FLAGGED,2024-11-04
2022-10-15,EE,PARLIAMENTARY,,EE_P17,e7893e4653e7b38a6d654b64,1873313,16.421,13,79.47,14354779,0,26,11528567.64,1,1,1,NATIONAL_ELECTION_COMMISSION,OK,2024-03-28
2010-12-15,IT,PARLIAMENTARY,,IT_P18,572a263ba8235fa117253dc8,361851,4.689,3,53.72,14364433,0,27,23319024.57,0,0,0,OSCE_ODIHR,REVISED,2025-11-20
2018-06-22,PT,PARLIAMENTARY,,PT_P19,eaa56b73b2d65038df7c9796,1230621,21.493,3,39.65,14440630,0,13,93633507.01,1,1,7,ACADEMIC_COMPILATION,ESTIMATED,2024-10-17
2010-10-18,BE,PARLIAMENTARY,,BE_P20,04ce6f4b96bae8beaed4d687,1170287,21.351,20,37.02,14805790,0,16,69966605.3,0,1,4,MEDIA_VERIFIED_TALLY,FLAGGED,2026-01-18
2011-02-05,FI,PARLIAMENTARY,,FI_P21,6ed5ccfd2acf566711d23b02,569307,8.882,7,43.9,14600835,0,28,6849130.56,1,1,5,NATIONAL_ELECTION_COMMISSION,OK,2024-09-19
2010-09-03,LV,PARLIAMENTARY,,LV_P22,e25118374e3cbee4b567b7c7,799537,10.267,9,52.49,14836692,0,21,78403992.91,0,0,2,OSCE_ODIHR,REVISED,2025-10-26
2024-07-26,RO,PARLIAMENTARY,,RO_P23,bfa66b2d31b46c15ad6c5290,1334362,11.583,10,77.64,14837159,0,25,67408712.69,0,1,4,ACADEMIC_COMPILATION,ESTIMATED,2025-03-02
2016-12-07,BG,PARLIAMENTARY,,BG_P24,c2c0ba716714a80a8f520206,977205,14.42,6,45.4,14927071,0,16,30520551.72,1,0,3,MEDIA_VERIFIED_TALLY,FLAGGED,2024-02-11
2019-04-18,FR,PARLIAMENTARY,,FR_P25,4237de6d6add6ac448d5b929,511888,6.244,2,54.05,15166762,0,22,19733556.18,0,0,1,NATIONAL_ELECTION_COMMISSION,OK,2024-10-02
2020-12-23,LT,PARLIAMENTARY,,LT_P26,31e3fc69ac1431f9e9d5dbaf,2503587,20.159,6,82.14,15119425,1,34,84147070.05,0,1,5,OSCE_ODIHR,REVISED,2026-02-23
2017-08-01,SK,PARLIAMENTARY,,SK_P27,0e577b2581353c21bdb4f807,2163933,21.878,18,64.1,15430386,0,36,58600432.16,1,1,6,ACADEMIC_COMPILATION,ESTIMATED,2024-06-17
2011-08-25,HR,PARLIAMENTARY,,HR_P28,24a4a6a3c1bfbefec76abe94,1918470,18.857,18,66.11,15389342,0,123,41175130.38,0,0,5,MEDIA_VERIFIED_TALLY,FLAGGED,2025-07-21
2014-06-28,DE,PARLIAMENTARY,,DE_P29,7303928da8da79ca70ded94f,2539892,18.823,22,87.48,15424439,0,26,56318624.24,1,1,2,NATIONAL_ELECTION_COMMISSION,OK,2024-11-20
2013-04-12,LU,PARLIAMENTARY,,LU_P30,3d642518f826dc8d25632f1b,1132789,20.657,8,35.4,15490803,1,22,44081708.13,0,1,6,OSCE_ODIHR,REVISED,2024-11-07
2021-06-27,SI,PARLIAMENTARY,,SI_P31,f01e59edf8c113dfeb3906a0,2254305,19.437,13,73.51,15777123,0,39,92706611.78,0,0,2,ACADEMIC_COMPILATION,ESTIMATED,2025-01-24
2023-09-02,CY,PARLIAMENTARY,,CY_P32,5123e2cf854c598796fb3b9b,627664,8.339,7,47.35,15895669,0,119,1278315.85,1,0,4,MEDIA_VERIFIED_TALLY,FLAGGED,2025-04-14
2021-09-24,GR,PARLIAMENTARY,,GR_P33,3d3580543bb8b520f81027cd,703646,7.728,0,57.07,15954540,0,32,7725427.77,1,0,7,NATIONAL_ELECTION_COMMISSION,OK,2025-12-27
2025-10-15,MT,PARLIAMENTARY,,MT_P34,beb5d5b6995ae581768dac67,360872,3.596,4,63.04,15920438,0,31,72844112.92,1,1,5,OSCE_ODIHR,REVISED,2025-12-02
2018-06-23,ES,PARLIAMENTARY,,ES_P01,080eecfc4d4ed9a5c758a4d8,657043,10.671,11,38.31,16072647,0,30,75830688.79,0,1,1,ACADEMIC_COMPILATION,ESTIMATED,2024-09-16
2024-03-22,CZ,PARLIAMENTARY,,CZ_P02,31597c0e6677196f92914a81,1109289,17.01,4,40.72,16015154,0,109,39300516.9,1,1,6,MEDIA_VERIFIED_TALLY,FLAGGED,2024-12-01
2022-10-05,HU,PARLIAMENTARY,,HU_P03,ac830f7493e3eac8899dbe39,2092787,15.236,16,83.59,16432402,0,128,110469005.09,1,1,7,NATIONAL_ELECTION_COMMISSION,OK,2024-12-23
2014-11-19,NL,PARLIAMENTARY,,NL_P04,0615342a7c7dac9ad666e13f,1372099,10.421,3,81.16,16222539,0,30,78547953.66,1,0,5,OSCE_ODIHR,REVISED,2024-01-17
2021-11-09,SE,PARLIAMENTARY,,SE_P05,9a4aec1274182074c7adf11c,1215391,13.802,14,53.31,16518776,0,30,7954832.7,1,0,6,ACADEMIC_COMPILATION,ESTIMATED,2025-01-29
2016-09-17,DK,PARLIAMENTARY,,DK_P06,062d87bf07499c5531eb78a4,984030,15.834,12,37.27,16674981,1,32,60906469.44,1,0,7,MEDIA_VERIFIED_TALLY,FLAGGED,2026-01-16
2019-08-20,IE,PARLIAMENTARY,,IE_P07,ed9490200f146255ae98dec4,2297010,18.096,10,75.6,16790735,1,38,25687098.59,1,1,2,NATIONAL_ELECTION_COMMISSION,OK,2025-03-30
2020-10-22,PL,PARLIAMENTARY,,PL_P08,5f76b7bc4e606925bc20590a,207622,2.175,1,57.03,16739164,0,46,53801267.74,1,0,4,OSCE_ODIHR,REVISED,2025-11-06
2024-02-07,AT,PARLIAMENTARY,,AT_P09,690ed2f723fe9eb3e276a9bc,602805,4.413,3,81.66,16726648,0,47,65819207.2,1,0,2,ACADEMIC_COMPILATION,ESTIMATED,2025-02-11
2015-09-30,EE,PARLIAMENTARY,,EE_P10,08cba06b21f6e12197427dac,597876,7.429,4,47.45,16961438,0,100,56931192.14,1,1,1,MEDIA_VERIFIED_TALLY,FLAGGED,2024-07-20
2024-03-14,IT,PARLIAMENTARY,,IT_P11,5a9bfccd787382bd26fe4e25,356036,2.892,1,71.69,17170155,0,52,72249578.29,1,0,6,NATIONAL_ELECTION_COMMISSION,OK,2024-10-23
2010-01-15,PT,PARLIAMENTARY,,PT_P12,7c900078579f8c6989838280,1442705,20.333,23,41.37,17150627,0,40,70134766.27,1,0,7,OSCE_ODIHR,REVISED,2025-02-09
2013-03-05,BE,PARLIAMENTARY,,BE_P13,c532e14302851ee5582bfb9d,869882,6.408,5,78.37,17322682,0,56,32875621.8,0,1,2,ACADEMIC_COMPILATION,ESTIMATED,2024-07-12
2016-11-02,FI,PARLIAMENTARY,,FI_P14,f05f9494e8d3d8118f1f0c10,797335,9.582,10,48.07,17310794,0,40,59584602.4,0,0,2,MEDIA_VERIFIED_TALLY,FLAGGED,2025-05-13
2013-04-06,LV,PARLIAMENTARY,,LV_P15,7a0175ff300a6537261115f8,73517,0.52,0,80.68,17531985,0,85,61069192.31,0,0,3,NATIONAL_ELECTION_COMMISSION,OK,2025-08-06
2012-12-21,RO,PARLIAMENTARY,,RO_P16,c419456042d44a3df14ce57a,2298122,18.38,11,71.65,17450539,1,16,64578105.78,1,0,4,OSCE_ODIHR,REVISED,2025-07-05
2010-06-26,BG,PARLIAMENTARY,,BG_P17,2729e1f2bd7092d458df20cc,1710630,14.314,4,68.24,17512242,1,11,35979647.15,1,0,0,ACADEMIC_COMPILATION,ESTIMATED,2024-08-29
2012-04-27,FR,PARLIAMENTARY,,FR_P18,b2321d27ca62b4e13385bb7e,283662,2.348,3,68.84,17550740,0,76,57129570.19,1,0,0,MEDIA_VERIFIED_TALLY,FLAGGED,2025-01-30
2012-01-13,LT,PARLIAMENTARY,,LT_P19,f1e71da0ca924784eaedff1f,1180029,17.592,15,37.44,17916016,0,15,64651342.21,1,0,0,NATIONAL_ELECTION_COMMISSION,OK,2025-09-25
2012-12-20,SK,PARLIAMENTARY,,SK_P20,51920423f0ecd685b4435c11,1020489,10.245,7,55.18,18051665,0,76,26873337.59,0,0,4,OSCE_ODIHR,REVISED,2025-11-04
2021-01-02,HR,PARLIAMENTARY,,HR_P21,41725df0411c688ab8307f6a,72978,0.956,0,42.55,17935527,1,11,5636229.35,1,1,0,ACADEMIC_COMPILATION,ESTIMATED,2025-03-20
2013-03-03,DE,PARLIAMENTARY,,DE_P22,b7db812bfff9ef4c3601fb20,2113706,13.095,1,88.8,18177247,0,95,1750839.08,1,0,1,MEDIA_VERIFIED_TALLY,FLAGGED,2025-06-26
2021-04-23,LU,PARLIAMENTARY,,LU_P23,20d8e0d172a7a914695a5ff0,385662,3.962,2,54.01,18024051,0,11,49317189.59,1,0,1,NATIONAL_ELECTION_COMMISSION,OK,2025-05-09
2011-02-19,SI,PARLIAMENTARY,,SI_P24,d632cbbebed1777aa0d87612,2290196,19.025,15,66.41,18126858,0,12,73350702.02,1,0,2,OSCE_ODIHR,REVISED,2024-04-27
2010-01-25,CY,PARLIAMENTARY,,CY_P25,1b1cde5b1f2013a9218f3c00,1705060,13.772,10,67.11,18448866,0,24,107771111.66,1,1,4,ACADEMIC_COMPILATION,ESTIMATED,2025-03-06
2010-03-06,GR,PARLIAMENTARY,,GR_P26,2adbac46144cfa8b96aba8c7,2143086,13.625,7,85.78,18336042,1,11,4550873.19,0,0,2,MEDIA_VERIFIED_TALLY,FLAGGED,2025-03-17
2014-11-11,MT,PARLIAMENTARY,,MT_P27,fb68f3f029a5640591a0bb99,203824,1.503,0,73.3,18502328,0,14,90807834.94,0,0,5,NATIONAL_ELECTION_COMMISSION,OK,2026-02-23
2010-07-09,ES,PARLIAMENTARY,,ES_P28,f425795a746ff1c42de82fed,1764551,19.628,1,48.51,18532582,0,27,15520193.17,0,1,3,OSCE_ODIHR,REVISED,2024-05-06
2017-07-30,CZ,PARLIAMENTARY,,CZ_P29,0506673919685c83a426dbf6,904843,5.653,1,85.28,18768174,0,21,74277167.83,1,0,1,ACADEMIC_COMPILATION,ESTIMATED,2024-03-10
2023-07-31,HU,PARLIAMENTARY,,HU_P30,854b1d3bcc0924ab391590ba,1766596,13.115,8,71.77,18768555,0,129,77701874.86,1,1,5,MEDIA_VERIFIED_TALLY,FLAGGED,2024-02-14
2016-08-24,NL,PARLIAMENTARY,,NL_P31,6f619a503eb7095f3515a44c,3160171,20.642,23,80.81,18945176,0,16,56104442.5,0,0,1,NATIONAL_ELECTION_COMMISSION,OK,2024-02-19
2012-09-06,SE,PARLIAMENTARY,,SE_P32,cca99b6ac86aef9d6d147c75,117500,0.917,0,66.8,19190734,0,27,111909197.29,0,0,6,OSCE_ODIHR,REVISED,2025-07-15
2024-08-04,DK,PARLIAMENTARY,,DK_P33,3eaa743fac95f49426684b8d,1614443,21.564,15,39.05,19172552,1,36,3608640.49,0,0,4,ACADEMIC_COMPILATION,ESTIMATED,2025-01-14
2026-01-05,IE,PARLIAMENTARY,,IE_P34,01ebdbbf5fd1f06c54fa1a98,1429442,11.417,5,65.1,19232756,0,37,57776688.1,1,0,1,MEDIA_VERIFIED_TALLY,FLAGGED,2024-05-30
2025-12-04,PL,PARLIAMENTARY,,PL_P01,a3f89276bd618f594198c6d3,1072308,13.784,15,40.07,19414934,0,34,43251479.53,0,1,0,NATIONAL_ELECTION_COMMISSION,OK,2025-09-16
2011-06-29,AT,PARLIAMENTARY,,AT_P02,224137ca46823962220aa3cd,1249041,11.138,11,57.71,19431786,0,29,89717991.82,1,0,0,OSCE_ODIHR,REVISED,2025-02-15
2015-04-25,EE,PARLIAMENTARY,,EE_P03,50194d82fbff86ca0a3aea6e,588914,7.689,7,39.52,19381176,0,34,109085208.58,0,1,0,ACADEMIC_COMPILATION,ESTIMATED,2025-04-14
2019-09-21,IT,PARLIAMENTARY,,IT_P04,cedc12554a512c3e1212a81e,3301143,19.989,1,83.97,19667937,0,41,10287733.74,1,0,7,MEDIA_VERIFIED_TALLY,FLAGGED,2024-02-25
2012-07-12,PT,PARLIAMENTARY,,PT_P05,02f2d8eb909f975ef08e8b4f,2797707,17.091,18,82.45,19853681,0,36,6655052.71,0,0,4,NATIONAL_ELECTION_COMMISSION,OK,2025-09-01
2013-11-22,BE,PARLIAMENTARY,,BE_P06,5c65993ef094dcaf009c129c,1228373,13.03,6,47.78,19731285,0,60,85257795.68,1,0,7,OSCE_ODIHR,REVISED,2025-02-02
2014-07-24,FI,PARLIAMENTARY,,FI_P07,c6f803b06b2f1834e2953a33,764656,6.672,4,57.14,20057712,0,32,26319067.65,1,1,1,ACADEMIC_COMPILATION,ESTIMATED,2026-01-02
2011-05-08,LV,PARLIAMENTARY,,LV_P08,658094f81b823202c921fceb,162936,1.218,1,66.8,20029670,0,38,41015411.1,1,1,7,MEDIA_VERIFIED_TALLY,FLAGGED,2024-07-10
2012-08-04,RO,PARLIAMENTARY,,RO_P09,50c1bfc4864f6c19cc0ce2ef,856473,8.268,1,51.16,20248035,0,43,7875119.84,1,0,0,NATIONAL_ELECTION_COMMISSION,OK,2024-09-16
2019-11-23,BG,PARLIAMENTARY,,BG_P10,de2b6cc2a566987928839368,3680863,21.241,6,86.61,20007757,0,47,72719532.64,0,0,7,OSCE_ODIHR,REVISED,2024-05-03
2016-06-03,FR,PARLIAMENTARY,,FR_P11,5027f9090c3795d5e537a2a5,206025,2.044,2,49.62,20312810,0,48,2997653.94,1,0,2,ACADEMIC_COMPILATION,ESTIMATED,2024-11-25
2023-03-01,LT,PARLIAMENTARY,,LT_P12,36211e05297238a4d240ed1a,1310012,16.269,0,39.84,20211621,0,46,44468377.86,1,0,3,MEDIA_VERIFIED_TALLY,FLAGGED,2024-11-17
