labor_unemp_claims_week_ending,labor_unemp_local_area_unemployment_code,labor_unemp_labor_force_level,labor_unemp_employed_level,labor_unemp_unemployed_level,labor_unemp_unemployment_rate_pct,labor_unemp_insured_unemployment_rate_pct,labor_unemp_initial_claims_count,labor_unemp_continued_claims_count,labor_unemp_benefit_exhaustions_count,labor_unemp_new_hires_rate_pct,labor_unemp_job_openings_rate_pct,labor_unemp_quit_rate_pct,labor_unemp_layoff_rate_pct,labor_unemp_workshare_participants,labor_unemp_seasonal_adjustment_method,labor_unemp_pandemic_program_flag,labor_unemp_revisions_cycle_id,labor_unemp_data_source_agency,labor_unemp_publication_date
2047-02-02,LAU0001518,211388,209035,2353,1.11,5.93,838,12044,817,1.0,3.05,1.44,3.21,1722,REGARIMA,0,R2025A,DOL,2047-02-07
2047-02-09,LAU0001519,2794560,2734019,60541,2.17,1.53,886,15723,652,0.79,8.95,1.88,2.0,2267,REGARIMA,0,R2019A,STATE_LABOR,2047-02-14
2047-02-16,LAU0001520,4389013,4119725,269288,6.14,6.38,826,6332,468,3.2,8.99,3.25,2.37,759,X13_ARIMA,0,R2020B,BLS,2047-02-21
2047-02-23,LAU0001521,1177413,1138679,38734,3.29,2.24,891,11494,221,1.14,7.41,2.11,3.35,1449,NONE,0,R2024A,DOL,2047-02-28
2047-03-02,LAU0001522,2304115,2101978,202137,8.77,5.62,837,7225,442,1.52,2.21,4.05,0.24,2225,X13_ARIMA,0,R2021C,BLS,2047-03-07
2047-03-09,LAU0001523,113077,102595,10482,9.27,1.77,866,6000,183,1.47,1.79,0.92,0.92,1270,X13_ARIMA,0,R2019A,DOL,2047-03-14
2047-03-16,LAU0001524,302015,290670,11345,3.76,1.37,827,13608,849,1.14,2.61,3.04,0.52,989,REGARIMA,0,R2022A,BLS,2047-03-21
2047-03-23,LAU0001525,3483661,3230515,253146,7.27,1.95,840,6912,81,2.87,8.48,4.18,1.33,1462,X13_ARIMA,1,R2020B,STATE_LABOR,2047-03-28
2047-03-30,LAU0001526,4773593,4607818,165775,3.47,3.74,897,12551,857,5.41,4.32,2.12,3.27,3948,SEAS_FILTER,0,R2024A,BLS,2047-04-04
2047-04-06,LAU0001527,2205897,2174855,31042,1.41,5.31,835,9909,584,1.72,8.26,0.64,0.34,3812,NONE,0,R2022A,BLS,2047-04-11
2047-04-13,LAU0001528,3948795,3777170,171625,4.35,3.0,869,9511,384,3.4,7.42,3.55,3.17,91,NONE,0,R2025A,DOL,2047-04-18
2047-04-20,LAU0001529,856372,778966,77406,9.04,3.28,894,10365,366,0.62,1.1,3.61,1.07,578,REGARIMA,0,R2023B,BLS,2047-04-25
2047-04-27,LAU0001530,4534178,4289422,244756,5.4,1.59,864,8797,516,5.71,1.64,4.06,1.45,3856,SEAS_FILTER,0,R2020B,BLS,2047-05-02
2047-05-04,LAU0001531,5244269,4990008,254261,4.85,3.36,826,14713,1163,2.43,3.13,3.33,2.75,2585,SEAS_FILTER,0,R2021C,BLS,2047-05-09
2047-05-11,LAU0001532,1495996,1358915,137081,9.16,4.88,836,8946,208,1.77,2.63,1.91,0.54,916,SEAS_FILTER,1,R2025A,STATE_LABOR,2047-05-16
2047-05-18,LAU0001533,345019,334658,10361,3.0,3.22,836,10351,773,3.74,4.02,3.38,2.8,3898,NONE,0,R2024A,BLS,2047-05-23
2047-05-25,LAU0001534,1513011,1494507,18504,1.22,1.02,845,8625,418,2.25,9.45,1.85,0.34,1816,REGARIMA,0,R2019A,BLS,2047-05-30
2047-06-01,LAU0001535,379474,342440,37034,9.76,4.95,860,10232,263,2.33,4.84,1.69,1.35,399,X13_ARIMA,0,R2024A,BLS,2047-06-06
2047-06-08,LAU0001536,5729520,5135891,593629,10.36,5.71,855,7343,126,2.65,7.74,2.3,1.11,346,REGARIMA,0,R2024A,BLS,2047-06-13
2047-06-15,LAU0001537,4496823,4184061,312762,6.96,5.45,856,6750,98,4.57,8.74,0.87,1.77,59,X13_ARIMA,0,R2025A,BLS,2047-06-20
2047-06-22,LAU0001538,4725569,4606752,118817,2.51,3.53,821,10665,397,1.21,5.96,3.16,0.44,2497,NONE,0,R2023B,BLS,2047-06-27
2047-06-29,LAU0001539,94678,87010,7668,8.1,0.44,897,6409,70,5.63,4.49,2.2,2.01,692,REGARIMA,0,R2022A,STATE_LABOR,2047-07-04
2047-07-06,LAU0001540,1940414,1790302,150112,7.74,4.61,896,8580,193,1.71,3.53,1.04,0.29,1846,REGARIMA,0,R2020B,BLS,2047-07-11
2047-07-13,LAU0001541,4199397,4141800,57597,1.37,2.27,798,5162,250,1.74,5.16,2.41,1.3,960,SEAS_FILTER,0,R2020B,BLS,2047-07-18
2047-07-20,LAU0001542,4654449,4509091,145358,3.12,4.84,819,13025,550,0.64,1.38,2.74,2.07,694,SEAS_FILTER,0,R2020B,DOL,2047-07-25
2047-07-27,LAU0001543,5569076,5214350,354726,6.37,0.42,887,8875,352,5.5,8.65,3.67,2.44,3051,NONE,0,R2020B,BLS,2047-08-01
2047-08-03,LAU0001544,4487252,4427213,60039,1.34,3.0,860,14272,303,4.54,6.17,0.45,0.73,1557,NONE,0,R2025A,BLS,2047-08-08
2047-08-10,LAU0001545,678974,613982,64992,9.57,3.67,879,8620,512,5.72,6.34,0.46,1.78,3442,REGARIMA,0,R2020B,STATE_LABOR,2047-08-15
2047-08-17,LAU0001546,5757858,5206379,551479,9.58,0.81,910,15245,492,1.58,3.51,2.56,0.93,459,REGARIMA,0,R2023B,DOL,2047-08-22
2047-08-24,LAU0001547,5662462,5444857,217605,3.84,3.62,769,11190,716,2.74,6.93,2.74,3.07,2571,NONE,0,R2019A,DOL,2047-08-29
2047-08-31,LAU0001548,2954441,2696339,258102,8.74,2.04,839,10758,190,3.09,1.02,1.35,0.68,2970,X13_ARIMA,0,R2025A,BLS,2047-09-05
2047-09-07,LAU0001549,4377282,3923411,453871,10.37,4.25,838,9228,310,5.42,8.23,3.5,1.38,3995,X13_ARIMA,0,R2025A,DOL,2047-09-12
2047-09-14,LAU0001550,5965709,5404220,561489,9.41,1.53,854,10471,376,5.29,7.88,3.63,1.45,781,X13_ARIMA,0,R2023B,BLS,2047-09-19
2047-09-21,LAU0001551,1874602,1665626,208976,11.15,1.22,790,10596,223,4.12,3.16,1.56,2.98,1639,SEAS_FILTER,0,R2025A,BLS,2047-09-26
2047-09-28,LAU0001552,1221807,1190840,30967,2.53,0.73,854,6728,376,0.97,3.61,2.34,1.46,3322,NONE,1,R2023B,BLS,2047-10-03
2047-10-05,LAU0001553,5143800,4770654,373146,7.25,1.16,898,9447,577,4.82,1.14,0.64,1.55,3099,X13_ARIMA,0,R2021C,STATE_LABOR,2047-10-10
2047-10-12,LAU0001554,3136277,2886648,249629,7.96,3.29,867,7017,404,1.83,3.97,2.06,1.03,951,X13_ARIMA,0,R2020B,DOL,2047-10-17
2047-10-19,LAU0001555,4104307,3784916,319391,7.78,5.2,883,6228,357,2.0,9.28,1.49,1.58,288,REGARIMA,0,R2019A,BLS,2047-10-24
2047-10-26,LAU0001556,5797641,5234842,562799,9.71,2.4,865,7600,361,5.74,6.91,4.44,1.1,1619,SEAS_FILTER,0,R2020B,BLS,2047-10-31
2047-11-02,LAU0001557,2607432,2481998,125434,4.81,2.33,829,9961,243,1.46,8.1,2.16,0.49,3260,REGARIMA,0,R2025A,BLS,2047-11-07
2047-11-09,LAU0001558,3160482,2952947,207535,6.57,4.15,826,10091,683,1.02,4.17,1.83,1.54,1200,NONE,0,R2023B,DOL,2047-11-14
2047-11-16,LAU0001559,1004543,968812,35731,3.56,0.47,871,8144,214,2.4,5.35,3.71,2.01,559,X13_ARIMA,0,R2021C,BLS,2047-11-21
2047-11-23,LAU0001560,4841415,4414487,426928,8.82,4.58,850,14388,241,1.55,1.39,4.35,2.59,904,X13_ARIMA,1,R2020B,BLS,2047-11-28
2047-11-30,LAU0001561,5726689,5600163,126526,2.21,2.8,840,9198,506,1.05,7.74,2.42,1.12,489,NONE,0,R2021C,BLS,2047-12-05
2047-12-07,LAU0001562,375869,339797,36072,9.6,1.81,825,12780,557,0.79,6.05,3.18,1.22,2753,NONE,0,R2022A,BLS,2047-12-12
2047-12-14,LAU0001563,3910786,3468450,442336,11.31,3.4,854,8402,200,5.76,8.24,0.45,1.11,3317,X13_ARIMA,0,R2020B,DOL,2047-12-19
2047-12-21,LAU0001564,3121652,2868980,252672,8.09,2.03,831,12687,151,5.19,4.39,4.21,1.7,2194,SEAS_FILTER,0,R2025A,BLS,2047-12-26
2047-12-28,LAU0001565,5098071,4657704,440367,8.64,1.43,826,5319,339,2.6,4.99,1.75,3.07,3635,X13_ARIMA,0,R2020B,BLS,2048-01-02
2048-01-04,LAU0001566,3572045,3320475,251570,7.04,1.85,851,6069,320,5.72,8.03,1.87,1.92,290,SEAS_FILTER,0,R2025A,STATE_LABOR,2048-01-09
2048-01-11,LAU0001567,3835513,3610116,225397,5.88,1.86,872,14140,424,2.92,3.34,2.85,2.29,468,X13_ARIMA,0,R2022A,DOL,2048-01-16
2048-01-18,LAU0001568,285214,256289,28925,10.14,2.86,851,14700,1000,5.79,7.06,0.77,2.55,999,SEAS_FILTER,0,R2023B,STATE_LABOR,2048-01-23
2048-01-25,LAU0001569,3148426,3061776,86650,2.75,5.13,864,15433,795,1.85,3.08,3.15,2.12,2179,REGARIMA,0,R2021C,STATE_LABOR,2048-01-30
2048-02-01,LAU0001570,5768925,5119234,649691,11.26,4.94,886,10504,140,0.6,2.07,2.18,1.67,3624,NONE,0,R2024A,BLS,2048-02-06
2048-02-08,LAU0001571,3533672,3205908,327764,9.28,2.74,849,7231,453,3.82,7.11,3.69,2.32,3671,X13_ARIMA,0,R2020B,BLS,2048-02-13
2048-02-15,LAU0001572,5688478,5552726,135752,2.39,5.35,819,5916,391,3.13,9.21,1.6,2.48,2053,X13_ARIMA,0,R2022A,BLS,2048-02-20
2048-02-22,LAU0001573,142259,125298,16961,11.92,1.46,861,14580,721,1.78,7.85,1.24,1.22,1318,REGARIMA,0,R2019A,STATE_LABOR,2048-02-27
2048-02-29,LAU0001574,2830138,2587859,242279,8.56,2.85,807,9949,314,1.48,4.2,0.86,2.76,778,REGARIMA,0,R2023B,BLS,2048-03-05
2048-03-07,LAU0001575,2628900,2357410,271490,10.33,5.68,898,14365,1016,2.03,2.41,2.58,0.88,1830,SEAS_FILTER,0,R2022A,BLS,2048-03-12
2048-03-14,LAU0001576,331013,314540,16473,4.98,0.85,868,5855,416,0.57,5.35,4.14,2.61,3392,SEAS_FILTER,1,R2021C,BLS,2048-03-19
2048-03-21,LAU0001577,4658688,4166465,492223,10.57,3.89,830,11329,360,4.17,2.99,0.58,0.58,3859,X13_ARIMA,0,R2025A,BLS,2048-03-26
2048-03-28,LAU0001578,5027547,4512822,514725,10.24,3.52,853,6334,264,1.16,4.74,3.02,1.86,3074,NONE,0,R2021C,DOL,2048-04-02
2048-04-04,LAU0001579,3700588,3288444,412144,11.14,4.32,863,5510,190,2.41,4.74,0.43,3.31,1085,REGARIMA,0,R2019A,BLS,2048-04-09
2048-04-11,LAU0001580,2021005,1930070,90935,4.5,4.73,864,9268,377,1.13,7.71,0.59,2.62,12,X13_ARIMA,0,R2024A,DOL,2048-04-16
2048-04-18,LAU0001581,3714105,3638037,76068,2.05,6.23,867,11674,384,0.64,2.36,1.18,1.69,1621,REGARIMA,0,R2020B,STATE_LABOR,2048-04-23
2048-04-25,LAU0001582,2675612,2419278,256334,9.58,4.01,881,6175,174,2.82,1.72,1.33,2.94,2074,NONE,0,R2024A,BLS,2048-04-30
2048-05-02,LAU0001583,1668142,1610374,57768,3.46,5.56,880,13371,958,2.43,9.16,0.44,2.77,2803,X13_ARIMA,0,R2025A,STATE_LABOR,2048-05-07
2048-05-09,LAU0001584,5681929,5026124,655805,11.54,4.39,874,9084,632,2.71,5.22,2.55,3.48,3823,REGARIMA,0,R2019A,BLS,2048-05-14
2048-05-16,LAU0001585,3171740,3007090,164650,5.19,3.99,832,11990,458,3.82,3.17,2.69,0.73,2674,X13_ARIMA,0,R2021C,BLS,2048-05-21
2048-05-23,LAU0001586,3570224,3406399,163825,4.59,1.14,848,9244,153,4.6,4.35,2.36,2.99,406,X13_ARIMA,0,R2024A,BLS,2048-05-28
2048-05-30,LAU0001587,767234,724900,42334,5.52,3.33,881,13686,447,1.14,7.3,1.27,3.11,753,REGARIMA,0,R2022A,BLS,2048-06-04
2048-06-06,LAU0001588,999012,930666,68346,6.84,1.05,811,6188,97,2.46,3.54,2.61,1.59,3306,REGARIMA,0,R2023B,DOL,2048-06-11
2048-06-13,LAU0001589,3085524,2728657,356867,11.57,2.86,847,15155,1078,3.18,4.85,2.09,2.27,441,X13_ARIMA,0,R2020B,BLS,2048-06-18
2048-06-20,LAU0001590,837450,752775,84675,10.11,5.18,884,11840,678,1.33,4.02,3.49,1.8,3015,REGARIMA,0,R2024A,DOL,2048-06-25
2048-06-27,LAU0001591,3573094,3484064,89030,2.49,6.19,833,6827,303,1.56,6.04,2.8,2.03,2108,REGARIMA,1,R2020B,BLS,2048-07-02
2048-07-04,LAU0001592,4405981,4161261,244720,5.55,5.69,864,8344,239,5.96,7.93,2.51,3.17,1607,SEAS_FILTER,0,R2021C,BLS,2048-07-09
2048-07-11,LAU0001593,3693044,3337019,356025,9.64,6.31,866,11338,244,4.43,7.64,3.93,3.49,2655,SEAS_FILTER,0,R2025A,DOL,2048-07-16
2048-07-18,LAU0001594,5503140,5123591,379549,6.9,3.97,826,12667,519,5.01,6.69,3.51,2.48,2019,SEAS_FILTER,0,R2024A,DOL,2048-07-23
2048-07-25,LAU0001595,5537565,4904239,633326,11.44,4.87,836,7545,343,3.65,6.2,3.93,3.21,3955,SEAS_FILTER,0,R2023B,BLS,2048-07-30
2048-08-01,LAU0001596,1635818,1583152,52666,3.22,0.61,843,10215,230,4.69,7.82,2.33,2.15,1925,REGARIMA,1,R2023B,BLS,2048-08-06
2048-08-08,LAU0001597,4067068,3671205,395863,9.73,3.12,842,5060,85,3.86,1.28,0.77,2.64,45,X13_ARIMA,0,R2025A,DOL,2048-08-13
2048-08-15,LAU0001598,4070227,3803644,266583,6.55,1.13,838,7862,594,1.32,1.76,1.12,2.23,1190,SEAS_FILTER,0,R2023B,BLS,2048-08-20
2048-08-22,LAU0001599,1011918,924404,87514,8.65,1.78,873,10450,535,0.8,9.21,0.53,2.82,3869,REGARIMA,0,R2021C,BLS,2048-08-27
2048-08-29,LAU0001600,340948,303201,37747,11.07,3.8,837,12426,725,3.61,7.32,2.52,2.49,3535,REGARIMA,0,R2019A,BLS,2048-09-03
2048-09-05,LAU0001601,5105193,4576336,528857,10.36,4.17,862,9901,456,4.12,2.73,2.78,1.71,1369,NONE,0,R2022A,DOL,2048-09-10
2048-09-12,LAU0001602,1994421,1929870,64551,3.24,5.86,900,10939,254,5.79,2.97,2.1,3.05,789,SEAS_FILTER,0,R2022A,BLS,2048-09-17
2048-09-19,LAU0001603,624607,553951,70656,11.31,1.99,811,14358,576,4.31,7.0,1.47,0.74,3140,REGARIMA,0,R2021C,BLS,2048-09-24
2048-09-26,LAU0001604,5224535,4652646,571889,10.95,2.72,880,11461,284,1.07,2.92,4.36,1.51,858,X13_ARIMA,0,R2025A,STATE_LABOR,2048-10-01
2048-10-03,LAU0001605,2162685,2021626,141059,6.52,3.76,811,5413,108,4.09,1.37,2.79,1.27,1376,NONE,0,R2023B,BLS,2048-10-08
2048-10-10,LAU0001606,3155120,3106313,48807,1.55,3.0,865,14786,630,5.89,1.67,2.6,0.51,1014,NONE,0,R2022A,BLS,2048-10-15
2048-10-17,LAU0001607,4010082,3859150,150932,3.76,5.2,798,9765,211,3.4,5.06,0.87,1.16,2064,SEAS_FILTER,0,R2021C,STATE_LABOR,2048-10-22
2048-10-24,LAU0001608,3877662,3454343,423319,10.92,5.76,874,14533,250,2.73,1.54,0.52,1.93,575,X13_ARIMA,0,R2020B,STATE_LABOR,2048-10-29
2048-10-31,LAU0001609,3272799,3072326,200473,6.13,5.54,903,15825,709,5.86,2.35,3.03,2.94,3898,NONE,0,R2022A,BLS,2048-11-05
2048-11-07,LAU0001610,912678,852215,60463,6.62,5.8,829,5326,247,2.6,9.27,2.7,2.5,450,REGARIMA,0,R2025A,BLS,2048-11-12
2048-11-14,LAU0001611,4277391,4074237,203154,4.75,5.23,809,12858,340,0.58,6.01,0.91,2.04,3507,SEAS_FILTER,0,R2022A,BLS,2048-11-19
2048-11-21,LAU0001612,2996354,2755066,241288,8.05,2.1,876,7250,183,5.22,5.63,3.86,3.19,2284,REGARIMA,0,R2021C,BLS,2048-11-26
2048-11-28,LAU0001613,2687424,2477758,209666,7.8,1.65,824,7295,375,3.0,1.28,1.73,0.5,3966,REGARIMA,0,R2021C,BLS,2048-12-03
2048-12-05,LAU0001614,1162551,1121693,40858,3.51,4.53,864,8798,328,3.93,8.17,2.61,3.19,2185,X13_ARIMA,0,R2022A,BLS,2048-12-10
2048-12-12,LAU0001615,1919217,1868613,50604,2.64,5.59,842,13885,435,2.34,5.66,2.34,2.19,1588,X13_ARIMA,0,R2020B,BLS,2048-12-17
2048-12-19,LAU0001616,2184435,2037766,146669,6.71,1.07,855,12760,754,3.87,6.09,0.67,3.45,2780,REGARIMA,0,R2019A,DOL,2048-12-24
2048-12-26,LAU0001617,222305,201441,20864,9.39,6.47,881,14406,524,4.53,2.08,2.45,2.84,149,X13_ARIMA,0,R2025A,DOL,2048-12-31
2049-01-02,LAU0001618,1796418,1671368,125050,6.96,0.74,874,9431,250,4.0,3.05,3.17,0.38,3462,NONE,0,R2020B,BLS,2049-01-07
2049-01-09,LAU0001619,438842,416729,22113,5.04,4.27,855,6867,304,0.6,3.96,2.23,1.99,3268,NONE,0,R2023B,DOL,2049-01-14
2049-01-16,LAU0001620,1988105,1926858,61247,3.08,4.47,849,11951,305,5.34,6.99,4.37,0.64,3095,REGARIMA,0,R2023B,BLS,2049-01-21
2049-01-23,LAU0001621,5102797,4647007,455790,8.93,3.24,821,11921,162,4.74,3.47,4.26,0.89,2748,X13_ARIMA,0,R2019A,DOL,2049-01-28
2049-01-30,LAU0001622,5803033,5611360,191673,3.3,5.28,863,15474,1161,3.55,3.27,3.22,0.46,1481,REGARIMA,0,R2024A,BLS,2049-02-04
2049-02-06,LAU0001623,5852319,5162562,689757,11.79,3.28,846,15054,351,0.8,8.38,0.48,0.51,1279,NONE,0,R2022A,BLS,2049-02-11
2049-02-13,LAU0001624,1563427,1415030,148397,9.49,4.1,792,8731,134,0.99,7.37,4.17,0.52,2631,SEAS_FILTER,0,R2020B,BLS,2049-02-18
2049-02-20,LAU0001625,5259687,5139174,120513,2.29,1.78,856,5606,308,1.85,5.21,2.79,1.93,3491,X13_ARIMA,0,R2019A,BLS,2049-02-25
2049-02-27,LAU0001626,3935498,3668575,266923,6.78,1.99,894,9826,635,1.44,9.35,2.1,3.18,1900,REGARIMA,0,R2022A,DOL,2049-03-04
2049-03-06,LAU0001627,1469039,1419360,49679,3.38,4.8,844,13648,247,4.65,4.02,2.27,1.02,2867,SEAS_FILTER,0,R2024A,DOL,2049-03-11
2049-03-13,LAU0001628,550364,495054,55310,10.05,2.17,828,12385,928,3.79,8.45,1.92,2.74,3599,X13_ARIMA,0,R2020B,STATE_LABOR,2049-03-18
2049-03-20,LAU0001629,1431375,1331964,99411,6.95,1.81,875,14018,1039,3.84,5.07,4.44,2.15,813,SEAS_FILTER,0,R2024A,STATE_LABOR,2049-03-25
2049-03-27,LAU0001630,5319086,4850342,468744,8.81,5.09,896,6902,121,5.26,9.19,0.85,1.27,3744,REGARIMA,0,R2025A,BLS,2049-04-01
2049-04-03,LAU0001631,1217820,1126298,91522,7.52,4.8,839,12088,925,5.37,7.71,3.51,1.03,3592,X13_ARIMA,0,R2023B,BLS,2049-04-08
2049-04-10,LAU0001632,2862290,2689102,173188,6.05,2.72,878,6772,453,3.26,5.86,1.17,2.18,650,REGARIMA,0,R2020B,STATE_LABOR,2049-04-15
2049-04-17,LAU0001633,1964069,1771391,192678,9.81,0.87,842,13066,466,5.7,1.02,1.42,2.5,2090,X13_ARIMA,0,R2024A,STATE_LABOR,2049-04-22
2049-04-24,LAU0001634,2248004,1986842,261162,11.62,4.1,872,7138,252,4.35,5.85,2.53,0.35,1697,SEAS_FILTER,0,R2025A,BLS,2049-04-29
2049-05-01,LAU0001635,4497878,4321984,175894,3.91,4.78,883,5369,342,3.48,3.73,0.5,0.33,944,REGARIMA,0,R2019A,BLS,2049-05-06
2049-05-08,LAU0001636,311879,274809,37070,11.89,2.73,826,14635,1037,3.89,6.16,2.24,1.85,1374,REGARIMA,1,R2021C,BLS,2049-05-13
2049-05-15,LAU0001637,1645816,1607690,38126,2.32,1.57,886,12982,509,5.5,7.8,0.97,2.9,1099,SEAS_FILTER,0,R2020B,DOL,2049-05-20
2049-05-22,LAU0001638,1365328,1322242,43086,3.16,1.16,827,8623,199,4.29,6.21,1.61,0.98,2894,REGARIMA,0,R2019A,DOL,2049-05-27
2049-05-29,LAU0001639,5655049,5421012,234037,4.14,4.33,902,15689,863,3.21,4.45,1.29,2.1,3326,X13_ARIMA,0,R2025A,BLS,2049-06-03
2049-06-05,LAU0001640,5338200,4910220,427980,8.02,2.8,842,15071,1088,5.35,1.02,0.77,3.1,3923,REGARIMA,0,R2020B,BLS,2049-06-10
2049-06-12,LAU0001641,1994584,1852628,141956,7.12,6.25,802,13788,282,4.4,1.97,1.62,3.02,2815,SEAS_FILTER,0,R2020B,BLS,2049-06-17
2049-06-19,LAU0001642,4410227,4200722,209505,4.75,0.62,868,14124,1028,0.55,2.78,3.37,2.21,1585,REGARIMA,0,R2022A,BLS,2049-06-24
2049-06-26,LAU0001643,1602012,1418576,183436,11.45,6.45,829,6801,115,1.27,3.69,2.73,1.88,3175,X13_ARIMA,0,R2021C,BLS,2049-07-01
2049-07-03,LAU0001644,851229,756193,95036,11.16,3.77,843,13196,319,5.02,5.59,2.71,1.94,2653,NONE,0,R2024A,DOL,2049-07-08
2049-07-10,LAU0001645,4396969,3953553,443416,10.08,3.52,886,15175,361,4.04,7.16,1.55,3.05,2045,X13_ARIMA,0,R2023B,BLS,2049-07-15
2049-07-17,LAU0001646,4734106,4279574,454532,9.6,3.42,859,7274,479,4.06,3.59,3.4,1.09,1644,SEAS_FILTER,0,R2020B,STATE_LABOR,2049-07-22
2049-07-24,LAU0001647,4021362,3886166,135196,3.36,0.59,820,12286,634,4.94,7.65,3.19,1.45,73,NONE,0,R2024A,BLS,2049-07-29
2049-07-31,LAU0001648,441257,425134,16123,3.65,3.15,808,9911,465,5.01,5.74,1.61,2.8,2699,X13_ARIMA,0,R2025A,BLS,2049-08-05
2049-08-07,LAU0001649,1883319,1756742,126577,6.72,4.98,815,14430,722,5.7,7.16,3.14,1.37,2092,X13_ARIMA,0,R2021C,BLS,2049-08-12
2049-08-14,LAU0001650,1053631,1036673,16958,1.61,5.54,874,10466,827,2.92,5.22,2.45,2.94,3326,NONE,0,R2022A,STATE_LABOR,2049-08-19
2049-08-21,LAU0001651,2624024,2412127,211897,8.08,5.52,873,10528,164,2.51,6.4,2.68,0.77,3168,NONE,0,R2020B,BLS,2049-08-26
2049-08-28,LAU0001652,2103778,1891909,211869,10.07,1.76,841,14458,1062,1.17,5.56,0.98,2.03,543,REGARIMA,0,R2023B,DOL,2049-09-02
2049-09-04,LAU0001653,3567397,3491339,76058,2.13,5.67,883,7300,397,1.52,7.37,1.09,1.27,2406,SEAS_FILTER,0,R2021C,STATE_LABOR,2049-09-09
2049-09-11,LAU0001654,5407077,5302092,104985,1.94,3.99,831,9385,564,1.62,6.95,3.95,0.23,1890,SEAS_FILTER,0,R2022A,BLS,2049-09-16
2049-09-18,LAU0001655,5319525,4837909,481616,9.05,2.32,826,5207,179,0.67,7.99,2.6,0.81,3999,REGARIMA,0,R2021C,BLS,2049-09-23
2049-09-25,LAU0001656,1797145,1737632,59513,3.31,5.11,894,10569,333,4.75,2.07,2.46,2.81,2786,SEAS_FILTER,0,R2024A,BLS,2049-09-30
2049-10-02,LAU0001657,5902262,5289445,612817,10.38,0.46,847,12752,647,1.56,8.86,4.47,1.3,283,REGARIMA,0,R2022A,BLS,2049-10-07
2049-10-09,LAU0001658,3230764,2882322,348442,10.79,0.66,861,8847,102,1.03,2.34,0.67,2.11,1290,X13_ARIMA,0,R2019A,BLS,2049-10-14
2049-10-16,LAU0001659,2667736,2495987,171749,6.44,6.49,845,11328,799,3.96,3.15,4.1,1.13,2587,REGARIMA,0,R2021C,DOL,2049-10-21
2049-10-23,LAU0001660,1517941,1462930,55011,3.62,4.03,844,5593,352,1.77,4.48,1.9,0.28,941,NONE,1,R2020B,DOL,2049-10-28
2049-10-30,LAU0001661,844795,835862,8933,1.06,1.23,867,9448,241,2.19,3.43,3.74,3.22,2959,SEAS_FILTER,0,R2022A,BLS,2049-11-04
2049-11-06,LAU0001662,1865766,1673672,192094,10.3,2.05,897,14960,794,4.22,4.93,1.56,3.2,1555,REGARIMA,0,R2025A,DOL,2049-11-11
2049-11-13,LAU0001663,84887,82061,2826,3.33,3.53,846,11081,161,1.8,4.17,4.45,3.43,3679,X13_ARIMA,0,R2019A,DOL,2049-11-18
2049-11-20,LAU0001664,4786939,4613678,173261,3.62,3.56,809,6015,195,3.67,8.18,1.26,0.24,2574,X13_ARIMA,0,R2021C,STATE_LABOR,2049-11-25
2049-11-27,LAU0001665,3510456,3397010,113446,3.23,3.0,823,11281,341,0.74,4.08,0.5,2.5,1651,X13_ARIMA,0,R2025A,BLS,2049-12-02
2049-12-04,LAU0001666,1392174,1310563,81611,5.86,4.43,858,10696,436,3.75,4.07,1.6,0.5,3743,X13_ARIMA,0,R2023B,DOL,2049-12-09
2049-12-11,LAU0001667,5659294,5339748,319546,5.65,5.15,863,13075,714,3.45,1.53,1.53,2.43,2354,X13_ARIMA,0,R2022A,BLS,2049-12-16
2049-12-18,LAU0001668,5856964,5194522,662442,11.31,3.73,831,7161,363,2.88,9.07,1.13,2.36,3149,REGARIMA,0,R2023B,BLS,2049-12-23
2049-12-25,LAU0001669,3964523,3881394,83129,2.1,4.45,901,5451,346,4.72,6.17,0.63,0.23,3984,SEAS_FILTER,0,R2022A,DOL,2049-12-30
2050-01-01,LAU0001670,2059949,1888813,171136,8.31,0.49,861,8489,108,5.38,6.77,0.69,0.57,3475,X13_ARIMA,0,R2019A,BLS,2050-01-06
2050-01-08,LAU0001671,1655608,1508148,147460,8.91,0.54,908,13843,970,3.82,8.74,1.04,2.01,2607,SEAS_FILTER,0,R2025A,DOL,2050-01-13
2050-01-15,LAU0001672,3635329,3456411,178918,4.92,1.44,867,8565,398,4.19,6.55,1.96,2.87,103,REGARIMA,0,R2020B,BLS,2050-01-20
2050-01-22,LAU0001673,2998661,2914425,84236,2.81,5.71,927,6771,494,3.53,6.64,0.83,3.4,3230,REGARIMA,0,R2022A,BLS,2050-01-27
2050-01-29,LAU0001674,1884226,1691418,192808,10.23,3.25,800,8760,659,3.25,9.04,0.67,1.78,2095,SEAS_FILTER,0,R2024A,BLS,2050-02-03
2050-02-05,LAU0001675,5565318,5441606,123712,2.22,2.58,850,13301,138,3.01,3.24,2.11,3.49,2098,X13_ARIMA,0,R2024A,STATE_LABOR,2050-02-10
2050-02-12,LAU0001676,5352393,4832810,519583,9.71,5.83,832,10611,321,5.81,5.23,1.66,1.02,1360,SEAS_FILTER,1,R2024A,BLS,2050-02-17
2050-02-19,LAU0001677,4220793,3783727,437066,10.36,5.89,827,8699,408,3.72,5.26,3.62,3.01,1291,X13_ARIMA,0,R2019A,STATE_LABOR,2050-02-24
