tech_cover_mapping_release_date,tech_cover_provider_id_fcc,tech_cover_technology_code,tech_cover_max_advertised_down_mbps,tech_cover_max_advertised_up_mbps,tech_cover_latency_category,tech_cover_data_cap_gb,tech_cover_coverage_area_hex_id,tech_cover_served_location_count,tech_cover_unserved_location_count,tech_cover_underserved_location_count,tech_cover_challenge_filed_count,tech_cover_challenge_upheld_count,tech_cover_middle_mile_presence_flag,tech_cover_backhaul_distance_km,tech_cover_last_mile_medium_code,tech_cover_spectrum_band_code,tech_cover_grant_funded_flag,tech_cover_permit_obstacle_index,tech_cover_coverage_confidence_score
2024-05-20,2973081,SATELLITE,100.0,8.4,LOW,0,HEX0000001602,1920,5330,21920,368,185,0,205.19,HYBRID,NONE,0,0.1437,33.62
2024-05-21,8100320,DSL,200.0,61.6,LOW,1000,HEX0000001603,5312,17172,10001,137,110,0,327.41,UNDERGROUND,UNLICENSED,1,0.9972,43.93
2024-05-22,6472392,CABLE,100.0,59.3,MEDIUM,5000,HEX0000001604,12669,8076,13653,251,178,0,310.25,AERIAL,SUB6,1,0.9013,45.21
2024-05-23,2960586,COPPER,300.0,249.6,LOW,2000,HEX0000001605,9274,23458,4236,123,123,1,199.26,AERIAL,MMWAVE,0,0.4941,30.13
2024-05-24,9493764,COPPER,50.0,30.8,UNKNOWN,2000,HEX0000001606,21501,1604,21256,214,86,1,153.93,UNDERGROUND,SUB6,0,0.8496,67.49
2024-05-25,2951443,CABLE,200.0,164.5,HIGH,2000,HEX0000001607,5129,9783,15256,344,148,1,63.48,AERIAL,SUB6,0,0.9527,39.47
2024-05-26,1271343,FIBER,500.0,254.3,UNKNOWN,500,HEX0000001608,5322,1286,24061,103,103,0,208.29,HYBRID,SUB6,0,0.4971,67.14
2024-05-27,2322955,CABLE,200.0,59.1,HIGH,0,HEX0000001609,11681,9310,1698,269,253,1,108.54,UNDERGROUND,NONE,0,0.0357,88.78
2024-05-28,4880092,SATELLITE,25.0,11.4,LOW,1000,HEX0000001610,24938,19595,18299,6,6,0,224.38,HYBRID,NONE,0,0.1661,23.64
2024-05-29,7192627,OTHER,50.0,22.8,HIGH,5000,HEX0000001611,10837,6173,13042,92,92,0,50.15,HYBRID,NONE,0,0.4593,51.47
2024-05-30,7095425,DSL,100.0,34.5,MEDIUM,1000,HEX0000001612,1957,10901,3215,303,264,1,4.02,HYBRID,MIDBAND,0,0.8968,77.46
2024-05-31,4578000,CABLE,1000.0,497.7,LOW,250,HEX0000001613,10531,3346,20531,122,122,1,207.36,UNDERGROUND,SUB6,0,0.4741,34.44
2024-06-01,3874830,DSL,50.0,33.3,HIGH,0,HEX0000001614,19683,20531,2932,223,223,0,306.89,UNDERGROUND,UNLICENSED,1,0.7235,16.48
2024-06-02,1687030,FIBER,500.0,211.2,LOW,250,HEX0000001615,8315,15628,20448,329,209,1,68.96,HYBRID,SUB6,0,0.1789,66.73
2024-06-03,9759405,FIBER,1000.0,243.0,LOW,0,HEX0000001616,1018,22098,9258,32,32,1,335.52,AERIAL,MIDBAND,0,0.1107,5.53
2024-06-04,2777901,OTHER,100.0,33.2,LOW,1000,HEX0000001617,11495,24208,22413,295,121,1,349.38,WIRELESS,UNLICENSED,0,0.7548,80.96
2024-06-05,1857489,CABLE,50.0,15.3,UNKNOWN,1000,HEX0000001618,24258,22889,15100,155,155,0,61.02,UNDERGROUND,UNLICENSED,1,0.1143,56.81
2024-06-06,4487989,SATELLITE,500.0,393.4,HIGH,2000,HEX0000001619,20016,21844,2083,379,151,1,295.51,WIRELESS,MIDBAND,1,0.5912,40.28
2024-06-07,8583794,FIBER,100.0,24.3,LOW,250,HEX0000001620,1718,14997,19612,310,199,1,232.86,HYBRID,MMWAVE,0,0.6961,18.45
2024-06-08,7432403,FIXED_WIRELESS,25.0,17.6,UNKNOWN,1000,HEX0000001621,13824,4267,24369,383,163,0,19.88,WIRELESS,SUB6,0,0.6879,56.82
2024-06-09,6839049,FIXED_WIRELESS,500.0,243.1,MEDIUM,2000,HEX0000001622,22654,17132,4886,9,9,0,229.51,AERIAL,NONE,0,0.3778,70.65
2024-06-10,7216701,SATELLITE,100.0,74.5,UNKNOWN,5000,HEX0000001623,6787,4343,12604,92,35,1,81.98,UNDERGROUND,SUB6,0,0.2207,15.93
2024-06-11,6840404,OTHER,100.0,8.8,MEDIUM,2000,HEX0000001624,3631,13070,15098,145,145,0,183.79,UNDERGROUND,UNLICENSED,1,0.9021,78.81
2024-06-12,2131087,OTHER,25.0,20.3,LOW,5000,HEX0000001625,8665,2793,18703,329,72,0,207.22,UNDERGROUND,UNLICENSED,0,0.5451,87.06
2024-06-13,1674067,CABLE,200.0,24.2,MEDIUM,5000,HEX0000001626,5652,13938,8417,54,54,0,53.69,AERIAL,UNLICENSED,1,0.7161,99.61
2024-06-14,1617542,FIBER,100.0,46.0,MEDIUM,5000,HEX0000001627,18367,10564,18291,84,84,0,20.58,UNDERGROUND,UNLICENSED,0,0.7838,41.8
2024-06-15,5484957,OTHER,50.0,10.4,MEDIUM,250,HEX0000001628,15638,15992,9,218,198,1,161.36,AERIAL,UNLICENSED,1,0.8701,36.69
2024-06-16,7708567,FIBER,100.0,44.7,LOW,0,HEX0000001629,13691,22625,11424,15,15,0,124.68,WIRELESS,NONE,0,0.9567,15.69
2024-06-17,6874939,CABLE,200.0,46.4,LOW,5000,HEX0000001630,10789,5379,17779,137,137,1,237.56,UNDERGROUND,SUB6,0,0.2874,47.05
2024-06-18,6101631,DSL,50.0,8.3,HIGH,5000,HEX0000001631,6007,8989,14138,310,310,0,4.81,WIRELESS,MMWAVE,0,0.0787,66.69
2024-06-19,7643837,CABLE,200.0,142.1,MEDIUM,250,HEX0000001632,15937,18693,3416,33,33,0,62.65,HYBRID,SUB6,1,0.4182,50.62
2024-06-20,1783824,FIBER,500.0,120.7,LOW,5000,HEX0000001633,19315,14558,21869,46,46,0,59.79,UNDERGROUND,SUB6,1,0.3062,17.74
2024-06-21,5225680,DSL,200.0,123.6,LOW,0,HEX0000001634,6548,18857,8157,106,106,0,346.5,AERIAL,SUB6,0,0.2241,82.06
2024-06-22,3613422,CABLE,200.0,127.2,HIGH,5000,HEX0000001635,23677,22064,304,21,21,0,278.83,UNDERGROUND,UNLICENSED,0,0.2637,7.01
2024-06-23,7655631,CABLE,100.0,72.0,LOW,5000,HEX0000001636,2146,5703,12746,327,276,0,162.74,WIRELESS,MMWAVE,0,0.6763,1.85
2024-06-24,5643614,DSL,200.0,20.2,LOW,2000,HEX0000001637,19799,19911,16441,399,271,0,156.87,HYBRID,MMWAVE,0,0.0257,33.67
2024-06-25,9146785,FIBER,1000.0,808.3,HIGH,500,HEX0000001638,546,8710,20549,189,75,0,131.44,HYBRID,MIDBAND,0,0.4272,44.24
2024-06-26,5451385,FIBER,300.0,77.7,HIGH,2000,HEX0000001639,17118,12269,4138,76,76,0,277.31,WIRELESS,MMWAVE,1,0.5643,89.45
2024-06-27,5743898,FIXED_WIRELESS,100.0,52.0,MEDIUM,2000,HEX0000001640,15050,2261,21052,318,318,0,231.8,HYBRID,NONE,1,0.863,47.94
2024-06-28,3451235,FIXED_WIRELESS,1000.0,428.5,LOW,500,HEX0000001641,14264,18248,5075,42,42,0,40.43,HYBRID,NONE,0,0.861,63.19
2024-06-29,9725214,FIBER,25.0,10.6,HIGH,500,HEX0000001642,2667,18605,1425,175,133,0,115.33,HYBRID,MIDBAND,1,0.1197,64.4
2024-06-30,4637285,FIBER,50.0,5.5,LOW,2000,HEX0000001643,8752,13565,1522,232,36,0,228.01,HYBRID,MIDBAND,1,0.0968,83.13
2024-07-01,6336095,FIBER,100.0,79.1,MEDIUM,0,HEX0000001644,360,5791,19081,83,24,1,336.78,AERIAL,NONE,0,0.4087,78.18
2024-07-02,8174376,FIBER,1000.0,107.4,MEDIUM,500,HEX0000001645,4343,5375,1100,351,4,0,171.71,UNDERGROUND,MIDBAND,1,0.5561,5.53
2024-07-03,5200690,CABLE,300.0,72.9,LOW,1000,HEX0000001646,9051,4690,13900,245,245,0,59.07,UNDERGROUND,NONE,0,0.7955,54.25
2024-07-04,1679261,FIBER,2000.0,1381.1,MEDIUM,1000,HEX0000001647,17617,24116,7357,196,137,1,22.57,HYBRID,MIDBAND,1,0.0118,96.76
2024-07-05,4402348,FIXED_WIRELESS,25.0,15.8,HIGH,1000,HEX0000001648,21490,7598,1781,184,184,1,10.79,AERIAL,UNLICENSED,1,0.5692,77.41
2024-07-06,3235816,FIXED_WIRELESS,1000.0,567.5,LOW,0,HEX0000001649,7367,18137,20883,186,110,0,342.74,WIRELESS,NONE,0,0.974,14.97
2024-07-07,9197745,CABLE,300.0,49.3,LOW,1000,HEX0000001650,14487,10338,10518,395,25,0,113.64,AERIAL,NONE,0,0.852,66.13
2024-07-08,2760397,DSL,25.0,13.0,HIGH,1000,HEX0000001651,4547,10880,21502,365,150,0,199.48,UNDERGROUND,MMWAVE,1,0.9064,36.65
2024-07-09,5563175,FIBER,200.0,125.0,MEDIUM,5000,HEX0000001652,8069,19122,15654,283,218,0,278.5,AERIAL,SUB6,0,0.5446,25.24
2024-07-10,5253536,FIXED_WIRELESS,50.0,4.5,LOW,2000,HEX0000001653,3947,8113,5189,105,82,0,318.62,HYBRID,SUB6,0,0.4989,96.84
2024-07-11,8625929,CABLE,1000.0,156.8,HIGH,0,HEX0000001654,9428,20858,16772,365,365,0,291.24,HYBRID,NONE,1,0.6802,46.65
2024-07-12,3291418,CABLE,200.0,84.7,HIGH,500,HEX0000001655,10125,13713,12797,47,47,0,114.13,HYBRID,MIDBAND,0,0.1326,21.76
2024-07-13,9609611,CABLE,200.0,56.0,LOW,0,HEX0000001656,24579,17252,8407,137,137,0,33.73,WIRELESS,UNLICENSED,1,0.285,46.95
2024-07-14,4504269,FIBER,1000.0,377.5,LOW,250,HEX0000001657,12491,10467,13099,121,121,1,159.18,AERIAL,SUB6,1,0.7425,30.61
2024-07-15,5860478,CABLE,100.0,38.2,MEDIUM,5000,HEX0000001658,21658,5643,22273,226,226,0,167.48,WIRELESS,SUB6,0,0.6878,13.37
2024-07-16,5438188,COPPER,200.0,74.2,UNKNOWN,250,HEX0000001659,1065,20986,14308,109,109,1,272.83,HYBRID,MIDBAND,1,0.6954,69.31
2024-07-17,5616705,SATELLITE,500.0,118.3,LOW,500,HEX0000001660,21305,21008,2253,118,118,1,212.7,UNDERGROUND,NONE,0,0.5452,49.55
2024-07-18,4468299,CABLE,25.0,1.9,LOW,0,HEX0000001661,16305,13139,4987,67,67,0,343.47,UNDERGROUND,MIDBAND,1,0.4129,69.08
2024-07-19,5006665,FIXED_WIRELESS,500.0,92.5,MEDIUM,250,HEX0000001662,14401,17320,1600,283,278,0,232.82,UNDERGROUND,NONE,0,0.5707,53.24
2024-07-20,8514418,FIBER,300.0,30.2,LOW,5000,HEX0000001663,16217,16208,5894,277,40,0,26.24,HYBRID,UNLICENSED,0,0.6416,13.38
2024-07-21,1610935,DSL,25.0,13.4,LOW,1000,HEX0000001664,18760,17111,22245,179,169,1,209.77,WIRELESS,MIDBAND,0,0.8326,80.57
2024-07-22,2723623,DSL,200.0,30.4,UNKNOWN,2000,HEX0000001665,4123,11848,24457,203,195,1,137.98,WIRELESS,SUB6,0,0.9979,10.13
2024-07-23,9063847,DSL,50.0,40.7,LOW,2000,HEX0000001666,13862,6570,20054,307,307,0,86.54,AERIAL,SUB6,1,0.1885,6.62
2024-07-24,7312902,SATELLITE,200.0,54.3,LOW,2000,HEX0000001667,5645,2143,2230,60,60,0,324.61,HYBRID,NONE,0,0.0782,33.68
2024-07-25,8629580,FIXED_WIRELESS,100.0,73.1,LOW,0,HEX0000001668,23529,1165,12477,367,8,0,112.58,HYBRID,MIDBAND,1,0.5426,68.3
2024-07-26,3296532,FIXED_WIRELESS,500.0,120.1,MEDIUM,1000,HEX0000001669,11668,15721,16119,230,43,0,262.1,AERIAL,SUB6,0,0.0266,91.88
2024-07-27,7938872,FIXED_WIRELESS,200.0,110.6,MEDIUM,2000,HEX0000001670,7065,2547,18378,326,199,0,129.4,HYBRID,SUB6,0,0.5733,83.51
2024-07-28,1608337,FIBER,50.0,35.6,HIGH,2000,HEX0000001671,14002,16699,5694,246,109,0,166.32,WIRELESS,MIDBAND,0,0.2975,4.18
2024-07-29,9432804,DSL,50.0,14.9,LOW,2000,HEX0000001672,21836,12948,9695,70,70,0,120.45,AERIAL,NONE,1,0.4426,69.56
2024-07-30,4436978,FIBER,25.0,14.5,LOW,1000,HEX0000001673,8952,4759,2678,26,0,1,261.34,UNDERGROUND,SUB6,0,0.0903,49.61
2024-07-31,6494831,FIXED_WIRELESS,200.0,85.9,LOW,500,HEX0000001674,21999,1320,2263,104,86,0,271.4,HYBRID,SUB6,0,0.4858,90.32
2024-08-01,5495302,SATELLITE,500.0,119.7,MEDIUM,500,HEX0000001675,14309,21920,21024,116,69,0,113.36,AERIAL,UNLICENSED,1,0.8047,59.8
2024-08-02,3124928,DSL,1000.0,433.7,MEDIUM,1000,HEX0000001676,14504,21089,3526,208,161,0,319.31,HYBRID,NONE,1,0.0182,36.87
2024-08-03,6538909,SATELLITE,50.0,31.9,LOW,1000,HEX0000001677,16167,14571,10107,123,123,0,265.33,AERIAL,NONE,0,0.5183,15.25
2024-08-04,9212432,FIBER,50.0,36.9,LOW,500,HEX0000001678,7852,20586,20722,331,113,0,137.0,UNDERGROUND,SUB6,0,0.9422,87.46
2024-08-05,9067838,CABLE,200.0,21.0,LOW,1000,HEX0000001679,18783,7221,7071,291,79,0,101.52,HYBRID,SUB6,0,0.5491,61.43
2024-08-06,7046536,CABLE,100.0,59.9,LOW,1000,HEX0000001680,21832,5086,1259,330,126,0,145.3,UNDERGROUND,UNLICENSED,1,0.396,89.05
2024-08-07,5164722,CABLE,50.0,31.0,HIGH,250,HEX0000001681,13861,10015,20431,221,221,0,211.79,HYBRID,NONE,0,0.6183,89.09
2024-08-08,5483484,CABLE,1000.0,174.3,LOW,1000,HEX0000001682,23364,2592,10983,9,9,0,70.1,HYBRID,MIDBAND,0,0.9095,86.04
2024-08-09,1899989,FIBER,300.0,152.4,LOW,5000,HEX0000001683,20528,5514,21525,382,147,0,9.29,WIRELESS,NONE,1,0.0979,1.45
2024-08-10,1047441,SATELLITE,1000.0,352.2,LOW,1000,HEX0000001684,21274,4623,12305,212,181,0,77.06,HYBRID,MIDBAND,1,0.0696,25.13
2024-08-11,4768384,CABLE,50.0,40.1,UNKNOWN,5000,HEX0000001685,16381,12679,8987,263,177,1,342.31,UNDERGROUND,NONE,0,0.7291,76.9
2024-08-12,7063208,CABLE,50.0,9.8,MEDIUM,1000,HEX0000001686,1423,15204,14840,250,56,1,287.55,UNDERGROUND,NONE,0,0.8776,90.89
2024-08-13,5029213,FIBER,200.0,120.9,UNKNOWN,2000,HEX0000001687,13453,15685,20813,132,132,1,104.18,HYBRID,NONE,1,0.4698,69.6
2024-08-14,2575192,CABLE,200.0,130.1,MEDIUM,1000,HEX0000001688,15607,471,8002,202,202,0,72.68,WIRELESS,UNLICENSED,0,0.6346,85.54
2024-08-15,8072720,CABLE,1000.0,322.3,MEDIUM,2000,HEX0000001689,14609,7606,7764,51,51,1,28.08,UNDERGROUND,NONE,1,0.536,87.61
2024-08-16,9481630,CABLE,200.0,105.1,LOW,5000,HEX0000001690,2707,10926,18010,0,0,0,295.06,HYBRID,NONE,1,0.3299,82.04
2024-08-17,3396926,COPPER,25.0,9.1,LOW,250,HEX0000001691,14243,14790,1308,389,77,0,153.03,AERIAL,SUB6,0,0.6316,86.04
2024-08-18,6915651,DSL,500.0,100.6,LOW,0,HEX0000001692,6307,14652,14037,92,62,1,42.46,UNDERGROUND,SUB6,0,0.9105,55.72
2024-08-19,4755926,FIXED_WIRELESS,50.0,10.3,MEDIUM,2000,HEX0000001693,23680,21955,3204,36,36,0,270.74,AERIAL,NONE,1,0.7284,79.12
2024-08-20,9085776,SATELLITE,200.0,137.5,MEDIUM,2000,HEX0000001694,14015,8725,17123,298,33,1,243.84,AERIAL,MIDBAND,0,0.2245,93.74
2024-08-21,5392734,FIXED_WIRELESS,300.0,19.8,LOW,5000,HEX0000001695,19162,10026,19865,90,90,0,4.47,HYBRID,SUB6,1,0.1886,71.47
2024-08-22,6549942,CABLE,100.0,10.0,LOW,250,HEX0000001696,5193,13445,6554,307,150,1,114.58,UNDERGROUND,SUB6,1,0.3815,24.94
2024-08-23,4612564,CABLE,100.0,30.4,MEDIUM,500,HEX0000001697,2187,3363,21456,198,198,1,97.83,AERIAL,NONE,0,0.363,77.95
2024-08-24,6415247,SATELLITE,100.0,78.2,LOW,1000,HEX0000001698,19418,9801,14356,345,247,0,246.01,HYBRID,UNLICENSED,1,0.0742,86.04
2024-08-25,9253491,DSL,300.0,172.1,HIGH,0,HEX0000001699,17660,21452,23030,227,154,1,185.8,AERIAL,NONE,0,0.2483,57.9
2024-08-26,8574568,CABLE,1000.0,355.1,LOW,0,HEX0000001700,15002,6268,16378,233,22,0,20.57,UNDERGROUND,UNLICENSED,1,0.0509,50.82
2024-08-27,1216578,CABLE,100.0,47.3,LOW,500,HEX0000001701,11505,8876,19437,394,236,0,22.71,AERIAL,MIDBAND,0,0.7939,48.5
2024-08-28,3759743,CABLE,100.0,8.9,HIGH,250,HEX0000001702,2592,15472,23579,33,33,1,200.58,AERIAL,NONE,1,0.9438,17.28
2024-08-29,3058854,CABLE,200.0,30.2,HIGH,0,HEX0000001703,887,6714,23421,210,210,1,74.62,UNDERGROUND,NONE,1,0.093,41.22
2024-08-30,5743750,FIBER,100.0,11.6,MEDIUM,5000,HEX0000001704,22906,2229,16118,332,282,1,216.41,AERIAL,NONE,0,0.3091,68.84
2024-08-31,6030035,CABLE,50.0,6.3,HIGH,1000,HEX0000001705,24555,16996,13142,244,244,0,165.08,WIRELESS,UNLICENSED,0,0.1835,62.31
2024-09-01,9954738,DSL,25.0,4.4,LOW,0,HEX0000001706,17007,7746,23982,42,42,1,172.05,AERIAL,SUB6,1,0.7404,92.11
2024-09-02,9559484,CABLE,100.0,29.3,LOW,2000,HEX0000001707,17187,819,15492,202,202,0,98.23,HYBRID,SUB6,0,0.5124,17.08
2024-09-03,7958578,DSL,500.0,297.7,LOW,0,HEX0000001708,10861,1322,14403,10,10,1,255.92,UNDERGROUND,MIDBAND,1,0.5099,16.31
2024-09-04,7006063,CABLE,1000.0,528.4,HIGH,1000,HEX0000001709,1347,12753,14017,302,52,0,333.23,AERIAL,MIDBAND,0,0.5416,34.06
2024-09-05,9138448,OTHER,1000.0,510.5,LOW,250,HEX0000001710,9699,4010,13775,142,100,0,280.85,UNDERGROUND,NONE,1,0.0981,75.35
2024-09-06,1934477,COPPER,50.0,36.9,LOW,1000,HEX0000001711,16598,10820,19417,315,315,0,191.29,AERIAL,MMWAVE,1,0.1261,51.54
2024-09-07,6219132,FIXED_WIRELESS,50.0,17.0,MEDIUM,250,HEX0000001712,13829,15927,8758,386,52,0,204.82,WIRELESS,MMWAVE,0,0.9675,19.7
2024-09-08,6062696,SATELLITE,1000.0,456.7,LOW,1000,HEX0000001713,23295,8455,5183,226,196,1,0.17,HYBRID,NONE,0,0.6907,63.9
2024-09-09,5432093,CABLE,1000.0,146.6,MEDIUM,0,HEX0000001714,6243,18052,6651,301,87,1,91.78,HYBRID,MMWAVE,1,0.2146,18.67
2024-09-10,8434215,COPPER,100.0,47.4,LOW,0,HEX0000001715,9620,7323,1371,38,38,1,164.4,UNDERGROUND,MIDBAND,0,0.4239,95.46
2024-09-11,5950566,FIXED_WIRELESS,200.0,36.0,LOW,500,HEX0000001716,16877,17995,10240,340,175,1,189.17,AERIAL,MIDBAND,0,0.0598,72.93
2024-09-12,3463889,FIXED_WIRELESS,300.0,213.3,HIGH,500,HEX0000001717,1990,607,24839,370,26,0,308.73,AERIAL,SUB6,1,0.6008,19.6
2024-09-13,9541679,FIXED_WIRELESS,200.0,29.7,LOW,500,HEX0000001718,18538,15188,16891,267,267,0,54.18,AERIAL,NONE,1,0.8563,98.73
2024-09-14,2066355,FIBER,100.0,74.6,LOW,0,HEX0000001719,21256,5871,12499,363,36,0,172.87,UNDERGROUND,SUB6,1,0.6648,66.5
2024-09-15,4400357,FIBER,50.0,28.4,HIGH,500,HEX0000001720,3494,24132,18190,373,212,0,49.59,UNDERGROUND,MIDBAND,0,0.7464,91.67
2024-09-16,2128256,FIBER,1000.0,304.0,UNKNOWN,2000,HEX0000001721,16055,1159,15993,344,203,1,32.4,UNDERGROUND,SUB6,0,0.3917,63.78
2024-09-17,9997712,SATELLITE,50.0,37.3,LOW,2000,HEX0000001722,10737,24614,5026,41,41,0,300.84,WIRELESS,NONE,0,0.4971,50.81
2024-09-18,8113638,FIXED_WIRELESS,100.0,11.5,MEDIUM,2000,HEX0000001723,2604,1141,5382,216,216,1,270.51,AERIAL,SUB6,1,0.6163,57.74
2024-09-19,4037971,CABLE,100.0,58.1,UNKNOWN,2000,HEX0000001724,15541,9701,19924,132,132,1,68.73,AERIAL,NONE,0,0.0765,29.3
2024-09-20,7459268,FIXED_WIRELESS,25.0,19.5,LOW,2000,HEX0000001725,2629,7359,3517,39,39,1,201.97,HYBRID,MIDBAND,0,0.9208,27.79
2024-09-21,3567025,CABLE,50.0,11.8,LOW,250,HEX0000001726,18438,17458,11188,128,128,0,118.02,AERIAL,SUB6,1,0.7388,93.87
2024-09-22,2986380,FIXED_WIRELESS,1000.0,451.0,MEDIUM,5000,HEX0000001727,22263,19492,12745,291,98,1,115.42,WIRELESS,UNLICENSED,1,0.9299,54.85
2024-09-23,3593377,FIBER,300.0,138.0,HIGH,2000,HEX0000001728,9578,22471,14328,344,265,0,198.18,WIRELESS,SUB6,0,0.7103,18.58
2024-09-24,3125864,CABLE,25.0,8.2,LOW,1000,HEX0000001729,8885,17259,14341,166,166,1,152.69,UNDERGROUND,MIDBAND,1,0.5247,62.75
2024-09-25,6641734,CABLE,300.0,15.8,LOW,500,HEX0000001730,5861,13906,6091,319,61,0,70.3,UNDERGROUND,NONE,0,0.2292,27.75
2024-09-26,7142172,OTHER,300.0,213.1,MEDIUM,500,HEX0000001731,2917,10733,9986,134,21,1,31.74,WIRELESS,MIDBAND,0,0.9014,32.69
2024-09-27,8636309,FIXED_WIRELESS,100.0,20.2,LOW,2000,HEX0000001732,9969,15846,13731,29,29,0,255.4,UNDERGROUND,SUB6,0,0.5939,86.76
2024-09-28,3353952,FIXED_WIRELESS,25.0,4.0,LOW,5000,HEX0000001733,22407,6775,7040,310,34,1,344.0,UNDERGROUND,MMWAVE,1,0.9206,81.02
2024-09-29,1496744,FIXED_WIRELESS,100.0,73.8,MEDIUM,250,HEX0000001734,19714,24302,9072,141,99,1,192.6,AERIAL,MMWAVE,0,0.215,88.99
2024-09-30,7595680,FIBER,200.0,98.4,UNKNOWN,2000,HEX0000001735,10675,15562,24042,80,80,1,115.62,UNDERGROUND,NONE,0,0.9381,42.18
2024-10-01,1165124,FIBER,1000.0,758.7,LOW,5000,HEX0000001736,6658,3306,17847,148,148,0,335.77,UNDERGROUND,UNLICENSED,1,0.34,44.4
2024-10-02,4230742,FIBER,100.0,25.2,HIGH,2000,HEX0000001737,5934,1060,12362,113,40,0,201.44,HYBRID,NONE,0,0.8058,97.21
2024-10-03,5667623,DSL,100.0,65.3,LOW,1000,HEX0000001738,15424,18280,7547,138,138,0,76.06,AERIAL,NONE,1,0.2644,15.89
2024-10-04,8755990,FIBER,100.0,24.6,MEDIUM,2000,HEX0000001739,8084,23139,8479,174,174,0,306.38,AERIAL,SUB6,0,0.0095,54.26
2024-10-05,6301282,OTHER,500.0,231.3,MEDIUM,250,HEX0000001740,12989,5384,5360,211,160,0,259.57,AERIAL,SUB6,0,0.9148,90.48
2024-10-06,4199447,CABLE,500.0,166.0,MEDIUM,0,HEX0000001741,17308,8325,8216,267,220,1,207.46,AERIAL,NONE,0,0.7225,71.48
2024-10-07,3316544,SATELLITE,1000.0,408.9,UNKNOWN,0,HEX0000001742,3467,7366,1811,262,262,0,178.12,HYBRID,MMWAVE,0,0.3471,76.35
2024-10-08,7072045,FIXED_WIRELESS,1000.0,710.6,LOW,1000,HEX0000001743,22219,7517,23675,318,314,0,119.24,HYBRID,MIDBAND,0,0.6537,45.27
2024-10-09,6270791,FIXED_WIRELESS,200.0,103.5,LOW,0,HEX0000001744,17643,16962,6618,290,114,0,144.68,HYBRID,MIDBAND,0,0.1878,66.44
2024-10-10,6458992,FIBER,1000.0,459.9,MEDIUM,1000,HEX0000001745,9366,1152,4255,134,134,0,289.88,AERIAL,MIDBAND,1,0.5809,66.99
2024-10-11,3929280,DSL,100.0,58.4,LOW,5000,HEX0000001746,7583,24863,5459,223,185,1,343.82,AERIAL,NONE,0,0.448,31.22
2024-10-12,1181578,FIXED_WIRELESS,200.0,142.0,HIGH,500,HEX0000001747,13203,5216,11744,208,208,1,228.03,UNDERGROUND,NONE,0,0.5097,94.62
2024-10-13,3335139,FIXED_WIRELESS,200.0,39.6,LOW,250,HEX0000001748,2066,593,5043,301,301,1,25.17,AERIAL,SUB6,0,0.7481,73.19
2024-10-14,2582403,SATELLITE,500.0,96.4,LOW,2000,HEX0000001749,11275,20630,1430,282,165,1,94.52,AERIAL,SUB6,1,0.0951,22.71
2024-10-15,1510316,CABLE,200.0,75.7,MEDIUM,250,HEX0000001750,24835,21509,14144,36,36,1,108.06,HYBRID,UNLICENSED,0,0.7607,0.86
2024-10-16,6045820,OTHER,50.0,31.8,HIGH,1000,HEX0000001751,24053,20257,2729,299,219,1,326.18,AERIAL,NONE,1,0.5668,81.08
2024-10-17,5457985,FIBER,100.0,67.3,MEDIUM,250,HEX0000001752,10803,1523,20087,91,91,1,187.06,AERIAL,NONE,0,0.9056,64.51
2024-10-18,7685955,SATELLITE,25.0,13.9,LOW,1000,HEX0000001753,8995,20476,12434,133,133,1,277.94,AERIAL,UNLICENSED,1,0.0029,80.23
2024-10-19,7675936,CABLE,1000.0,333.9,MEDIUM,0,HEX0000001754,14203,15044,10612,152,152,1,311.22,WIRELESS,SUB6,1,0.9269,83.09
2024-10-20,5563035,SATELLITE,1000.0,721.1,UNKNOWN,1000,HEX0000001755,16631,6298,4169,215,215,0,56.72,HYBRID,MMWAVE,0,0.192,4.18
2024-10-21,3806841,SATELLITE,100.0,77.9,LOW,5000,HEX0000001756,24095,6922,14689,378,119,0,163.07,AERIAL,NONE,1,0.2618,64.33
2024-10-22,9361490,CABLE,300.0,198.6,HIGH,250,HEX0000001757,6653,18510,14834,91,91,1,228.58,HYBRID,SUB6,1,0.0913,72.3
2024-10-23,5712508,CABLE,200.0,91.2,HIGH,1000,HEX0000001758,3459,11228,22842,32,32,0,140.92,AERIAL,SUB6,0,0.8958,68.17
2024-10-24,8307485,DSL,100.0,40.8,HIGH,2000,HEX0000001759,17356,24111,6517,341,341,1,200.07,HYBRID,UNLICENSED,0,0.3776,93.83
2024-10-25,8729672,CABLE,200.0,110.2,LOW,0,HEX0000001760,17520,21215,16362,352,245,0,52.54,AERIAL,MIDBAND,0,0.9311,23.67
2024-10-26,4428139,OTHER,25.0,5.8,LOW,0,HEX0000001761,23258,12081,8498,97,97,1,341.94,AERIAL,SUB6,1,0.7453,60.81
2024-10-27,9027074,FIXED_WIRELESS,100.0,34.1,MEDIUM,2000,HEX0000001762,13378,6011,20419,88,88,0,103.86,AERIAL,MIDBAND,0,0.2433,86.34
2024-10-28,7381958,CABLE,100.0,24.5,UNKNOWN,0,HEX0000001763,6172,16378,1884,267,121,1,241.57,AERIAL,UNLICENSED,1,0.8727,3.11
2024-10-29,6045913,OTHER,500.0,167.8,MEDIUM,2000,HEX0000001764,24391,9593,9146,170,153,0,270.62,UNDERGROUND,MIDBAND,0,0.1026,53.27
