health_infect_report_date,health_infect_pathogen_code,health_infect_case_definition_version,health_infect_case_count_confirmed,health_infect_case_count_probable,health_infect_test_positivity_rate_pct,health_infect_hospital_admission_count,health_infect_icu_admission_count,health_infect_death_count,health_infect_vaccination_coverage_pct,health_infect_variant_lineage,health_infect_outbreak_cluster_id,health_infect_exposure_setting_type,health_infect_contact_tracing_success_rate,health_infect_reporting_delay_days,health_infect_wastewater_signal_level,health_infect_syndromic_indicator_level,health_infect_antimicrobial_resistance_flag,health_infect_public_health_action_level,health_infect_data_refresh_timestamp
2023-04-07,SARS2,v2,121,35,5.16,16,6,3,94.46,LINEAGE_B,CL0001558,UNKNOWN,73.97,7,0.5142,0.2618,1,NONE,2025-01-01T00:25:57
2023-04-08,INFLU_B,v2,121,34,33.9,23,5,0,14.39,LINEAGE_B,CL0001559,WORKPLACE,83.15,1,0.3445,0.7579,0,INVESTIGATE,2025-01-01T00:25:58
2023-04-09,MRSA,v1,133,30,10.7,18,3,0,85.2,LINEAGE_C,CL0001560,WORKPLACE,55.52,8,0.0624,0.5525,0,MONITOR,2025-01-01T00:25:59
2023-04-10,MRSA,v5,115,43,27.86,16,1,4,55.89,LINEAGE_A,CL0001561,CONGREGATE,31.78,15,0.3058,0.7061,0,MONITOR,2025-01-01T00:26:00
2023-04-11,MEASLES,v4,126,33,10.73,17,4,2,41.75,NONE,CL0001562,CONGREGATE,44.16,16,0.9169,0.661,1,NONE,2025-01-01T00:26:01
2023-04-12,MEASLES,v4,119,42,29.9,13,3,2,35.77,LINEAGE_C,CL0001563,UNKNOWN,92.22,13,0.4561,0.7741,0,EMERGENCY,2025-01-01T00:26:02
2023-04-13,SALMONELLA,v3,130,41,21.58,18,7,2,23.65,LINEAGE_A,CL0001564,SCHOOL,44.89,7,0.7907,0.7328,0,ALERT,2025-01-01T00:26:03
2023-04-14,INFLU_B,v2,135,39,8.67,17,4,2,35.58,NONE,CL0001565,HEALTHCARE,48.92,5,0.1827,0.0783,0,NONE,2025-01-01T00:26:04
2023-04-15,INFLU_A,v3,106,33,6.78,11,6,1,15.18,LINEAGE_D,CL0001566,CONGREGATE,35.52,12,0.3855,0.6051,0,INVESTIGATE,2025-01-01T00:26:05
2023-04-16,TB,v2,126,28,5.97,19,1,1,39.13,LINEAGE_A,CL0001567,SCHOOL,25.05,13,0.8521,0.6279,0,INVESTIGATE,2025-01-01T00:26:06
2023-04-17,NORO,v3,133,37,5.92,21,2,3,40.46,LINEAGE_C,CL0001568,SCHOOL,44.31,12,0.3479,0.7217,0,NONE,2025-01-01T00:26:07
2023-04-18,MEASLES,v2,142,30,21.25,11,2,0,96.71,LINEAGE_A,CL0001569,COMMUNITY,66.53,4,0.1433,0.3916,0,MONITOR,2025-01-01T00:26:08
2023-04-19,INFLU_A,v5,128,40,4.37,24,5,3,9.41,NONE,CL0001570,CONGREGATE,79.2,5,0.9232,0.779,0,INVESTIGATE,2025-01-01T00:26:09
2023-04-20,WNV,v5,114,37,7.92,17,4,1,90.23,NONE,CL0001571,COMMUNITY,14.56,19,0.8828,0.8643,0,ALERT,2025-01-01T00:26:10
2023-04-21,MEASLES,v1,146,36,14.13,16,11,1,13.29,LINEAGE_A,CL0001572,COMMUNITY,36.75,6,0.3026,0.1965,0,NONE,2025-01-01T00:26:11
2023-04-22,NORO,v4,127,41,7.28,16,8,3,38.73,LINEAGE_C,CL0001573,UNKNOWN,30.01,5,0.3409,0.4855,0,INVESTIGATE,2025-01-01T00:26:12
2023-04-23,INFLU_B,v3,126,34,0.89,19,2,3,73.28,LINEAGE_B,CL0001574,WORKPLACE,84.79,17,0.0763,0.0841,0,MONITOR,2025-01-01T00:26:13
2023-04-24,MEASLES,v2,129,39,7.31,14,6,2,12.33,LINEAGE_B,CL0001575,HOUSEHOLD,86.61,18,0.7027,0.6861,0,NONE,2025-01-01T00:26:14
2023-04-25,MEASLES,v5,129,41,34.27,19,2,2,86.48,LINEAGE_A,CL0001576,SCHOOL,59.1,3,0.8745,0.243,1,EMERGENCY,2025-01-01T00:26:15
2023-04-26,SALMONELLA,v3,100,32,8.34,11,4,1,5.79,LINEAGE_D,CL0001577,TRAVEL,26.26,15,0.3838,0.2187,0,NONE,2025-01-01T00:26:16
2023-04-27,RSV,v3,109,25,6.29,17,5,2,82.46,LINEAGE_D,CL0001578,SCHOOL,18.67,9,0.361,0.8909,0,MONITOR,2025-01-01T00:26:17
2023-04-28,INFLU_A,v4,127,31,20.49,9,3,1,92.63,LINEAGE_D,CL0001579,HOUSEHOLD,75.97,0,0.5731,0.7166,0,NONE,2025-01-01T00:26:18
2023-04-29,SALMONELLA,v3,104,40,26.59,17,8,0,16.78,LINEAGE_B,CL0001580,WORKPLACE,26.69,3,0.2211,0.1254,0,NONE,2025-01-01T00:26:19
2023-04-30,SARS2,v5,138,27,4.72,16,2,1,7.62,NONE,CL0001581,WORKPLACE,79.99,12,0.8359,0.4512,0,INVESTIGATE,2025-01-01T00:26:20
2023-05-01,SARS2,v4,118,34,22.06,18,5,1,82.09,LINEAGE_C,CL0001582,COMMUNITY,84.87,7,0.098,0.1829,0,NONE,2025-01-01T00:26:21
2023-05-02,INFLU_A,v3,120,32,17.05,16,5,1,95.54,LINEAGE_A,CL0001583,HOUSEHOLD,21.94,14,0.2389,0.3233,0,NONE,2025-01-01T00:26:22
2023-05-03,TB,v5,126,31,9.97,24,5,0,33.47,NONE,CL0001584,UNKNOWN,92.92,6,0.6564,0.1692,0,NONE,2025-01-01T00:26:23
2023-05-04,SARS2,v5,139,38,7.22,14,2,3,93.73,LINEAGE_B,CL0001585,SCHOOL,30.71,16,0.7735,0.1758,0,NONE,2025-01-01T00:26:24
2023-05-05,NORO,v5,117,36,4.35,14,1,2,17.2,NONE,CL0001586,HOUSEHOLD,36.59,21,0.4943,0.0043,0,MONITOR,2025-01-01T00:26:25
2023-05-06,MEASLES,v3,119,35,34.84,20,2,0,52.77,LINEAGE_D,CL0001587,UNKNOWN,63.79,17,0.758,0.1522,0,INVESTIGATE,2025-01-01T00:26:26
2023-05-07,INFLU_A,v5,113,49,25.19,19,1,0,50.71,NONE,CL0001588,SCHOOL,81.51,2,0.8752,0.7771,0,NONE,2025-01-01T00:26:27
2023-05-08,SALMONELLA,v4,122,46,9.43,17,7,0,0.06,LINEAGE_B,CL0001589,CONGREGATE,18.5,3,0.9494,0.9462,0,NONE,2025-01-01T00:26:28
2023-05-09,TB,v5,121,35,22.89,21,4,2,33.74,LINEAGE_B,CL0001590,HEALTHCARE,43.09,0,0.3356,0.3646,1,NONE,2025-01-01T00:26:29
2023-05-10,NORO,v4,118,44,27.21,15,3,2,90.71,LINEAGE_A,CL0001591,COMMUNITY,86.86,7,0.9776,0.6202,0,NONE,2025-01-01T00:26:30
2023-05-11,SARS2,v3,120,36,28.71,10,2,3,1.75,NONE,CL0001592,COMMUNITY,13.32,8,0.028,0.8076,1,NONE,2025-01-01T00:26:31
2023-05-12,MEASLES,v2,121,37,17.72,14,3,2,48.87,NONE,CL0001593,SCHOOL,61.57,16,0.0192,0.5273,0,INVESTIGATE,2025-01-01T00:26:32
2023-05-13,INFLU_B,v5,114,26,15.26,15,5,3,57.53,LINEAGE_B,CL0001594,UNKNOWN,33.58,10,0.1367,0.8617,0,MONITOR,2025-01-01T00:26:33
2023-05-14,NORO,v5,137,27,13.23,20,4,2,20.7,LINEAGE_C,CL0001595,TRAVEL,94.99,4,0.8283,0.9188,0,NONE,2025-01-01T00:26:34
2023-05-15,WNV,v5,124,30,29.77,16,3,3,96.87,LINEAGE_A,CL0001596,HEALTHCARE,51.55,0,0.6823,0.5389,1,MONITOR,2025-01-01T00:26:35
2023-05-16,SARS2,v1,108,32,31.37,15,5,0,87.16,NONE,CL0001597,TRAVEL,88.15,1,0.3278,0.6888,0,NONE,2025-01-01T00:26:36
2023-05-17,SALMONELLA,v4,150,36,30.23,22,4,2,27.57,LINEAGE_A,CL0001598,COMMUNITY,97.06,7,0.6269,0.4663,0,EMERGENCY,2025-01-01T00:26:37
2023-05-18,RSV,v3,135,38,33.91,21,4,1,80.69,LINEAGE_A,CL0001599,TRAVEL,82.06,6,0.5092,0.7142,0,EMERGENCY,2025-01-01T00:26:38
2023-05-19,INFLU_A,v1,127,43,14.42,20,5,3,48.68,LINEAGE_B,CL0001600,HOUSEHOLD,55.69,15,0.4191,0.6555,0,ALERT,2025-01-01T00:26:39
2023-05-20,INFLU_B,v2,101,41,29.75,23,1,2,12.5,NONE,CL0001601,CONGREGATE,82.85,1,0.7636,0.0369,0,MONITOR,2025-01-01T00:26:40
2023-05-21,INFLU_B,v4,123,45,20.86,15,3,2,7.91,LINEAGE_A,CL0001602,UNKNOWN,61.94,19,0.5318,0.5204,0,MONITOR,2025-01-01T00:26:41
2023-05-22,SALMONELLA,v1,126,41,4.04,13,4,4,70.03,LINEAGE_D,CL0001603,CONGREGATE,73.15,17,0.9954,0.4503,0,ALERT,2025-01-01T00:26:42
2023-05-23,NORO,v5,124,38,29.19,18,2,2,9.26,NONE,CL0001604,COMMUNITY,93.74,15,0.6343,0.6692,0,MONITOR,2025-01-01T00:26:43
2023-05-24,MRSA,v1,124,36,12.54,17,5,6,42.94,LINEAGE_A,CL0001605,TRAVEL,51.8,1,0.0156,0.8603,0,MONITOR,2025-01-01T00:26:44
2023-05-25,TB,v3,115,35,10.19,21,2,2,58.96,LINEAGE_B,CL0001606,HEALTHCARE,89.66,11,0.7324,0.2862,0,INVESTIGATE,2025-01-01T00:26:45
2023-05-26,INFLU_A,v3,107,45,17.86,19,4,2,38.35,LINEAGE_A,CL0001607,HEALTHCARE,46.44,14,0.4653,0.9421,0,NONE,2025-01-01T00:26:46
2023-05-27,SARS2,v3,127,37,3.66,17,5,2,31.6,LINEAGE_D,CL0001608,COMMUNITY,38.53,13,0.1801,0.1382,0,NONE,2025-01-01T00:26:47
2023-05-28,SALMONELLA,v5,129,40,29.44,17,3,5,37.35,LINEAGE_D,CL0001609,HEALTHCARE,33.62,21,0.8667,0.6344,0,INVESTIGATE,2025-01-01T00:26:48
2023-05-29,TB,v5,117,39,14.4,21,2,1,75.94,LINEAGE_D,CL0001610,SCHOOL,29.77,3,0.6039,0.2169,0,INVESTIGATE,2025-01-01T00:26:49
2023-05-30,MRSA,v2,111,30,20.2,20,6,5,37.41,LINEAGE_C,CL0001611,UNKNOWN,55.44,4,0.3858,0.2834,0,MONITOR,2025-01-01T00:26:50
2023-05-31,INFLU_B,v5,114,34,10.62,20,2,3,87.68,NONE,CL0001612,CONGREGATE,80.23,9,0.1472,0.7025,0,MONITOR,2025-01-01T00:26:51
2023-06-01,MRSA,v3,128,35,24.09,20,4,3,47.11,LINEAGE_B,CL0001613,SCHOOL,21.82,21,0.3252,0.4284,0,EMERGENCY,2025-01-01T00:26:52
2023-06-02,NORO,v3,116,36,24.86,20,3,2,37.21,LINEAGE_A,CL0001614,HEALTHCARE,54.07,9,0.2923,0.8176,0,MONITOR,2025-01-01T00:26:53
2023-06-03,NORO,v4,139,29,32.04,23,1,2,37.26,NONE,CL0001615,HEALTHCARE,19.25,5,0.4838,0.94,0,NONE,2025-01-01T00:26:54
2023-06-04,TB,v4,109,37,3.21,22,4,4,42.41,LINEAGE_A,CL0001616,TRAVEL,11.07,3,0.5542,0.3223,0,MONITOR,2025-01-01T00:26:55
2023-06-05,SARS2,v3,123,32,5.97,16,2,1,79.44,LINEAGE_B,CL0001617,HOUSEHOLD,44.75,20,0.4677,0.5102,1,ALERT,2025-01-01T00:26:56
2023-06-06,NORO,v2,123,35,2.52,21,1,2,43.38,NONE,CL0001618,SCHOOL,82.79,16,0.8719,0.8607,0,MONITOR,2025-01-01T00:26:57
2023-06-07,INFLU_B,v2,138,33,32.7,20,5,0,48.89,NONE,CL0001619,UNKNOWN,47.31,6,0.4239,0.4861,0,NONE,2025-01-01T00:26:58
2023-06-08,MEASLES,v3,115,25,2.02,23,5,2,32.95,NONE,CL0001620,SCHOOL,53.73,0,0.8488,0.329,0,NONE,2025-01-01T00:26:59
2023-06-09,INFLU_A,v5,127,40,31.16,21,4,1,88.83,LINEAGE_B,CL0001621,UNKNOWN,80.72,15,0.041,0.3352,0,MONITOR,2025-01-01T00:27:00
2023-06-10,WNV,v1,124,32,5.28,14,4,0,22.93,LINEAGE_D,CL0001622,HEALTHCARE,94.68,13,0.7148,0.5678,1,MONITOR,2025-01-01T00:27:01
2023-06-11,TB,v5,115,45,34.7,20,6,0,2.08,LINEAGE_C,CL0001623,HEALTHCARE,78.74,21,0.4882,0.5334,0,NONE,2025-01-01T00:27:02
2023-06-12,TB,v4,120,56,9.87,17,4,0,71.89,NONE,CL0001624,HEALTHCARE,97.84,5,0.3756,0.8633,0,INVESTIGATE,2025-01-01T00:27:03
2023-06-13,NORO,v3,126,28,4.57,15,2,3,24.37,LINEAGE_B,CL0001625,CONGREGATE,25.65,5,0.5299,0.3487,0,EMERGENCY,2025-01-01T00:27:04
2023-06-14,INFLU_A,v1,116,35,9.14,23,2,4,19.35,NONE,CL0001626,SCHOOL,39.53,21,0.535,0.0035,0,ALERT,2025-01-01T00:27:05
2023-06-15,WNV,v1,122,33,24.12,16,5,0,33.62,LINEAGE_B,CL0001627,COMMUNITY,65.48,18,0.6562,0.7607,0,INVESTIGATE,2025-01-01T00:27:06
2023-06-16,NORO,v3,112,29,7.41,11,3,1,0.32,LINEAGE_C,CL0001628,SCHOOL,70.28,17,0.371,0.641,0,NONE,2025-01-01T00:27:07
2023-06-17,RSV,v2,129,34,29.86,18,3,0,0.05,LINEAGE_B,CL0001629,HEALTHCARE,46.51,20,0.1218,0.794,0,NONE,2025-01-01T00:27:08
2023-06-18,TB,v4,133,36,16.98,22,2,0,14.29,LINEAGE_C,CL0001630,SCHOOL,58.0,11,0.0084,0.9097,0,MONITOR,2025-01-01T00:27:09
2023-06-19,RSV,v2,119,37,27.34,20,0,2,70.66,LINEAGE_D,CL0001631,UNKNOWN,53.75,17,0.4605,0.9102,0,MONITOR,2025-01-01T00:27:10
2023-06-20,MRSA,v2,106,33,19.44,26,6,3,59.65,NONE,CL0001632,CONGREGATE,47.51,17,0.7101,0.3915,0,MONITOR,2025-01-01T00:27:11
2023-06-21,WNV,v4,123,29,20.7,11,6,1,75.58,NONE,CL0001633,HOUSEHOLD,21.61,7,0.4065,0.8568,0,NONE,2025-01-01T00:27:12
2023-06-22,SARS2,v5,106,40,18.89,16,5,2,92.86,NONE,CL0001634,COMMUNITY,90.45,9,0.9222,0.2664,0,NONE,2025-01-01T00:27:13
2023-06-23,SARS2,v1,110,25,29.36,16,5,3,6.22,NONE,CL0001635,SCHOOL,60.79,17,0.7476,0.0987,0,MONITOR,2025-01-01T00:27:14
2023-06-24,MEASLES,v2,124,35,30.39,13,2,2,44.76,LINEAGE_B,CL0001636,TRAVEL,71.25,18,0.8793,0.764,0,NONE,2025-01-01T00:27:15
2023-06-25,TB,v3,119,27,33.37,11,3,2,28.87,LINEAGE_C,CL0001637,CONGREGATE,66.71,12,0.4896,0.6418,0,NONE,2025-01-01T00:27:16
2023-06-26,TB,v5,125,31,30.52,14,3,6,56.72,LINEAGE_B,CL0001638,CONGREGATE,27.8,6,0.2624,0.0379,0,MONITOR,2025-01-01T00:27:17
2023-06-27,INFLU_B,v3,131,43,5.72,12,8,2,61.59,NONE,CL0001639,HOUSEHOLD,83.46,4,0.1339,0.9664,0,EMERGENCY,2025-01-01T00:27:18
2023-06-28,NORO,v4,134,39,14.55,12,2,1,60.67,LINEAGE_C,CL0001640,CONGREGATE,21.05,19,0.5347,0.4889,0,NONE,2025-01-01T00:27:19
2023-06-29,WNV,v2,122,41,25.14,17,4,2,28.66,NONE,CL0001641,HOUSEHOLD,59.88,0,0.3704,0.1813,0,INVESTIGATE,2025-01-01T00:27:20
2023-06-30,INFLU_A,v3,123,31,4.58,17,4,3,39.32,LINEAGE_A,CL0001642,HEALTHCARE,57.7,21,0.5032,0.7987,0,NONE,2025-01-01T00:27:21
2023-07-01,MEASLES,v3,108,30,12.21,24,4,0,41.85,LINEAGE_C,CL0001643,COMMUNITY,92.75,5,0.7921,0.5042,0,NONE,2025-01-01T00:27:22
2023-07-02,TB,v3,116,29,20.95,23,1,0,76.43,NONE,CL0001644,CONGREGATE,63.48,17,0.9765,0.3159,0,MONITOR,2025-01-01T00:27:23
2023-07-03,NORO,v1,130,32,21.58,19,5,0,28.3,LINEAGE_C,CL0001645,SCHOOL,55.42,8,0.306,0.4209,0,ALERT,2025-01-01T00:27:24
2023-07-04,MEASLES,v4,116,38,7.28,12,7,0,56.65,LINEAGE_B,CL0001646,UNKNOWN,90.31,2,0.3185,0.0625,0,MONITOR,2025-01-01T00:27:25
2023-07-05,MRSA,v1,107,35,21.84,17,2,3,44.87,LINEAGE_B,CL0001647,COMMUNITY,97.13,7,0.0179,0.2956,0,MONITOR,2025-01-01T00:27:26
2023-07-06,WNV,v2,124,40,11.06,24,4,3,75.96,LINEAGE_C,CL0001648,TRAVEL,12.65,11,0.0409,0.1229,1,EMERGENCY,2025-01-01T00:27:27
2023-07-07,RSV,v5,115,26,0.32,28,4,1,20.52,LINEAGE_B,CL0001649,COMMUNITY,24.88,20,0.3744,0.4693,1,MONITOR,2025-01-01T00:27:28
2023-07-08,MRSA,v1,144,43,9.74,21,4,3,19.76,NONE,CL0001650,HEALTHCARE,56.68,16,0.6556,0.507,0,INVESTIGATE,2025-01-01T00:27:29
2023-07-09,MEASLES,v3,107,33,26.32,13,9,1,75.9,LINEAGE_B,CL0001651,HEALTHCARE,70.81,1,0.2092,0.8628,0,MONITOR,2025-01-01T00:27:30
2023-07-10,RSV,v5,116,44,12.25,23,2,1,7.27,NONE,CL0001652,TRAVEL,73.1,9,0.2459,0.5001,0,NONE,2025-01-01T00:27:31
2023-07-11,MEASLES,v3,131,42,22.41,17,5,0,8.94,LINEAGE_A,CL0001653,WORKPLACE,12.42,18,0.6622,0.5022,0,INVESTIGATE,2025-01-01T00:27:32
2023-07-12,MEASLES,v4,124,33,21.82,21,4,1,20.11,LINEAGE_C,CL0001654,TRAVEL,81.67,1,0.53,0.3958,0,NONE,2025-01-01T00:27:33
2023-07-13,TB,v1,128,24,6.9,19,5,1,28.15,NONE,CL0001655,SCHOOL,72.63,5,0.2101,0.4523,0,MONITOR,2025-01-01T00:27:34
2023-07-14,INFLU_B,v4,126,37,8.13,16,6,3,51.0,LINEAGE_B,CL0001656,COMMUNITY,90.63,4,0.3688,0.4609,0,ALERT,2025-01-01T00:27:35
2023-07-15,SARS2,v2,118,40,24.76,22,4,4,51.4,LINEAGE_D,CL0001657,CONGREGATE,35.78,21,0.1182,0.8868,0,INVESTIGATE,2025-01-01T00:27:36
2023-07-16,NORO,v2,129,35,9.89,16,7,3,43.34,NONE,CL0001658,WORKPLACE,64.3,2,0.5872,0.6307,0,EMERGENCY,2025-01-01T00:27:37
2023-07-17,INFLU_B,v5,93,37,7.57,17,1,0,0.95,LINEAGE_C,CL0001659,TRAVEL,40.6,11,0.0552,0.382,0,INVESTIGATE,2025-01-01T00:27:38
2023-07-18,MRSA,v4,105,29,25.02,15,4,1,15.56,LINEAGE_A,CL0001660,CONGREGATE,96.09,5,0.4923,0.7334,0,MONITOR,2025-01-01T00:27:39
2023-07-19,MEASLES,v1,129,28,18.31,13,1,3,42.07,LINEAGE_C,CL0001661,TRAVEL,42.84,17,0.989,0.471,1,NONE,2025-01-01T00:27:40
2023-07-20,MRSA,v5,127,37,27.85,19,4,2,64.05,LINEAGE_A,CL0001662,TRAVEL,42.69,9,0.9865,0.9298,1,MONITOR,2025-01-01T00:27:41
2023-07-21,RSV,v3,111,40,13.43,21,5,0,97.16,LINEAGE_B,CL0001663,HEALTHCARE,69.84,15,0.6645,0.2254,0,MONITOR,2025-01-01T00:27:42
2023-07-22,RSV,v3,126,31,15.22,16,3,0,88.22,LINEAGE_A,CL0001664,COMMUNITY,15.82,0,0.1147,0.2918,0,NONE,2025-01-01T00:27:43
2023-07-23,MRSA,v4,131,40,12.58,18,7,1,38.95,LINEAGE_B,CL0001665,COMMUNITY,47.92,12,0.7431,0.2574,1,MONITOR,2025-01-01T00:27:44
2023-07-24,INFLU_A,v3,124,30,25.2,17,4,2,16.83,NONE,CL0001666,UNKNOWN,35.66,5,0.8602,0.6668,0,ALERT,2025-01-01T00:27:45
2023-07-25,INFLU_B,v2,150,32,23.08,13,2,2,78.1,NONE,CL0001667,HOUSEHOLD,44.65,20,0.4745,0.3154,0,MONITOR,2025-01-01T00:27:46
2023-07-26,MEASLES,v1,108,37,15.79,21,4,1,29.66,NONE,CL0001668,SCHOOL,36.81,2,0.5977,0.9842,0,NONE,2025-01-01T00:27:47
2023-07-27,INFLU_B,v1,117,32,32.42,20,5,2,50.16,LINEAGE_C,CL0001669,WORKPLACE,24.18,3,0.5717,0.4093,0,NONE,2025-01-01T00:27:48
2023-07-28,MEASLES,v4,120,44,12.01,16,4,1,43.8,LINEAGE_A,CL0001670,SCHOOL,26.88,17,0.0885,0.8024,0,NONE,2025-01-01T00:27:49
2023-07-29,WNV,v3,99,35,22.25,12,1,0,47.11,NONE,CL0001671,CONGREGATE,88.14,16,0.7372,0.3766,0,NONE,2025-01-01T00:27:50
2023-07-30,NORO,v5,114,34,15.42,18,5,2,54.45,LINEAGE_A,CL0001672,TRAVEL,94.82,7,0.6823,0.1849,1,INVESTIGATE,2025-01-01T00:27:51
2023-07-31,INFLU_B,v4,113,33,19.74,18,7,1,46.27,LINEAGE_D,CL0001673,HOUSEHOLD,23.41,3,0.6769,0.7357,0,MONITOR,2025-01-01T00:27:52
2023-08-01,SARS2,v4,122,35,5.17,22,3,5,57.46,NONE,CL0001674,SCHOOL,16.9,19,0.6503,0.7154,0,INVESTIGATE,2025-01-01T00:27:53
2023-08-02,SALMONELLA,v3,127,31,27.65,22,2,2,10.89,LINEAGE_B,CL0001675,SCHOOL,44.68,14,0.927,0.7713,0,ALERT,2025-01-01T00:27:54
2023-08-03,SARS2,v5,126,29,8.49,11,2,3,83.81,NONE,CL0001676,HEALTHCARE,53.52,15,0.7401,0.835,0,NONE,2025-01-01T00:27:55
2023-08-04,NORO,v3,118,31,21.17,14,3,6,75.78,LINEAGE_A,CL0001677,COMMUNITY,28.1,12,0.9644,0.5509,0,INVESTIGATE,2025-01-01T00:27:56
2023-08-05,WNV,v5,123,36,12.34,11,6,1,44.03,LINEAGE_C,CL0001678,UNKNOWN,79.75,7,0.0636,0.1142,0,NONE,2025-01-01T00:27:57
2023-08-06,NORO,v3,118,37,9.38,17,6,2,53.46,LINEAGE_B,CL0001679,SCHOOL,88.45,19,0.901,0.4667,1,NONE,2025-01-01T00:27:58
2023-08-07,NORO,v1,119,36,33.96,23,5,3,53.34,LINEAGE_B,CL0001680,SCHOOL,24.97,4,0.3159,0.5808,0,NONE,2025-01-01T00:27:59
2023-08-08,TB,v1,115,26,19.07,15,2,1,61.51,NONE,CL0001681,COMMUNITY,28.79,15,0.9547,0.4118,0,NONE,2025-01-01T00:28:00
2023-08-09,SALMONELLA,v5,123,39,10.91,14,4,2,49.91,LINEAGE_D,CL0001682,CONGREGATE,15.38,12,0.4729,0.9876,0,MONITOR,2025-01-01T00:28:01
2023-08-10,TB,v5,115,28,17.49,21,6,6,0.53,LINEAGE_C,CL0001683,SCHOOL,22.31,14,0.8744,0.4519,0,ALERT,2025-01-01T00:28:02
2023-08-11,MRSA,v5,104,40,21.6,23,3,4,53.92,LINEAGE_C,CL0001684,WORKPLACE,26.96,17,0.312,0.6206,1,MONITOR,2025-01-01T00:28:03
2023-08-12,NORO,v4,120,29,30.24,21,2,1,50.62,LINEAGE_A,CL0001685,TRAVEL,18.85,7,0.578,0.0567,0,INVESTIGATE,2025-01-01T00:28:04
2023-08-13,MEASLES,v3,106,32,1.82,19,5,3,51.87,LINEAGE_B,CL0001686,CONGREGATE,62.94,1,0.1812,0.7854,0,MONITOR,2025-01-01T00:28:05
2023-08-14,NORO,v3,107,46,19.6,16,4,2,91.38,LINEAGE_B,CL0001687,UNKNOWN,22.19,8,0.0123,0.7008,0,INVESTIGATE,2025-01-01T00:28:06
2023-08-15,MEASLES,v2,112,33,6.64,18,4,3,21.81,LINEAGE_B,CL0001688,WORKPLACE,76.93,17,0.8365,0.3132,0,NONE,2025-01-01T00:28:07
2023-08-16,INFLU_A,v5,112,34,18.41,8,2,0,37.74,NONE,CL0001689,UNKNOWN,93.49,19,0.383,0.3348,0,NONE,2025-01-01T00:28:08
2023-08-17,NORO,v1,122,35,27.99,12,7,2,2.0,NONE,CL0001690,WORKPLACE,69.87,19,0.2219,0.3553,0,NONE,2025-01-01T00:28:09
2023-08-18,WNV,v1,100,41,25.95,30,3,0,57.52,LINEAGE_A,CL0001691,HEALTHCARE,61.67,6,0.153,0.6587,0,INVESTIGATE,2025-01-01T00:28:10
2023-08-19,SALMONELLA,v2,117,44,29.05,14,0,1,64.62,LINEAGE_A,CL0001692,UNKNOWN,22.37,0,0.6749,0.241,0,ALERT,2025-01-01T00:28:11
2023-08-20,TB,v4,119,38,12.19,24,4,3,27.54,LINEAGE_C,CL0001693,HOUSEHOLD,78.59,17,0.5943,0.4281,0,ALERT,2025-01-01T00:28:12
2023-08-21,MEASLES,v3,131,42,11.33,26,5,3,30.59,LINEAGE_B,CL0001694,WORKPLACE,23.76,0,0.5159,0.851,0,MONITOR,2025-01-01T00:28:13
2023-08-22,MEASLES,v2,131,33,30.34,24,4,1,15.61,LINEAGE_B,CL0001695,CONGREGATE,20.39,6,0.8094,0.6236,0,MONITOR,2025-01-01T00:28:14
2023-08-23,MEASLES,v4,103,36,13.83,22,6,2,85.03,LINEAGE_A,CL0001696,WORKPLACE,69.7,0,0.6959,0.6496,0,MONITOR,2025-01-01T00:28:15
2023-08-24,INFLU_A,v5,122,33,12.34,20,4,3,38.6,LINEAGE_C,CL0001697,SCHOOL,19.61,3,0.6069,0.8323,1,INVESTIGATE,2025-01-01T00:28:16
2023-08-25,INFLU_B,v5,98,33,8.99,20,2,4,73.2,LINEAGE_A,CL0001698,UNKNOWN,77.85,6,0.1942,0.2893,0,NONE,2025-01-01T00:28:17
2023-08-26,WNV,v1,127,33,4.55,12,3,5,83.05,LINEAGE_B,CL0001699,CONGREGATE,36.14,3,0.7492,0.3993,0,INVESTIGATE,2025-01-01T00:28:18
2023-08-27,TB,v2,118,31,33.71,15,5,3,15.07,NONE,CL0001700,COMMUNITY,15.72,15,0.8249,0.8783,0,ALERT,2025-01-01T00:28:19
2023-08-28,NORO,v4,124,35,29.71,14,5,1,67.77,LINEAGE_C,CL0001701,SCHOOL,87.79,14,0.9484,0.1367,0,MONITOR,2025-01-01T00:28:20
2023-08-29,SARS2,v4,114,35,13.13,18,3,4,66.84,NONE,CL0001702,CONGREGATE,18.54,5,0.8165,0.511,0,INVESTIGATE,2025-01-01T00:28:21
2023-08-30,TB,v2,128,38,8.22,20,4,3,37.88,NONE,CL0001703,WORKPLACE,59.4,18,0.9074,0.1139,0,INVESTIGATE,2025-01-01T00:28:22
2023-08-31,INFLU_A,v2,105,33,33.42,14,5,1,73.69,NONE,CL0001704,COMMUNITY,32.53,8,0.5038,0.5585,0,ALERT,2025-01-01T00:28:23
2023-09-01,INFLU_A,v1,144,31,9.49,15,3,2,80.85,LINEAGE_B,CL0001705,CONGREGATE,18.95,5,0.9491,0.6778,0,EMERGENCY,2025-01-01T00:28:24
2023-09-02,RSV,v1,120,44,28.55,23,6,0,58.75,LINEAGE_C,CL0001706,TRAVEL,30.56,9,0.9416,0.826,0,NONE,2025-01-01T00:28:25
2023-09-03,SALMONELLA,v5,124,33,28.61,13,2,2,64.27,LINEAGE_B,CL0001707,WORKPLACE,53.75,13,0.9811,0.8495,0,MONITOR,2025-01-01T00:28:26
