econ_compare_comparison_year,econ_compare_region_grouping_scheme,econ_compare_region_a_code,econ_compare_region_b_code,econ_compare_metric_name,econ_compare_metric_value_region_a,econ_compare_metric_value_region_b,econ_compare_absolute_difference,econ_compare_percent_difference,econ_compare_rank_region_a,econ_compare_rank_region_b,econ_compare_percentile_region_a,econ_compare_percentile_region_b,econ_compare_inequality_gini_estimate,econ_compare_cost_of_living_index,econ_compare_housing_affordability_index,econ_compare_tax_burden_index,econ_compare_job_growth_rate_pct,econ_compare_population_growth_rate_pct,econ_compare_composite_score
2023,STATE_UT,REG_A_01604,REG_B_01604,STARTUP_DENSITY,32.707,67.077,-34.37,-51.24,72,78,15.59,47.02,0.3549,86.474,121.975,31.347,16.916,11.503,99.755
2018,STATE_UT,REG_A_01605,REG_B_01605,EXPORT_INTENSITY,78.08,57.24,20.84,36.408,11,51,66.55,25.28,0.597,77.446,99.982,12.392,13.016,4.125,50.353
2017,REGION_ZONE,REG_A_01606,REG_B_01606,EXPORT_INTENSITY,85.255,48.82,36.435,74.631,32,75,9.46,84.13,0.4441,113.901,103.861,26.849,12.027,4.341,3.256
2020,METRO_TIER,REG_A_01607,REG_B_01607,HOUSING_AFFORD,86.606,91.89,-5.284,-5.75,18,92,79.71,79.99,0.3064,134.556,68.535,7.62,-6.099,8.988,87.126
2020,COASTAL_INLAND,REG_A_01608,REG_B_01608,STARTUP_DENSITY,93.36,29.353,64.007,218.059,29,48,9.16,20.73,0.2432,133.071,105.152,8.091,-9.684,0.361,88.692
2019,METRO_TIER,REG_A_01609,REG_B_01609,POP_GROWTH,49.526,25.998,23.528,90.499,34,39,78.64,98.12,0.4037,74.556,82.213,28.868,-4.118,4.011,52.376
2016,COASTAL_INLAND,REG_A_01610,REG_B_01610,GSDP_PER_CAPITA,86.279,15.041,71.238,473.625,87,69,82.1,75.14,0.442,86.077,91.831,31.599,-0.228,13.945,60.754
2020,DISTRICT_CLUSTER,REG_A_01611,REG_B_01611,WAGE_GROWTH,25.823,31.267,-5.444,-17.411,19,3,54.53,40.6,0.258,87.133,41.295,32.141,10.502,6.235,71.733
2019,METRO_TIER,REG_A_01612,REG_B_01612,WAGE_GROWTH,31.872,30.115,1.757,5.834,8,31,7.43,94.12,0.5363,152.237,108.092,12.313,6.828,0.967,74.056
2019,COASTAL_INLAND,REG_A_01613,REG_B_01613,UNEMP_RATE,99.062,61.898,37.164,60.041,58,34,21.01,17.06,0.5087,161.441,48.03,26.909,13.889,0.928,54.269
2025,DISTRICT_CLUSTER,REG_A_01614,REG_B_01614,POP_GROWTH,9.435,23.215,-13.78,-59.358,46,27,3.37,31.78,0.4212,132.934,79.542,12.87,15.121,14.452,98.349
2023,REGION_ZONE,REG_A_01615,REG_B_01615,POWER_OUTAGE_HOURS,88.898,28.869,60.029,207.936,66,9,90.62,4.15,0.5206,123.599,71.939,12.21,-0.522,10.623,46.159
2024,REGION_ZONE,REG_A_01616,REG_B_01616,INFLATION_CPI,18.394,20.139,-1.745,-8.665,13,26,41.71,34.31,0.4941,90.313,97.359,7.954,-5.057,-3.507,41.267
2021,STATE_UT,REG_A_01617,REG_B_01617,EXPORT_INTENSITY,45.572,40.347,5.225,12.95,92,35,22.95,44.28,0.5689,101.243,59.96,7.949,2.995,8.064,35.136
2020,COASTAL_INLAND,REG_A_01618,REG_B_01618,POP_GROWTH,62.933,82.428,-19.495,-23.651,28,69,62.47,27.29,0.3131,160.28,111.914,8.625,-6.246,2.262,7.522
2022,COASTAL_INLAND,REG_A_01619,REG_B_01619,POP_GROWTH,38.138,59.156,-21.018,-35.53,19,3,34.04,61.33,0.4217,156.209,75.695,31.436,-2.092,11.014,31.901
2016,METRO_TIER,REG_A_01620,REG_B_01620,INFLATION_CPI,15.239,66.435,-51.196,-77.062,46,23,20.88,70.66,0.445,153.157,131.871,6.742,14.04,0.88,12.338
2018,STATE_UT,REG_A_01621,REG_B_01621,WAGE_GROWTH,81.911,24.395,57.516,235.77,11,6,95.32,68.27,0.5696,88.664,115.11,15.016,19.852,4.759,13.494
2016,METRO_TIER,REG_A_01622,REG_B_01622,UNEMP_RATE,86.672,74.891,11.781,15.731,34,84,44.26,32.94,0.5094,99.862,43.909,16.856,8.659,4.076,57.721
2025,COASTAL_INLAND,REG_A_01623,REG_B_01623,POP_GROWTH,26.402,79.006,-52.604,-66.582,99,50,56.19,72.62,0.4957,118.15,46.983,25.375,6.567,9.699,4.794
2023,DISTRICT_CLUSTER,REG_A_01624,REG_B_01624,INFLATION_CPI,20.636,58.365,-37.729,-64.643,86,48,69.96,9.41,0.4319,90.948,78.369,22.874,-7.601,-1.629,96.083
2024,REGION_ZONE,REG_A_01625,REG_B_01625,WAGE_GROWTH,83.582,69.338,14.244,20.543,100,52,37.98,42.29,0.3162,124.757,139.462,30.004,16.426,7.638,55.582
2023,COASTAL_INLAND,REG_A_01626,REG_B_01626,INFLATION_CPI,71.174,1.885,69.289,3675.809,82,5,64.65,95.52,0.2169,125.823,46.823,27.775,3.476,5.758,35.518
2016,COASTAL_INLAND,REG_A_01627,REG_B_01627,JOB_GROWTH,93.461,30.629,62.832,205.139,78,97,58.44,7.53,0.3452,101.433,65.742,8.427,1.559,-0.347,81.639
2018,REGION_ZONE,REG_A_01628,REG_B_01628,POWER_OUTAGE_HOURS,52.376,43.822,8.554,19.52,90,69,28.57,59.34,0.438,122.161,116.031,20.537,4.638,0.97,44.942
2018,DISTRICT_CLUSTER,REG_A_01629,REG_B_01629,STARTUP_DENSITY,58.024,22.143,35.881,162.042,75,8,92.78,83.43,0.5268,125.47,82.328,7.97,-1.598,10.349,15.48
2024,METRO_TIER,REG_A_01630,REG_B_01630,INFLATION_CPI,77.76,20.521,57.239,278.929,20,55,45.19,72.1,0.4304,94.536,43.541,21.557,1.984,-0.908,98.729
2021,COASTAL_INLAND,REG_A_01631,REG_B_01631,POP_GROWTH,9.53,57.984,-48.454,-83.564,11,52,5.22,54.65,0.3358,75.138,48.793,24.122,-9.363,12.994,16.99
2018,REGION_ZONE,REG_A_01632,REG_B_01632,STARTUP_DENSITY,0.923,40.764,-39.841,-97.736,49,75,69.97,93.08,0.2747,76.778,41.33,18.419,0.407,5.439,56.583
2025,COASTAL_INLAND,REG_A_01633,REG_B_01633,INFLATION_CPI,48.415,21.09,27.325,129.564,32,59,5.7,30.19,0.4927,159.023,42.333,7.917,6.558,14.934,0.699
2020,DISTRICT_CLUSTER,REG_A_01634,REG_B_01634,JOB_GROWTH,46.642,98.83,-52.188,-52.806,72,37,52.22,92.7,0.2161,149.229,43.005,12.201,3.165,9.509,29.959
2024,STATE_UT,REG_A_01635,REG_B_01635,STARTUP_DENSITY,46.016,77.435,-31.419,-40.575,40,96,18.1,14.32,0.5948,140.653,96.164,14.441,15.414,12.561,10.943
2023,REGION_ZONE,REG_A_01636,REG_B_01636,STARTUP_DENSITY,10.907,40.822,-29.915,-73.282,24,47,70.07,72.67,0.3492,158.513,106.02,23.701,16.335,2.544,64.843
2020,REGION_ZONE,REG_A_01637,REG_B_01637,INFLATION_CPI,83.154,44.403,38.751,87.271,54,92,10.53,30.04,0.416,74.632,98.629,8.929,16.649,14.529,6.536
2021,METRO_TIER,REG_A_01638,REG_B_01638,STARTUP_DENSITY,23.547,42.618,-19.071,-44.749,23,51,38.63,49.13,0.5428,159.992,61.0,11.661,-1.764,-3.292,13.561
2019,STATE_UT,REG_A_01639,REG_B_01639,WAGE_GROWTH,98.162,39.008,59.154,151.646,45,37,39.46,58.27,0.4176,105.448,95.05,9.574,7.279,-0.736,56.165
2023,METRO_TIER,REG_A_01640,REG_B_01640,POWER_OUTAGE_HOURS,1.769,41.765,-39.996,-95.764,76,47,79.43,38.76,0.4636,97.766,91.5,31.618,4.668,13.436,44.841
2017,COASTAL_INLAND,REG_A_01641,REG_B_01641,COST_OF_LIVING,45.452,30.292,15.16,50.046,69,3,23.94,0.48,0.577,117.941,119.596,29.856,-6.497,3.285,98.434
2022,METRO_TIER,REG_A_01642,REG_B_01642,JOB_GROWTH,53.893,41.194,12.699,30.827,7,46,5.68,70.33,0.5606,109.911,70.914,18.518,6.19,2.648,78.425
2019,METRO_TIER,REG_A_01643,REG_B_01643,POP_GROWTH,81.973,59.857,22.116,36.948,43,94,7.85,30.53,0.5789,111.396,120.344,5.306,9.187,14.151,73.737
2024,COASTAL_INLAND,REG_A_01644,REG_B_01644,JOB_GROWTH,85.278,47.684,37.594,78.84,57,87,4.45,72.71,0.5325,152.892,44.253,34.188,8.387,5.506,61.177
2023,REGION_ZONE,REG_A_01645,REG_B_01645,POWER_OUTAGE_HOURS,64.55,54.569,9.981,18.291,29,29,10.18,63.67,0.332,165.484,95.621,17.525,-4.042,8.314,80.104
2021,COASTAL_INLAND,REG_A_01646,REG_B_01646,COST_OF_LIVING,36.556,45.497,-8.941,-19.652,58,49,33.0,39.7,0.422,136.399,41.945,16.344,-7.203,8.48,46.121
2018,METRO_TIER,REG_A_01647,REG_B_01647,INFLATION_CPI,59.839,59.922,-0.083,-0.139,81,46,40.26,71.98,0.5477,70.109,89.57,12.296,13.566,10.732,38.857
2023,REGION_ZONE,REG_A_01648,REG_B_01648,INFLATION_CPI,97.471,83.286,14.185,17.032,77,16,65.4,20.73,0.4797,105.399,81.125,8.349,4.672,-4.37,96.812
2022,METRO_TIER,REG_A_01649,REG_B_01649,GSDP_PER_CAPITA,13.701,15.85,-2.149,-13.558,65,11,59.0,37.92,0.4442,141.042,99.06,21.45,16.1,11.586,55.721
2019,STATE_UT,REG_A_01650,REG_B_01650,INFLATION_CPI,83.896,16.961,66.935,394.641,85,14,78.7,58.25,0.2257,94.887,82.047,33.297,17.942,-1.887,15.207
2021,STATE_UT,REG_A_01651,REG_B_01651,INFLATION_CPI,35.776,89.713,-53.937,-60.122,96,91,41.85,20.42,0.2683,125.929,137.632,22.908,13.907,1.076,70.074
2021,COASTAL_INLAND,REG_A_01652,REG_B_01652,UNEMP_RATE,54.504,10.461,44.043,421.021,84,81,22.75,83.3,0.4015,159.279,97.99,7.27,-4.816,1.236,70.678
2019,COASTAL_INLAND,REG_A_01653,REG_B_01653,INFLATION_CPI,84.057,37.145,46.912,126.294,42,29,94.47,94.86,0.5075,133.645,97.28,24.524,5.376,13.584,23.144
2016,COASTAL_INLAND,REG_A_01654,REG_B_01654,STARTUP_DENSITY,3.342,28.488,-25.146,-88.269,15,11,93.3,79.71,0.5279,111.793,71.126,33.612,-3.256,5.926,15.41
2020,DISTRICT_CLUSTER,REG_A_01655,REG_B_01655,POWER_OUTAGE_HOURS,83.466,85.861,-2.395,-2.789,99,35,41.82,51.42,0.5267,70.35,51.668,22.673,-2.397,0.736,61.081
2023,METRO_TIER,REG_A_01656,REG_B_01656,STARTUP_DENSITY,15.719,37.706,-21.987,-58.312,2,77,83.18,64.49,0.4861,133.684,69.507,32.158,-7.583,-4.261,8.532
2022,METRO_TIER,REG_A_01657,REG_B_01657,HOUSING_AFFORD,59.006,74.405,-15.399,-20.696,70,16,28.51,68.74,0.5898,91.79,63.01,23.464,11.579,13.015,68.69
2018,REGION_ZONE,REG_A_01658,REG_B_01658,COST_OF_LIVING,94.529,23.262,71.267,306.367,91,29,77.4,52.31,0.3963,90.796,92.959,33.871,-7.506,12.184,10.502
2016,DISTRICT_CLUSTER,REG_A_01659,REG_B_01659,STARTUP_DENSITY,6.643,50.327,-43.684,-86.8,76,88,30.91,66.18,0.4289,81.664,65.43,26.42,18.528,13.377,3.161
2017,DISTRICT_CLUSTER,REG_A_01660,REG_B_01660,EXPORT_INTENSITY,59.119,82.594,-23.475,-28.422,78,3,58.03,64.25,0.3308,144.921,67.123,10.639,-6.511,-1.387,61.035
2024,STATE_UT,REG_A_01661,REG_B_01661,POP_GROWTH,61.782,44.617,17.165,38.472,29,53,28.35,76.64,0.5115,141.569,62.586,26.427,4.137,9.166,14.346
2017,COASTAL_INLAND,REG_A_01662,REG_B_01662,POWER_OUTAGE_HOURS,56.656,20.846,35.81,171.784,6,81,94.28,6.19,0.2073,109.861,52.795,12.667,-4.37,12.893,29.631
2025,DISTRICT_CLUSTER,REG_A_01663,REG_B_01663,GSDP_PER_CAPITA,19.072,80.32,-61.248,-76.255,98,93,45.15,84.07,0.4105,79.024,49.663,9.847,2.173,6.036,81.602
2024,STATE_UT,REG_A_01664,REG_B_01664,COST_OF_LIVING,67.007,3.512,63.495,1807.944,92,30,14.03,3.65,0.5498,108.347,131.231,12.072,-5.828,8.25,34.777
2023,STATE_UT,REG_A_01665,REG_B_01665,WAGE_GROWTH,75.22,38.18,37.04,97.014,31,23,64.51,88.59,0.2054,70.573,68.693,29.922,14.236,3.444,66.672
2022,COASTAL_INLAND,REG_A_01666,REG_B_01666,POWER_OUTAGE_HOURS,76.699,53.733,22.966,42.741,77,22,77.77,90.06,0.4616,157.699,75.851,17.393,-2.3,-2.407,37.119
2016,STATE_UT,REG_A_01667,REG_B_01667,POP_GROWTH,40.413,58.032,-17.619,-30.361,42,90,91.69,27.93,0.3905,143.294,138.047,24.118,11.467,-1.907,51.264
2019,COASTAL_INLAND,REG_A_01668,REG_B_01668,POWER_OUTAGE_HOURS,9.57,26.372,-16.802,-63.712,6,84,9.13,23.51,0.4945,119.574,85.566,28.804,11.146,9.958,50.457
2021,STATE_UT,REG_A_01669,REG_B_01669,POWER_OUTAGE_HOURS,0.675,17.223,-16.548,-96.081,27,49,37.98,96.58,0.3391,139.19,67.687,22.413,-1.772,-1.18,72.514
2021,METRO_TIER,REG_A_01670,REG_B_01670,COST_OF_LIVING,5.955,31.268,-25.313,-80.955,83,76,51.55,17.31,0.3643,140.714,91.259,28.299,18.153,14.017,37.158
2020,STATE_UT,REG_A_01671,REG_B_01671,COST_OF_LIVING,23.611,30.833,-7.222,-23.423,13,90,4.64,51.66,0.4039,87.183,125.133,22.136,7.585,13.261,51.93
2021,DISTRICT_CLUSTER,REG_A_01672,REG_B_01672,HOUSING_AFFORD,8.571,77.987,-69.416,-89.01,84,52,7.1,54.17,0.4209,165.905,82.212,7.02,5.365,3.997,16.389
2020,REGION_ZONE,REG_A_01673,REG_B_01673,COST_OF_LIVING,31.352,17.129,14.223,83.035,77,60,28.35,84.72,0.4652,167.432,57.473,19.597,-0.568,6.168,80.561
2024,STATE_UT,REG_A_01674,REG_B_01674,WAGE_GROWTH,37.241,65.584,-28.343,-43.216,18,95,63.03,49.01,0.2495,141.942,60.829,15.295,0.415,9.133,35.424
2023,COASTAL_INLAND,REG_A_01675,REG_B_01675,INFLATION_CPI,8.113,70.02,-61.907,-88.413,59,71,2.63,83.91,0.4641,147.334,84.106,11.919,-7.134,1.296,9.695
2017,STATE_UT,REG_A_01676,REG_B_01676,WAGE_GROWTH,19.387,4.315,15.072,349.293,63,99,55.45,63.65,0.4263,76.216,66.382,19.549,-3.353,-1.761,2.566
2017,COASTAL_INLAND,REG_A_01677,REG_B_01677,UNEMP_RATE,20.641,41.529,-20.888,-50.297,2,70,73.47,49.28,0.5082,99.165,81.124,8.745,11.858,5.591,53.272
2019,DISTRICT_CLUSTER,REG_A_01678,REG_B_01678,POP_GROWTH,2.887,83.006,-80.119,-96.522,64,38,0.99,51.57,0.2738,88.308,124.034,22.416,14.555,-3.702,44.774
2025,REGION_ZONE,REG_A_01679,REG_B_01679,STARTUP_DENSITY,45.719,79.153,-33.434,-42.24,45,46,56.37,1.43,0.3537,125.991,128.187,25.748,12.988,5.31,47.129
2024,METRO_TIER,REG_A_01680,REG_B_01680,INFLATION_CPI,84.53,2.625,81.905,3120.19,52,47,89.09,21.66,0.5079,149.644,105.679,22.632,10.697,11.322,65.432
2024,REGION_ZONE,REG_A_01681,REG_B_01681,STARTUP_DENSITY,46.843,29.635,17.208,58.066,59,30,79.94,64.28,0.4143,92.534,92.708,34.476,17.138,4.185,13.928
2022,COASTAL_INLAND,REG_A_01682,REG_B_01682,GSDP_PER_CAPITA,76.974,87.447,-10.473,-11.976,81,98,66.0,44.03,0.3835,95.61,122.861,27.078,-7.796,11.158,18.153
2019,STATE_UT,REG_A_01683,REG_B_01683,POWER_OUTAGE_HOURS,90.211,99.675,-9.464,-9.495,56,32,0.55,88.66,0.5415,100.477,43.714,31.833,19.057,1.093,70.349
2018,COASTAL_INLAND,REG_A_01684,REG_B_01684,POWER_OUTAGE_HOURS,3.588,44.174,-40.586,-91.878,79,79,25.94,74.71,0.5014,90.486,133.085,9.318,-8.435,12.385,24.722
2022,METRO_TIER,REG_A_01685,REG_B_01685,EXPORT_INTENSITY,15.43,17.341,-1.911,-11.02,27,78,10.35,94.46,0.4885,163.205,99.94,22.85,7.748,-4.255,81.394
2017,STATE_UT,REG_A_01686,REG_B_01686,WAGE_GROWTH,54.6,8.017,46.583,581.053,69,13,80.91,62.33,0.4888,149.67,89.92,32.485,-7.297,7.039,73.944
2020,COASTAL_INLAND,REG_A_01687,REG_B_01687,POWER_OUTAGE_HOURS,70.983,74.558,-3.575,-4.795,40,81,80.39,59.63,0.2301,128.91,97.188,32.384,-3.397,1.652,72.91
2020,STATE_UT,REG_A_01688,REG_B_01688,EXPORT_INTENSITY,56.207,15.602,40.605,260.255,50,100,25.67,64.02,0.3208,158.22,99.13,27.275,17.762,-2.871,38.477
2024,STATE_UT,REG_A_01689,REG_B_01689,POP_GROWTH,70.13,7.827,62.303,796.001,56,49,8.29,47.27,0.5019,165.96,52.809,8.847,2.903,11.998,19.059
2025,REGION_ZONE,REG_A_01690,REG_B_01690,POP_GROWTH,98.973,91.591,7.382,8.06,55,36,29.72,83.64,0.3333,131.92,84.993,13.143,2.2,-2.127,31.225
2018,COASTAL_INLAND,REG_A_01691,REG_B_01691,JOB_GROWTH,47.858,17.068,30.79,180.396,50,12,66.97,90.61,0.4772,84.024,48.527,31.699,13.41,-3.876,13.814
2019,STATE_UT,REG_A_01692,REG_B_01692,INFLATION_CPI,87.154,90.882,-3.728,-4.102,24,57,84.32,85.27,0.5482,82.44,42.141,30.379,8.093,3.611,26.283
2021,STATE_UT,REG_A_01693,REG_B_01693,GSDP_PER_CAPITA,0.044,6.286,-6.242,-99.3,39,8,46.14,53.67,0.2325,138.875,119.99,33.54,-2.727,2.858,99.109
2024,STATE_UT,REG_A_01694,REG_B_01694,COST_OF_LIVING,80.34,44.17,36.17,81.888,60,74,93.34,91.13,0.2295,137.369,111.394,10.697,-4.026,6.896,10.0
2022,REGION_ZONE,REG_A_01695,REG_B_01695,COST_OF_LIVING,84.299,63.443,20.856,32.874,37,20,95.72,91.25,0.2867,114.553,106.163,28.969,7.607,5.757,97.322
2016,REGION_ZONE,REG_A_01696,REG_B_01696,EXPORT_INTENSITY,48.735,9.474,39.261,414.408,29,5,47.82,72.94,0.2818,100.163,77.217,9.445,-3.289,-2.54,89.299
2023,COASTAL_INLAND,REG_A_01697,REG_B_01697,INFLATION_CPI,52.727,20.696,32.031,154.769,67,95,99.13,78.76,0.3177,165.861,76.479,34.451,15.918,-1.054,72.841
2021,DISTRICT_CLUSTER,REG_A_01698,REG_B_01698,POWER_OUTAGE_HOURS,22.238,41.79,-19.552,-46.786,58,74,75.43,3.51,0.2335,72.583,135.241,17.291,1.217,-0.139,12.232
2019,STATE_UT,REG_A_01699,REG_B_01699,JOB_GROWTH,31.144,60.855,-29.711,-48.823,73,48,26.3,7.73,0.252,81.885,133.939,19.805,6.276,1.176,57.043
2017,STATE_UT,REG_A_01700,REG_B_01700,INFLATION_CPI,55.653,24.141,31.512,130.533,60,11,94.5,25.38,0.3044,148.099,40.415,14.933,16.519,1.801,0.631
2020,DISTRICT_CLUSTER,REG_A_01701,REG_B_01701,UNEMP_RATE,59.518,99.528,-40.01,-40.2,7,61,18.47,38.82,0.3116,99.523,81.209,16.711,-4.957,3.776,4.459
2023,DISTRICT_CLUSTER,REG_A_01702,REG_B_01702,POP_GROWTH,39.642,72.71,-33.068,-45.479,84,23,25.67,10.59,0.4488,71.455,58.685,29.136,15.438,9.238,13.704
2024,DISTRICT_CLUSTER,REG_A_01703,REG_B_01703,JOB_GROWTH,78.943,20.901,58.042,277.7,100,48,40.84,37.51,0.3643,103.187,127.196,6.654,19.385,2.67,13.214
2021,DISTRICT_CLUSTER,REG_A_01704,REG_B_01704,COST_OF_LIVING,37.382,66.011,-28.629,-43.37,16,3,26.09,57.26,0.5731,133.928,71.667,17.12,11.775,-4.181,77.779
2022,REGION_ZONE,REG_A_01705,REG_B_01705,WAGE_GROWTH,9.674,5.675,3.999,70.467,37,56,74.1,38.33,0.4791,135.037,92.195,14.436,7.099,-4.986,26.395
2021,STATE_UT,REG_A_01706,REG_B_01706,EXPORT_INTENSITY,95.27,96.406,-1.136,-1.178,20,54,89.0,79.94,0.527,134.199,121.376,12.047,2.415,1.384,73.754
2017,METRO_TIER,REG_A_01707,REG_B_01707,STARTUP_DENSITY,90.935,8.036,82.899,1031.595,94,8,44.38,47.43,0.2867,71.592,92.53,15.872,-9.078,-2.378,13.752
2023,REGION_ZONE,REG_A_01708,REG_B_01708,INFLATION_CPI,2.521,32.751,-30.23,-92.303,16,59,12.45,90.83,0.5544,157.296,77.194,17.485,18.536,5.427,65.577
2018,REGION_ZONE,REG_A_01709,REG_B_01709,EXPORT_INTENSITY,10.825,64.061,-53.236,-83.102,22,79,5.21,33.77,0.2225,83.981,115.469,9.451,4.008,6.614,62.549
2023,DISTRICT_CLUSTER,REG_A_01710,REG_B_01710,UNEMP_RATE,0.623,4.257,-3.634,-85.365,70,87,38.6,33.45,0.2387,143.567,90.827,19.493,14.097,8.56,64.265
2020,COASTAL_INLAND,REG_A_01711,REG_B_01711,COST_OF_LIVING,76.847,80.042,-3.195,-3.992,32,58,58.53,47.43,0.5582,119.005,135.54,27.779,7.733,9.492,11.615
2020,DISTRICT_CLUSTER,REG_A_01712,REG_B_01712,HOUSING_AFFORD,22.215,79.125,-56.91,-71.924,81,53,48.42,99.03,0.2355,78.952,122.06,5.322,14.109,-3.275,30.484
2021,STATE_UT,REG_A_01713,REG_B_01713,POP_GROWTH,19.838,11.832,8.006,67.664,84,26,7.53,45.13,0.5805,147.216,131.743,34.222,19.427,6.714,5.95
2016,METRO_TIER,REG_A_01714,REG_B_01714,WAGE_GROWTH,94.292,20.307,73.985,364.332,62,49,97.0,83.96,0.477,102.144,131.953,13.941,16.428,1.459,97.578
2016,DISTRICT_CLUSTER,REG_A_01715,REG_B_01715,COST_OF_LIVING,7.224,73.426,-66.202,-90.162,46,88,8.49,63.23,0.388,78.014,74.974,23.305,-1.878,14.542,24.706
2025,METRO_TIER,REG_A_01716,REG_B_01716,POP_GROWTH,49.731,82.383,-32.652,-39.634,81,76,27.37,92.29,0.4871,91.389,130.471,28.903,6.36,2.264,14.249
2020,METRO_TIER,REG_A_01717,REG_B_01717,POWER_OUTAGE_HOURS,99.925,64.24,35.685,55.55,66,73,78.46,90.22,0.459,86.78,47.533,21.361,-5.383,0.969,3.046
2017,REGION_ZONE,REG_A_01718,REG_B_01718,WAGE_GROWTH,53.103,93.824,-40.721,-43.401,12,78,32.12,70.04,0.5212,88.766,137.693,16.87,5.1,12.639,23.662
2024,STATE_UT,REG_A_01719,REG_B_01719,POP_GROWTH,59.244,40.424,18.82,46.557,92,86,45.26,99.48,0.3335,84.536,135.945,32.857,3.103,5.841,54.513
2020,COASTAL_INLAND,REG_A_01720,REG_B_01720,EXPORT_INTENSITY,81.878,8.72,73.158,838.968,85,97,37.83,21.29,0.3093,116.269,88.375,13.199,19.559,14.143,67.892
2017,STATE_UT,REG_A_01721,REG_B_01721,POWER_OUTAGE_HOURS,83.043,59.584,23.459,39.371,70,15,36.12,17.15,0.2065,154.148,62.651,28.09,18.651,5.262,40.528
2019,STATE_UT,REG_A_01722,REG_B_01722,JOB_GROWTH,0.796,66.193,-65.397,-98.797,75,57,43.35,30.38,0.4751,101.115,118.81,11.909,-0.265,9.782,16.45
2025,METRO_TIER,REG_A_01723,REG_B_01723,POP_GROWTH,8.129,29.662,-21.533,-72.595,44,84,98.31,42.53,0.475,146.13,86.67,28.585,-6.571,5.917,43.18
2016,COASTAL_INLAND,REG_A_01724,REG_B_01724,STARTUP_DENSITY,65.008,71.13,-6.122,-8.607,99,17,45.72,53.57,0.5764,110.509,89.585,7.53,12.278,14.478,64.962
2017,REGION_ZONE,REG_A_01725,REG_B_01725,HOUSING_AFFORD,84.027,81.282,2.745,3.377,62,10,69.69,18.82,0.2665,122.014,139.582,18.369,17.04,7.034,43.846
2016,DISTRICT_CLUSTER,REG_A_01726,REG_B_01726,POP_GROWTH,97.913,7.993,89.92,1124.984,19,3,38.83,41.11,0.2267,146.86,132.811,29.335,-3.277,10.434,92.457
2021,COASTAL_INLAND,REG_A_01727,REG_B_01727,GSDP_PER_CAPITA,93.112,61.688,31.424,50.94,42,77,63.22,65.68,0.3317,135.721,109.387,32.297,-9.349,1.38,19.137
2016,REGION_ZONE,REG_A_01728,REG_B_01728,JOB_GROWTH,6.443,95.747,-89.304,-93.271,5,38,92.68,34.19,0.3222,168.591,103.196,20.965,6.117,6.686,88.601
2023,STATE_UT,REG_A_01729,REG_B_01729,UNEMP_RATE,85.798,86.588,-0.79,-0.912,52,87,22.63,21.86,0.3729,154.407,55.122,18.917,-8.224,2.428,18.266
2016,REGION_ZONE,REG_A_01730,REG_B_01730,WAGE_GROWTH,68.018,25.429,42.589,167.482,42,3,34.69,42.28,0.5806,159.134,134.606,9.196,-7.572,13.947,90.283
2016,REGION_ZONE,REG_A_01731,REG_B_01731,POP_GROWTH,92.852,1.925,90.927,4723.481,71,55,14.84,57.6,0.5434,140.033,124.258,8.897,8.757,5.913,83.061
2017,METRO_TIER,REG_A_01732,REG_B_01732,INFLATION_CPI,39.437,81.885,-42.448,-51.839,67,41,26.7,39.73,0.2385,138.222,131.402,12.51,-4.914,-0.084,96.932
2016,METRO_TIER,REG_A_01733,REG_B_01733,WAGE_GROWTH,84.871,45.894,38.977,84.928,6,7,30.88,99.09,0.4466,145.802,86.583,27.439,6.739,11.06,80.598
2024,STATE_UT,REG_A_01734,REG_B_01734,WAGE_GROWTH,56.819,1.707,55.112,3228.588,64,67,25.04,33.65,0.5595,119.655,104.571,27.521,0.045,0.383,35.303
2024,COASTAL_INLAND,REG_A_01735,REG_B_01735,STARTUP_DENSITY,93.978,94.423,-0.445,-0.471,53,43,56.68,24.26,0.4201,161.459,127.277,34.593,-1.451,-1.532,45.324
2023,COASTAL_INLAND,REG_A_01736,REG_B_01736,POP_GROWTH,11.97,85.8,-73.83,-86.049,35,80,83.06,90.42,0.4955,145.394,45.711,18.019,14.294,1.031,50.643
2022,STATE_UT,REG_A_01737,REG_B_01737,JOB_GROWTH,66.076,67.022,-0.946,-1.411,50,18,90.0,70.95,0.2583,129.211,110.657,15.436,3.944,13.898,3.769
2019,DISTRICT_CLUSTER,REG_A_01738,REG_B_01738,EXPORT_INTENSITY,52.912,30.846,22.066,71.536,74,75,8.01,12.2,0.3417,149.467,78.669,5.011,-4.37,14.009,5.924
2023,REGION_ZONE,REG_A_01739,REG_B_01739,UNEMP_RATE,99.144,92.826,6.318,6.806,33,47,40.16,57.78,0.5696,103.083,97.204,25.061,19.428,-3.533,74.096
2025,STATE_UT,REG_A_01740,REG_B_01740,STARTUP_DENSITY,25.747,29.221,-3.474,-11.889,36,98,90.74,36.25,0.4542,109.956,96.781,7.387,-4.168,8.964,80.382
2024,STATE_UT,REG_A_01741,REG_B_01741,UNEMP_RATE,14.045,9.367,4.678,49.941,25,96,44.3,47.63,0.4846,132.714,72.734,15.509,2.617,11.461,23.522
2025,REGION_ZONE,REG_A_01742,REG_B_01742,GSDP_PER_CAPITA,80.961,42.335,38.626,91.239,92,38,21.92,11.1,0.2358,84.126,105.885,9.314,10.165,-1.02,40.176
