env_emiss_inventory_year,env_emiss_facility_registry_id,env_emiss_emissions_source_type,env_emiss_ghg_gas_code,env_emiss_emissions_metric_tons,env_emiss_stack_height_m,env_emiss_control_technology_code,env_emiss_operating_hours_annual,env_emiss_throughput_activity_level,env_emiss_emission_factor_used,env_emiss_estimation_method_code,env_emiss_permit_number,env_emiss_compliance_status_code,env_emiss_violation_count,env_emiss_inspection_count,env_emiss_nearby_receptor_distance_m,env_emiss_environmental_justice_screen_score,env_emiss_reporting_program_name,env_emiss_verification_flag,env_emiss_uncertainty_rating
2020,FRS000001643,MOBILE,CO2,1368.405,0.0,ESP,7891,395356.73,STACK_TEST,MODELED,PERMIT00001643,IN_COMPLIANCE,1,0,7420.9,33.85,GHGRP,0,MEDIUM
2022,FRS000001644,MOBILE,CH4,5572.801,0.0,BAGHOUSE,2438,58480.46,MODELLED,MODELED,PERMIT00001644,IN_COMPLIANCE,1,4,7638.7,35.25,NEI,0,LOW
2011,FRS000001645,AREA,CO2,4137.625,0.0,SNCR,3601,303559.06,SITE_SPECIFIC,EMISSION_FACTOR,PERMIT00001645,IN_COMPLIANCE,8,5,9224.9,54.44,STATE_INVENTORY,1,LOW
2021,FRS000001646,AREA,CH4,9690.889,0.0,SCR,3048,861489.57,MODELLED,MODELED,PERMIT00001646,IN_COMPLIANCE,7,7,3195.2,96.05,GHGRP,0,LOW
2013,FRS000001647,POINT,CH4,341.797,58.95,NONE,340,68402.03,MASS_BALANCE,EMISSION_FACTOR,PERMIT00001647,OUT_OF_COMPLIANCE,7,4,14327.8,77.35,NEI,0,MEDIUM
2012,FRS000001648,AREA,CO2,1334.418,0.0,NONE,6158,486602.46,DEFAULT,ENGINEERING,PERMIT00001648,IN_COMPLIANCE,1,0,1811.0,41.78,GHGRP,0,LOW
2016,FRS000001649,AREA,HFCs,490.234,0.0,ESP,8248,620600.52,MODELLED,MODELED,PERMIT00001649,UNDER_REVIEW,1,5,7666.7,96.35,NEI,1,MEDIUM
2009,FRS000001650,NONPOINT,N2O,13754.556,0.0,SNCR,477,1047083.73,MODELLED,EMISSION_FACTOR,PERMIT00001650,NOT_APPLICABLE,6,4,5953.4,87.28,NEI,0,MEDIUM
2021,FRS000001651,POINT,CO2,12639.036,20.34,SNCR,2722,390805.6,DEFAULT,MATERIAL_BALANCE,PERMIT00001651,IN_COMPLIANCE,8,7,6073.0,66.8,NEI,0,LOW
2019,FRS000001652,NONPOINT,N2O,1693.516,0.0,FGD,3172,722212.0,MODELLED,EMISSION_FACTOR,PERMIT00001652,OUT_OF_COMPLIANCE,8,5,4096.5,2.59,STATE_INVENTORY,0,MEDIUM
2005,FRS000001653,POINT,CH4,2735.208,13.43,NONE,6378,332016.29,SITE_SPECIFIC,ENGINEERING,PERMIT00001653,IN_COMPLIANCE,2,3,10828.9,52.27,GHGRP,0,HIGH
2024,FRS000001654,AREA,CO2,552.135,0.0,NONE,6861,1022131.13,DEFAULT,EMISSION_FACTOR,PERMIT00001654,IN_COMPLIANCE,2,6,10794.4,58.37,GHGRP,0,HIGH
2021,FRS000001655,MOBILE,CO2,1586.528,0.0,NONE,4977,979855.61,DEFAULT,ENGINEERING,PERMIT00001655,IN_COMPLIANCE,7,8,10758.2,60.52,STATE_INVENTORY,1,MEDIUM
2007,FRS000001656,POINT,CO2,3739.445,26.7,SCR,8106,645203.5,DEFAULT,EMISSION_FACTOR,PERMIT00001656,IN_COMPLIANCE,7,6,7257.9,76.97,TRI,0,HIGH
2013,FRS000001657,POINT,N2O,4885.542,31.51,SNCR,8371,1489664.87,STACK_TEST,CEMS,PERMIT00001657,IN_COMPLIANCE,6,8,10332.0,41.18,STATE_INVENTORY,1,UNKNOWN
2025,FRS000001658,AREA,CO2,1731.61,0.0,FGD,8279,1083660.73,DEFAULT,CEMS,PERMIT00001658,IN_COMPLIANCE,4,1,7966.1,68.44,GHGRP,0,LOW
2018,FRS000001659,NONPOINT,CO2,5491.789,0.0,SCR,5043,184403.63,MODELLED,MATERIAL_BALANCE,PERMIT00001659,IN_COMPLIANCE,10,5,13263.4,26.42,STATE_INVENTORY,1,UNKNOWN
2008,FRS000001660,MOBILE,HFCs,2385.801,0.0,FGD,7536,177465.47,SITE_SPECIFIC,MATERIAL_BALANCE,PERMIT00001660,IN_COMPLIANCE,6,2,5272.4,53.17,GHGRP,1,MEDIUM
2019,FRS000001661,NONPOINT,HFCs,1028.827,0.0,NONE,1368,181821.2,DEFAULT,ENGINEERING,PERMIT00001661,UNDER_REVIEW,2,4,8994.0,68.72,NEI,1,MEDIUM
2025,FRS000001662,POINT,CO2,2696.28,90.21,SCR,2933,501592.0,MASS_BALANCE,EMISSION_FACTOR,PERMIT00001662,IN_COMPLIANCE,3,8,11582.9,56.87,NEI,1,MEDIUM
2018,FRS000001663,MOBILE,CO2,1348.536,0.0,BAGHOUSE,6367,1076893.51,DEFAULT,CEMS,PERMIT00001663,IN_COMPLIANCE,4,1,1069.3,63.56,NEI,1,MEDIUM
2016,FRS000001664,FUGITIVE,CO2,2034.999,0.0,CARBON_CAPTURE,6722,885233.83,DEFAULT,MODELED,PERMIT00001664,IN_COMPLIANCE,0,1,203.7,53.6,STATE_INVENTORY,0,MEDIUM
2014,FRS000001665,NONPOINT,CO2,2533.236,0.0,NONE,3430,583027.35,SITE_SPECIFIC,ENGINEERING,PERMIT00001665,OUT_OF_COMPLIANCE,5,4,13395.5,5.94,NEI,0,UNKNOWN
2016,FRS000001666,POINT,CO2,4111.973,49.7,CARBON_CAPTURE,4358,600175.95,SITE_SPECIFIC,MODELED,PERMIT00001666,IN_COMPLIANCE,6,4,12833.9,48.0,GHGRP,0,HIGH
2013,FRS000001667,MOBILE,CO2,2146.131,0.0,SCR,4170,348152.25,DEFAULT,EMISSION_FACTOR,PERMIT00001667,IN_COMPLIANCE,5,8,10543.0,49.53,STATE_INVENTORY,0,MEDIUM
2019,FRS000001668,POINT,CH4,953.719,225.45,NONE,2273,1161529.63,DEFAULT,MODELED,PERMIT00001668,IN_COMPLIANCE,10,0,7356.8,15.21,GHGRP,0,MEDIUM
2013,FRS000001669,POINT,CO2,7851.153,246.09,SNCR,376,1079592.01,DEFAULT,EMISSION_FACTOR,PERMIT00001669,OUT_OF_COMPLIANCE,7,7,12924.3,61.91,STATE_INVENTORY,0,UNKNOWN
2016,FRS000001670,POINT,PFCs,945.849,26.46,BAGHOUSE,5067,533307.92,MASS_BALANCE,ENGINEERING,PERMIT00001670,IN_COMPLIANCE,6,5,5399.6,9.86,TRI,0,LOW
2014,FRS000001671,MOBILE,N2O,2015.642,0.0,FGD,6736,1414125.15,STACK_TEST,EMISSION_FACTOR,PERMIT00001671,IN_COMPLIANCE,9,1,6069.6,79.6,STATE_INVENTORY,0,MEDIUM
2021,FRS000001672,AREA,CO2,6387.589,0.0,SCR,95,292191.63,MASS_BALANCE,ENGINEERING,PERMIT00001672,OUT_OF_COMPLIANCE,7,4,5580.8,1.23,NEI,0,MEDIUM
2017,FRS000001673,POINT,HFCs,3703.997,134.96,NONE,3873,812384.14,DEFAULT,CEMS,PERMIT00001673,IN_COMPLIANCE,7,4,3789.0,13.77,GHGRP,1,MEDIUM
2023,FRS000001674,NONPOINT,CO2,5181.393,0.0,CARBON_CAPTURE,7506,432506.13,DEFAULT,MODELED,PERMIT00001674,IN_COMPLIANCE,1,7,6477.6,9.2,GHGRP,0,LOW
2023,FRS000001675,AREA,CO2,2341.863,0.0,NONE,905,773915.46,DEFAULT,CEMS,PERMIT00001675,UNDER_REVIEW,10,5,14580.0,2.04,GHGRP,0,MEDIUM
2016,FRS000001676,POINT,CO2,2647.105,79.97,SCR,5586,707304.56,MODELLED,CEMS,PERMIT00001676,IN_COMPLIANCE,10,4,4415.8,76.54,GHGRP,1,UNKNOWN
2010,FRS000001677,POINT,CO2,3869.511,226.01,SCR,3003,541959.94,SITE_SPECIFIC,CEMS,PERMIT00001677,IN_COMPLIANCE,10,7,14912.3,11.39,STATE_INVENTORY,0,HIGH
2012,FRS000001678,NONPOINT,CO2,11387.275,0.0,NONE,8429,960390.83,DEFAULT,MATERIAL_BALANCE,PERMIT00001678,IN_COMPLIANCE,3,5,565.2,25.3,NEI,1,UNKNOWN
2005,FRS000001679,POINT,CO2,7076.67,108.75,FGD,2844,264043.07,DEFAULT,MATERIAL_BALANCE,PERMIT00001679,UNDER_REVIEW,4,8,6731.2,85.36,GHGRP,1,LOW
2020,FRS000001680,POINT,CO2,4291.803,203.02,NONE,7289,275694.43,SITE_SPECIFIC,CEMS,PERMIT00001680,IN_COMPLIANCE,10,0,2914.9,91.42,NEI,0,HIGH
2016,FRS000001681,POINT,CO2,3459.704,152.84,BAGHOUSE,5666,131823.06,MODELLED,EMISSION_FACTOR,PERMIT00001681,IN_COMPLIANCE,6,3,6908.1,16.89,STATE_INVENTORY,1,UNKNOWN
2023,FRS000001682,MOBILE,CO2,15983.278,0.0,SNCR,7924,752434.29,DEFAULT,MODELED,PERMIT00001682,IN_COMPLIANCE,10,4,4591.5,92.35,NEI,0,MEDIUM
2025,FRS000001683,AREA,CO2,5769.118,0.0,NONE,7798,1082873.52,DEFAULT,EMISSION_FACTOR,PERMIT00001683,IN_COMPLIANCE,2,0,14788.6,54.44,GHGRP,0,LOW
2022,FRS000001684,AREA,CO2,1013.296,0.0,NONE,7540,477326.96,MODELLED,MODELED,PERMIT00001684,IN_COMPLIANCE,2,8,1663.4,80.59,GHGRP,1,MEDIUM
2011,FRS000001685,MOBILE,HFCs,4043.04,0.0,NONE,8332,901846.81,DEFAULT,ENGINEERING,PERMIT00001685,IN_COMPLIANCE,1,6,8354.7,63.56,GHGRP,0,HIGH
2014,FRS000001686,NONPOINT,CH4,757.455,0.0,NONE,5973,1123450.66,DEFAULT,ENGINEERING,PERMIT00001686,IN_COMPLIANCE,0,1,9307.9,99.36,GHGRP,1,LOW
2012,FRS000001687,POINT,CO2,40070.456,186.8,NONE,3417,890286.69,STACK_TEST,MODELED,PERMIT00001687,IN_COMPLIANCE,0,2,7547.5,45.65,GHGRP,1,LOW
2018,FRS000001688,AREA,CO2,1172.954,0.0,SNCR,8515,854291.89,STACK_TEST,MATERIAL_BALANCE,PERMIT00001688,IN_COMPLIANCE,3,5,7080.6,5.64,NEI,1,HIGH
2021,FRS000001689,AREA,CO2,5648.037,0.0,SCR,5671,49309.14,DEFAULT,EMISSION_FACTOR,PERMIT00001689,IN_COMPLIANCE,5,1,8889.8,24.19,STATE_INVENTORY,0,LOW
2005,FRS000001690,POINT,CH4,196.562,30.73,NONE,3781,1384378.48,MODELLED,EMISSION_FACTOR,PERMIT00001690,IN_COMPLIANCE,9,4,1578.7,15.93,STATE_INVENTORY,0,HIGH
2016,FRS000001691,AREA,HFCs,1018.298,0.0,CARBON_CAPTURE,2103,500664.93,DEFAULT,ENGINEERING,PERMIT00001691,IN_COMPLIANCE,1,7,9575.7,95.08,GHGRP,1,UNKNOWN
2012,FRS000001692,NONPOINT,CO2,2990.61,0.0,CARBON_CAPTURE,547,956460.21,SITE_SPECIFIC,EMISSION_FACTOR,PERMIT00001692,NOT_APPLICABLE,2,0,21.9,93.48,STATE_INVENTORY,0,UNKNOWN
2017,FRS000001693,FUGITIVE,CO2,647.684,0.0,BAGHOUSE,7238,1436560.04,DEFAULT,MODELED,PERMIT00001693,IN_COMPLIANCE,5,7,8315.8,16.37,NEI,0,MEDIUM
2021,FRS000001694,AREA,CO2,2112.158,0.0,BAGHOUSE,6843,928108.51,SITE_SPECIFIC,ENGINEERING,PERMIT00001694,IN_COMPLIANCE,8,6,4357.0,85.63,NEI,0,MEDIUM
2021,FRS000001695,MOBILE,N2O,1124.22,0.0,ESP,2228,895422.54,MASS_BALANCE,MATERIAL_BALANCE,PERMIT00001695,IN_COMPLIANCE,0,1,4573.8,53.99,STATE_INVENTORY,0,UNKNOWN
2020,FRS000001696,POINT,CH4,2277.638,159.53,ESP,5612,56642.2,DEFAULT,ENGINEERING,PERMIT00001696,IN_COMPLIANCE,8,5,7298.4,96.17,GHGRP,0,LOW
2017,FRS000001697,POINT,CH4,4117.381,80.84,ESP,5250,1113592.9,SITE_SPECIFIC,ENGINEERING,PERMIT00001697,UNDER_REVIEW,8,6,9886.4,96.14,GHGRP,1,HIGH
2015,FRS000001698,NONPOINT,CH4,2035.849,0.0,CARBON_CAPTURE,2489,555145.03,SITE_SPECIFIC,MODELED,PERMIT00001698,IN_COMPLIANCE,8,4,7423.2,97.51,STATE_INVENTORY,1,LOW
2012,FRS000001699,MOBILE,CO2,4955.764,0.0,CARBON_CAPTURE,4039,562021.56,MASS_BALANCE,MODELED,PERMIT00001699,IN_COMPLIANCE,7,8,6688.1,84.99,NEI,0,MEDIUM
2022,FRS000001700,NONPOINT,CO2,982.042,0.0,NONE,8388,617111.63,MODELLED,MATERIAL_BALANCE,PERMIT00001700,UNDER_REVIEW,4,7,2282.2,18.36,GHGRP,1,MEDIUM
2008,FRS000001701,MOBILE,CH4,2698.041,0.0,NONE,2645,36053.79,SITE_SPECIFIC,ENGINEERING,PERMIT00001701,IN_COMPLIANCE,4,1,6876.0,16.57,STATE_INVENTORY,0,HIGH
2016,FRS000001702,NONPOINT,CH4,2304.396,0.0,NONE,6039,127075.19,MODELLED,ENGINEERING,PERMIT00001702,IN_COMPLIANCE,3,5,9559.1,38.98,OTHER,1,LOW
2018,FRS000001703,POINT,CH4,5513.636,96.07,ESP,7382,902082.84,DEFAULT,CEMS,PERMIT00001703,IN_COMPLIANCE,7,0,6121.1,52.68,GHGRP,0,MEDIUM
2016,FRS000001704,FUGITIVE,CO2,2919.243,0.0,ESP,2085,746891.35,DEFAULT,MATERIAL_BALANCE,PERMIT00001704,IN_COMPLIANCE,7,6,13824.6,58.13,NEI,0,UNKNOWN
2011,FRS000001705,MOBILE,CH4,3469.854,0.0,FGD,3204,1079760.91,DEFAULT,MODELED,PERMIT00001705,IN_COMPLIANCE,8,3,13019.7,69.27,GHGRP,0,LOW
2017,FRS000001706,POINT,CO2,4598.128,21.47,NONE,2839,1314301.59,DEFAULT,ENGINEERING,PERMIT00001706,NOT_APPLICABLE,6,5,12784.1,7.11,TRI,0,HIGH
2015,FRS000001707,POINT,CO2,1046.61,106.37,NONE,338,779660.26,MASS_BALANCE,MATERIAL_BALANCE,PERMIT00001707,IN_COMPLIANCE,7,1,7516.8,95.9,STATE_INVENTORY,0,LOW
2009,FRS000001708,MOBILE,N2O,6449.849,0.0,NONE,314,1360385.42,SITE_SPECIFIC,EMISSION_FACTOR,PERMIT00001708,UNDER_REVIEW,9,3,6266.4,91.07,GHGRP,1,HIGH
2015,FRS000001709,MOBILE,HFCs,865.197,0.0,SCR,2025,489577.29,STACK_TEST,EMISSION_FACTOR,PERMIT00001709,IN_COMPLIANCE,3,1,11303.3,8.55,NEI,1,LOW
2009,FRS000001710,MOBILE,N2O,368.629,0.0,SNCR,441,296306.32,SITE_SPECIFIC,ENGINEERING,PERMIT00001710,IN_COMPLIANCE,5,2,5579.3,58.69,NEI,1,MEDIUM
2010,FRS000001711,AREA,CH4,1746.979,0.0,NONE,7136,1224875.89,STACK_TEST,MATERIAL_BALANCE,PERMIT00001711,IN_COMPLIANCE,0,8,1141.4,23.45,NEI,0,UNKNOWN
2020,FRS000001712,FUGITIVE,HFCs,7760.721,0.0,SNCR,7426,1355396.49,STACK_TEST,ENGINEERING,PERMIT00001712,IN_COMPLIANCE,6,8,1917.7,42.05,STATE_INVENTORY,0,HIGH
2007,FRS000001713,POINT,CO2,671.221,144.0,SNCR,945,658745.52,MODELLED,ENGINEERING,PERMIT00001713,IN_COMPLIANCE,8,3,6893.9,32.43,STATE_INVENTORY,1,LOW
2024,FRS000001714,AREA,CH4,1763.653,0.0,CARBON_CAPTURE,1516,417950.05,SITE_SPECIFIC,EMISSION_FACTOR,PERMIT00001714,NOT_APPLICABLE,4,6,13004.0,74.46,NEI,1,LOW
2008,FRS000001715,NONPOINT,HFCs,6806.959,0.0,ESP,83,1399024.56,DEFAULT,MATERIAL_BALANCE,PERMIT00001715,IN_COMPLIANCE,0,2,1188.0,76.21,NEI,0,MEDIUM
2011,FRS000001716,FUGITIVE,CO2,455.05,0.0,BAGHOUSE,3247,418426.96,DEFAULT,EMISSION_FACTOR,PERMIT00001716,IN_COMPLIANCE,4,7,6389.7,78.56,NEI,0,LOW
2014,FRS000001717,POINT,CH4,4106.811,128.4,NONE,4370,1445369.06,SITE_SPECIFIC,EMISSION_FACTOR,PERMIT00001717,OUT_OF_COMPLIANCE,10,4,3557.6,54.38,NEI,1,UNKNOWN
2013,FRS000001718,POINT,CO2,1652.641,193.54,SCR,1107,359749.9,DEFAULT,EMISSION_FACTOR,PERMIT00001718,UNDER_REVIEW,1,4,2278.0,5.9,GHGRP,0,UNKNOWN
2009,FRS000001719,MOBILE,CO2,3608.022,0.0,FGD,4368,1466843.64,MODELLED,ENGINEERING,PERMIT00001719,IN_COMPLIANCE,5,7,794.1,89.97,TRI,0,MEDIUM
2022,FRS000001720,MOBILE,CO2,496.119,0.0,SCR,3059,459313.31,SITE_SPECIFIC,MODELED,PERMIT00001720,IN_COMPLIANCE,0,6,489.7,37.04,GHGRP,0,HIGH
2012,FRS000001721,AREA,CH4,840.936,0.0,BAGHOUSE,894,627149.0,MASS_BALANCE,MATERIAL_BALANCE,PERMIT00001721,IN_COMPLIANCE,4,3,4520.5,7.02,TRI,0,HIGH
2007,FRS000001722,MOBILE,CO2,44766.327,0.0,NONE,1647,436372.18,MASS_BALANCE,MATERIAL_BALANCE,PERMIT00001722,IN_COMPLIANCE,4,3,8109.9,31.52,TRI,0,LOW
2014,FRS000001723,NONPOINT,HFCs,2203.6,0.0,FGD,3363,196161.37,MODELLED,CEMS,PERMIT00001723,IN_COMPLIANCE,0,6,10412.1,89.99,NEI,1,LOW
2022,FRS000001724,MOBILE,HFCs,736.783,0.0,CARBON_CAPTURE,3542,1184455.28,DEFAULT,MODELED,PERMIT00001724,UNDER_REVIEW,0,5,3885.2,0.57,TRI,1,MEDIUM
2019,FRS000001725,POINT,CO2,1655.059,217.39,FGD,6864,1110896.26,MODELLED,EMISSION_FACTOR,PERMIT00001725,IN_COMPLIANCE,10,3,14277.4,9.99,NEI,0,HIGH
2025,FRS000001726,NONPOINT,CO2,5140.629,0.0,ESP,380,769351.43,SITE_SPECIFIC,EMISSION_FACTOR,PERMIT00001726,IN_COMPLIANCE,4,0,1911.0,23.0,STATE_INVENTORY,1,MEDIUM
2013,FRS000001727,NONPOINT,CO2,1774.211,0.0,ESP,4290,553339.64,DEFAULT,EMISSION_FACTOR,PERMIT00001727,IN_COMPLIANCE,9,4,8328.1,22.46,OTHER,0,LOW
2022,FRS000001728,FUGITIVE,CO2,2972.323,0.0,OXIDATION_CATALYST,2514,36115.24,DEFAULT,MODELED,PERMIT00001728,IN_COMPLIANCE,8,6,9690.5,79.04,OTHER,0,UNKNOWN
2007,FRS000001729,POINT,CO2,1164.323,60.18,BAGHOUSE,1379,351859.42,STACK_TEST,ENGINEERING,PERMIT00001729,IN_COMPLIANCE,7,3,803.4,10.7,TRI,0,MEDIUM
2025,FRS000001730,POINT,CO2,2812.891,144.73,NONE,2697,1083363.29,DEFAULT,EMISSION_FACTOR,PERMIT00001730,NOT_APPLICABLE,10,1,7792.8,98.99,NEI,0,LOW
2021,FRS000001731,AREA,CO2,2840.923,0.0,OXIDATION_CATALYST,6352,610382.52,DEFAULT,EMISSION_FACTOR,PERMIT00001731,UNDER_REVIEW,1,0,14878.4,69.4,NEI,0,MEDIUM
2022,FRS000001732,POINT,CO2,646.182,181.04,SCR,5151,1098130.93,DEFAULT,ENGINEERING,PERMIT00001732,IN_COMPLIANCE,7,0,1798.1,35.49,OTHER,0,UNKNOWN
2014,FRS000001733,FUGITIVE,CO2,2584.807,0.0,NONE,5243,1167708.36,SITE_SPECIFIC,ENGINEERING,PERMIT00001733,IN_COMPLIANCE,0,4,666.6,12.78,TRI,1,HIGH
2020,FRS000001734,POINT,CO2,3074.859,96.87,OXIDATION_CATALYST,1658,1057377.68,SITE_SPECIFIC,MATERIAL_BALANCE,PERMIT00001734,IN_COMPLIANCE,4,8,7256.4,82.94,OTHER,0,LOW
2015,FRS000001735,MOBILE,CH4,5872.292,0.0,NONE,5765,679829.27,DEFAULT,EMISSION_FACTOR,PERMIT00001735,IN_COMPLIANCE,8,0,11815.1,98.7,NEI,0,HIGH
2023,FRS000001736,MOBILE,CO2,3171.381,0.0,FGD,8232,394585.36,DEFAULT,ENGINEERING,PERMIT00001736,IN_COMPLIANCE,6,4,6494.2,46.2,GHGRP,0,LOW
2016,FRS000001737,AREA,CO2,4760.807,0.0,NONE,1459,248936.9,MODELLED,ENGINEERING,PERMIT00001737,IN_COMPLIANCE,1,0,4685.9,64.31,NEI,0,LOW
2005,FRS000001738,NONPOINT,CH4,1692.924,0.0,OXIDATION_CATALYST,1901,1117649.09,DEFAULT,MATERIAL_BALANCE,PERMIT00001738,IN_COMPLIANCE,4,2,12153.5,8.1,NEI,0,LOW
2014,FRS000001739,AREA,CH4,10643.935,0.0,BAGHOUSE,3349,119027.66,SITE_SPECIFIC,MODELED,PERMIT00001739,UNDER_REVIEW,1,5,4226.0,93.42,STATE_INVENTORY,0,LOW
2015,FRS000001740,POINT,HFCs,3123.547,193.68,CARBON_CAPTURE,7452,806219.42,MODELLED,CEMS,PERMIT00001740,IN_COMPLIANCE,3,8,8343.8,41.87,NEI,0,LOW
2008,FRS000001741,POINT,CO2,7054.921,167.75,SNCR,2893,751026.26,DEFAULT,MODELED,PERMIT00001741,IN_COMPLIANCE,10,5,2296.8,68.72,GHGRP,0,MEDIUM
2016,FRS000001742,POINT,CO2,8358.079,254.41,OXIDATION_CATALYST,386,1284244.92,MODELLED,MODELED,PERMIT00001742,IN_COMPLIANCE,4,8,730.6,53.36,TRI,0,MEDIUM
2010,FRS000001743,AREA,CO2,2480.354,0.0,SNCR,8070,704609.76,SITE_SPECIFIC,EMISSION_FACTOR,PERMIT00001743,IN_COMPLIANCE,6,7,8883.8,51.77,GHGRP,1,LOW
2018,FRS000001744,MOBILE,CO2,1067.671,0.0,FGD,2517,971348.25,DEFAULT,MODELED,PERMIT00001744,IN_COMPLIANCE,4,0,11375.8,90.78,OTHER,0,HIGH
2018,FRS000001745,POINT,CH4,3141.467,220.74,OXIDATION_CATALYST,597,1493279.83,DEFAULT,MODELED,PERMIT00001745,IN_COMPLIANCE,1,3,3150.4,27.39,OTHER,0,LOW
2009,FRS000001746,AREA,CO2,4623.849,0.0,NONE,6395,846528.06,SITE_SPECIFIC,MATERIAL_BALANCE,PERMIT00001746,IN_COMPLIANCE,4,7,9036.9,15.19,NEI,0,MEDIUM
2024,FRS000001747,NONPOINT,CO2,352.081,0.0,BAGHOUSE,3102,1077668.74,DEFAULT,EMISSION_FACTOR,PERMIT00001747,IN_COMPLIANCE,6,0,14803.0,32.62,OTHER,0,LOW
2013,FRS000001748,POINT,CO2,1478.185,106.34,NONE,3330,53016.14,SITE_SPECIFIC,ENGINEERING,PERMIT00001748,IN_COMPLIANCE,9,0,2257.9,66.59,STATE_INVENTORY,0,LOW
2019,FRS000001749,POINT,N2O,2844.689,205.54,SCR,3792,16237.06,DEFAULT,CEMS,PERMIT00001749,IN_COMPLIANCE,0,4,11110.1,70.41,GHGRP,0,LOW
2005,FRS000001750,AREA,CO2,2745.516,0.0,NONE,6575,551895.92,DEFAULT,CEMS,PERMIT00001750,IN_COMPLIANCE,7,8,7930.8,5.02,NEI,0,HIGH
2006,FRS000001751,POINT,CO2,1997.085,104.62,SNCR,5794,307179.78,DEFAULT,MATERIAL_BALANCE,PERMIT00001751,IN_COMPLIANCE,9,4,4076.8,48.28,NEI,0,MEDIUM
2017,FRS000001752,POINT,CO2,2206.107,175.98,BAGHOUSE,4383,658740.1,STACK_TEST,ENGINEERING,PERMIT00001752,IN_COMPLIANCE,9,5,485.8,29.84,NEI,0,LOW
2011,FRS000001753,AREA,CO2,6642.566,0.0,CARBON_CAPTURE,7853,368545.43,SITE_SPECIFIC,CEMS,PERMIT00001753,NOT_APPLICABLE,0,0,5424.1,79.39,NEI,1,MEDIUM
2020,FRS000001754,AREA,N2O,872.5,0.0,NONE,4070,489960.07,STACK_TEST,MODELED,PERMIT00001754,IN_COMPLIANCE,10,8,8151.1,81.27,TRI,0,HIGH
2014,FRS000001755,POINT,CO2,849.939,191.36,ESP,1529,218852.76,DEFAULT,MODELED,PERMIT00001755,IN_COMPLIANCE,6,6,4841.0,87.89,GHGRP,0,MEDIUM
2012,FRS000001756,POINT,CO2,4592.198,83.75,NONE,5917,130475.48,DEFAULT,MATERIAL_BALANCE,PERMIT00001756,IN_COMPLIANCE,1,6,7978.8,3.84,GHGRP,1,MEDIUM
2021,FRS000001757,MOBILE,N2O,2595.082,0.0,FGD,8496,526848.7,MASS_BALANCE,EMISSION_FACTOR,PERMIT00001757,IN_COMPLIANCE,2,7,1550.7,68.18,OTHER,0,MEDIUM
2010,FRS000001758,MOBILE,N2O,4767.296,0.0,NONE,126,768152.88,MASS_BALANCE,ENGINEERING,PERMIT00001758,IN_COMPLIANCE,6,8,782.9,37.07,OTHER,0,MEDIUM
2007,FRS000001759,MOBILE,CO2,11014.278,0.0,SNCR,8531,1116539.76,SITE_SPECIFIC,ENGINEERING,PERMIT00001759,IN_COMPLIANCE,5,3,3859.9,20.67,GHGRP,0,MEDIUM
2009,FRS000001760,MOBILE,CO2,4136.778,0.0,NONE,1126,802765.44,DEFAULT,ENGINEERING,PERMIT00001760,IN_COMPLIANCE,7,5,13822.8,15.59,TRI,1,HIGH
2018,FRS000001761,AREA,CO2,2878.092,0.0,ESP,8045,501043.16,SITE_SPECIFIC,EMISSION_FACTOR,PERMIT00001761,IN_COMPLIANCE,7,6,2234.1,31.55,OTHER,0,UNKNOWN
2022,FRS000001762,MOBILE,N2O,335.648,0.0,ESP,6668,905048.17,MASS_BALANCE,EMISSION_FACTOR,PERMIT00001762,UNDER_REVIEW,8,2,10226.0,58.73,NEI,0,LOW
2023,FRS000001763,POINT,CH4,2978.413,242.72,NONE,3925,602838.15,DEFAULT,MODELED,PERMIT00001763,IN_COMPLIANCE,9,2,1641.1,8.67,GHGRP,0,MEDIUM
2006,FRS000001764,MOBILE,CO2,10387.675,0.0,OXIDATION_CATALYST,6931,536532.65,DEFAULT,EMISSION_FACTOR,PERMIT00001764,IN_COMPLIANCE,4,3,9318.1,8.73,STATE_INVENTORY,0,MEDIUM
2008,FRS000001765,AREA,CO2,684.554,0.0,ESP,367,7902.41,MODELLED,ENGINEERING,PERMIT00001765,OUT_OF_COMPLIANCE,2,8,9008.8,12.54,TRI,0,HIGH
2011,FRS000001766,AREA,CO2,5553.774,0.0,NONE,4387,224946.98,DEFAULT,MATERIAL_BALANCE,PERMIT00001766,IN_COMPLIANCE,3,2,4083.6,86.22,GHGRP,1,UNKNOWN
2023,FRS000001767,AREA,CO2,4091.104,0.0,OXIDATION_CATALYST,3276,330576.41,DEFAULT,EMISSION_FACTOR,PERMIT00001767,IN_COMPLIANCE,6,3,10626.1,30.11,NEI,0,LOW
2014,FRS000001768,AREA,CO2,1819.503,0.0,SCR,3790,666985.7,SITE_SPECIFIC,ENGINEERING,PERMIT00001768,IN_COMPLIANCE,8,4,14982.3,82.86,NEI,0,HIGH
2015,FRS000001769,POINT,CO2,1706.516,199.53,SNCR,6997,179063.98,MODELLED,ENGINEERING,PERMIT00001769,IN_COMPLIANCE,2,5,14371.8,85.05,NEI,1,MEDIUM
2021,FRS000001770,POINT,CO2,1230.945,86.57,OXIDATION_CATALYST,80,444861.04,STACK_TEST,EMISSION_FACTOR,PERMIT00001770,IN_COMPLIANCE,9,5,6867.1,10.25,STATE_INVENTORY,1,LOW
