energy_gen_operating_month,energy_gen_country_iso2,energy_gen_bidding_zone_code,energy_gen_plant_id,energy_gen_unit_id,energy_gen_fuel_type_primary,energy_gen_capacity_mw,energy_gen_net_generation_mwh,energy_gen_capacity_factor_pct,energy_gen_planned_outage_hours,energy_gen_forced_outage_hours,energy_gen_emissions_co2_tons,energy_gen_emissions_nox_tons,energy_gen_emissions_so2_tons,energy_gen_water_withdrawal_m3,energy_gen_cooling_technology_code,energy_gen_renewable_guarantees_of_origin_mwh,energy_gen_grid_operator_entsoe_code,energy_gen_unit_retirement_year,energy_gen_data_extract_date
2025-11,IT,IT_BZ05,IT_PLANT_0267,IT_PLANT_0267_U03,NUCLEAR,1360.806,684518.5,75.4,72.41,11.59,235187.559,31.2647,2.3917,11447537.27,DRY_COOLING,0.0,ENTSOE_IT_TSO03,2027,2024-07-08
2025-12,NL,NL_BZ06,NL_PLANT_0268,NL_PLANT_0268_U04,WASTE,101.617,24576.17,31.98,52.55,49.71,3639.858,1.9484,0.5155,4756770.93,RECIRCULATING,0.0,ENTSOE_NL_TSO04,0,2025-09-08
2026-01,SI,SI_BZ01,SI_PLANT_0269,SI_PLANT_0269_U05,NUCLEAR,1236.268,710502.41,84.46,36.15,52.75,250349.71,94.1801,62.5279,8459949.29,ONCE_THROUGH,0.0,ENTSOE_SI_TSO01,2029,2025-09-30
2026-02,BG,BG_BZ02,BG_PLANT_0270,BG_PLANT_0270_U06,WASTE,75.444,38792.4,69.34,61.92,47.43,5054.368,5.9123,1.0202,211210.83,AIR_COOLING,0.0,ENTSOE_BG_TSO02,2030,2024-10-22
2026-03,EE,EE_BZ03,EE_PLANT_0271,EE_PLANT_0271_U07,NUCLEAR,1307.867,742714.13,78.46,31.56,68.54,407897.499,50.7294,92.3237,12124511.1,SEA_WATER,0.0,ENTSOE_EE_TSO03,2031,2025-04-09
2026-04,HU,HU_BZ04,HU_PLANT_0272,HU_PLANT_0272_U08,WASTE,370.078,145635.31,56.3,23.0,23.89,13984.311,25.0663,19.1894,671050.72,HYBRID,0.0,ENTSOE_HU_TSO04,0,2024-11-17
2026-05,LU,LU_BZ05,LU_PLANT_0273,LU_PLANT_0273_U01,NUCLEAR,442.291,279822.03,84.23,103.56,56.07,56531.928,14.6279,34.8899,27553662.22,DRY_COOLING,0.0,ENTSOE_LU_TSO01,0,2024-12-02
2026-06,RO,RO_BZ06,RO_PLANT_0274,RO_PLANT_0274_U02,WASTE,190.949,45591.37,32.1,94.35,15.32,10185.255,6.0711,1.3858,1034253.47,RECIRCULATING,0.0,ENTSOE_RO_TSO02,0,2024-09-23
2026-07,AT,AT_BZ01,AT_PLANT_0275,AT_PLANT_0275_U03,NUCLEAR,746.93,506546.12,87.64,48.81,4.85,96524.02,30.8864,62.2084,28789152.88,ONCE_THROUGH,0.0,ENTSOE_AT_TSO03,0,2026-01-13
2026-08,CZ,CZ_BZ02,CZ_PLANT_0276,CZ_PLANT_0276_U04,WASTE,76.788,14430.1,25.46,32.7,42.47,11600.792,3.042,0.733,1484456.03,AIR_COOLING,0.0,ENTSOE_CZ_TSO04,0,2025-01-30
2026-09,DE,DE_BZ03,DE_PLANT_0277,DE_PLANT_0277_U05,NUCLEAR,587.611,304692.33,73.29,13.09,35.22,35650.322,20.9224,35.6922,12024549.22,SEA_WATER,0.0,ENTSOE_DE_TSO01,0,2025-10-23
2026-10,LV,LV_BZ04,LV_PLANT_0278,LV_PLANT_0278_U06,WASTE,13.578,3656.56,36.06,86.63,61.59,618.383,0.8941,0.4808,3263830.01,HYBRID,0.0,ENTSOE_LV_TSO02,0,2025-06-20
2026-11,PL,PL_BZ05,PL_PLANT_0279,PL_PLANT_0279_U07,NUCLEAR,1221.114,697886.25,80.25,10.93,4.58,379635.634,84.0957,80.4187,12984832.54,DRY_COOLING,0.0,ENTSOE_PL_TSO03,0,2024-11-18
2026-12,ES,ES_BZ06,ES_PLANT_0280,ES_PLANT_0280_U08,WASTE,225.396,38095.86,22.41,48.78,52.05,30475.314,1.6685,2.3337,442626.66,RECIRCULATING,0.0,ENTSOE_ES_TSO04,2040,2025-05-05
2017-01,HR,HR_BZ01,HR_PLANT_0281,HR_PLANT_0281_U01,NUCLEAR,1472.871,983830.74,94.45,10.92,11.66,167057.744,191.8865,91.0663,13963142.75,ONCE_THROUGH,0.0,ENTSOE_HR_TSO01,2041,2024-07-30
2017-02,FI,FI_BZ02,FI_PLANT_0282,FI_PLANT_0282_U02,WASTE,251.17,129329.68,66.27,24.13,33.26,53537.284,32.2778,3.5686,3227764.35,AIR_COOLING,0.0,ENTSOE_FI_TSO02,2042,2025-10-10
2017-03,IE,IE_BZ03,IE_PLANT_0283,IE_PLANT_0283_U03,NUCLEAR,925.979,601108.27,87.04,70.5,5.08,209907.619,34.5814,6.0673,6092922.8,SEA_WATER,0.0,ENTSOE_IE_TSO03,0,2025-06-21
2017-04,MT,MT_BZ04,MT_PLANT_0284,MT_PLANT_0284_U04,WASTE,595.002,284039.88,69.17,101.83,5.57,135519.036,9.6846,7.216,150135.17,HYBRID,0.0,ENTSOE_MT_TSO04,0,2024-12-28
2017-05,SK,SK_BZ05,SK_PLANT_0285,SK_PLANT_0285_U05,NUCLEAR,399.252,252043.13,89.73,110.44,45.76,19435.786,56.2601,9.7936,4572716.11,DRY_COOLING,0.0,ENTSOE_SK_TSO01,2045,2025-10-06
2017-06,BE,BE_BZ06,BE_PLANT_0286,BE_PLANT_0286_U06,WASTE,170.397,38219.98,30.51,62.26,70.52,19637.088,2.1933,5.0255,1029904.66,RECIRCULATING,0.0,ENTSOE_BE_TSO02,2046,2025-02-21
2017-07,DK,DK_BZ01,DK_PLANT_0287,DK_PLANT_0287_U07,NUCLEAR,1469.675,808629.2,78.74,32.58,21.01,165406.617,57.8406,43.9439,25508016.33,ONCE_THROUGH,0.0,ENTSOE_DK_TSO03,2047,2024-10-03
2017-08,GR,GR_BZ02,GR_PLANT_0288,GR_PLANT_0288_U08,WASTE,129.0,32610.14,36.8,92.42,71.89,14797.754,4.3362,3.9211,2128014.61,AIR_COOLING,0.0,ENTSOE_GR_TSO04,2048,2024-06-21
2017-09,LT,LT_BZ03,LT_PLANT_0289,LT_PLANT_0289_U01,NUCLEAR,365.153,181071.15,74.53,53.1,5.84,65207.083,30.5858,9.4861,2376794.25,SEA_WATER,0.0,ENTSOE_LT_TSO01,2049,2025-12-06
2017-10,PT,PT_BZ04,PT_PLANT_0290,PT_PLANT_0290_U02,WASTE,556.616,78740.38,20.87,107.94,33.29,61158.442,12.6615,9.5077,1555342.69,HYBRID,0.0,ENTSOE_PT_TSO02,2050,2024-08-18
2017-11,SE,SE_BZ05,SE_PLANT_0291,SE_PLANT_0291_U03,NUCLEAR,694.698,438041.0,92.01,35.31,18.78,59343.612,21.8678,55.2852,11846973.15,DRY_COOLING,0.0,ENTSOE_SE_TSO03,2025,2025-09-05
2017-12,CY,CY_BZ06,CY_PLANT_0292,CY_PLANT_0292_U04,WASTE,274.368,100356.81,52.61,38.7,67.2,51028.445,15.7378,6.7953,1507686.33,RECIRCULATING,0.0,ENTSOE_CY_TSO04,0,2024-02-13
2018-01,FR,FR_BZ01,FR_PLANT_0293,FR_PLANT_0293_U05,NUCLEAR,1295.642,819891.21,93.76,23.39,40.8,298103.708,98.9731,68.7267,7293483.56,ONCE_THROUGH,0.0,ENTSOE_FR_TSO01,2027,2024-04-24
2018-02,IT,IT_BZ02,IT_PLANT_0294,IT_PLANT_0294_U06,WASTE,25.595,11655.84,63.49,41.31,5.43,11457.129,2.0289,0.3154,2897443.04,AIR_COOLING,0.0,ENTSOE_IT_TSO02,2028,2024-08-16
2018-03,NL,NL_BZ03,NL_PLANT_0295,NL_PLANT_0295_U07,NUCLEAR,445.221,281479.21,88.65,13.16,20.86,20403.68,10.852,12.7626,14452282.19,SEA_WATER,0.0,ENTSOE_NL_TSO03,0,2025-05-17
2018-04,SI,SI_BZ04,SI_PLANT_0296,SI_PLANT_0296_U08,WASTE,410.915,176044.81,60.8,47.83,56.45,95583.976,40.124,18.1521,3616932.31,HYBRID,0.0,ENTSOE_SI_TSO04,0,2024-11-16
2018-05,BG,BG_BZ05,BG_PLANT_0297,BG_PLANT_0297_U01,NUCLEAR,427.083,226565.57,79.14,68.93,61.38,60348.64,17.1641,18.1569,10030342.84,DRY_COOLING,0.0,ENTSOE_BG_TSO01,0,2024-02-20
2018-06,EE,EE_BZ06,EE_PLANT_0298,EE_PLANT_0298_U02,WASTE,473.251,120731.39,37.28,24.01,41.92,36707.688,28.6073,10.3574,2900770.49,RECIRCULATING,0.0,ENTSOE_EE_TSO02,0,2025-05-06
2018-07,HU,HU_BZ01,HU_PLANT_0299,HU_PLANT_0299_U03,NUCLEAR,1494.456,897150.61,84.93,66.14,44.1,245116.928,73.4837,91.922,14880987.43,ONCE_THROUGH,0.0,ENTSOE_HU_TSO03,0,2025-05-16
2018-08,LU,LU_BZ02,LU_PLANT_0300,LU_PLANT_0300_U04,WASTE,346.413,48030.75,18.93,76.6,6.03,6129.859,11.4346,1.6577,1603368.22,AIR_COOLING,0.0,ENTSOE_LU_TSO04,2034,2026-02-14
2018-09,RO,RO_BZ03,RO_PLANT_0301,RO_PLANT_0301_U05,NUCLEAR,1317.482,922029.86,94.41,90.27,16.64,244085.555,118.0048,69.3718,8751768.1,SEA_WATER,0.0,ENTSOE_RO_TSO01,2035,2025-05-22
2018-10,AT,AT_BZ04,AT_PLANT_0302,AT_PLANT_0302_U06,WASTE,546.896,180515.0,44.83,88.06,60.87,128665.938,38.2827,9.646,3664884.42,HYBRID,0.0,ENTSOE_AT_TSO02,2036,2024-02-13
2018-11,CZ,CZ_BZ05,CZ_PLANT_0303,CZ_PLANT_0303_U07,NUCLEAR,659.415,443425.75,89.81,43.06,5.49,12879.656,12.6969,38.1986,596905.95,DRY_COOLING,0.0,ENTSOE_CZ_TSO03,2037,2025-07-07
2018-12,DE,DE_BZ06,DE_PLANT_0304,DE_PLANT_0304_U08,WASTE,106.208,33925.45,43.28,1.98,14.77,12480.734,2.3959,0.1899,858482.69,RECIRCULATING,0.0,ENTSOE_DE_TSO04,0,2024-07-06
2019-01,LV,LV_BZ01,LV_PLANT_0305,LV_PLANT_0305_U01,NUCLEAR,1186.326,730145.66,91.19,32.11,49.64,285399.355,163.024,15.1024,13100032.21,ONCE_THROUGH,0.0,ENTSOE_LV_TSO01,2039,2026-02-16
2019-02,PL,PL_BZ02,PL_PLANT_0306,PL_PLANT_0306_U02,WASTE,484.102,112689.08,31.36,4.34,59.36,77440.124,1.6288,3.1367,823494.58,AIR_COOLING,0.0,ENTSOE_PL_TSO02,2040,2025-09-18
2019-03,ES,ES_BZ03,ES_PLANT_0307,ES_PLANT_0307_U03,NUCLEAR,1178.948,706933.16,84.98,38.58,32.99,1958.22,12.7284,17.0681,14251841.73,SEA_WATER,0.0,ENTSOE_ES_TSO03,2041,2025-04-30
2019-04,HR,HR_BZ04,HR_PLANT_0308,HR_PLANT_0308_U04,WASTE,87.597,12272.62,21.15,11.88,28.11,2793.997,1.3502,1.2953,2388960.51,HYBRID,0.0,ENTSOE_HR_TSO04,0,2025-12-13
2019-05,FI,FI_BZ05,FI_PLANT_0309,FI_PLANT_0309_U05,NUCLEAR,559.453,374823.49,92.3,53.35,42.48,120575.414,30.0624,15.954,4009369.94,DRY_COOLING,0.0,ENTSOE_FI_TSO01,0,2025-08-23
2019-06,IE,IE_BZ06,IE_PLANT_0310,IE_PLANT_0310_U06,WASTE,491.794,126559.71,37.84,102.06,42.76,114854.285,29.6313,9.4292,2809878.8,RECIRCULATING,0.0,ENTSOE_IE_TSO02,2044,2024-07-26
2019-07,MT,MT_BZ01,MT_PLANT_0311,MT_PLANT_0311_U07,NUCLEAR,466.934,324694.15,92.39,38.95,52.51,80074.163,72.455,22.6628,8823056.55,ONCE_THROUGH,0.0,ENTSOE_MT_TSO03,2045,2025-04-19
2019-08,SK,SK_BZ02,SK_PLANT_0312,SK_PLANT_0312_U08,WASTE,200.705,93185.95,66.41,110.84,64.89,46135.692,17.1778,7.3048,2101680.92,AIR_COOLING,0.0,ENTSOE_SK_TSO04,0,2024-09-11
2019-09,BE,BE_BZ03,BE_PLANT_0313,BE_PLANT_0313_U01,NUCLEAR,1585.63,969824.63,78.8,62.16,8.09,119357.629,46.7805,93.0012,7301808.27,SEA_WATER,0.0,ENTSOE_BE_TSO01,2047,2024-08-29
2019-10,DK,DK_BZ04,DK_PLANT_0314,DK_PLANT_0314_U02,WASTE,466.24,105643.84,31.91,83.29,60.21,22929.607,6.194,7.9949,1846012.41,HYBRID,0.0,ENTSOE_DK_TSO02,2048,2025-02-28
2019-11,GR,GR_BZ05,GR_PLANT_0315,GR_PLANT_0315_U03,NUCLEAR,1606.723,909045.91,83.59,82.52,23.99,5735.582,176.6346,88.9413,29343453.86,DRY_COOLING,0.0,ENTSOE_GR_TSO03,2049,2025-03-09
2019-12,LT,LT_BZ06,LT_PLANT_0316,LT_PLANT_0316_U04,WASTE,346.506,98864.86,40.66,84.0,13.48,75625.883,17.2593,12.6711,1639825.4,RECIRCULATING,0.0,ENTSOE_LT_TSO04,2050,2025-08-12
2020-01,PT,PT_BZ01,PT_PLANT_0317,PT_PLANT_0317_U05,NUCLEAR,1535.506,1067581.49,94.85,34.33,51.99,180470.442,155.447,137.8354,14773370.35,ONCE_THROUGH,0.0,ENTSOE_PT_TSO01,0,2025-06-20
2020-02,SE,SE_BZ02,SE_PLANT_0318,SE_PLANT_0318_U06,WASTE,115.289,41110.66,48.75,61.77,1.86,26723.602,9.7615,5.0272,4664478.31,AIR_COOLING,0.0,ENTSOE_SE_TSO02,0,2025-12-14
2020-03,CY,CY_BZ03,CY_PLANT_0319,CY_PLANT_0319_U07,NUCLEAR,345.832,250105.67,94.56,89.85,64.45,51227.921,40.6286,30.0071,15332106.07,SEA_WATER,0.0,ENTSOE_CY_TSO03,2027,2024-04-01
2020-04,FR,FR_BZ04,FR_PLANT_0320,FR_PLANT_0320_U08,WASTE,132.979,27476.72,27.55,37.32,66.52,7485.741,6.631,3.1815,218532.75,HYBRID,0.0,ENTSOE_FR_TSO04,0,2024-05-26
2020-05,IT,IT_BZ05,IT_PLANT_0321,IT_PLANT_0321_U01,NUCLEAR,577.839,376875.84,87.39,33.72,36.52,166664.748,77.1237,49.0741,6818501.27,DRY_COOLING,0.0,ENTSOE_IT_TSO01,2029,2026-01-23
2020-06,NL,NL_BZ06,NL_PLANT_0322,NL_PLANT_0322_U02,WASTE,113.636,25448.45,32.43,90.27,51.46,2771.675,6.0656,0.8355,4244480.12,RECIRCULATING,0.0,ENTSOE_NL_TSO02,2030,2024-02-20
2020-07,SI,SI_BZ01,SI_PLANT_0323,SI_PLANT_0323_U03,NUCLEAR,1470.154,785294.87,77.32,106.8,30.61,88111.711,149.6229,76.1238,949978.51,ONCE_THROUGH,0.0,ENTSOE_SI_TSO03,2031,2025-05-09
2020-08,BG,BG_BZ02,BG_PLANT_0324,BG_PLANT_0324_U04,WASTE,10.471,1009.44,14.29,163.81,59.5,715.366,0.1997,0.0046,3295936.31,AIR_COOLING,0.0,ENTSOE_BG_TSO04,2032,2024-09-20
2020-09,EE,EE_BZ03,EE_PLANT_0325,EE_PLANT_0325_U05,NUCLEAR,1316.053,806991.58,90.43,54.69,1.49,13670.064,187.8262,36.6978,28320970.48,SEA_WATER,0.0,ENTSOE_EE_TSO01,2033,2024-05-01
2020-10,HU,HU_BZ04,HU_PLANT_0326,HU_PLANT_0326_U06,WASTE,570.719,127982.15,29.12,3.92,57.94,107113.374,21.7901,1.4425,2675375.43,HYBRID,0.0,ENTSOE_HU_TSO02,2034,2026-01-06
2020-11,LU,LU_BZ05,LU_PLANT_0327,LU_PLANT_0327_U07,NUCLEAR,1578.214,862553.85,70.35,77.19,42.45,165559.713,10.0349,6.85,11805285.81,DRY_COOLING,0.0,ENTSOE_LU_TSO03,0,2026-01-05
2020-12,RO,RO_BZ06,RO_PLANT_0328,RO_PLANT_0328_U08,WASTE,126.491,20588.68,23.17,99.52,28.12,4919.276,1.1222,2.4528,4801518.67,RECIRCULATING,0.0,ENTSOE_RO_TSO04,2036,2025-08-16
2021-01,AT,AT_BZ01,AT_PLANT_0329,AT_PLANT_0329_U01,NUCLEAR,1222.467,644628.19,76.88,44.94,49.34,162565.557,64.5744,82.7234,29462651.45,ONCE_THROUGH,0.0,ENTSOE_AT_TSO01,0,2026-01-13
2021-02,CZ,CZ_BZ02,CZ_PLANT_0330,CZ_PLANT_0330_U02,WASTE,543.741,215603.31,54.22,20.76,44.03,216151.753,4.8949,25.1177,4369602.9,AIR_COOLING,0.0,ENTSOE_CZ_TSO02,0,2024-09-04
2021-03,DE,DE_BZ03,DE_PLANT_0331,DE_PLANT_0331_U03,NUCLEAR,894.739,525806.07,83.74,91.34,10.69,193689.529,33.0901,35.348,11989248.32,SEA_WATER,0.0,ENTSOE_DE_TSO03,0,2025-05-22
2021-04,LV,LV_BZ04,LV_PLANT_0332,LV_PLANT_0332_U04,WASTE,345.575,83494.83,32.59,26.09,53.6,32995.988,20.2208,4.4511,394680.87,HYBRID,0.0,ENTSOE_LV_TSO04,2040,2024-11-29
2021-05,PL,PL_BZ05,PL_PLANT_0333,PL_PLANT_0333_U05,NUCLEAR,1100.153,700496.79,92.64,42.82,33.37,245523.475,102.617,60.4369,3560951.56,DRY_COOLING,0.0,ENTSOE_PL_TSO01,0,2024-06-08
2021-06,ES,ES_BZ06,ES_PLANT_0334,ES_PLANT_0334_U06,WASTE,554.654,251774.47,61.85,13.45,26.37,190328.684,34.3635,11.6027,2692899.35,RECIRCULATING,0.0,ENTSOE_ES_TSO02,2042,2025-03-16
2021-07,HR,HR_BZ01,HR_PLANT_0335,HR_PLANT_0335_U07,NUCLEAR,1566.063,843877.31,75.67,48.95,4.24,235356.332,91.0997,91.5022,1926614.12,ONCE_THROUGH,0.0,ENTSOE_HR_TSO03,2043,2024-09-10
2021-08,FI,FI_BZ02,FI_PLANT_0336,FI_PLANT_0336_U08,WASTE,361.026,58404.2,22.17,65.33,56.92,51985.046,5.5999,1.1369,3766949.35,AIR_COOLING,0.0,ENTSOE_FI_TSO04,2044,2026-01-11
2021-09,IE,IE_BZ03,IE_PLANT_0337,IE_PLANT_0337_U01,NUCLEAR,1601.786,1114692.51,93.68,96.37,54.91,140555.869,111.2698,99.1904,7140927.5,SEA_WATER,0.0,ENTSOE_IE_TSO01,0,2025-11-18
2021-10,MT,MT_BZ04,MT_PLANT_0338,MT_PLANT_0338_U02,WASTE,99.786,30000.0,42.26,100.87,21.05,4221.735,6.8591,3.2209,1683113.79,HYBRID,0.0,ENTSOE_MT_TSO02,0,2024-03-23
2021-11,SK,SK_BZ05,SK_PLANT_0339,SK_PLANT_0339_U03,NUCLEAR,1191.982,740529.29,81.91,58.0,40.04,170262.474,31.3953,14.1804,27575530.53,DRY_COOLING,0.0,ENTSOE_SK_TSO03,2047,2024-09-21
2021-12,BE,BE_BZ06,BE_PLANT_0340,BE_PLANT_0340_U04,WASTE,59.786,7496.28,16.25,138.77,10.25,4426.32,0.3277,0.8169,1475779.8,RECIRCULATING,0.0,ENTSOE_BE_TSO04,2048,2025-07-12
2022-01,DK,DK_BZ01,DK_PLANT_0341,DK_PLANT_0341_U05,NUCLEAR,714.432,451182.6,86.54,107.4,27.7,86349.768,105.7234,36.7663,13231341.66,ONCE_THROUGH,0.0,ENTSOE_DK_TSO01,2049,2024-01-08
2022-02,GR,GR_BZ02,GR_PLANT_0342,GR_PLANT_0342_U06,WASTE,357.364,141300.03,53.27,95.65,65.18,72852.012,14.5701,14.8546,1040577.43,AIR_COOLING,0.0,ENTSOE_GR_TSO02,2050,2024-12-23
2022-03,LT,LT_BZ03,LT_PLANT_0343,LT_PLANT_0343_U07,NUCLEAR,1080.503,644483.43,82.01,90.81,52.92,101112.097,61.9644,51.4866,17220945.01,SEA_WATER,0.0,ENTSOE_LT_TSO03,0,2026-02-20
2022-04,PT,PT_BZ04,PT_PLANT_0344,PT_PLANT_0344_U08,WASTE,396.099,146821.57,51.94,21.16,16.32,118706.842,10.3236,4.4618,2560535.83,HYBRID,0.0,ENTSOE_PT_TSO04,2026,2024-11-26
2022-05,SE,SE_BZ05,SE_PLANT_0345,SE_PLANT_0345_U01,NUCLEAR,1239.74,750027.06,88.17,74.79,59.13,108566.234,137.31,86.2838,11218141.25,DRY_COOLING,0.0,ENTSOE_SE_TSO01,0,2024-08-19
2022-06,CY,CY_BZ06,CY_PLANT_0346,CY_PLANT_0346_U02,WASTE,442.52,60966.93,18.28,16.14,17.69,28127.438,11.4316,1.7761,3081169.8,RECIRCULATING,0.0,ENTSOE_CY_TSO02,2028,2025-04-11
2022-07,FR,FR_BZ01,FR_PLANT_0347,FR_PLANT_0347_U03,NUCLEAR,1494.889,983432.27,86.65,51.48,52.92,259934.749,150.0938,63.2515,3333582.02,ONCE_THROUGH,0.0,ENTSOE_FR_TSO03,0,2026-01-28
2022-08,IT,IT_BZ02,IT_PLANT_0348,IT_PLANT_0348_U04,WASTE,83.898,18625.71,29.0,61.72,14.15,13129.21,1.8611,1.916,1912613.07,AIR_COOLING,0.0,ENTSOE_IT_TSO04,0,2025-03-31
2022-09,NL,NL_BZ03,NL_PLANT_0349,NL_PLANT_0349_U05,NUCLEAR,881.73,487598.15,72.51,17.5,70.73,17402.666,22.4545,14.9543,19521666.63,SEA_WATER,0.0,ENTSOE_NL_TSO01,2031,2025-09-15
2022-10,SI,SI_BZ04,SI_PLANT_0350,SI_PLANT_0350_U06,WASTE,234.413,92577.79,57.95,97.42,24.8,69137.938,12.6335,3.7119,1591656.37,HYBRID,0.0,ENTSOE_SI_TSO02,0,2025-11-09
2022-11,BG,BG_BZ05,BG_PLANT_0351,BG_PLANT_0351_U07,NUCLEAR,1603.056,920145.68,80.09,82.8,45.26,401987.845,56.133,71.3004,14828186.58,DRY_COOLING,0.0,ENTSOE_BG_TSO03,2033,2025-11-12
2022-12,EE,EE_BZ06,EE_PLANT_0352,EE_PLANT_0352_U08,WASTE,400.828,88165.3,29.76,88.71,41.33,15989.263,4.3965,0.5254,1478475.64,RECIRCULATING,0.0,ENTSOE_EE_TSO04,2034,2025-02-16
2023-01,HU,HU_BZ01,HU_PLANT_0353,HU_PLANT_0353_U01,NUCLEAR,884.537,546481.8,83.82,90.65,58.36,210639.403,85.5801,38.1053,34773794.65,ONCE_THROUGH,0.0,ENTSOE_HU_TSO01,0,2025-09-28
2023-02,LU,LU_BZ02,LU_PLANT_0354,LU_PLANT_0354_U02,WASTE,251.929,88762.31,46.96,54.44,64.28,49181.46,6.6543,10.3773,3714991.57,AIR_COOLING,0.0,ENTSOE_LU_TSO02,0,2025-06-02
2023-03,RO,RO_BZ03,RO_PLANT_0355,RO_PLANT_0355_U03,NUCLEAR,1629.3,906773.75,79.76,16.44,55.08,255972.176,69.7926,19.4672,7103458.12,SEA_WATER,0.0,ENTSOE_RO_TSO03,0,2025-02-26
2023-04,AT,AT_BZ04,AT_PLANT_0356,AT_PLANT_0356_U04,WASTE,504.606,105682.64,29.78,76.58,24.63,25494.43,5.3927,6.0168,650828.42,HYBRID,0.0,ENTSOE_AT_TSO04,0,2025-03-01
2023-05,CZ,CZ_BZ05,CZ_PLANT_0357,CZ_PLANT_0357_U05,NUCLEAR,1298.514,659399.22,74.57,29.95,10.95,115768.97,23.2173,58.7328,2409697.04,DRY_COOLING,0.0,ENTSOE_CZ_TSO01,0,2024-01-14
2023-06,DE,DE_BZ06,DE_PLANT_0358,DE_PLANT_0358_U06,WASTE,506.181,139713.62,40.11,42.19,65.23,24368.499,31.186,17.5475,4762554.81,RECIRCULATING,0.0,ENTSOE_DE_TSO02,2040,2026-01-13
2023-07,LV,LV_BZ01,LV_PLANT_0359,LV_PLANT_0359_U07,NUCLEAR,1075.417,639714.32,77.15,87.14,2.73,47666.167,127.2644,24.764,17004650.47,ONCE_THROUGH,0.0,ENTSOE_LV_TSO03,2041,2024-09-19
2023-08,PL,PL_BZ02,PL_PLANT_0360,PL_PLANT_0360_U08,WASTE,593.16,249442.49,54.22,67.93,16.23,54998.802,47.1078,26.0342,1826278.19,AIR_COOLING,0.0,ENTSOE_PL_TSO04,2042,2025-10-03
2023-09,ES,ES_BZ03,ES_PLANT_0361,ES_PLANT_0361_U01,NUCLEAR,1584.363,880664.97,77.04,37.34,64.21,235428.805,205.4405,30.0546,9159143.85,SEA_WATER,0.0,ENTSOE_ES_TSO01,2043,2025-09-21
2023-10,HR,HR_BZ04,HR_PLANT_0362,HR_PLANT_0362_U02,WASTE,41.468,16748.02,58.54,111.12,16.19,8462.215,4.1663,2.0137,3686976.1,HYBRID,0.0,ENTSOE_HR_TSO02,0,2025-04-23
2023-11,FI,FI_BZ05,FI_PLANT_0363,FI_PLANT_0363_U03,NUCLEAR,1525.432,948193.71,88.32,45.98,6.07,470780.961,167.527,29.4476,3175466.37,DRY_COOLING,0.0,ENTSOE_FI_TSO03,2045,2025-06-05
2023-12,IE,IE_BZ06,IE_PLANT_0364,IE_PLANT_0364_U04,WASTE,486.602,138915.97,41.7,66.17,9.05,21808.694,14.7743,4.5301,1336606.62,RECIRCULATING,0.0,ENTSOE_IE_TSO04,2046,2025-05-25
2024-01,MT,MT_BZ01,MT_PLANT_0365,MT_PLANT_0365_U05,NUCLEAR,1090.345,541877.51,70.92,62.46,23.5,233072.049,13.7723,36.7847,30784612.63,ONCE_THROUGH,0.0,ENTSOE_MT_TSO01,2047,2024-09-05
2024-02,SK,SK_BZ02,SK_PLANT_0366,SK_PLANT_0366_U06,WASTE,179.241,61407.46,49.02,62.86,52.17,47974.007,9.6388,7.7263,2032695.23,AIR_COOLING,0.0,ENTSOE_SK_TSO02,2048,2025-04-27
2024-03,BE,BE_BZ03,BE_PLANT_0367,BE_PLANT_0367_U07,NUCLEAR,1025.126,641296.07,84.09,69.96,6.25,117310.55,25.8243,31.0513,7873030.65,SEA_WATER,0.0,ENTSOE_BE_TSO03,2049,2025-06-14
2024-04,DK,DK_BZ04,DK_PLANT_0368,DK_PLANT_0368_U08,WASTE,327.128,92329.62,41.51,48.06,10.28,46465.977,22.282,1.3374,2495171.09,HYBRID,0.0,ENTSOE_DK_TSO04,2050,2024-02-04
2024-05,GR,GR_BZ05,GR_PLANT_0369,GR_PLANT_0369_U01,NUCLEAR,1314.298,688797.43,70.23,30.73,70.13,296105.559,152.7471,29.0609,4132264.06,DRY_COOLING,0.0,ENTSOE_GR_TSO01,0,2024-02-06
2024-06,LT,LT_BZ06,LT_PLANT_0370,LT_PLANT_0370_U02,WASTE,305.803,89950.89,39.77,56.2,48.61,7854.628,10.9723,11.8662,308048.33,RECIRCULATING,0.0,ENTSOE_LT_TSO02,2026,2024-09-02
2024-07,PT,PT_BZ01,PT_PLANT_0371,PT_PLANT_0371_U03,NUCLEAR,1441.188,866339.57,85.64,52.95,42.3,441311.952,41.6408,70.9185,20776376.86,ONCE_THROUGH,0.0,ENTSOE_PT_TSO03,2027,2024-11-19
2024-08,SE,SE_BZ02,SE_PLANT_0372,SE_PLANT_0372_U04,WASTE,217.643,21965.48,13.21,11.18,17.18,7973.027,1.261,2.2467,674562.13,AIR_COOLING,0.0,ENTSOE_SE_TSO04,2028,2025-09-08
2024-09,CY,CY_BZ03,CY_PLANT_0373,CY_PLANT_0373_U05,NUCLEAR,614.553,416765.58,91.81,96.17,21.43,92421.386,102.8097,16.6018,10186880.1,SEA_WATER,0.0,ENTSOE_CY_TSO01,0,2026-01-31
