energy_outage_outage_start_timestamp,energy_outage_outage_end_timestamp,energy_outage_utility_service_area_id,energy_outage_cause_category_code,energy_outage_customers_affected_count,energy_outage_customer_minutes_interrupted,energy_outage_saidi_minutes,energy_outage_saifi_frequency,energy_outage_momentary_interruptions_count,energy_outage_restoration_time_median_minutes,energy_outage_crew_dispatch_time_minutes,energy_outage_mutual_aid_crew_count,energy_outage_critical_facility_impact_flag,energy_outage_public_safety_power_shutdown_flag,energy_outage_storm_event_name,energy_outage_vegetation_related_flag,energy_outage_equipment_failure_flag,energy_outage_cyber_incident_flag,energy_outage_outage_notification_channel,energy_outage_after_action_report_id
2024-08-03T04:35:00,2024-08-04T07:35:00,AREAER032,load_shed,430441,697314420,799.73,1.378,985,1485,76,65,1,0,,0,0,0,social,AAR20240803-01525
2021-11-06T01:32:00,2021-11-07T09:09:00,AREAER015,animal,17498,33193706,1919.64,1.681,470,1149,21,35,1,1,,0,0,0,social,AAR20211106-01526
2022-07-25T00:56:00,2022-07-25T08:55:00,AREANR011,equipment,411095,196914505,223.62,0.253,839,356,73,115,0,0,,0,1,0,call_center,AAR20220725-01527
2021-12-18T03:12:00,2021-12-18T10:52:00,AREAER053,vegetation,66505,30592300,541.24,1.032,1184,353,65,71,1,1,,1,0,0,website,AAR20211218-01528
2024-12-09T07:28:00,2024-12-11T05:50:00,AREASR037,equipment,282578,786131996,2808.83,0.339,1171,1298,21,46,1,1,,0,1,0,website,AAR20241209-01529
2022-08-31T00:47:00,2022-08-31T22:25:00,AREASR038,animal,317221,411752858,1779.8,0.893,856,1066,74,79,0,0,,0,0,0,social,AAR20220831-01530
2020-06-07T11:21:00,2020-06-07T20:44:00,AREAER067,storm,65439,36842157,614.05,1.597,729,245,66,23,0,0,Vayu,0,0,0,app,AAR20200607-01531
2022-05-30T17:42:00,2022-05-31T05:57:00,AREANR070,storm,154412,113492820,552.32,2.171,956,648,49,71,1,0,Vayu,0,0,0,call_center,AAR20220530-01532
2020-03-01T03:42:00,2020-03-02T22:09:00,AREANR079,storm,94185,239889195,3007.23,0.103,199,1228,76,69,1,0,Fani,0,0,0,sms,AAR20200301-01533
2024-03-17T12:01:00,2024-03-17T21:09:00,AREAWR004,animal,21861,11979828,504.2,2.004,1123,449,59,55,1,1,,0,0,0,app,AAR20240317-01534
2022-11-11T09:29:00,2022-11-13T04:05:00,AREASR045,equipment,326875,835492500,954.08,0.569,311,1723,88,97,0,1,,0,1,0,app,AAR20221111-01535
2022-07-08T11:04:00,2022-07-08T22:36:00,AREASR041,storm,29479,20399468,439.42,1.525,945,459,14,5,1,1,Mocha,0,0,0,sms,AAR20220708-01536
2022-01-16T15:41:00,2022-01-17T23:21:00,AREASR002,storm,398652,757438800,955.68,0.552,210,1447,46,97,1,1,Amphan,0,0,0,app,AAR20220116-01537
2022-08-08T21:51:00,2022-08-09T22:20:00,AREANR048,cyber,54461,80003209,1373.35,1.485,284,1389,23,26,0,0,,0,0,1,sms,AAR20220808-01538
2021-07-20T16:16:00,2021-07-20T23:07:00,AREAWR033,equipment,39565,16261215,391.38,0.441,335,318,3,94,0,0,,0,1,0,call_center,AAR20210720-01539
2024-05-25T18:23:00,2024-05-26T14:11:00,AREAER070,load_shed,432593,513920484,372.5,0.713,411,779,12,76,1,0,,0,0,0,call_center,AAR20240525-01540
2021-06-20T09:31:00,2021-06-20T20:56:00,AREASR008,planned,385964,264385340,580.28,0.987,936,382,48,117,1,0,,0,0,0,call_center,AAR20210620-01541
2021-07-05T11:46:00,2021-07-07T09:41:00,AREAER053,load_shed,101211,278836305,2308.59,1.096,918,1547,88,71,0,1,,0,0,0,call_center,AAR20210705-01542
2024-01-22T17:44:00,2024-01-24T10:29:00,AREAWR051,animal,304922,745534290,2612.8,1.344,122,1306,74,4,1,0,,0,0,0,app,AAR20240122-01543
2024-04-11T02:27:00,2024-04-11T08:01:00,AREANR025,equipment,323817,108154878,132.67,1.58,110,189,84,5,1,0,,0,1,0,social,AAR20240411-01544
2020-07-28T11:44:00,2020-07-29T21:41:00,AREANE061,animal,47367,96486579,981.63,1.117,1178,1329,7,91,0,1,,0,0,0,website,AAR20200728-01545
2024-11-17T11:48:00,2024-11-19T05:32:00,AREANE063,cyber,56465,141388360,2850.84,1.132,170,2258,71,109,1,0,,0,0,1,social,AAR20241117-01546
2022-11-27T22:48:00,2022-11-28T01:38:00,AREAWR023,load_shed,373834,63551780,205.66,1.212,1073,161,39,25,1,0,,0,0,0,sms,AAR20221127-01547
2024-11-14T05:04:00,2024-11-15T22:12:00,AREAER068,storm,369479,911874172,874.83,1.56,743,1685,62,74,1,1,Biparjoy,0,0,0,app,AAR20241114-01548
2024-07-13T07:12:00,2024-07-14T08:59:00,AREASR041,equipment,425132,657679204,1446.82,0.559,784,889,59,41,1,0,,0,1,0,call_center,AAR20240713-01549
2021-11-07T12:24:00,2021-11-08T04:11:00,AREASR017,animal,307351,291061397,427.41,1.073,6,430,51,7,1,1,,0,0,0,call_center,AAR20211107-01550
2024-10-13T06:23:00,2024-10-15T04:55:00,AREANE058,equipment,463873,1295133416,1281.69,1.066,906,2274,37,0,0,1,,0,1,0,sms,AAR20241013-01551
2023-04-19T06:52:00,2023-04-19T23:12:00,AREASR065,vegetation,428815,420238700,871.06,0.674,519,495,74,30,1,0,,1,0,0,website,AAR20230419-01552
2024-10-30T04:05:00,2024-10-30T15:41:00,AREANR032,load_shed,95984,66804864,730.03,0.824,929,469,76,117,1,1,,0,0,0,social,AAR20241030-01553
2021-11-13T03:18:00,2021-11-13T21:44:00,AREAER075,vegetation,36884,40793704,1013.09,0.353,792,631,17,88,1,0,,1,0,0,call_center,AAR20211113-01554
2024-04-08T20:53:00,2024-04-09T12:32:00,AREAWR027,animal,386337,362770443,435.85,0.096,425,577,53,57,0,0,,0,0,0,website,AAR20240408-01555
2020-04-09T10:04:00,2020-04-10T09:07:00,AREAWR026,vegetation,374000,517242000,1251.84,0.221,74,564,68,89,1,0,,1,0,0,sms,AAR20200409-01556
2023-07-04T23:34:00,2023-07-06T00:26:00,AREAWR044,equipment,418885,624976420,1429.73,2.061,772,669,61,75,1,0,,0,1,0,website,AAR20230704-01557
2023-10-21T10:02:00,2023-10-22T05:50:00,AREANR001,vegetation,429710,510495480,564.08,0.01,935,832,83,14,0,0,,1,0,0,call_center,AAR20231021-01558
2023-03-07T00:20:00,2023-03-08T07:16:00,AREASR078,vegetation,203165,377074240,2154.13,0.464,1076,1144,28,81,0,1,,1,0,0,social,AAR20230307-01559
2020-03-31T05:40:00,2020-04-01T08:27:00,AREASR048,vegetation,93577,150378239,640.0,0.947,893,1272,70,93,0,0,,1,0,0,sms,AAR20200331-01560
2020-07-11T20:13:00,2020-07-13T11:30:00,AREANE021,cyber,326407,769341299,1413.1,1.226,288,1810,51,62,1,1,,0,0,1,sms,AAR20200711-01561
2023-08-04T15:02:00,2023-08-05T04:35:00,AREANE026,load_shed,253220,205867860,883.71,1.367,36,437,34,52,0,0,,0,0,0,sms,AAR20230804-01562
2021-04-03T13:26:00,2021-04-04T19:41:00,AREAWR072,animal,9360,16988400,609.26,0.229,291,1564,68,5,1,1,,0,0,0,app,AAR20210403-01563
2023-04-08T17:48:00,2023-04-09T04:20:00,AREAER068,load_shed,39629,25045528,360.89,1.088,597,378,47,3,1,1,,0,0,0,website,AAR20230408-01564
2022-04-01T12:11:00,2022-04-02T01:11:00,AREANR069,load_shed,469254,366018120,464.93,0.01,425,453,14,39,0,1,,0,0,0,website,AAR20220401-01565
2023-01-28T03:37:00,2023-01-29T07:33:00,AREAER056,cyber,433287,726189012,1624.6,0.468,827,982,56,0,0,0,,0,0,1,app,AAR20230128-01566
2020-07-12T08:30:00,2020-07-13T08:48:00,AREAWR035,vegetation,52571,76648518,1346.45,1.153,905,788,29,12,1,0,,1,0,0,social,AAR20200712-01567
2024-04-17T01:55:00,2024-04-18T13:41:00,AREAER010,vegetation,244533,524767818,2416.99,1.205,744,1119,87,14,1,0,,1,0,0,social,AAR20240417-01568
2021-10-03T01:49:00,2021-10-04T01:09:00,AREAER070,vegetation,81854,114595600,759.11,1.094,913,1193,40,93,0,1,,1,0,0,app,AAR20211003-01569
2020-04-04T23:41:00,2020-04-06T00:52:00,AREASR057,vegetation,60286,91092146,480.46,0.418,342,1344,54,63,1,1,,1,0,0,website,AAR20200404-01570
2021-03-25T00:02:00,2021-03-25T07:51:00,AREAER029,load_shed,174171,81686199,503.74,1.92,75,442,18,11,0,0,,0,0,0,website,AAR20210325-01571
2021-09-13T19:42:00,2021-09-14T05:01:00,AREANR033,storm,5204,2909036,652.13,1.137,683,242,88,83,0,0,Remal,0,0,0,social,AAR20210913-01572
2022-07-12T17:25:00,2022-07-14T15:06:00,AREANR068,cyber,361364,990498724,2072.12,0.343,194,2117,29,101,1,0,,0,0,1,website,AAR20220712-01573
2020-07-14T05:10:00,2020-07-15T22:30:00,AREAER062,vegetation,131126,325192480,2735.11,0.01,34,2169,81,7,0,1,,1,0,0,app,AAR20200714-01574
2021-06-29T15:37:00,2021-06-30T20:58:00,AREANE061,equipment,170045,299449245,2113.74,1.04,1068,810,17,100,0,1,,0,1,0,app,AAR20210629-01575
2024-10-14T21:13:00,2024-10-15T15:23:00,AREAWR007,planned,458077,499303930,560.16,0.01,1118,617,49,62,1,1,,0,0,0,social,AAR20241014-01576
2023-09-07T14:54:00,2023-09-09T14:41:00,AREAWR056,animal,478560,1372031520,2360.01,0.142,637,1595,68,39,0,0,,0,0,0,sms,AAR20230907-01577
2024-09-21T04:38:00,2024-09-22T13:15:00,AREAER065,cyber,35779,70019503,2326.18,0.441,1016,1425,82,102,0,0,,0,0,1,sms,AAR20240921-01578
2021-03-27T17:20:00,2021-03-29T14:04:00,AREANE015,animal,37809,101479356,1621.22,0.01,122,1377,50,100,0,0,,0,0,0,website,AAR20210327-01579
2022-09-16T08:57:00,2022-09-18T04:30:00,AREANE055,vegetation,50652,132353676,1845.25,0.91,497,2212,26,54,1,0,,1,0,0,sms,AAR20220916-01580
2022-02-03T12:24:00,2022-02-03T19:21:00,AREANE060,equipment,466855,194678535,143.59,0.877,345,183,6,90,1,1,,0,1,0,app,AAR20220203-01581
2020-05-01T14:58:00,2020-05-03T06:44:00,AREAWR059,equipment,244706,583868516,3276.87,0.848,1029,2252,83,82,0,0,,0,1,0,website,AAR20200501-01582
2022-03-05T13:48:00,2022-03-05T22:29:00,AREAER029,animal,193323,100721283,183.27,1.033,1097,322,54,45,1,1,,0,0,0,website,AAR20220305-01583
2024-02-01T12:32:00,2024-02-03T05:44:00,AREANE077,equipment,208183,514628376,3179.65,1.371,936,1941,33,5,0,1,,0,1,0,social,AAR20240201-01584
2022-04-01T09:00:00,2022-04-02T11:21:00,AREANE007,planned,212459,335897679,1535.85,0.203,1126,1063,49,38,0,1,,0,0,0,call_center,AAR20220401-01585
2024-01-02T20:22:00,2024-01-04T17:49:00,AREANR061,load_shed,415417,1132842159,1806.1,0.071,782,2558,54,45,1,1,,0,0,0,website,AAR20240102-01586
2024-10-12T17:27:00,2024-10-12T20:47:00,AREAER047,load_shed,495391,99078200,157.42,1.177,223,103,47,116,1,0,,0,0,0,sms,AAR20241012-01587
2022-03-21T05:56:00,2022-03-22T01:46:00,AREAER065,planned,147568,175605920,897.62,1.014,857,874,52,92,0,0,,0,0,0,app,AAR20220321-01588
2023-12-12T06:46:00,2023-12-12T10:07:00,AREAWR061,vegetation,190558,38302158,241.26,0.703,997,171,89,77,1,0,,1,0,0,social,AAR20231212-01589
2024-12-14T21:35:00,2024-12-15T00:34:00,AREANR069,storm,493082,88261678,187.23,0.636,1058,144,25,116,0,1,Vayu,0,0,0,social,AAR20241214-01590
2021-03-17T01:41:00,2021-03-17T09:28:00,AREANR050,planned,225315,105222105,625.65,0.672,871,395,59,24,1,0,,0,0,0,sms,AAR20210317-01591
2020-01-15T11:52:00,2020-01-16T05:44:00,AREAER030,storm,227612,244000064,685.0,1.376,951,483,9,113,0,0,Nivar,0,0,0,social,AAR20200115-01592
2022-12-20T14:53:00,2022-12-22T06:50:00,AREAWR036,load_shed,371480,890437560,3301.19,0.216,1196,1536,50,33,0,1,,0,0,0,call_center,AAR20221220-01593
2022-03-07T20:29:00,2022-03-08T10:31:00,AREASR032,vegetation,243961,205415162,869.33,0.224,612,704,58,98,0,0,,1,0,0,website,AAR20220307-01594
2023-09-19T06:08:00,2023-09-19T22:07:00,AREANE043,planned,184533,176967147,445.12,0.295,699,429,16,12,0,0,,0,0,0,call_center,AAR20230919-01595
2022-11-11T17:14:00,2022-11-12T04:37:00,AREANE015,animal,306322,209217926,266.32,0.893,991,409,55,17,0,0,,0,0,0,call_center,AAR20221111-01596
2023-07-07T09:20:00,2023-07-09T06:19:00,AREANR004,storm,262240,707785760,2184.76,0.61,638,2488,1,95,0,1,Vayu,0,0,0,social,AAR20230707-01597
2024-11-24T12:43:00,2024-11-25T19:01:00,AREAWR078,vegetation,386960,703493280,1281.59,0.212,402,970,81,118,1,1,,1,0,0,website,AAR20241124-01598
2020-04-16T14:03:00,2020-04-17T13:55:00,AREANR029,planned,187448,268425536,527.55,1.773,423,894,77,101,1,0,,0,0,0,call_center,AAR20200416-01599
2022-11-25T08:08:00,2022-11-26T14:51:00,AREAER053,equipment,100934,186021362,1661.86,0.287,397,1299,48,84,1,1,,0,1,0,website,AAR20221125-01600
2024-12-19T19:27:00,2024-12-20T14:57:00,AREAWR059,cyber,254598,297879660,928.45,0.763,1018,743,49,18,1,1,,0,0,1,website,AAR20241219-01601
2020-07-08T12:30:00,2020-07-09T19:33:00,AREAWR065,animal,44846,83548098,2373.35,1.82,1111,1169,41,45,1,1,,0,0,0,call_center,AAR20200708-01602
2022-07-24T04:48:00,2022-07-25T13:04:00,AREANE047,equipment,480780,930790080,1151.87,0.874,694,1249,46,20,1,0,,0,1,0,call_center,AAR20220724-01603
2023-12-10T01:02:00,2023-12-11T05:12:00,AREASR020,vegetation,131987,223058030,815.67,1.33,858,959,17,42,1,1,,1,0,0,sms,AAR20231210-01604
2024-03-06T16:02:00,2024-03-08T10:21:00,AREANR078,equipment,228360,579806040,2476.03,1.093,701,2089,74,14,1,1,,0,1,0,sms,AAR20240306-01605
2024-05-03T23:31:00,2024-05-04T07:19:00,AREANR004,vegetation,21753,10180404,610.63,1.703,414,363,4,118,1,0,,1,0,0,sms,AAR20240503-01606
2024-11-22T05:32:00,2024-11-22T16:51:00,AREAER058,load_shed,494420,335711180,931.42,1.535,570,431,87,6,0,0,,0,0,0,social,AAR20241122-01607
2022-10-22T06:14:00,2022-10-22T10:29:00,AREANE026,animal,287148,73222740,279.32,0.522,29,131,52,105,0,0,,0,0,0,social,AAR20221022-01608
2023-12-29T18:24:00,2023-12-29T23:49:00,AREASR021,vegetation,90100,29282500,232.92,0.656,511,254,52,35,1,0,,1,0,0,sms,AAR20231229-01609
2021-10-16T12:17:00,2021-10-17T11:43:00,AREANR032,storm,25409,35725054,1250.54,0.01,722,743,52,96,0,1,Vayu,0,0,0,social,AAR20211016-01610
2020-08-08T20:00:00,2020-08-09T12:40:00,AREANR055,equipment,384942,384942000,944.99,1.307,88,416,54,31,0,1,,0,1,0,sms,AAR20200808-01611
2022-01-09T21:21:00,2022-01-11T03:00:00,AREAWR031,vegetation,226375,402721125,1399.6,0.884,95,957,85,100,1,0,,1,0,0,social,AAR20220109-01612
2023-07-29T13:53:00,2023-07-31T05:16:00,AREASR015,planned,59395,140350385,3104.29,0.483,137,1695,5,1,1,1,,0,0,0,app,AAR20230729-01613
2023-08-27T18:14:00,2023-08-29T03:00:00,AREAWR077,load_shed,128054,251754164,597.03,0.558,1168,1086,82,51,1,1,,0,0,0,website,AAR20230827-01614
2020-06-04T01:26:00,2020-06-05T17:42:00,AREANE051,load_shed,260658,629749728,2259.97,0.01,1147,2210,36,108,0,1,,0,0,0,website,AAR20200604-01615
2023-07-17T07:18:00,2023-07-19T04:41:00,AREAER067,vegetation,464999,1266192277,3741.83,1.898,150,1529,13,14,1,1,,1,0,0,app,AAR20230717-01616
2024-10-02T09:27:00,2024-10-03T13:17:00,AREANR002,planned,228366,381371220,926.66,0.69,719,1210,52,106,0,1,,0,0,0,website,AAR20241002-01617
2020-05-11T07:52:00,2020-05-12T18:39:00,AREANE023,planned,329529,687727023,783.31,1.265,853,917,32,66,0,1,,0,0,0,app,AAR20200511-01618
2020-05-10T03:00:00,2020-05-11T09:01:00,AREANR066,animal,247442,445643042,1368.84,0.4,683,875,17,47,0,1,,0,0,0,website,AAR20200510-01619
2023-08-17T08:36:00,2023-08-19T01:41:00,AREANE052,cyber,229607,565981255,2576.58,0.284,461,2228,21,23,1,0,,0,0,1,call_center,AAR20230817-01620
2023-05-21T03:55:00,2023-05-21T05:20:00,AREANE039,cyber,414351,35219835,81.99,1.431,715,44,84,117,1,0,,0,0,1,sms,AAR20230521-01621
2021-04-12T17:23:00,2021-04-14T01:19:00,AREASR009,planned,448915,860121140,1977.7,0.743,259,802,87,18,0,0,,0,0,0,call_center,AAR20210412-01622
2022-03-19T04:11:00,2022-03-19T06:59:00,AREAER079,storm,351605,59069640,191.68,0.987,131,124,73,101,1,1,Mocha,0,0,0,app,AAR20220319-01623
2024-12-29T18:28:00,2024-12-30T18:53:00,AREANE078,load_shed,296306,434088290,1774.63,1.746,329,687,42,11,1,0,,0,0,0,call_center,AAR20241229-01624
2023-04-19T11:23:00,2023-04-20T17:01:00,AREAER040,load_shed,401960,714684880,1083.79,1.153,715,750,45,75,0,0,,0,0,0,social,AAR20230419-01625
2020-06-18T20:48:00,2020-06-20T16:04:00,AREAWR036,vegetation,491072,1274822912,3345.37,0.807,529,1153,10,87,0,0,,1,0,0,sms,AAR20200618-01626
2022-09-10T07:31:00,2022-09-11T01:10:00,AREANE011,animal,209135,221473965,658.38,1.148,658,514,84,42,0,1,,0,0,0,call_center,AAR20220910-01627
2023-03-08T06:00:00,2023-03-09T18:34:00,AREAWR009,cyber,232774,510706156,1476.13,1.106,390,995,54,18,0,0,,0,0,1,website,AAR20230308-01628
2023-02-06T14:58:00,2023-02-08T05:49:00,AREANE058,vegetation,413560,964008360,1167.4,0.683,530,1035,80,24,0,1,,1,0,0,app,AAR20230206-01629
2024-02-25T08:24:00,2024-02-27T02:46:00,AREAWR051,planned,277840,706269280,2141.42,1.133,725,2344,15,104,0,1,,0,0,0,website,AAR20240225-01630
2024-12-16T10:43:00,2024-12-17T16:45:00,AREASR010,planned,258798,466353996,1521.38,0.614,36,1533,29,37,1,1,,0,0,0,app,AAR20241216-01631
2020-06-23T09:19:00,2020-06-25T05:12:00,AREANR077,cyber,392529,1033528857,1053.88,0.686,67,2009,35,15,0,1,,0,0,1,app,AAR20200623-01632
2024-10-20T17:13:00,2024-10-21T01:35:00,AREASR003,storm,391931,196749362,374.44,0.372,1054,203,52,118,0,1,Midhili,0,0,0,website,AAR20241020-01633
2023-03-09T07:04:00,2023-03-10T04:00:00,AREASR002,load_shed,158763,199406328,819.85,1.857,495,718,33,81,1,1,,0,0,0,call_center,AAR20230309-01634
2021-07-04T08:05:00,2021-07-04T15:45:00,AREAER032,cyber,232094,106763240,481.61,0.01,213,337,4,9,0,1,,0,0,1,app,AAR20210704-01635
2023-12-10T21:15:00,2023-12-11T18:45:00,AREANR070,storm,122452,157963080,669.61,1.165,85,572,56,45,1,0,Vayu,0,0,0,sms,AAR20231210-01636
2020-05-11T20:18:00,2020-05-12T12:02:00,AREANR048,load_shed,373424,352512256,967.53,0.866,455,475,7,53,1,0,,0,0,0,call_center,AAR20200511-01637
2023-05-15T09:14:00,2023-05-16T23:05:00,AREANR054,cyber,281744,639840624,760.12,1.42,1151,1229,31,7,1,0,,0,0,1,call_center,AAR20230515-01638
2022-09-27T05:45:00,2022-09-28T20:26:00,AREAWR073,vegetation,103461,240132981,1639.12,0.212,750,2072,13,28,0,1,,1,0,0,social,AAR20220927-01639
2024-07-27T03:48:00,2024-07-27T09:31:00,AREAWR039,load_shed,282375,96854625,478.53,1.53,991,220,78,34,1,1,,0,0,0,sms,AAR20240727-01640
2023-08-13T07:50:00,2023-08-14T07:01:00,AREANR049,vegetation,53964,75063924,450.33,0.445,53,969,43,76,0,0,,1,0,0,website,AAR20230813-01641
2021-01-04T18:28:00,2021-01-06T12:46:00,AREANE050,animal,12277,31159026,3426.74,0.144,191,1599,4,115,1,0,,0,0,0,social,AAR20210104-01642
2024-12-16T15:28:00,2024-12-17T05:46:00,AREAER045,equipment,484118,415373244,1036.71,0.36,302,778,64,8,0,0,,0,1,0,app,AAR20241216-01643
2023-07-06T15:26:00,2023-07-06T20:34:00,AREAER052,animal,334583,103051564,371.72,1.14,529,188,60,44,0,1,,0,0,0,social,AAR20230706-01644
2020-03-06T13:42:00,2020-03-08T13:26:00,AREANE054,load_shed,369076,1057033664,2958.68,1.513,93,2099,68,88,1,1,,0,0,0,app,AAR20200306-01645
2023-11-08T02:43:00,2023-11-08T23:54:00,AREAWR045,equipment,321883,409113293,1416.4,1.485,250,969,84,12,1,1,,0,1,0,call_center,AAR20231108-01646
2023-11-10T18:44:00,2023-11-12T12:58:00,AREASR050,cyber,358172,907607848,2778.66,0.14,849,2277,65,63,1,0,,0,0,1,app,AAR20231110-01647
2021-01-01T13:22:00,2021-01-02T14:50:00,AREAWR052,animal,430234,657397552,1178.65,1.065,391,1245,42,78,0,1,,0,0,0,sms,AAR20210101-01648
2020-06-14T20:01:00,2020-06-15T23:14:00,AREAWR055,load_shed,313060,511226980,1072.34,1.255,1176,822,61,74,0,1,,0,0,0,sms,AAR20200614-01649
2021-11-10T23:10:00,2021-11-11T06:13:00,AREANR055,animal,55830,23616090,462.34,1.036,1084,343,11,57,1,1,,0,0,0,app,AAR20211110-01650
2023-05-29T06:00:00,2023-05-30T08:50:00,AREANR056,animal,1417,2281370,703.2,0.806,1198,937,47,110,1,0,,0,0,0,website,AAR20230529-01651
2022-07-07T13:49:00,2022-07-08T18:44:00,AREAER035,cyber,413424,717290640,2193.71,0.603,809,994,87,40,1,0,,0,0,1,call_center,AAR20220707-01652
2021-11-12T13:42:00,2021-11-12T19:19:00,AREANE052,load_shed,353925,119272725,106.88,1.503,269,242,17,21,0,1,,0,0,0,app,AAR20211112-01653
2022-01-09T21:26:00,2022-01-11T17:02:00,AREANR037,storm,67906,177642096,2960.84,1.115,998,1947,64,66,1,1,Midhili,0,0,0,sms,AAR20220109-01654
2022-12-02T12:06:00,2022-12-02T17:17:00,AREAWR052,planned,280643,87279973,336.56,1.482,1138,242,46,0,1,1,,0,0,0,sms,AAR20221202-01655
2020-07-16T14:45:00,2020-07-16T20:13:00,AREAER009,load_shed,478268,156871904,213.81,0.644,473,201,52,97,1,1,,0,0,0,app,AAR20200716-01656
2023-06-08T22:03:00,2023-06-09T02:22:00,AREANR045,vegetation,155997,40403223,127.39,1.331,160,201,5,91,1,0,,1,0,0,sms,AAR20230608-01657
2024-05-14T19:48:00,2024-05-14T20:07:00,AREASR069,load_shed,487685,9266015,23.14,0.45,303,9,36,90,1,0,,0,0,0,website,AAR20240514-01658
2024-08-09T09:22:00,2024-08-10T16:19:00,AREANE032,vegetation,239992,445665144,2201.95,1.21,1146,1554,37,103,0,1,,1,0,0,sms,AAR20240809-01659
2023-06-15T04:03:00,2023-06-16T05:47:00,AREAER028,storm,20315,31366360,1103.82,1.249,616,855,41,14,1,1,Nivar,0,0,0,sms,AAR20230615-01660
2023-12-28T23:00:00,2023-12-29T01:41:00,AREAER064,equipment,96760,15578360,112.86,1.368,692,138,10,17,0,1,,0,1,0,website,AAR20231228-01661
2024-10-15T06:41:00,2024-10-15T19:11:00,AREASR027,animal,339129,254346750,445.87,0.475,526,484,89,61,1,0,,0,0,0,sms,AAR20241015-01662
2023-03-14T21:53:00,2023-03-16T03:37:00,AREASR070,storm,203768,363522112,2425.22,1.553,621,1562,29,62,0,0,Remal,0,0,0,social,AAR20230314-01663
2023-10-20T20:27:00,2023-10-22T08:57:00,AREAER018,animal,70090,153497100,966.66,0.964,226,1268,36,40,1,0,,0,0,0,social,AAR20231020-01664
2020-03-15T02:22:00,2020-03-15T11:56:00,AREANE016,storm,246843,141687882,546.07,1.623,862,530,33,24,1,0,Amphan,0,0,0,social,AAR20200315-01665
2021-06-06T19:22:00,2021-06-07T03:13:00,AREANE070,planned,119859,56453589,541.56,1.442,765,329,28,92,0,0,,0,0,0,sms,AAR20210606-01666
2024-08-20T09:12:00,2024-08-20T19:11:00,AREAER047,load_shed,323396,193714204,246.18,0.896,999,411,84,50,1,0,,0,0,0,social,AAR20240820-01667
2023-12-23T17:55:00,2023-12-24T19:02:00,AREAER053,equipment,36434,54906038,1151.19,0.527,84,626,32,31,0,1,,0,1,0,social,AAR20231223-01668
2021-08-15T10:16:00,2021-08-16T11:47:00,AREANE075,vegetation,26550,40648050,726.17,0.01,83,1219,73,108,1,0,,1,0,0,website,AAR20210815-01669
2021-05-20T18:39:00,2021-05-20T21:55:00,AREANE064,animal,415492,81436432,187.98,1.463,186,159,40,102,1,1,,0,0,0,call_center,AAR20210520-01670
2023-07-18T00:48:00,2023-07-19T05:52:00,AREAER008,cyber,226360,394771840,1648.44,1.549,1048,1577,62,48,1,0,,0,0,1,sms,AAR20230718-01671
2021-02-25T17:20:00,2021-02-26T03:54:00,AREANE076,cyber,400248,253757232,298.9,0.476,1124,571,37,114,1,0,,0,0,1,social,AAR20210225-01672
2020-04-11T18:29:00,2020-04-11T20:52:00,AREANR026,load_shed,165713,23696959,80.43,1.426,615,133,86,91,1,0,,0,0,0,app,AAR20200411-01673
2024-01-10T03:11:00,2024-01-11T03:18:00,AREANE064,load_shed,335618,485639246,974.81,1.01,1062,1224,56,36,1,0,,0,0,0,call_center,AAR20240110-01674
2021-01-30T23:04:00,2021-02-01T05:42:00,AREASR001,vegetation,95384,175315792,1039.12,0.247,790,1624,74,18,1,0,,1,0,0,call_center,AAR20210130-01675
2022-06-25T11:43:00,2022-06-26T09:29:00,AREANR055,vegetation,94684,123657304,1497.0,0.586,390,1208,11,102,0,1,,1,0,0,social,AAR20220625-01676
2023-07-01T20:10:00,2023-07-02T16:09:00,AREANE008,load_shed,309260,370802740,1606.89,1.532,348,758,57,2,0,1,,0,0,0,website,AAR20230701-01677
2024-07-04T09:38:00,2024-07-05T00:22:00,AREANE053,load_shed,37526,33172984,1122.64,0.01,242,582,49,101,1,0,,0,0,0,call_center,AAR20240704-01678
2021-12-26T08:00:00,2021-12-28T06:00:00,AREASR002,vegetation,199330,550150800,2749.11,1.354,244,1140,56,46,0,0,,1,0,0,social,AAR20211226-01679
2023-06-15T02:22:00,2023-06-16T05:50:00,AREASR014,cyber,403553,665055344,834.9,1.014,312,720,4,105,0,1,,0,0,1,call_center,AAR20230615-01680
2022-10-31T23:38:00,2022-11-01T10:44:00,AREANE006,cyber,406648,270827568,397.78,1.538,1050,427,85,16,0,1,,0,0,1,sms,AAR20221031-01681
2021-01-25T05:55:00,2021-01-26T21:11:00,AREAWR049,storm,386772,911234832,2113.28,0.925,87,1437,70,2,0,0,Nivar,0,0,0,sms,AAR20210125-01682
2024-09-06T22:37:00,2024-09-08T02:50:00,AREAWR060,equipment,56692,95979556,2030.44,1.448,523,1305,77,66,0,0,,0,1,0,call_center,AAR20240906-01683
2021-08-02T12:24:00,2021-08-02T14:20:00,AREAWR079,storm,235614,27331224,92.97,0.01,362,105,31,18,1,1,Amphan,0,0,0,social,AAR20210802-01684
2022-11-18T19:13:00,2022-11-20T19:08:00,AREASR007,cyber,438604,1260986500,2955.51,0.01,672,1173,61,116,1,1,,0,0,1,call_center,AAR20221118-01685
