env_air_monitor_date,env_air_monitor_site_id,env_air_pollutant_code,env_air_daily_avg_concentration,env_air_daily_max_8hr_concentration,env_air_aqi_value,env_air_exceedance_flag,env_air_exceptional_event_flag,env_air_wildfire_smoke_flag,env_air_temperature_c,env_air_relative_humidity_pct,env_air_wind_speed_m_s,env_air_wind_direction_deg,env_air_barometric_pressure_hpa,env_air_instrument_method_code,env_air_data_completeness_pct,env_air_calibration_check_flag,env_air_near_roadway_indicator,env_air_population_exposure_estimate,env_air_health_advisory_level
2019-01-24,IN-AIR-SITE-01531,PM10,136.74,161.03,143,1,0,1,27.3,95,2.8,86,1005.8,BAM,100.0,0,0,24634,unhealthy
2025-03-09,IN-AIR-SITE-01532,O3,39.11,55.23,41,0,0,0,12.7,75,0.0,83,1011.9,FEM,98.2,0,0,43449,none
2023-08-13,IN-AIR-SITE-01533,NO2,33.85,45.78,28,0,0,0,20.7,43,2.4,223,1011.7,NDIR,92.0,0,1,28082,none
2021-03-11,IN-AIR-SITE-01534,NH3,23.23,36.48,17,0,0,0,26.3,34,4.0,10,1005.4,UVFL,84.1,0,0,54160,none
2019-01-11,IN-AIR-SITE-01535,O3,39.41,63.91,39,0,0,0,24.8,46,1.4,326,1014.6,FEM,92.7,0,1,19897,none
2023-07-27,IN-AIR-SITE-01536,PM25,44.97,58.14,48,0,0,0,21.1,63,0.1,185,1005.3,TEOM,96.9,0,0,8746,none
2024-06-29,IN-AIR-SITE-01537,PM25,66.63,90.2,50,0,0,0,42.2,56,2.1,349,1011.2,FRM,96.9,0,0,10423,none
2018-05-26,IN-AIR-SITE-01538,PM25,43.84,71.59,56,0,0,0,37.5,85,2.7,230,1006.3,NDIR,80.9,0,0,19957,sensitive
2023-06-05,IN-AIR-SITE-01539,PM10,127.1,154.52,164,1,0,1,40.0,72,2.1,140,1008.3,BAM,92.7,0,0,15866,very_unhealthy
2018-10-20,IN-AIR-SITE-01540,Pb,0.0,0.0,0,0,0,0,27.3,47,1.2,105,1014.5,GC,89.1,0,0,18877,none
2019-03-08,IN-AIR-SITE-01541,PM10,96.01,113.78,122,1,0,0,24.6,75,1.1,252,994.4,TEOM,100.0,0,1,53275,unhealthy
2019-12-06,IN-AIR-SITE-01542,PM25,87.46,127.59,71,0,0,0,39.2,87,0.4,48,1012.3,XRF,92.7,0,0,10931,sensitive
2023-06-22,IN-AIR-SITE-01543,O3,28.79,34.61,21,0,0,0,28.6,54,0.1,262,1013.0,UVFL,78.3,0,0,66495,none
2025-03-17,IN-AIR-SITE-01544,NO2,43.88,69.34,32,0,0,0,20.6,69,1.8,204,1004.0,GC,94.2,0,0,16590,none
2019-02-03,IN-AIR-SITE-01545,PM25,39.57,54.88,42,0,0,0,21.1,44,2.7,356,1007.8,XRF,80.3,0,0,12754,none
2025-11-04,IN-AIR-SITE-01546,PM10,151.03,175.43,111,1,0,0,25.7,57,2.4,50,1001.2,FRM,94.7,0,1,24760,unhealthy
2020-08-21,IN-AIR-SITE-01547,PM10,108.12,128.08,138,1,1,0,27.8,44,2.5,174,1002.4,NDIR,100.0,0,1,66132,unhealthy
2024-02-13,IN-AIR-SITE-01548,O3,38.94,52.43,31,0,0,0,28.6,82,2.9,224,1009.9,FEM,100.0,0,1,17547,none
2023-08-04,IN-AIR-SITE-01549,PM25,61.36,99.83,54,0,0,0,26.7,51,3.6,260,1026.4,BAM,93.6,0,0,18759,sensitive
2023-01-03,IN-AIR-SITE-01550,PM25,26.41,39.93,32,0,0,0,44.4,68,2.2,221,1012.6,FEM,88.0,0,1,19526,none
2023-10-10,IN-AIR-SITE-01551,NO2,49.58,66.59,41,0,0,0,18.5,71,2.6,222,1002.1,TEOM,99.6,0,0,53638,none
2020-07-27,IN-AIR-SITE-01552,PM25,92.59,115.98,78,0,0,0,32.7,98,2.6,268,1013.4,GC,95.8,0,0,20585,sensitive
2019-12-11,IN-AIR-SITE-01553,SO2,11.4,15.73,12,0,0,0,24.7,55,2.4,297,1012.1,XRF,90.4,0,1,35162,none
2020-03-17,IN-AIR-SITE-01554,PM10,140.97,211.31,122,1,0,0,27.7,46,2.2,317,995.9,GC,88.8,0,0,28922,unhealthy
2022-01-03,IN-AIR-SITE-01555,PM10,151.16,229.81,126,1,0,0,34.6,59,2.3,73,1005.8,BAM,86.6,0,0,25185,unhealthy
2021-08-18,IN-AIR-SITE-01556,NH3,23.9,29.76,20,0,0,1,15.5,45,3.9,113,1007.0,FEM,94.2,0,1,19946,none
2018-01-11,IN-AIR-SITE-01557,SO2,3.92,5.81,4,0,0,0,21.4,51,3.8,218,1008.8,GC,89.5,0,0,87675,none
2020-12-21,IN-AIR-SITE-01558,PM25,99.85,144.25,128,1,0,0,27.1,73,0.3,53,1007.8,BAM,93.0,0,0,143664,unhealthy
2023-02-12,IN-AIR-SITE-01559,NO2,29.11,47.32,35,0,0,0,38.3,48,2.4,199,1009.0,TEOM,97.6,0,1,15834,none
2024-03-23,IN-AIR-SITE-01560,O3,34.04,54.75,30,0,0,0,38.3,70,2.2,130,1001.5,XRF,89.3,0,0,14145,none
2025-02-24,IN-AIR-SITE-01561,O3,74.5,113.51,68,0,0,0,36.9,71,3.6,338,1005.7,FEM,95.9,0,0,27570,sensitive
2020-02-11,IN-AIR-SITE-01562,PM25,75.25,111.68,74,0,0,0,12.6,64,2.2,191,1006.1,XRF,99.3,0,0,6879,sensitive
2022-05-14,IN-AIR-SITE-01563,Pb,0.29,0.35,0,0,0,0,20.7,72,2.5,178,1016.1,FRM,94.4,0,0,27694,none
2022-05-27,IN-AIR-SITE-01564,PM10,81.17,126.43,65,0,0,0,20.9,55,1.5,304,1003.1,GC,96.2,0,1,89708,sensitive
2021-08-26,IN-AIR-SITE-01565,PM25,80.07,104.61,73,0,0,0,27.6,24,3.1,286,1006.3,UVFL,94.4,0,0,18782,sensitive
2020-06-03,IN-AIR-SITE-01566,PM25,132.41,160.66,151,1,0,0,15.0,61,0.8,239,1005.5,FEM,92.1,0,0,51446,very_unhealthy
2021-10-21,IN-AIR-SITE-01567,PM25,82.01,105.02,105,1,0,0,35.7,61,1.9,244,1019.1,BAM,97.0,0,1,64965,unhealthy
2018-08-14,IN-AIR-SITE-01568,O3,53.93,83.68,43,0,0,0,14.0,53,1.0,329,1012.7,XRF,100.0,0,0,16043,none
2020-04-04,IN-AIR-SITE-01569,PM25,78.03,88.89,65,0,0,0,35.2,72,1.9,116,1001.5,NDIR,97.1,0,1,29941,sensitive
2024-03-15,IN-AIR-SITE-01570,PM25,51.8,68.56,43,0,0,0,34.1,74,1.6,207,1010.8,FEM,90.8,0,1,33271,none
2020-07-25,IN-AIR-SITE-01571,CO,1.0,1.34,1,0,0,0,20.3,64,3.1,211,1000.9,BAM,91.0,0,0,41661,none
2025-09-01,IN-AIR-SITE-01572,PM10,105.98,113.61,113,1,0,0,36.8,62,2.0,258,1009.8,GC,91.2,0,0,43524,unhealthy
2024-12-28,IN-AIR-SITE-01573,PM25,45.63,53.27,50,0,0,0,25.7,82,3.8,162,1017.6,NDIR,97.7,0,0,52760,none
2024-04-25,IN-AIR-SITE-01574,PM25,51.19,79.14,54,0,0,0,23.9,41,1.9,225,994.3,TEOM,88.8,0,0,16827,sensitive
2023-03-27,IN-AIR-SITE-01575,PM25,51.07,79.08,38,0,0,0,25.0,54,1.0,340,1000.9,XRF,85.9,0,1,29864,none
2022-12-02,IN-AIR-SITE-01576,PM25,53.88,66.03,40,0,0,0,25.7,78,1.9,63,1009.1,NDIR,94.8,0,1,65477,none
2018-02-23,IN-AIR-SITE-01577,SO2,12.27,19.33,10,0,0,0,26.3,70,2.7,245,1005.2,UVFL,92.1,0,0,69863,none
2019-12-28,IN-AIR-SITE-01578,PM25,66.08,99.98,58,0,0,0,26.5,56,4.1,17,1009.5,BAM,100.0,0,1,30793,sensitive
2025-06-29,IN-AIR-SITE-01579,PM25,61.97,80.61,73,0,0,0,21.8,67,1.5,33,1007.4,FEM,78.5,0,1,19556,sensitive
2022-03-25,IN-AIR-SITE-01580,O3,48.01,71.97,38,0,0,0,23.4,50,4.0,311,996.2,GC,93.2,0,1,50068,none
2020-11-09,IN-AIR-SITE-01581,SO2,30.22,49.17,22,0,0,0,24.0,63,2.0,322,1012.4,NDIR,89.6,0,0,37113,none
2023-03-29,IN-AIR-SITE-01582,PM10,123.07,163.11,115,1,0,0,39.7,72,1.7,180,998.7,TEOM,96.9,0,0,36636,unhealthy
2022-11-12,IN-AIR-SITE-01583,NO2,68.16,81.32,65,0,0,0,24.0,83,3.1,346,1009.4,XRF,90.3,0,1,42850,sensitive
2022-05-16,IN-AIR-SITE-01584,PM10,134.11,216.6,130,1,0,0,23.6,72,3.8,193,1004.8,NDIR,88.5,0,1,15208,unhealthy
2023-03-30,IN-AIR-SITE-01585,PM10,102.11,144.2,122,1,0,0,38.6,85,2.8,191,1024.8,FRM,97.6,0,0,44725,unhealthy
2024-10-02,IN-AIR-SITE-01586,NO2,55.24,61.5,42,0,0,0,25.7,34,0.6,66,1007.2,FEM,99.7,0,0,29517,none
2025-06-30,IN-AIR-SITE-01587,PM10,116.82,162.8,131,1,0,0,21.8,20,2.6,208,1010.5,UVFL,91.4,0,1,53364,unhealthy
2020-04-29,IN-AIR-SITE-01588,NH3,0.0,0.0,0,0,0,0,20.3,21,4.6,166,1011.9,TEOM,91.5,0,0,27236,none
2023-10-11,IN-AIR-SITE-01589,PM25,59.9,93.64,53,0,0,0,18.1,80,0.0,245,1010.4,FEM,99.6,0,0,38179,sensitive
2024-03-13,IN-AIR-SITE-01590,O3,40.51,55.44,51,0,0,0,31.8,71,2.6,244,1007.8,BAM,99.0,0,0,35398,sensitive
2018-01-03,IN-AIR-SITE-01591,PM25,100.16,120.51,85,0,0,0,15.4,47,1.9,165,1001.1,BAM,98.2,0,1,19388,sensitive
2018-06-09,IN-AIR-SITE-01592,O3,28.84,41.98,31,0,0,0,37.4,53,1.2,295,1007.2,BAM,89.6,0,0,15661,none
2020-02-20,IN-AIR-SITE-01593,NO2,30.01,41.28,26,0,0,0,27.4,66,3.3,210,994.9,XRF,88.0,0,0,43652,none
2020-06-11,IN-AIR-SITE-01594,CO,1.96,2.33,2,0,0,0,24.9,47,0.3,132,1011.4,FEM,100.0,0,0,16089,none
2023-07-24,IN-AIR-SITE-01595,PM25,69.86,97.4,82,0,0,1,26.4,45,1.8,196,1028.4,UVFL,95.7,0,0,21990,sensitive
2024-07-04,IN-AIR-SITE-01596,NO2,32.43,50.03,40,0,0,0,31.2,48,3.3,346,1009.2,BAM,87.6,1,0,21595,none
2019-08-03,IN-AIR-SITE-01597,NO2,23.65,25.24,28,0,0,0,24.7,47,3.2,48,1010.4,FEM,91.4,0,0,33532,none
2023-04-18,IN-AIR-SITE-01598,O3,51.33,73.33,54,0,0,0,26.7,61,2.9,63,997.1,FEM,92.5,0,0,40354,sensitive
2021-10-12,IN-AIR-SITE-01599,NO2,34.56,43.54,29,0,0,0,35.4,90,2.4,111,1002.3,GC,91.4,0,0,10573,none
2021-07-14,IN-AIR-SITE-01600,NO2,23.48,28.78,26,0,0,0,30.4,42,2.1,355,1014.3,UVFL,90.2,0,0,17412,none
2022-06-29,IN-AIR-SITE-01601,PM10,91.37,117.46,103,1,0,0,19.3,59,1.7,184,997.9,TEOM,99.4,0,0,16927,unhealthy
2020-08-09,IN-AIR-SITE-01602,PM10,87.42,109.73,62,0,0,0,23.0,68,1.1,103,1002.9,TEOM,95.2,0,0,23463,sensitive
2025-05-06,IN-AIR-SITE-01603,PM10,80.3,124.41,77,0,0,0,15.5,70,3.1,212,1012.0,FEM,100.0,0,1,8141,sensitive
2020-09-14,IN-AIR-SITE-01604,PM25,83.35,101.26,101,1,0,0,32.3,51,2.4,4,1013.7,TEOM,99.7,0,0,53118,unhealthy
2021-05-03,IN-AIR-SITE-01605,Pb,0.37,0.55,0,0,0,0,33.1,71,3.1,118,1007.2,XRF,92.8,0,0,27896,none
2020-07-09,IN-AIR-SITE-01606,O3,61.84,68.42,55,0,0,0,21.5,68,1.3,343,1008.9,FRM,100.0,0,0,24821,sensitive
2025-08-17,IN-AIR-SITE-01607,NH3,25.05,40.61,31,0,0,0,44.1,52,1.3,248,1008.8,XRF,94.1,0,0,42319,none
2021-09-17,IN-AIR-SITE-01608,PM25,53.93,76.77,43,0,0,0,45.1,36,2.7,166,999.4,UVFL,100.0,0,0,36700,none
2018-06-19,IN-AIR-SITE-01609,CO,1.07,1.57,1,0,0,0,28.2,39,0.0,241,1007.5,FEM,90.1,0,0,36463,none
2019-06-05,IN-AIR-SITE-01610,O3,63.38,77.88,71,0,0,0,22.4,73,0.0,279,1009.7,TEOM,94.7,0,0,26652,sensitive
2022-01-26,IN-AIR-SITE-01611,SO2,0.0,0.0,0,0,0,0,29.9,86,3.3,237,1007.4,NDIR,88.4,0,0,28648,none
2018-02-09,IN-AIR-SITE-01612,SO2,9.86,11.67,11,0,0,0,22.3,60,1.4,305,994.5,TEOM,89.7,0,0,44649,none
2022-04-10,IN-AIR-SITE-01613,PM10,84.51,136.01,67,0,0,0,34.7,85,2.4,204,1018.7,UVFL,90.0,0,0,37021,sensitive
2021-11-19,IN-AIR-SITE-01614,O3,69.48,93.3,59,0,0,0,29.2,59,2.6,313,1000.3,XRF,99.4,0,1,75884,sensitive
2020-08-12,IN-AIR-SITE-01615,NO2,27.84,39.76,22,0,0,0,29.7,39,3.3,0,1008.5,XRF,93.2,0,1,29263,none
2020-09-10,IN-AIR-SITE-01616,PM25,19.1,28.47,24,0,0,0,40.3,56,1.7,170,1010.3,NDIR,77.2,0,0,39752,none
2020-09-01,IN-AIR-SITE-01617,PM10,128.94,164.09,122,1,0,0,23.7,87,1.8,166,1004.8,BAM,92.6,0,0,24989,unhealthy
2018-02-07,IN-AIR-SITE-01618,NH3,20.56,30.47,19,0,1,0,23.9,49,1.5,257,1009.7,TEOM,86.2,0,1,32670,none
2024-07-03,IN-AIR-SITE-01619,CO,0.87,1.26,1,0,0,0,34.0,58,2.9,62,1002.6,NDIR,89.4,0,1,33708,none
2021-06-28,IN-AIR-SITE-01620,Pb,0.15,0.22,0,0,0,0,25.0,81,2.9,271,1023.0,UVFL,98.9,0,1,20613,none
2021-04-14,IN-AIR-SITE-01621,SO2,8.01,10.76,8,0,0,0,39.2,80,3.6,36,1006.2,NDIR,83.9,1,0,18254,none
2022-06-14,IN-AIR-SITE-01622,PM25,77.71,99.46,58,0,0,0,35.0,66,0.8,15,1014.3,GC,84.6,0,0,39525,sensitive
2020-07-02,IN-AIR-SITE-01623,PM25,65.59,77.61,66,0,0,0,25.4,70,4.7,253,1000.4,BAM,82.0,0,0,35336,sensitive
2019-03-30,IN-AIR-SITE-01624,PM25,55.05,85.04,54,0,0,0,15.3,79,1.9,342,1013.0,NDIR,89.7,0,0,64896,sensitive
2018-02-06,IN-AIR-SITE-01625,PM25,32.54,46.05,38,0,0,1,17.8,66,2.1,345,1003.0,XRF,81.9,0,0,26977,none
2022-09-08,IN-AIR-SITE-01626,PM10,113.24,149.1,124,1,0,0,24.6,83,2.4,335,998.2,GC,82.4,0,0,14814,unhealthy
2020-03-06,IN-AIR-SITE-01627,PM25,66.52,107.52,64,0,0,0,30.8,72,1.2,26,1000.5,XRF,90.6,0,0,27090,sensitive
2020-08-30,IN-AIR-SITE-01628,PM10,131.95,142.33,110,1,0,0,35.7,57,1.7,110,1002.1,FEM,93.9,0,0,42689,unhealthy
2019-08-16,IN-AIR-SITE-01629,NH3,26.93,42.01,31,0,0,0,26.5,68,3.8,232,1008.8,GC,86.5,0,0,7533,none
2021-02-11,IN-AIR-SITE-01630,PM10,83.1,136.99,93,0,0,0,21.8,53,3.8,63,1028.1,BAM,94.2,0,1,26804,sensitive
2021-08-17,IN-AIR-SITE-01631,CO,0.0,0.0,0,0,0,0,27.0,43,2.4,96,1027.1,TEOM,92.7,0,0,40128,none
2024-03-21,IN-AIR-SITE-01632,NO2,61.99,95.24,77,0,0,0,28.1,39,3.3,266,1005.7,FEM,95.2,0,1,30973,sensitive
2018-11-14,IN-AIR-SITE-01633,PM25,27.26,34.74,20,0,0,0,37.1,56,2.7,325,1014.7,XRF,85.8,0,1,21698,none
2024-07-24,IN-AIR-SITE-01634,PM10,41.4,49.22,30,0,0,0,36.7,66,2.1,231,999.2,FEM,100.0,0,0,13074,none
2023-12-03,IN-AIR-SITE-01635,PM25,63.26,94.32,51,0,0,0,21.0,92,1.4,47,993.3,BAM,85.2,0,1,26711,sensitive
2025-07-08,IN-AIR-SITE-01636,PM10,51.66,63.68,64,0,0,0,31.2,67,1.3,349,1008.2,XRF,88.2,0,0,12906,sensitive
2021-09-08,IN-AIR-SITE-01637,SO2,6.95,8.03,7,0,0,0,22.0,63,1.4,209,1011.8,FEM,95.1,0,1,40290,none
2022-05-11,IN-AIR-SITE-01638,PM25,73.72,112.2,86,0,0,0,22.2,58,4.0,75,1013.5,XRF,92.7,0,0,27910,sensitive
2023-03-05,IN-AIR-SITE-01639,PM25,104.32,129.1,87,0,0,0,35.3,54,3.2,246,1015.6,GC,97.1,0,0,65972,sensitive
2023-09-19,IN-AIR-SITE-01640,PM10,135.5,216.62,135,1,0,0,26.6,62,3.8,315,1005.7,GC,90.1,1,0,8333,unhealthy
2023-06-20,IN-AIR-SITE-01641,Pb,0.18,0.29,0,0,0,0,32.5,55,2.6,67,1008.5,XRF,84.6,0,0,21939,none
2022-11-08,IN-AIR-SITE-01642,O3,44.07,68.69,53,0,0,0,31.7,54,1.2,312,1013.7,BAM,82.8,0,0,41774,sensitive
2021-08-05,IN-AIR-SITE-01643,O3,12.45,18.83,9,0,0,0,27.4,75,2.9,63,1016.4,BAM,100.0,0,0,53402,none
2021-07-09,IN-AIR-SITE-01644,PM25,48.73,76.92,41,0,0,0,30.3,44,3.6,181,1001.7,NDIR,90.2,0,1,42801,none
2018-08-04,IN-AIR-SITE-01645,O3,36.9,56.59,29,0,0,0,29.4,56,2.9,79,1009.5,GC,91.0,0,1,15186,none
2024-07-11,IN-AIR-SITE-01646,O3,47.76,67.41,58,0,0,0,19.9,48,0.8,342,1012.5,BAM,100.0,0,0,20156,sensitive
2023-11-10,IN-AIR-SITE-01647,NO2,64.13,78.72,63,0,0,0,31.4,62,0.6,202,1009.0,XRF,89.0,0,0,7034,sensitive
2024-07-28,IN-AIR-SITE-01648,Pb,0.0,0.0,0,0,0,0,23.1,75,2.9,181,1003.6,GC,92.1,0,1,27647,none
2025-03-03,IN-AIR-SITE-01649,PM10,103.69,161.18,101,1,0,0,20.5,66,1.9,213,1008.0,UVFL,85.8,0,0,54066,unhealthy
2025-11-03,IN-AIR-SITE-01650,NH3,3.0,4.0,4,0,0,0,34.0,56,2.5,119,1011.7,TEOM,84.1,0,1,27017,none
2022-09-01,IN-AIR-SITE-01651,NH3,18.96,20.35,23,0,0,0,23.9,77,1.4,240,1002.7,FEM,100.0,0,0,38026,none
2025-09-29,IN-AIR-SITE-01652,PM25,38.38,55.01,43,0,0,0,35.8,76,2.3,334,999.6,FRM,100.0,0,0,37423,none
2018-12-29,IN-AIR-SITE-01653,PM10,60.23,65.07,53,0,0,0,35.7,61,1.0,201,1022.4,NDIR,98.1,0,0,22245,sensitive
2025-02-17,IN-AIR-SITE-01654,Pb,0.39,0.62,0,0,0,0,24.7,89,2.5,291,1009.3,TEOM,97.9,0,0,6253,none
2022-09-13,IN-AIR-SITE-01655,PM25,66.39,108.02,83,0,0,0,35.5,68,3.0,53,1014.6,FRM,96.5,0,1,60147,sensitive
2021-04-08,IN-AIR-SITE-01656,NO2,46.94,54.62,45,0,0,0,25.3,67,3.1,144,1009.5,BAM,87.6,0,0,34864,none
2018-12-22,IN-AIR-SITE-01657,Pb,0.17,0.25,0,0,0,0,27.5,38,0.8,355,1015.4,FEM,93.7,0,1,12703,none
2018-07-10,IN-AIR-SITE-01658,NO2,33.94,37.52,33,0,0,0,31.5,30,2.7,85,1008.6,NDIR,89.0,0,0,33608,none
2024-10-05,IN-AIR-SITE-01659,PM25,99.87,148.57,125,1,0,0,42.3,61,1.6,21,1012.1,TEOM,76.5,0,1,30334,unhealthy
2019-12-01,IN-AIR-SITE-01660,NO2,34.96,43.99,33,0,0,0,34.6,78,3.9,330,1000.2,FRM,98.7,0,1,59080,none
2023-08-17,IN-AIR-SITE-01661,PM25,80.2,116.98,83,0,0,0,27.6,66,3.3,291,995.6,FRM,95.3,0,0,35712,sensitive
2023-12-21,IN-AIR-SITE-01662,NO2,25.74,32.78,30,0,0,0,28.7,77,2.2,235,1004.7,FRM,84.1,0,1,35789,none
2019-07-11,IN-AIR-SITE-01663,PM25,77.9,88.6,74,0,0,0,16.9,53,4.6,28,998.0,TEOM,89.8,0,1,30321,sensitive
2020-04-05,IN-AIR-SITE-01664,NO2,26.77,34.63,22,0,0,0,35.0,61,1.4,182,993.2,UVFL,98.3,1,0,16952,none
2025-09-09,IN-AIR-SITE-01665,NO2,6.55,7.32,8,0,0,0,34.3,60,2.1,159,1010.1,BAM,92.8,0,0,40281,none
2020-11-20,IN-AIR-SITE-01666,O3,44.86,62.64,57,0,0,0,30.0,28,2.8,17,995.6,FEM,81.8,0,0,26496,sensitive
2025-01-26,IN-AIR-SITE-01667,SO2,10.3,11.06,12,0,0,0,33.0,92,4.4,37,1014.6,FRM,84.7,0,0,15189,none
2019-03-02,IN-AIR-SITE-01668,NO2,10.63,14.52,12,0,0,1,13.8,82,3.8,100,1018.1,XRF,100.0,0,0,18116,none
2025-06-12,IN-AIR-SITE-01669,SO2,16.91,26.76,15,0,0,0,20.4,77,3.1,289,997.9,NDIR,92.4,0,1,13607,none
2024-08-07,IN-AIR-SITE-01670,PM25,37.66,58.48,47,0,0,0,40.6,83,1.2,172,1010.0,TEOM,98.4,0,0,50808,none
2022-04-24,IN-AIR-SITE-01671,NO2,81.39,128.57,70,0,1,0,26.2,52,1.2,342,1021.0,NDIR,100.0,1,0,88192,sensitive
2023-10-31,IN-AIR-SITE-01672,PM25,23.39,37.5,28,0,0,0,33.3,74,3.0,66,1004.7,XRF,89.2,0,0,53804,none
2024-07-31,IN-AIR-SITE-01673,NH3,10.44,11.62,13,0,0,0,22.8,52,0.8,190,1012.3,FRM,94.1,1,0,33716,none
2019-08-12,IN-AIR-SITE-01674,PM25,81.74,92.14,87,0,0,0,24.9,63,2.6,42,1024.8,XRF,80.2,0,1,25867,sensitive
2023-07-06,IN-AIR-SITE-01675,PM10,114.68,158.74,136,1,0,0,41.0,29,3.1,122,996.3,XRF,88.4,0,1,22594,unhealthy
2022-03-28,IN-AIR-SITE-01676,SO2,23.49,37.27,28,0,0,0,26.9,57,0.6,277,1000.9,TEOM,95.5,0,1,14887,none
2018-10-22,IN-AIR-SITE-01677,PM10,135.22,221.02,110,1,0,0,31.7,32,2.9,342,1011.9,NDIR,90.8,0,1,86515,unhealthy
2023-06-09,IN-AIR-SITE-01678,PM25,45.44,48.98,50,0,0,0,28.9,37,3.2,195,1023.2,UVFL,94.7,0,1,14466,none
2021-06-01,IN-AIR-SITE-01679,NO2,14.31,18.08,11,0,0,0,29.7,59,1.8,332,1003.0,FRM,97.6,0,0,16160,none
2022-03-29,IN-AIR-SITE-01680,SO2,25.71,30.28,26,0,0,0,29.5,47,2.0,124,1025.1,GC,95.4,0,1,23925,none
2022-08-18,IN-AIR-SITE-01681,O3,21.81,32.79,17,0,1,0,14.2,66,0.2,95,1008.9,FRM,94.0,0,0,25141,none
2021-02-10,IN-AIR-SITE-01682,PM10,142.36,204.16,135,1,0,0,31.3,90,2.1,156,994.2,FEM,93.1,0,0,38608,unhealthy
2021-06-10,IN-AIR-SITE-01683,NO2,48.78,54.73,59,0,0,0,24.2,49,0.5,39,1019.1,TEOM,88.6,0,0,17961,sensitive
2023-08-27,IN-AIR-SITE-01684,PM10,114.92,154.01,149,1,0,0,40.5,55,1.4,359,1004.8,TEOM,86.5,0,0,8159,unhealthy
2018-12-26,IN-AIR-SITE-01685,SO2,11.96,17.47,11,0,0,0,22.6,72,1.8,172,1011.1,UVFL,100.0,0,0,23415,none
2025-12-23,IN-AIR-SITE-01686,NO2,20.24,30.72,21,0,0,0,24.7,48,0.9,172,996.4,XRF,96.8,0,0,24381,none
2019-12-01,IN-AIR-SITE-01687,NO2,41.94,44.54,42,0,0,0,45.1,47,0.8,119,1002.7,FRM,87.3,0,0,23222,none
2019-03-24,IN-AIR-SITE-01688,PM25,0.0,0.0,0,0,0,0,33.1,52,0.9,272,997.5,FEM,92.4,0,1,23037,none
2025-12-13,IN-AIR-SITE-01689,PM25,77.89,108.39,77,0,0,0,21.1,76,3.5,357,996.8,NDIR,83.6,0,0,21799,sensitive
2024-08-09,IN-AIR-SITE-01690,PM25,62.99,96.82,71,0,0,0,29.2,28,2.1,345,1008.7,BAM,89.1,0,0,12154,sensitive
2019-11-06,IN-AIR-SITE-01691,PM25,54.43,83.54,68,0,0,0,19.5,45,3.6,318,1012.0,FEM,95.2,0,1,64687,sensitive
2020-10-04,IN-AIR-SITE-01692,PM10,129.69,150.95,120,1,0,0,29.8,88,1.8,260,1004.2,NDIR,93.6,0,0,62528,unhealthy
2021-09-11,IN-AIR-SITE-01693,NO2,14.4,16.07,18,0,0,0,22.4,10,1.8,280,997.9,FEM,92.7,0,0,62147,none
2024-11-19,IN-AIR-SITE-01694,PM25,0.0,0.0,0,0,0,0,41.1,58,1.7,328,999.1,NDIR,86.7,0,0,13209,none
2024-09-27,IN-AIR-SITE-01695,NH3,30.62,35.03,39,0,0,0,30.9,88,0.0,123,1010.6,FEM,85.5,0,0,34279,none
2019-08-09,IN-AIR-SITE-01696,PM25,92.91,144.94,80,0,0,0,31.7,94,2.8,277,1008.8,GC,97.7,0,1,20875,sensitive
2021-06-10,IN-AIR-SITE-01697,O3,13.69,20.34,13,0,0,0,34.6,74,2.1,92,1010.7,FEM,100.0,0,0,20205,none
2021-06-01,IN-AIR-SITE-01698,SO2,4.48,6.96,5,0,0,0,35.4,81,2.3,34,1018.9,XRF,95.3,0,1,15411,none
2020-09-20,IN-AIR-SITE-01699,PM10,150.09,184.53,137,1,0,1,23.2,43,0.0,310,1012.0,FRM,91.0,0,1,125409,unhealthy
2021-12-06,IN-AIR-SITE-01700,PM25,68.97,85.52,73,0,0,0,28.7,44,2.2,127,1010.9,FEM,99.4,0,0,23173,sensitive
2019-07-26,IN-AIR-SITE-01701,SO2,44.63,64.84,34,0,0,0,24.9,91,1.7,19,1024.6,NDIR,86.9,0,0,15472,none
2024-07-10,IN-AIR-SITE-01702,PM10,163.03,174.25,120,1,0,0,42.7,55,2.3,260,1006.1,NDIR,98.3,0,1,29229,unhealthy
2021-05-30,IN-AIR-SITE-01703,NH3,35.03,52.04,33,0,0,0,12.0,26,2.1,166,1024.7,TEOM,88.4,1,0,42526,none
2023-09-16,IN-AIR-SITE-01704,NO2,23.54,36.53,25,0,0,0,24.0,68,1.7,318,1018.0,NDIR,88.7,0,1,24716,none
2020-09-15,IN-AIR-SITE-01705,NH3,31.3,40.66,29,0,0,0,27.4,57,2.8,235,1005.9,TEOM,90.0,0,0,31150,none
2018-10-05,IN-AIR-SITE-01706,PM25,97.39,146.95,102,1,1,0,29.0,61,3.3,31,1013.6,GC,91.4,0,1,49076,unhealthy
2021-05-04,IN-AIR-SITE-01707,O3,42.04,48.55,42,0,0,0,28.8,17,1.8,230,1006.5,GC,97.5,0,0,15173,none
2026-02-11,IN-AIR-SITE-01708,NO2,33.24,41.33,37,0,0,0,27.7,12,0.6,190,997.9,XRF,84.2,0,1,29932,none
2023-03-03,IN-AIR-SITE-01709,O3,47.54,77.72,52,0,0,0,26.9,65,0.7,329,1007.9,NDIR,88.4,0,0,18335,sensitive
