tech_cover_mapping_release_date,tech_cover_provider_id_fcc,tech_cover_technology_code,tech_cover_max_advertised_down_mbps,tech_cover_max_advertised_up_mbps,tech_cover_latency_category,tech_cover_data_cap_gb,tech_cover_coverage_area_hex_id,tech_cover_served_location_count,tech_cover_unserved_location_count,tech_cover_underserved_location_count,tech_cover_challenge_filed_count,tech_cover_challenge_upheld_count,tech_cover_middle_mile_presence_flag,tech_cover_backhaul_distance_km,tech_cover_last_mile_medium_code,tech_cover_spectrum_band_code,tech_cover_grant_funded_flag,tech_cover_permit_obstacle_index,tech_cover_coverage_confidence_score
2024-10-01,INP494346,SATELLITE,1373,589,MED,200,HEX958B3528F0,163089,12393,38314,194,17,1,110.5,COAX,C_BAND,1,0.996,0.63
2021-01-27,INP933989,SATELLITE,241,851,HIGH,100,HEX1190D676A3,228696,7665,27463,24,12,0,74.6,COPPER,UNLICENSED,1,0.4,0.504
2023-11-29,INP302329,4G,1493,994,LOW,2000,HEXB02FB7C949,159176,23472,74821,195,193,1,10.8,FIBER,MMWAVE,1,0.429,0.754
2021-05-30,INP310882,CABLE,769,402,LOW,2000,HEX678AF383AD,175889,20440,40557,229,148,1,29.4,WIRELESS,MID_BAND,0,0.784,0.893
2022-03-01,INP563701,SATELLITE,613,155,HIGH,500,HEXDC1D443CA0,158324,43496,63349,138,43,1,144.8,COPPER,UNLICENSED,0,0.875,0.365
2020-03-16,INP215558,SATELLITE,1812,859,LOW,0,HEX50ACF9F766,197627,3991,50888,131,8,0,9.7,FIBER,LOW_BAND,0,0.327,0.978
2023-01-11,INP850728,CABLE,442,944,LOW,200,HEX0542B1E599,194261,42967,17046,147,20,0,118.6,FIBER,UNLICENSED,0,0.991,0.911
2020-07-12,INP603063,4G,1175,136,LOW,2000,HEXDF4AC090E1,216637,34068,1781,27,24,1,223.5,COPPER,MMWAVE,1,0.385,0.445
2023-05-11,INP381262,FIBER,16,875,HIGH,200,HEX0133AF03C5,113758,48825,22647,237,78,0,249.4,SAT,UNLICENSED,0,0.688,0.969
2020-03-12,INP835045,4G,686,335,MED,0,HEXA93B05CECA,205423,18953,13073,20,20,0,92.5,SAT,LOW_BAND,0,0.234,0.744
2020-10-28,INP684408,CABLE,327,79,HIGH,2000,HEX58F8B4F920,208354,33736,69610,150,36,1,227.9,SAT,C_BAND,0,0.791,0.72
2026-02-07,INP042471,CABLE,1990,570,HIGH,200,HEX9B830478C4,6377,47369,45753,176,167,1,68.6,COAX,LOW_BAND,0,0.554,0.468
2024-05-01,INP080953,4G,1355,116,HIGH,2000,HEXCBAA81D9A2,86176,16318,74997,98,18,1,90.4,FIBER,C_BAND,1,0.937,0.758
2026-01-29,INP408661,DSL,1215,266,LOW,200,HEXC11D834B9B,243790,49619,17763,238,173,1,19.3,FIBER,MMWAVE,0,0.413,0.793
2023-05-07,INP598001,DSL,459,717,LOW,0,HEX696FA6733B,209904,12593,50886,129,78,1,60.4,COAX,MMWAVE,0,0.175,0.649
2025-06-16,INP260959,4G,1180,802,HIGH,0,HEX590CEF2A63,40451,21715,58407,125,22,1,175.1,WIRELESS,MID_BAND,0,0.953,0.384
2020-07-25,INP830934,5G,1182,526,HIGH,2000,HEXB15145F594,164843,20803,18423,35,6,1,32.2,COAX,MID_BAND,1,0.524,0.939
2021-12-03,INP501866,FIXED_WIRELESS,362,398,MED,2000,HEX1AB2457CF3,76786,23782,49774,35,23,1,54.8,COPPER,C_BAND,0,0.22,0.31
2021-04-08,INP223302,4G,989,519,HIGH,2000,HEXAF5A9BEF0A,112546,3478,40078,144,119,1,233.8,WIRELESS,UNLICENSED,0,0.966,0.946
2022-01-22,INP364702,FIBER,1759,463,HIGH,200,HEXC962763600,30170,6944,37051,127,80,1,237.2,COAX,MID_BAND,1,0.095,0.399
2025-06-03,INP897193,SATELLITE,1494,233,LOW,1000,HEXB2C1436F1F,194132,40727,61822,78,39,0,103.4,WIRELESS,LOW_BAND,0,0.112,0.987
2023-09-15,INP871491,SATELLITE,132,940,LOW,200,HEX1AE806262D,89345,33389,70480,184,73,0,185.2,COPPER,MMWAVE,1,0.281,0.746
2025-07-28,INP306366,FIBER,1830,843,MED,500,HEX440274844E,116252,39808,26855,103,49,1,13.2,COAX,UNLICENSED,0,0.786,0.807
2021-04-23,INP154577,4G,461,307,MED,200,HEX46FB52EB3A,27329,41981,67696,212,205,0,26.3,WIRELESS,MMWAVE,1,0.285,0.865
2023-10-04,INP276344,5G,71,746,MED,500,HEXC0EADA5F00,127622,12834,13615,198,67,1,117.8,COAX,UNLICENSED,1,0.638,0.697
2024-01-03,INP362336,4G,342,339,LOW,200,HEX7A55E6ECB3,81189,10122,66228,190,34,0,6.1,COPPER,LOW_BAND,1,0.004,0.502
2024-07-20,INP013798,FIBER,1493,290,HIGH,200,HEX6973209FFB,90276,25540,25575,202,45,1,183.2,WIRELESS,C_BAND,1,0.894,0.568
2021-04-09,INP673526,DSL,455,411,MED,500,HEXE1E00E2866,9436,19495,7664,242,202,1,61.4,COPPER,LOW_BAND,0,0.12,0.965
2025-03-24,INP364784,CABLE,1081,445,MED,50,HEX14C420DE3C,12362,29847,59954,43,10,1,116.8,SAT,UNLICENSED,0,0.913,0.691
2024-06-27,INP425307,4G,1323,487,HIGH,2000,HEX8FEC8113A2,245408,38045,19712,241,53,1,91.2,COPPER,MID_BAND,1,0.494,0.331
2023-03-19,INP783212,4G,1258,413,HIGH,100,HEX641E21B5A2,153996,16228,25740,168,150,0,14.1,FIBER,C_BAND,0,0.077,0.566
2020-05-22,INP360164,5G,1338,669,MED,100,HEX490C37096E,9119,21636,1390,52,20,1,206.8,COPPER,MID_BAND,0,0.818,0.976
2023-01-28,INP323932,5G,1847,916,MED,2000,HEX1906CB2269,199863,7560,10084,208,125,1,28.7,COAX,UNLICENSED,0,0.682,0.423
2020-11-12,INP421186,CABLE,515,564,MED,0,HEX85DF675724,240032,23857,68262,229,209,1,215.7,COPPER,MMWAVE,0,0.5,0.686
2022-08-20,INP925784,DSL,813,875,HIGH,0,HEX5A26868809,109834,22013,31271,13,0,1,202.9,WIRELESS,C_BAND,1,0.202,0.582
2020-03-05,INP286522,5G,188,276,LOW,1000,HEX1C4D799AAF,184887,32984,36480,223,146,1,39.6,WIRELESS,MID_BAND,0,0.729,0.825
2024-06-06,INP785136,DSL,1644,943,HIGH,0,HEXC958AAEA0C,215159,49228,4038,153,136,0,15.8,FIBER,UNLICENSED,1,0.394,0.422
2021-08-23,INP973146,DSL,808,505,LOW,2000,HEX2BB2E15520,25753,25713,24588,198,47,0,226.9,COAX,C_BAND,1,0.705,0.572
2020-10-07,INP451987,FIBER,470,209,HIGH,200,HEX6BFFD52964,126041,4305,12255,131,21,1,224.1,FIBER,MMWAVE,1,0.737,0.382
2020-12-23,INP593304,DSL,896,599,HIGH,1000,HEXD5E16EDA59,246660,49298,9860,241,152,1,206.2,SAT,MMWAVE,0,0.741,0.395
2024-03-29,INP237731,CABLE,490,466,HIGH,0,HEXB3AF416617,200764,17798,35836,37,11,1,214.5,COAX,MID_BAND,0,0.108,0.794
2025-05-18,INP156860,DSL,537,459,LOW,0,HEX71A95380B3,124744,6627,3197,76,40,1,239.0,FIBER,MID_BAND,1,0.426,0.439
2023-04-22,INP904066,FIBER,1840,394,LOW,2000,HEX357154F3A8,236287,10903,42421,77,13,1,102.7,SAT,MID_BAND,0,0.147,0.575
2026-01-18,INP195735,FIBER,365,956,HIGH,100,HEX5189A19AF6,46636,24192,38448,152,50,1,75.7,COPPER,MMWAVE,1,0.2,0.935
2024-11-11,INP124234,FIXED_WIRELESS,1701,16,MED,100,HEX370CCD6174,1564,27368,49134,246,61,0,43.7,WIRELESS,UNLICENSED,0,0.595,0.891
2024-05-07,INP649498,CABLE,192,572,MED,50,HEX91C167EA5B,146828,25239,33796,125,123,1,222.2,FIBER,UNLICENSED,0,0.638,0.538
2021-05-09,INP437284,CABLE,1455,244,HIGH,2000,HEXBE097D747D,166242,3762,38570,22,8,1,233.5,FIBER,UNLICENSED,0,0.197,0.767
2020-08-18,INP233551,DSL,314,637,HIGH,200,HEX73D4E8A59D,121936,30548,53646,63,46,1,98.1,SAT,MID_BAND,1,0.713,0.781
2023-01-09,INP261450,FIXED_WIRELESS,1673,123,MED,100,HEXDF5C53450A,137174,40326,44156,128,32,0,134.6,COPPER,LOW_BAND,0,0.731,0.786
2025-11-02,INP362428,SATELLITE,622,939,LOW,0,HEX491214BF06,221391,25518,19271,79,18,0,238.0,WIRELESS,C_BAND,1,0.023,0.837
2021-10-12,INP766490,CABLE,525,948,MED,200,HEX6DD07FE995,175376,42255,60,149,7,1,164.0,FIBER,UNLICENSED,0,0.023,0.417
2022-07-24,INP281727,FIBER,1032,56,HIGH,50,HEX929D1B9095,17283,48240,12277,77,56,1,168.7,WIRELESS,MID_BAND,0,0.055,0.54
2024-02-25,INP325606,FIXED_WIRELESS,716,496,HIGH,2000,HEX4684D33FCD,146803,35653,40309,226,186,0,85.8,SAT,LOW_BAND,1,0.291,0.438
2020-08-05,INP522174,5G,1627,265,HIGH,2000,HEXBC05B3FE17,127385,48449,25487,52,18,0,162.9,FIBER,MMWAVE,1,0.72,0.405
2021-02-13,INP650304,DSL,1175,173,LOW,0,HEX86FA11C0CE,40936,15436,70997,142,61,0,249.3,WIRELESS,LOW_BAND,0,0.14,0.88
2023-12-28,INP482336,FIBER,1250,676,HIGH,50,HEX5E72699640,41606,15174,65824,179,67,0,36.1,COPPER,LOW_BAND,0,0.345,0.352
2023-08-06,INP006663,FIXED_WIRELESS,293,538,MED,500,HEX359AFD0D73,241587,34059,24158,113,49,0,80.1,COPPER,C_BAND,0,0.052,0.423
2023-05-13,INP536725,SATELLITE,716,746,MED,1000,HEX21A1AFBC54,203344,20196,72164,217,79,1,35.5,WIRELESS,C_BAND,1,0.105,0.802
2025-03-24,INP011164,SATELLITE,1263,60,LOW,100,HEXCBAF890F2B,28241,47389,6846,58,40,1,127.1,FIBER,LOW_BAND,0,0.909,0.908
2025-02-02,INP138339,DSL,893,224,MED,0,HEXA79CEB3025,122910,25370,56284,111,106,1,152.9,FIBER,MID_BAND,0,0.418,0.368
2022-05-01,INP238316,CABLE,1980,412,MED,200,HEX292E599B44,197293,19565,65333,93,26,0,107.0,COPPER,MMWAVE,0,0.907,0.976
2021-12-19,INP342559,FIXED_WIRELESS,904,432,HIGH,100,HEXE57B58DF07,191785,38081,54205,236,71,0,16.8,COAX,UNLICENSED,0,0.313,0.395
2023-09-19,INP443129,FIXED_WIRELESS,1274,370,LOW,2000,HEXB0CB60F68C,217742,12028,66129,95,4,0,25.7,COPPER,MMWAVE,1,0.859,0.734
2021-10-28,INP061117,DSL,1159,17,LOW,500,HEXDB4DFE273F,25645,19244,67042,118,33,0,117.9,FIBER,C_BAND,0,0.132,0.712
2023-09-08,INP275293,4G,1782,237,MED,500,HEXD49DAD1935,200202,42279,44531,36,8,0,118.5,COAX,LOW_BAND,1,0.007,0.778
2020-09-26,INP543520,FIBER,598,920,HIGH,200,HEX3608BE0A4F,84969,39660,51053,162,26,0,113.2,COAX,LOW_BAND,1,0.705,0.726
2024-02-12,INP729937,DSL,192,21,HIGH,100,HEX2AEDE2AF59,218907,30488,71721,113,22,1,8.9,COAX,C_BAND,1,0.993,0.383
2020-07-16,INP548799,5G,916,853,HIGH,200,HEXA0D6E64351,214709,35518,34413,201,142,1,212.0,COAX,C_BAND,0,0.364,0.969
2025-06-07,INP404611,SATELLITE,1727,677,LOW,2000,HEX59A40EDA71,3323,11122,29532,90,9,0,7.0,SAT,C_BAND,0,0.586,0.837
2021-03-25,INP372221,CABLE,1909,655,HIGH,200,HEX3798B91BBE,139107,32637,356,28,17,1,157.5,FIBER,LOW_BAND,0,0.234,0.627
2023-08-27,INP892022,4G,1863,457,LOW,1000,HEX7C17793B7D,169813,2682,67196,185,17,1,236.9,COPPER,LOW_BAND,0,0.938,0.425
2020-08-09,INP356781,FIXED_WIRELESS,1064,799,HIGH,0,HEX6451CCFA59,4971,973,24428,130,75,1,68.9,FIBER,MMWAVE,1,0.124,0.852
2022-07-03,INP872422,DSL,1832,934,LOW,2000,HEX5A95C13351,107587,32822,21403,194,41,1,157.1,COAX,MID_BAND,0,0.927,0.636
2024-09-09,INP594034,4G,119,432,LOW,0,HEX8FD47C64A5,214718,13964,50970,39,36,1,189.1,COPPER,C_BAND,1,0.854,0.372
2023-01-14,INP265698,CABLE,65,609,LOW,2000,HEX9D88995AB4,156160,28781,18454,90,37,1,36.9,FIBER,C_BAND,0,0.787,0.512
2021-05-29,INP643220,CABLE,1675,398,MED,0,HEXD44B541455,184868,33529,66952,136,100,1,79.6,FIBER,UNLICENSED,0,0.895,0.473
2020-12-02,INP451252,FIXED_WIRELESS,1449,628,HIGH,200,HEX58977FBFBF,66392,9935,21394,65,14,1,79.5,FIBER,MID_BAND,0,0.677,0.49
2021-02-05,INP141989,FIBER,920,309,LOW,500,HEX737F0629E8,164867,36407,64167,240,116,1,239.0,COPPER,LOW_BAND,0,0.531,0.932
2022-02-13,INP943987,FIXED_WIRELESS,1943,236,LOW,0,HEX84FCEB858B,152130,33809,12232,135,31,0,199.8,SAT,UNLICENSED,1,0.561,0.643
2022-08-21,INP270229,4G,1353,919,MED,100,HEX3439719200,243138,37034,28273,47,18,1,193.8,FIBER,LOW_BAND,0,0.081,0.811
2025-02-25,INP232226,4G,1640,685,MED,2000,HEXF473907E1E,96393,32490,70738,241,150,1,150.1,FIBER,LOW_BAND,1,0.851,0.693
2025-08-22,INP864126,CABLE,371,43,MED,200,HEX9A12E31C78,94043,6995,55866,103,45,0,14.3,FIBER,UNLICENSED,1,0.372,0.505
2020-03-26,INP743182,FIXED_WIRELESS,291,352,MED,100,HEX1F0668749E,124962,42133,31034,140,69,0,112.9,FIBER,UNLICENSED,1,0.91,0.647
2024-05-09,INP201185,DSL,843,203,MED,50,HEX512AEB3C12,40577,15235,57758,6,2,1,195.6,COAX,UNLICENSED,0,0.174,0.542
2021-09-16,INP538838,4G,1387,290,MED,200,HEX319459D355,196550,18490,20782,213,52,1,247.0,COAX,MMWAVE,0,0.867,0.814
2021-05-29,INP194034,FIBER,578,829,MED,2000,HEX522B2096F2,76252,39602,58968,136,13,1,57.5,FIBER,UNLICENSED,0,0.96,0.94
2020-06-12,INP618869,DSL,151,116,MED,0,HEX165E95E1BB,179243,20837,36694,207,46,1,23.5,FIBER,C_BAND,1,0.639,0.722
2020-09-06,INP745553,4G,1542,383,MED,500,HEXAF65A7C79C,127145,17035,17430,89,37,0,158.1,FIBER,C_BAND,1,0.53,0.85
2023-08-30,INP429850,4G,1832,948,MED,500,HEXDDE7250850,225559,26480,57551,133,66,1,27.1,SAT,MID_BAND,0,0.856,0.854
2024-08-17,INP466613,DSL,909,926,LOW,0,HEXEBB9CDA31C,222603,31840,45988,115,7,1,203.7,FIBER,UNLICENSED,0,0.376,0.453
2020-03-23,INP034719,DSL,1464,582,HIGH,100,HEX1065F6C3BC,190054,34361,34887,10,1,0,114.1,COPPER,LOW_BAND,0,0.95,0.634
2025-02-26,INP128554,4G,489,492,LOW,1000,HEX1692524E10,105282,41763,58002,120,37,1,148.7,WIRELESS,LOW_BAND,1,0.215,0.556
2024-06-19,INP385309,5G,509,835,MED,0,HEX000022B26D,229606,40242,5483,81,12,0,9.1,FIBER,UNLICENSED,0,0.734,0.691
2023-01-05,INP717945,FIXED_WIRELESS,1736,71,LOW,2000,HEXF441CC6D8B,95606,7344,74372,97,32,0,228.0,SAT,C_BAND,0,0.386,0.599
2021-08-20,INP184813,5G,627,810,HIGH,200,HEX5024BE18F2,85853,17260,68796,12,5,0,236.9,SAT,C_BAND,1,0.88,0.503
2022-10-28,INP612911,FIXED_WIRELESS,1298,333,MED,500,HEX7FDF226B9A,4260,15407,13876,199,134,1,106.4,WIRELESS,C_BAND,1,0.884,0.423
2025-06-26,INP541098,SATELLITE,895,240,LOW,1000,HEX9667D26AFB,223059,28453,40879,216,156,0,226.7,FIBER,C_BAND,0,0.493,0.979
2023-05-04,INP858996,5G,552,755,MED,200,HEX57F3DA1328,153071,13886,22873,133,118,0,36.7,COPPER,MMWAVE,0,0.426,0.521
2025-12-28,INP618772,FIXED_WIRELESS,1420,317,MED,1000,HEX40E00AD36C,234459,36926,38520,91,25,0,138.4,COPPER,MID_BAND,0,0.306,0.96
2022-09-29,INP235117,SATELLITE,1982,756,MED,2000,HEX5759AAFFD9,689,7408,26454,59,51,0,159.8,FIBER,UNLICENSED,1,0.365,0.615
2020-02-02,INP030937,FIBER,1313,394,LOW,50,HEX134818EE59,17331,24665,26475,229,153,1,159.5,FIBER,C_BAND,0,0.82,0.718
2021-07-15,INP180668,FIBER,72,664,HIGH,2000,HEX43073CA592,169122,27070,24732,141,2,0,131.6,WIRELESS,MID_BAND,0,0.871,0.859
2024-09-04,INP761300,CABLE,478,885,HIGH,500,HEXDE711DF6E2,58365,2014,49335,171,65,0,222.2,COAX,MID_BAND,0,0.202,0.925
2025-09-04,INP804715,SATELLITE,1716,325,MED,2000,HEX08A48975CF,127462,10612,40001,85,77,1,141.1,SAT,UNLICENSED,1,0.926,0.499
2023-11-13,INP606210,CABLE,1312,610,HIGH,200,HEX1CD7543BAB,115891,46102,71616,97,49,0,244.1,WIRELESS,UNLICENSED,1,0.785,0.463
2023-10-18,INP897076,DSL,1350,359,HIGH,100,HEXF9D2A63D7B,28159,11515,47028,40,19,1,179.9,WIRELESS,LOW_BAND,1,1.0,0.809
2021-04-24,INP034631,DSL,1836,306,HIGH,1000,HEX255948E771,85344,44832,28278,89,89,0,170.3,FIBER,LOW_BAND,0,0.783,0.492
2021-12-14,INP319242,4G,1604,211,LOW,200,HEX12A9E68B74,175256,45524,61881,123,42,1,55.7,WIRELESS,MID_BAND,1,0.59,0.894
2023-12-19,INP036191,4G,1129,326,HIGH,200,HEX8941493C15,198886,41760,71031,81,39,0,42.7,COPPER,LOW_BAND,0,0.393,0.778
2020-02-10,INP774167,SATELLITE,676,892,LOW,50,HEX91D63EDB39,115262,5146,38139,130,74,0,238.3,COAX,MID_BAND,1,0.464,0.502
2023-10-12,INP879742,4G,1829,305,MED,2000,HEXDD5136325D,249955,15874,56826,50,2,1,183.7,WIRELESS,UNLICENSED,0,0.404,0.338
2020-08-27,INP193494,FIBER,1927,400,HIGH,1000,HEXA0EB6F695D,193241,13709,17818,98,97,0,124.2,FIBER,C_BAND,1,0.672,0.31
2022-11-30,INP142837,FIXED_WIRELESS,112,12,LOW,0,HEX8A081A889B,152995,41379,19017,122,10,0,126.6,SAT,MID_BAND,0,0.856,0.958
2025-12-28,INP460305,FIBER,963,759,MED,200,HEX608F67DB22,157026,5669,43750,32,14,1,27.0,WIRELESS,MMWAVE,1,0.749,0.636
2025-06-26,INP228742,DSL,246,250,MED,50,HEXBC7FCC59F6,97465,4103,12167,220,132,0,80.3,WIRELESS,C_BAND,1,0.214,0.376
2021-11-25,INP472645,5G,1521,972,LOW,100,HEX1C036B49DF,116099,21349,58438,77,37,1,79.0,COAX,UNLICENSED,1,0.515,0.913
2025-06-23,INP296113,CABLE,1054,561,MED,200,HEX40C0C53C60,185212,43434,54498,82,53,0,230.0,COPPER,UNLICENSED,0,0.266,0.631
2025-07-08,INP031765,4G,1898,928,HIGH,50,HEX4D057E9BFF,111014,25063,48062,107,97,1,178.3,FIBER,MMWAVE,0,0.632,0.898
2022-08-12,INP238428,FIBER,1776,758,HIGH,500,HEX49EBC8F00A,240253,18046,4610,159,62,1,188.9,COPPER,MMWAVE,0,0.113,0.909
2022-03-22,INP698926,FIXED_WIRELESS,823,409,MED,200,HEXB1FE7C7E98,134715,19959,45830,218,128,0,181.4,SAT,C_BAND,0,0.581,0.359
2023-04-12,INP809620,5G,1263,60,MED,500,HEXBFCA950DFB,193410,13383,17419,195,126,0,240.5,WIRELESS,UNLICENSED,0,0.542,0.756
2025-11-21,INP302993,4G,477,55,MED,50,HEX41C076DF35,220479,36887,36992,153,95,1,13.5,SAT,MMWAVE,0,0.071,0.321
2023-01-12,INP796174,CABLE,1592,329,LOW,500,HEXF862C772FF,51922,21972,39324,161,82,1,17.2,COAX,MID_BAND,0,0.12,0.811
2025-09-28,INP663868,4G,1783,376,LOW,0,HEX2F085E4F02,27763,44394,59134,8,3,1,63.0,COPPER,MMWAVE,0,0.218,0.441
2021-09-02,INP326158,5G,1702,407,LOW,2000,HEX17E9EDB42F,160328,11642,12916,8,1,1,124.0,COAX,UNLICENSED,0,0.081,0.535
2020-12-21,INP979745,DSL,174,235,LOW,100,HEXAAB461EBF5,160494,25978,51402,43,30,1,87.9,FIBER,MMWAVE,1,0.69,0.922
2024-11-10,INP748925,4G,1547,464,MED,0,HEXAF119FDA91,100031,47271,62688,0,0,0,188.1,WIRELESS,LOW_BAND,1,0.171,0.603
2024-10-02,INP773158,DSL,10,721,LOW,50,HEX97A0FF6FD4,156948,5746,70846,106,69,0,206.0,COAX,UNLICENSED,0,0.487,0.488
2022-03-03,INP607138,FIXED_WIRELESS,1036,487,LOW,1000,HEXA75FC8C47B,101824,21253,28097,1,0,1,238.3,COAX,MID_BAND,1,0.505,0.454
2021-09-06,INP193214,CABLE,1551,249,HIGH,2000,HEX5C9D5FA71C,40002,43220,55567,108,22,1,164.5,WIRELESS,MMWAVE,0,0.201,0.683
2025-08-19,INP090137,4G,1091,698,MED,100,HEX1799D99ACC,59178,49535,26616,62,32,1,49.1,WIRELESS,MMWAVE,0,0.21,0.797
2024-06-20,INP571592,5G,1484,449,HIGH,0,HEXE62257D9B9,126308,35613,64289,59,46,0,33.4,SAT,UNLICENSED,0,0.377,0.656
2024-07-12,INP012258,SATELLITE,1494,364,LOW,500,HEX62B6A21067,116964,35277,54173,246,113,0,57.4,SAT,MMWAVE,1,0.996,0.978
2020-07-04,INP352495,SATELLITE,476,227,LOW,100,HEX3706F21B34,146279,45411,61896,127,48,1,27.3,SAT,C_BAND,0,0.111,0.67
2024-08-01,INP701349,FIXED_WIRELESS,383,275,MED,200,HEXD95CCA8078,177944,46328,39198,215,58,1,178.1,COAX,UNLICENSED,0,0.792,0.319
2025-09-23,INP489579,4G,1643,902,MED,1000,HEX05D94CB595,59660,18815,42151,60,24,0,154.7,WIRELESS,LOW_BAND,0,0.487,0.798
2024-12-26,INP411483,4G,183,779,MED,50,HEX3020750DDC,160800,30826,57264,177,144,1,134.5,FIBER,C_BAND,1,0.358,0.901
2024-03-25,INP661480,5G,1969,912,LOW,200,HEX5009C9158E,243754,37249,28710,221,149,0,39.4,COPPER,C_BAND,1,0.356,0.601
2022-01-18,INP213993,5G,181,199,HIGH,2000,HEXC9AE693085,153539,21439,5451,123,1,1,164.9,WIRELESS,UNLICENSED,0,0.065,0.879
2022-05-04,INP417854,FIBER,1453,831,HIGH,1000,HEX17306C3815,143427,28888,68084,149,148,0,99.3,SAT,UNLICENSED,0,0.235,0.839
2022-02-05,INP501503,FIBER,1156,963,LOW,1000,HEX11A0B8B864,245799,36151,8907,140,69,1,4.1,COPPER,UNLICENSED,0,0.83,0.544
2023-06-14,INP461480,CABLE,529,527,MED,100,HEX80620CBD60,170559,20233,35679,160,100,0,90.3,FIBER,MID_BAND,0,0.908,0.764
2022-06-24,INP903338,5G,1709,373,LOW,100,HEX9DDAB67E3C,150691,45845,32591,149,24,0,77.2,COAX,MID_BAND,0,0.876,0.882
2020-06-19,INP731675,FIXED_WIRELESS,1664,872,LOW,500,HEX126C7EC44A,44628,5286,13200,19,18,1,109.3,WIRELESS,MID_BAND,1,0.45,0.985
2021-03-22,INP797095,FIBER,548,383,LOW,50,HEX7EC36CB27A,211033,23881,54636,81,51,0,226.9,WIRELESS,MMWAVE,0,0.034,0.754
2023-09-28,INP900356,4G,1553,225,HIGH,0,HEX5DD01538BC,87799,29757,70838,27,17,0,240.4,WIRELESS,UNLICENSED,0,0.712,0.489
2021-03-12,INP789816,5G,1309,810,LOW,100,HEX46EA5110DE,109296,9273,51844,100,54,1,90.6,COAX,C_BAND,1,0.874,0.773
2022-06-19,INP484363,SATELLITE,103,177,HIGH,50,HEX4EC3C16264,222344,20298,14118,134,100,1,96.4,COPPER,UNLICENSED,0,0.404,0.792
2026-01-10,INP967260,DSL,168,698,LOW,100,HEX6DFE28747D,207258,12545,58407,43,11,1,155.2,FIBER,MMWAVE,0,0.076,0.782
2024-07-26,INP583565,5G,569,682,LOW,0,HEX3B5A707707,160428,31239,19855,147,107,1,121.9,WIRELESS,C_BAND,0,0.59,0.859
2020-08-15,INP352211,SATELLITE,86,616,MED,100,HEX51EA452F38,2089,4369,55826,216,197,1,113.0,WIRELESS,C_BAND,0,0.117,0.511
2022-05-19,INP949808,FIXED_WIRELESS,1265,102,MED,200,HEXF1A41E37E8,2388,47437,11616,51,17,1,123.0,FIBER,LOW_BAND,0,0.487,0.696
2025-05-27,INP662333,CABLE,1202,882,HIGH,1000,HEX583738F796,20917,33912,6502,136,65,1,130.2,FIBER,MMWAVE,0,0.311,0.397
2025-04-02,INP796050,FIBER,1623,324,HIGH,200,HEX453A605BA9,134619,5481,67272,122,29,1,7.3,WIRELESS,MMWAVE,1,0.995,0.857
2025-02-14,INP124863,CABLE,1712,217,LOW,1000,HEX609433D2CA,96458,17050,27004,13,12,0,86.1,COPPER,UNLICENSED,0,0.19,0.511
2024-02-21,INP063641,FIBER,1307,393,LOW,1000,HEX08B24054B1,223966,25346,38136,23,2,0,213.7,COPPER,MMWAVE,0,0.31,0.334
2021-10-02,INP698104,SATELLITE,1551,666,HIGH,1000,HEX23457E3A59,96780,36850,74086,42,9,1,160.3,COAX,MMWAVE,1,0.596,0.73
2025-02-20,INP331575,SATELLITE,1384,346,MED,50,HEX866573B121,59351,42205,67611,126,45,0,160.3,COAX,MID_BAND,1,0.287,0.653
2023-10-07,INP273725,4G,1297,241,HIGH,200,HEXEF822D3935,65746,49515,44515,44,4,1,122.6,COAX,MMWAVE,0,0.85,0.949
2024-11-06,INP976871,4G,533,486,LOW,100,HEX75E00E0302,27395,46906,18334,53,37,1,91.0,COPPER,LOW_BAND,0,0.418,0.653
2021-07-12,INP159099,FIXED_WIRELESS,1686,241,HIGH,50,HEX6F245E1A41,162470,25740,64028,139,112,1,125.1,FIBER,LOW_BAND,0,0.639,0.825
2021-02-15,INP242116,DSL,701,368,MED,200,HEX9036BB1ED7,149285,29818,32419,45,12,0,25.2,COAX,C_BAND,1,0.454,0.982
2025-04-06,INP476012,FIXED_WIRELESS,592,27,HIGH,500,HEX39C88F9578,130377,37288,51377,145,144,1,131.2,FIBER,UNLICENSED,0,0.123,0.917
2023-04-04,INP586212,4G,180,617,HIGH,1000,HEX02157E863E,119272,13811,43677,52,12,1,118.5,COPPER,UNLICENSED,0,0.593,0.577
2024-11-14,INP589357,DSL,152,96,MED,50,HEXE0A6DC49D3,161361,26383,47665,175,74,0,19.7,COAX,C_BAND,0,0.066,0.331
2022-04-19,INP697450,4G,1127,597,MED,500,HEX673583E344,87904,10948,13293,43,22,0,241.3,SAT,MMWAVE,1,0.139,0.969
2020-01-21,INP781026,5G,1789,742,HIGH,1000,HEXD95C410C80,21260,46139,31737,172,68,1,68.3,COPPER,UNLICENSED,0,0.909,0.841
2022-11-09,INP018316,4G,458,721,HIGH,1000,HEXD43E6D20F7,186055,41228,36234,35,23,0,232.3,WIRELESS,UNLICENSED,0,0.751,0.428
2024-11-06,INP515551,CABLE,1614,792,MED,200,HEX142C0C00C7,185556,1003,57058,172,63,1,228.5,COAX,UNLICENSED,1,0.469,0.748
2022-08-23,INP106324,FIXED_WIRELESS,13,549,MED,0,HEX4A7757C312,179977,7527,42379,58,15,1,2.0,COPPER,C_BAND,0,0.575,0.857
