civic_turnout_election_date,civic_turnout_election_type_code,civic_turnout_jurisdiction_precinct_id,civic_turnout_registered_voters_count,civic_turnout_ballots_cast_count,civic_turnout_turnout_rate_pct,civic_turnout_early_vote_count,civic_turnout_mail_ballot_count,civic_turnout_election_day_vote_count,civic_turnout_provisional_ballot_count,civic_turnout_rejected_ballot_count,civic_turnout_cure_rate_pct,civic_turnout_same_day_registration_flag,civic_turnout_new_registrations_count,civic_turnout_inactive_to_active_reinstatements,civic_turnout_polling_place_wait_minutes_avg,civic_turnout_accessibility_compliance_flag,civic_turnout_language_assistance_provided,civic_turnout_voter_id_required_flag,civic_turnout_post_election_audit_type
2038-03-02,PRIMARY,PRC000001574,28110,10375,36.91,3900,5495,903,77,10,65.82,0,2481,3298,138.1,1,NONE,1,NO_AUDIT
2038-03-09,PRIMARY,PRC000001575,5814,2833,48.73,1541,1267,0,25,166,53.42,0,2618,495,51.1,0,SPANISH,0,NO_AUDIT
2038-03-16,PRIMARY,PRC000001576,20493,5565,27.16,1396,437,3399,333,47,87.3,0,4917,1646,69.8,1,CHINESE,0,RLA
2038-03-23,LOCAL,PRC000001577,24667,3063,12.42,1002,659,1303,99,47,20.91,0,3089,2842,151.5,1,SPANISH,1,RLA
2038-03-30,SPECIAL,PRC000001578,27343,22350,81.74,9753,6193,5620,784,155,12.05,1,4201,530,107.0,1,SPANISH,0,RLA
2038-04-06,RUNOFF,PRC000001579,34111,12273,35.98,3794,7211,969,299,314,22.65,0,1756,821,28.8,1,NONE,0,TABULATOR_TEST
2038-04-13,PRIMARY,PRC000001580,37099,14876,40.1,2570,4785,6843,678,367,54.76,0,3356,1058,175.5,0,NONE,1,RLA
2038-04-20,PRIMARY,PRC000001581,5310,3979,74.93,1334,1611,860,174,385,29.4,0,855,127,179.9,1,SPANISH,1,HAND_COUNT
2038-04-27,SPECIAL,PRC000001582,3504,748,21.35,74,190,471,13,465,23.54,1,2521,1627,160.6,1,VIETNAMESE,1,RLA
2038-05-04,GENERAL,PRC000001583,14984,12303,82.11,5481,1446,4932,444,454,89.56,0,3740,2808,160.6,1,SPANISH,1,TABULATOR_TEST
2038-05-11,LOCAL,PRC000001584,7961,5430,68.21,1170,3088,1072,100,116,56.45,0,1600,1942,94.8,1,RUSSIAN,1,RLA
2038-05-18,PRIMARY,PRC000001585,5540,3622,65.38,1914,1057,607,44,192,76.83,0,918,3348,9.1,1,NONE,0,NO_AUDIT
2038-05-25,LOCAL,PRC000001586,15445,8541,55.3,3867,1824,2589,261,327,9.54,0,1938,396,83.8,1,NONE,1,TABULATOR_TEST
2038-06-01,GENERAL,PRC000001587,8846,3916,44.27,628,246,2972,70,441,61.7,1,1087,1977,42.7,1,NONE,1,TABULATOR_TEST
2038-06-08,PRIMARY,PRC000001588,17030,7844,46.06,3029,480,3884,451,94,70.97,0,827,1834,60.2,1,NONE,0,NO_AUDIT
2038-06-15,GENERAL,PRC000001589,27500,9097,33.08,1469,1811,5767,50,384,8.11,0,2135,2728,140.5,1,NONE,1,NO_AUDIT
2038-06-22,GENERAL,PRC000001590,14684,9393,63.97,4469,3707,1106,111,492,60.98,0,4779,2057,128.1,1,NONE,0,NO_AUDIT
2038-06-29,PRIMARY,PRC000001591,3987,1713,42.96,740,691,249,33,86,36.93,0,104,561,143.9,1,NONE,0,TABULATOR_TEST
2038-07-06,PRIMARY,PRC000001592,20870,7717,36.98,1773,1040,4552,352,371,34.4,0,2848,167,23.3,1,NONE,1,HAND_COUNT
2038-07-13,GENERAL,PRC000001593,42126,30402,72.17,15709,9877,4580,236,271,67.52,0,1153,3451,152.4,1,NONE,1,TABULATOR_TEST
2038-07-20,GENERAL,PRC000001594,6817,1619,23.75,716,167,718,18,258,95.01,0,4843,276,116.2,1,SPANISH,1,NO_AUDIT
2038-07-27,LOCAL,PRC000001595,39438,9212,23.36,3945,2711,2368,188,270,67.17,0,1045,1392,95.1,1,OTHER,1,RLA
2038-08-03,GENERAL,PRC000001596,21376,7101,33.22,2883,747,3310,161,446,64.3,0,2588,2197,4.4,1,SPANISH,0,RLA
2038-08-10,SPECIAL,PRC000001597,5659,3983,70.38,1075,877,1987,44,385,25.41,0,4635,2769,102.1,1,OTHER,1,RLA
2038-08-17,PRIMARY,PRC000001598,39615,6175,15.59,491,3243,2085,356,269,77.74,0,1493,1444,98.5,1,ARABIC,0,RLA
2038-08-24,SPECIAL,PRC000001599,5687,2814,49.48,1158,1564,37,55,85,65.17,0,4355,3499,2.8,0,CHINESE,1,HAND_COUNT
2038-08-31,LOCAL,PRC000001600,16653,3991,23.97,993,2586,179,233,82,58.64,0,3137,207,169.8,1,VIETNAMESE,1,RLA
2038-09-07,RUNOFF,PRC000001601,9149,5181,56.63,2158,751,2253,19,444,75.46,1,4133,676,94.6,1,NONE,1,HAND_COUNT
2038-09-14,GENERAL,PRC000001602,9882,3042,30.78,928,147,1878,89,190,87.65,0,4131,2892,112.6,1,NONE,1,RLA
2038-09-21,SPECIAL,PRC000001603,24575,17956,73.07,3557,2065,11789,545,41,1.57,0,342,2365,133.1,1,NONE,1,NO_AUDIT
2038-09-28,GENERAL,PRC000001604,27021,4363,16.15,234,2496,1380,253,374,0.24,1,3413,2173,28.0,1,SPANISH,1,OTHER
2038-10-05,LOCAL,PRC000001605,43528,16762,38.51,7870,4909,3337,646,297,16.91,0,1793,1003,104.8,1,RUSSIAN,1,RLA
2038-10-12,GENERAL,PRC000001606,39504,8110,20.53,1000,2622,4169,319,482,14.79,0,2851,1862,128.5,1,SPANISH,0,RLA
2038-10-19,PRIMARY,PRC000001607,44765,21115,47.17,9045,1920,8901,1249,177,15.78,1,1829,2735,164.1,1,SPANISH,0,OTHER
2038-10-26,SPECIAL,PRC000001608,33145,11189,33.76,1505,749,8523,412,273,8.74,1,1317,376,160.6,1,NONE,1,NO_AUDIT
2038-11-02,RUNOFF,PRC000001609,19661,5821,29.61,1900,885,3027,9,34,7.33,1,1905,3270,79.8,1,SPANISH,1,NO_AUDIT
2038-11-09,LOCAL,PRC000001610,39652,7292,18.39,2301,2184,2611,196,489,57.42,1,479,2569,128.6,1,SPANISH,1,TABULATOR_TEST
2038-11-16,GENERAL,PRC000001611,16765,14142,84.35,3655,6957,3346,184,88,1.27,0,4885,2420,112.6,1,SPANISH,1,TABULATOR_TEST
2038-11-23,SPECIAL,PRC000001612,11973,9961,83.2,2117,4535,2734,575,52,90.99,0,4283,3140,43.9,1,SPANISH,1,NO_AUDIT
2038-11-30,GENERAL,PRC000001613,39295,17470,44.46,4455,5930,6436,649,272,68.73,0,3725,689,123.1,1,NONE,1,TABULATOR_TEST
2038-12-07,GENERAL,PRC000001614,7416,5798,78.18,2143,3336,0,319,139,42.06,0,951,3235,177.4,1,VIETNAMESE,0,TABULATOR_TEST
2038-12-14,GENERAL,PRC000001615,1344,1150,85.57,471,466,178,35,132,45.85,0,4079,1959,90.9,0,ARABIC,0,RLA
2038-12-21,PRIMARY,PRC000001616,39649,17846,45.01,6619,4977,6066,184,439,2.32,0,381,2747,121.0,1,SPANISH,0,TABULATOR_TEST
2038-12-28,PRIMARY,PRC000001617,7451,1777,23.85,411,244,1094,28,457,54.03,0,1495,569,127.7,0,SPANISH,0,RLA
2039-01-04,LOCAL,PRC000001618,5428,4168,76.79,2076,1160,841,91,209,71.64,0,2557,1395,110.7,1,SPANISH,1,NO_AUDIT
2039-01-11,LOCAL,PRC000001619,1509,1137,75.35,409,209,517,2,117,85.84,0,3721,158,99.8,1,VIETNAMESE,1,HAND_COUNT
2039-01-18,GENERAL,PRC000001620,42761,37364,87.38,7606,22506,6766,486,118,66.86,0,4821,1768,170.2,1,NONE,1,NO_AUDIT
2039-01-25,PRIMARY,PRC000001621,16364,3580,21.88,919,245,2334,82,247,24.02,0,4814,1926,99.7,0,VIETNAMESE,0,HAND_COUNT
2039-02-01,SPECIAL,PRC000001622,43317,31118,71.84,6241,7117,17301,459,13,88.68,0,1982,2934,64.7,1,SPANISH,1,HAND_COUNT
2039-02-08,GENERAL,PRC000001623,20560,12268,59.67,1258,651,10220,139,66,98.55,0,427,2205,50.1,1,SPANISH,0,NO_AUDIT
2039-02-15,GENERAL,PRC000001624,18220,2459,13.5,522,878,1008,51,494,71.1,1,656,243,16.9,1,NONE,1,RLA
2039-02-22,LOCAL,PRC000001625,29193,16336,55.96,5750,366,9484,736,96,18.36,0,1468,724,83.8,1,RUSSIAN,1,NO_AUDIT
2039-03-01,GENERAL,PRC000001626,16276,11552,70.98,3234,6811,1234,273,33,27.3,1,3374,2480,50.4,1,NONE,1,OTHER
2039-03-08,GENERAL,PRC000001627,44857,19660,43.83,1229,3858,13409,1164,393,30.53,0,871,714,31.3,1,TAGALOG,1,RLA
2039-03-15,PRIMARY,PRC000001628,33628,22248,66.16,3142,6901,11840,365,4,61.68,0,1852,1907,26.1,1,NONE,1,NO_AUDIT
2039-03-22,PRIMARY,PRC000001629,38264,17991,47.02,6933,10234,215,609,66,51.24,0,843,2564,120.4,1,NONE,1,RLA
2039-03-29,PRIMARY,PRC000001630,13915,3539,25.43,214,400,2790,135,457,4.59,0,1868,2390,123.7,1,SPANISH,1,HAND_COUNT
2039-04-05,SPECIAL,PRC000001631,44555,20473,45.95,7975,8203,3225,1070,431,92.68,0,1222,238,175.5,1,NONE,0,RLA
2039-04-12,GENERAL,PRC000001632,17619,8080,45.86,851,4021,3018,190,165,94.51,0,2271,3222,37.0,1,NONE,0,NO_AUDIT
2039-04-19,PRIMARY,PRC000001633,42675,27183,63.7,1769,8093,16789,532,163,7.16,0,2969,1463,42.7,1,VIETNAMESE,1,TABULATOR_TEST
2039-04-26,PRIMARY,PRC000001634,34505,25147,72.88,13035,10847,0,1265,134,23.21,0,861,265,34.4,0,ARABIC,1,NO_AUDIT
2039-05-03,GENERAL,PRC000001635,12041,6520,54.15,2312,3569,286,353,337,37.31,1,977,2302,66.0,1,ARABIC,0,NO_AUDIT
2039-05-10,PRIMARY,PRC000001636,21366,8110,37.96,2461,3578,1833,238,487,56.99,0,4739,3302,77.8,0,KOREAN,1,NO_AUDIT
2039-05-17,LOCAL,PRC000001637,38171,17730,46.45,7007,5131,5165,427,304,73.02,0,4514,1786,36.0,1,NONE,0,NO_AUDIT
2039-05-24,LOCAL,PRC000001638,6352,1329,20.92,718,566,14,31,121,66.96,0,4770,3294,20.2,1,NONE,0,RLA
2039-05-31,GENERAL,PRC000001639,23944,14557,60.8,2384,5390,6516,267,390,30.42,0,3523,3024,162.6,0,NONE,0,RLA
2039-06-07,LOCAL,PRC000001640,40410,5257,13.01,1653,2820,685,99,369,92.28,1,4902,1301,56.8,1,TAGALOG,1,RLA
2039-06-14,SPECIAL,PRC000001641,38055,26219,68.9,7859,5369,11566,1425,411,84.97,0,3512,2954,73.7,1,NONE,1,HAND_COUNT
2039-06-21,GENERAL,PRC000001642,20621,6021,29.2,1068,3774,899,280,231,27.98,0,4393,56,145.2,1,KOREAN,0,HAND_COUNT
2039-06-28,GENERAL,PRC000001643,11377,8503,74.74,1139,1305,5712,347,212,41.63,0,592,1018,49.9,1,SPANISH,0,HAND_COUNT
2039-07-05,SPECIAL,PRC000001644,25137,19714,78.43,10240,8669,0,805,77,12.61,0,3972,1956,145.5,1,TAGALOG,0,NO_AUDIT
2039-07-12,LOCAL,PRC000001645,27185,21492,79.06,2841,9249,9210,192,427,69.22,0,1438,1983,115.1,1,SPANISH,1,RLA
2039-07-19,RUNOFF,PRC000001646,18522,7955,42.95,4258,589,3085,23,455,62.38,0,2476,1539,97.9,0,SPANISH,1,RLA
2039-07-26,GENERAL,PRC000001647,29921,21908,73.22,4635,13516,3198,559,107,54.66,0,2697,2032,109.8,1,NONE,1,RLA
2039-08-02,PRIMARY,PRC000001648,37006,17333,46.84,7643,5164,3503,1023,168,37.43,0,1624,1686,60.2,1,NONE,1,TABULATOR_TEST
2039-08-09,GENERAL,PRC000001649,8683,2374,27.34,920,433,997,24,131,11.86,0,3645,2913,130.3,1,SPANISH,1,RLA
2039-08-16,PRIMARY,PRC000001650,4701,3401,72.35,1757,1578,0,66,19,9.47,0,636,1485,98.9,0,SPANISH,1,NO_AUDIT
2039-08-23,GENERAL,PRC000001651,10799,1661,15.38,461,45,1109,46,150,56.38,0,4959,1696,95.7,1,NONE,0,RLA
2039-08-30,PRIMARY,PRC000001652,32919,14247,43.28,5413,1610,7148,76,381,82.52,0,4201,653,98.6,1,NONE,0,NO_AUDIT
2039-09-06,GENERAL,PRC000001653,23301,12403,53.23,926,4117,7137,223,206,22.61,0,4856,3308,102.1,1,NONE,1,TABULATOR_TEST
2039-09-13,RUNOFF,PRC000001654,17976,13945,77.58,3980,2201,7675,89,297,78.61,0,4242,1692,71.0,1,NONE,0,NO_AUDIT
2039-09-20,GENERAL,PRC000001655,30559,14429,47.22,1672,3448,9202,107,27,94.21,0,2789,758,50.3,1,CHINESE,1,NO_AUDIT
2039-09-27,GENERAL,PRC000001656,11229,7896,70.32,4217,2696,662,321,426,83.89,0,1349,1455,74.8,1,FRENCH,0,NO_AUDIT
2039-10-04,PRIMARY,PRC000001657,13515,2047,15.15,286,1134,614,13,315,11.36,0,155,2026,74.1,1,SPANISH,1,RLA
2039-10-11,GENERAL,PRC000001658,29213,23475,80.36,7494,3538,11842,601,385,53.18,0,4487,1989,97.0,1,OTHER,1,NO_AUDIT
2039-10-18,PRIMARY,PRC000001659,15172,12837,84.61,2757,6984,3076,20,210,36.88,0,1461,2492,44.8,1,SPANISH,0,TABULATOR_TEST
2039-10-25,GENERAL,PRC000001660,34620,22849,66.0,8802,11242,2196,609,43,33.41,0,4407,3063,11.0,1,NONE,0,RLA
2039-11-01,PRIMARY,PRC000001661,8797,3549,40.34,406,2199,944,0,158,33.0,0,3666,1775,140.0,1,NONE,0,TABULATOR_TEST
2039-11-08,GENERAL,PRC000001662,30441,14234,46.76,5300,8003,532,399,124,97.58,0,3818,1378,143.6,1,NONE,0,TABULATOR_TEST
2039-11-15,PRIMARY,PRC000001663,37903,11696,30.86,2020,1425,7697,554,26,74.9,0,4311,2669,173.1,0,VIETNAMESE,1,HAND_COUNT
2039-11-22,SPECIAL,PRC000001664,12109,3801,31.39,264,328,3060,149,57,90.75,0,992,203,116.0,1,SPANISH,1,RLA
2039-11-29,GENERAL,PRC000001665,37464,12336,32.93,4973,1266,5452,645,358,13.83,0,3835,2898,130.9,1,NONE,0,NO_AUDIT
2039-12-06,GENERAL,PRC000001666,37686,6335,16.81,794,3764,1451,326,105,98.53,1,2726,1510,29.6,1,SPANISH,1,TABULATOR_TEST
2039-12-13,GENERAL,PRC000001667,12042,6561,54.48,448,3786,2019,308,130,27.34,1,224,1093,133.8,0,NONE,1,RLA
2039-12-20,PRIMARY,PRC000001668,29302,19315,65.92,9174,2637,7374,130,317,96.32,0,4797,3093,114.0,1,NONE,1,RLA
2039-12-27,GENERAL,PRC000001669,26629,7948,29.85,3138,4287,362,161,497,59.7,0,3910,1332,37.0,1,SPANISH,0,TABULATOR_TEST
2040-01-03,PRIMARY,PRC000001670,20643,9233,44.73,4587,2951,1451,244,448,30.16,0,1130,811,145.8,1,SPANISH,0,NO_AUDIT
2040-01-10,GENERAL,PRC000001671,4335,2803,64.66,938,276,1483,106,269,3.3,1,523,3306,86.4,1,SPANISH,1,TABULATOR_TEST
2040-01-17,GENERAL,PRC000001672,24684,14032,56.85,4483,8446,513,590,125,62.84,0,4631,171,105.4,1,NONE,0,NO_AUDIT
2040-01-24,LOCAL,PRC000001673,27204,11991,44.08,3154,2243,6356,238,198,96.71,1,1135,2749,31.0,1,SPANISH,1,HAND_COUNT
2040-01-31,RUNOFF,PRC000001674,10841,5739,52.94,2527,811,2349,52,51,6.97,0,4815,2982,21.2,1,VIETNAMESE,1,NO_AUDIT
2040-02-07,GENERAL,PRC000001675,19650,15957,81.21,2543,2193,10767,454,461,24.15,0,1980,681,168.4,1,CHINESE,0,RLA
2040-02-14,LOCAL,PRC000001676,18323,14088,76.89,1084,5996,6655,353,453,66.42,0,3378,94,71.1,1,SPANISH,1,TABULATOR_TEST
2040-02-21,GENERAL,PRC000001677,30957,24322,78.57,2394,1664,19880,384,219,24.51,1,3380,2584,37.4,1,TAGALOG,1,HAND_COUNT
2040-02-28,GENERAL,PRC000001678,38569,32471,84.19,17269,1244,13736,222,55,55.47,0,1893,2390,175.4,1,NONE,1,NO_AUDIT
2040-03-06,LOCAL,PRC000001679,38195,11676,30.57,3211,248,7747,470,485,7.59,0,3375,2125,109.3,0,SPANISH,0,HAND_COUNT
2040-03-13,PRIMARY,PRC000001680,14622,1921,13.14,317,1036,517,51,334,14.48,1,2170,2751,142.1,0,SPANISH,0,RLA
2040-03-20,GENERAL,PRC000001681,22420,2932,13.08,1421,1409,0,102,183,56.51,0,4510,877,133.4,1,SPANISH,1,NO_AUDIT
2040-03-27,GENERAL,PRC000001682,19591,4860,24.81,557,2419,1772,112,133,20.72,1,2232,1205,68.1,1,SPANISH,0,RLA
2040-04-03,GENERAL,PRC000001683,31069,10936,35.2,3385,1671,5301,579,373,84.7,0,3232,439,162.1,1,NONE,1,HAND_COUNT
2040-04-10,GENERAL,PRC000001684,33892,19264,56.84,4020,10127,5088,29,425,87.26,1,4369,36,62.3,1,SPANISH,1,NO_AUDIT
2040-04-17,LOCAL,PRC000001685,2414,527,21.83,279,38,204,6,199,37.03,0,3047,1680,115.7,1,NONE,1,RLA
2040-04-24,SPECIAL,PRC000001686,5626,2334,41.49,255,642,1356,81,369,91.72,0,4256,1035,129.8,1,NONE,1,RLA
2040-05-01,GENERAL,PRC000001687,29711,25771,86.74,4788,5671,14394,918,4,23.81,0,2804,818,143.0,1,NONE,0,NO_AUDIT
2040-05-08,SPECIAL,PRC000001688,33890,26803,79.09,2514,7032,16174,1083,359,64.12,1,1370,16,170.3,1,OTHER,0,RLA
2040-05-15,LOCAL,PRC000001689,34778,7797,22.42,2449,3410,1474,464,205,62.19,0,2467,327,40.4,1,OTHER,0,HAND_COUNT
2040-05-22,PRIMARY,PRC000001690,37817,33150,87.66,17451,7842,7686,171,470,0.43,0,1864,2435,179.5,1,NONE,1,TABULATOR_TEST
2040-05-29,LOCAL,PRC000001691,14653,7177,48.98,1666,3162,2247,102,60,53.21,1,3441,2103,136.3,1,NONE,0,TABULATOR_TEST
2040-06-05,PRIMARY,PRC000001692,12777,6430,50.32,2704,750,2753,223,129,72.75,0,4011,1567,176.4,1,VIETNAMESE,1,RLA
2040-06-12,PRIMARY,PRC000001693,43634,8809,20.19,2236,5293,937,343,495,95.22,0,1773,2185,56.8,1,NONE,1,RLA
2040-06-19,GENERAL,PRC000001694,43862,36431,83.06,4877,3118,27152,1284,184,44.54,0,2581,1037,168.8,1,NONE,0,NO_AUDIT
2040-06-26,GENERAL,PRC000001695,26126,21235,81.28,11219,9882,0,134,105,5.39,0,3263,957,92.0,1,NONE,1,NO_AUDIT
2040-07-03,GENERAL,PRC000001696,23694,16687,70.43,6588,9123,0,976,341,10.59,0,4752,1443,125.3,1,NONE,1,NO_AUDIT
2040-07-10,GENERAL,PRC000001697,457,378,82.71,103,191,65,19,378,11.18,0,2527,1268,84.9,0,CHINESE,0,RLA
2040-07-17,GENERAL,PRC000001698,4105,1641,39.98,816,745,0,80,394,57.26,0,3545,1158,43.4,1,SPANISH,1,TABULATOR_TEST
2040-07-24,PRIMARY,PRC000001699,33080,5630,17.02,1783,770,2881,196,342,34.41,1,3013,706,83.6,1,NONE,0,RLA
2040-07-31,LOCAL,PRC000001700,4174,1498,35.89,757,638,82,21,219,19.16,1,3345,1960,5.0,1,NONE,1,RLA
2040-08-07,GENERAL,PRC000001701,24471,11540,47.16,1483,5963,3928,166,205,76.67,0,3720,153,3.3,1,VIETNAMESE,1,RLA
2040-08-14,GENERAL,PRC000001702,43503,30169,69.35,12673,13248,3495,753,327,40.21,0,3201,1275,102.8,0,NONE,0,NO_AUDIT
2040-08-21,LOCAL,PRC000001703,28960,24830,85.74,3078,7539,13663,550,240,58.81,0,1199,1504,146.9,1,CHINESE,0,TABULATOR_TEST
2040-08-28,LOCAL,PRC000001704,11650,9170,78.71,2261,3598,2898,413,317,90.49,0,1778,1397,148.6,1,CHINESE,1,NO_AUDIT
2040-09-04,LOCAL,PRC000001705,14364,3994,27.81,468,1407,2043,76,258,66.91,1,4658,1329,76.5,0,NONE,1,TABULATOR_TEST
2040-09-11,GENERAL,PRC000001706,11598,2328,20.07,1180,974,36,138,261,88.77,0,4871,142,6.9,0,RUSSIAN,1,RLA
2040-09-18,GENERAL,PRC000001707,32766,18401,56.16,9334,5962,2099,1006,431,99.17,1,4765,210,52.0,1,SPANISH,0,RLA
2040-09-25,PRIMARY,PRC000001708,13838,9488,68.56,1414,4463,3571,40,0,48.38,0,1276,2116,144.4,1,RUSSIAN,0,RLA
2040-10-02,GENERAL,PRC000001709,7505,3612,48.13,434,1745,1323,110,318,43.84,0,2167,1501,31.3,1,SPANISH,0,HAND_COUNT
2040-10-09,GENERAL,PRC000001710,44893,28022,62.42,4998,6992,15022,1010,109,59.46,0,2493,372,65.0,1,NONE,0,TABULATOR_TEST
2040-10-16,GENERAL,PRC000001711,18650,4591,24.62,917,249,3306,119,482,88.76,0,4871,2380,129.1,0,NONE,1,NO_AUDIT
2040-10-23,PRIMARY,PRC000001712,14298,6306,44.1,1647,1251,3215,193,96,65.89,0,2887,2017,73.4,1,NONE,1,NO_AUDIT
2040-10-30,SPECIAL,PRC000001713,43763,21824,49.87,11441,6316,3867,200,455,0.14,0,1453,234,44.2,1,SPANISH,1,TABULATOR_TEST
2040-11-06,LOCAL,PRC000001714,4851,927,19.11,167,329,404,27,50,15.19,1,1656,1127,33.7,0,NONE,1,NO_AUDIT
2040-11-13,PRIMARY,PRC000001715,3220,1418,44.04,103,533,721,61,251,24.0,1,2086,1582,121.2,1,NONE,1,RLA
2040-11-20,LOCAL,PRC000001716,1598,1390,86.98,726,45,596,23,173,85.1,0,1119,2203,169.7,1,NONE,0,HAND_COUNT
2040-11-27,LOCAL,PRC000001717,10648,1624,15.25,784,374,457,9,383,93.39,0,1591,2485,104.9,1,NONE,1,RLA
2040-12-04,LOCAL,PRC000001718,25593,20041,78.31,1448,9337,8657,599,107,91.4,0,4986,1121,86.5,1,CHINESE,1,RLA
2040-12-11,GENERAL,PRC000001719,27362,23145,84.59,11140,10588,303,1114,486,63.61,0,2569,22,176.0,1,NONE,0,TABULATOR_TEST
2040-12-18,GENERAL,PRC000001720,30321,14184,46.78,2496,6853,4828,7,226,98.17,0,3230,2022,143.0,1,NONE,1,HAND_COUNT
2040-12-25,GENERAL,PRC000001721,5124,2878,56.17,996,114,1740,28,71,6.3,0,4737,103,108.7,1,SPANISH,1,RLA
2041-01-01,RUNOFF,PRC000001722,33777,17621,52.17,6663,9447,1466,45,500,97.88,0,1765,1276,44.8,0,FRENCH,1,NO_AUDIT
2041-01-08,GENERAL,PRC000001723,30091,8488,28.21,2348,2365,3733,42,465,47.28,0,4187,632,154.7,1,CHINESE,0,NO_AUDIT
2041-01-15,GENERAL,PRC000001724,20824,3560,17.1,489,1332,1716,23,379,69.73,0,3675,2932,56.8,1,SPANISH,1,RLA
2041-01-22,GENERAL,PRC000001725,24808,14128,56.95,7358,1373,5363,34,155,11.18,1,2971,2612,138.3,1,SPANISH,0,NO_AUDIT
2041-01-29,GENERAL,PRC000001726,38504,33644,87.38,9148,16199,6399,1898,186,92.31,1,3149,1838,89.8,1,RUSSIAN,1,NO_AUDIT
2041-02-05,PRIMARY,PRC000001727,9988,2078,20.8,1029,212,810,27,373,35.2,1,1819,1126,47.4,1,NONE,1,HAND_COUNT
2041-02-12,LOCAL,PRC000001728,43866,8277,18.87,2210,3813,1936,318,57,28.12,0,4589,2771,79.7,1,NONE,0,TABULATOR_TEST
2041-02-19,PRIMARY,PRC000001729,36130,31299,86.63,15825,7534,6900,1040,154,11.61,0,3692,3170,150.5,1,SPANISH,1,TABULATOR_TEST
2041-02-26,GENERAL,PRC000001730,9660,2662,27.56,412,1599,597,54,412,81.39,0,1302,1793,15.5,1,RUSSIAN,1,NO_AUDIT
2041-03-05,GENERAL,PRC000001731,40226,19312,48.01,7604,8650,2581,477,348,20.57,0,1239,113,108.4,0,KOREAN,1,NO_AUDIT
2041-03-12,PRIMARY,PRC000001732,14507,11737,80.91,3707,435,7116,479,12,45.19,0,560,1500,83.0,1,SPANISH,0,NO_AUDIT
2041-03-19,GENERAL,PRC000001733,13827,4366,31.58,1033,1252,2075,6,182,22.92,1,2369,313,169.5,1,OTHER,1,HAND_COUNT
2041-03-26,GENERAL,PRC000001734,28697,9909,34.53,1900,2935,4774,300,113,23.69,1,3500,1556,70.0,1,NONE,0,NO_AUDIT
2041-04-02,GENERAL,PRC000001735,37093,30353,81.83,9448,7378,12265,1262,244,6.29,1,901,2609,20.7,1,RUSSIAN,1,HAND_COUNT
2041-04-09,GENERAL,PRC000001736,14000,6053,43.24,2127,780,3111,35,473,1.96,0,4194,639,148.2,1,SPANISH,1,NO_AUDIT
2041-04-16,GENERAL,PRC000001737,28949,24742,85.47,11145,12215,0,1382,332,19.18,0,4717,780,129.9,1,SPANISH,0,HAND_COUNT
2041-04-23,PRIMARY,PRC000001738,12345,7116,57.64,1596,670,4700,150,30,90.64,0,2070,1938,98.3,0,NONE,0,RLA
2041-04-30,PRIMARY,PRC000001739,33926,7840,23.11,4254,2899,484,203,150,37.72,0,891,1281,120.9,1,NONE,1,NO_AUDIT
2041-05-07,PRIMARY,PRC000001740,21834,11591,53.09,5960,4724,391,516,51,78.56,0,2681,415,46.0,1,SPANISH,0,TABULATOR_TEST
2041-05-14,RUNOFF,PRC000001741,4427,3464,78.25,1763,602,1013,86,141,22.75,0,2339,73,52.5,0,VIETNAMESE,1,HAND_COUNT
2041-05-21,PRIMARY,PRC000001742,42055,34258,81.46,9116,12267,11071,1804,217,39.6,0,3076,2920,160.1,1,NONE,1,HAND_COUNT
2041-05-28,RUNOFF,PRC000001743,12328,5239,42.5,2043,1341,1621,234,342,38.93,0,2535,3387,33.3,1,NONE,1,NO_AUDIT
2041-06-04,LOCAL,PRC000001744,27426,23048,84.04,3831,11446,6622,1149,242,94.94,0,4359,3448,39.8,0,SPANISH,1,TABULATOR_TEST
2041-06-11,SPECIAL,PRC000001745,24262,13705,56.49,7301,4866,967,571,241,22.65,0,4774,2883,55.5,0,VIETNAMESE,0,TABULATOR_TEST
2041-06-18,SPECIAL,PRC000001746,21205,6170,29.1,910,1020,4032,208,168,3.77,0,1731,307,37.4,1,SPANISH,0,RLA
2041-06-25,LOCAL,PRC000001747,1382,1010,73.08,132,110,747,21,475,62.84,0,2715,982,33.7,1,FRENCH,0,RLA
2041-07-02,GENERAL,PRC000001748,39662,33831,85.3,3288,12559,17309,675,223,70.35,0,3170,2256,82.1,1,SPANISH,0,RLA
2041-07-09,GENERAL,PRC000001749,29377,16827,57.28,4847,4268,7141,571,162,3.95,0,3354,1937,138.1,1,SPANISH,1,RLA
2041-07-16,LOCAL,PRC000001750,464,233,50.22,73,124,23,13,233,56.78,0,1238,2899,85.9,1,NONE,0,TABULATOR_TEST
2041-07-23,PRIMARY,PRC000001751,33730,24420,72.4,8217,14801,0,1402,306,51.07,0,4280,468,167.0,0,SPANISH,1,OTHER
2041-07-30,GENERAL,PRC000001752,14015,11681,83.35,4535,6847,0,299,60,37.68,0,1348,2353,174.8,1,VIETNAMESE,0,TABULATOR_TEST
2041-08-06,GENERAL,PRC000001753,39057,24070,61.63,7583,1617,13555,1315,293,88.1,0,4841,2873,93.4,1,SPANISH,1,OTHER
2041-08-13,GENERAL,PRC000001754,7459,1579,21.17,302,845,360,72,24,92.92,0,3295,2051,138.2,1,SPANISH,0,NO_AUDIT
