env_water_sample_date,env_water_waterbody_id,env_water_watershed_huc12,env_water_sample_matrix_type,env_water_parameter_code,env_water_result_value,env_water_result_unit,env_water_detection_limit,env_water_exceedance_standard_flag,env_water_impaired_water_flag,env_water_source_tracking_marker,env_water_flow_cfs_at_sample,env_water_temperature_c_water,env_water_ph_value,env_water_dissolved_oxygen_mg_l,env_water_turbidity_ntu,env_water_nitrate_mg_l,env_water_lead_ppb,env_water_algal_bloom_risk_index,env_water_sampling_program_code
2018-08-05,IN-WB-001454,046883912588,groundwater,ph,6.87,pH,0.01,0,0,industrial_signature,15.8,23.0,6.31,8.23,6.13,2.6,26.6,63,state_spcb_network
2020-10-08,IN-WB-001455,296247934449,surface_water,dissolved_oxygen,7.054,mg/L,0.05,0,0,mst_livestock,83.2,26.9,7.2,6.38,3.78,10.7,7.9,18,jal_shakti_mission
2024-02-26,IN-WB-001456,905800575252,surface_water,ammonia,8.107,mg/L,0.05,1,1,mst_human,37.9,20.4,6.26,8.7,2.63,2.87,21.6,33,smart_city_water
2020-12-11,IN-WB-001457,012877320089,drinking_water,dissolved_oxygen,6.977,mg/L,0.05,0,0,unknown,21.7,21.1,7.08,6.07,1.83,2.23,3.3,63,cpcb_river_watch
2021-06-17,IN-WB-001458,690926702429,effluent,nitrate,2.262,mg/L,0.05,0,0,mst_livestock,60.5,24.4,7.05,7.95,4.29,2.37,4.1,36,state_spcb_network
2021-05-13,IN-WB-001459,093219505725,groundwater,turbidity,0.964,NTU,0.1,0,0,mst_human,28.9,21.4,8.57,3.95,1.92,1.5,1.7,32,research_partner
2017-07-15,IN-WB-001460,018441813906,groundwater,e_coli,22.0,cfu/100mL,1.0,0,0,industrial_signature,49.8,13.3,8.43,6.44,2.26,3.9,29.5,47,cpcb_river_watch
2023-07-01,IN-WB-001461,038452657721,drinking_water,fluoride,1.07,mg/L,0.05,0,0,unknown,9.2,20.1,7.36,6.18,1.06,1.3,2.2,42,smart_city_water
2023-12-05,IN-WB-001462,102549331366,surface_water,dissolved_oxygen,6.066,mg/L,0.05,0,0,industrial_signature,30.4,27.7,8.15,4.56,6.78,5.07,8.3,30,citizen_science
2023-03-06,IN-WB-001463,872912360685,surface_water,e_coli,23.0,cfu/100mL,1.0,0,0,mst_wildlife,31.6,27.9,7.02,8.58,9.41,2.75,24.9,58,research_partner
2019-07-25,IN-WB-001464,259798974590,drinking_water,arsenic,1.565,ppb,0.1,0,1,ag_runoff_marker,5.0,32.0,6.3,5.78,3.22,3.28,14.6,64,jal_shakti_mission
2020-08-15,IN-WB-001465,202164349676,surface_water,ph,8.233,pH,0.01,0,0,mst_human,77.9,31.5,7.67,5.61,1.84,10.85,9.6,67,smart_city_water
2019-08-15,IN-WB-001466,940397300913,drinking_water,fluoride,1.142,mg/L,0.05,0,0,mst_wildlife,7.1,18.6,7.55,8.88,5.75,0.85,18.1,52,jal_shakti_mission
2023-10-10,IN-WB-001467,264453026281,surface_water,arsenic,7.169,ppb,0.1,0,1,mst_wildlife,6.2,19.5,6.64,7.06,4.35,2.77,4.6,29,research_partner
2019-12-22,IN-WB-001468,774147241620,groundwater,turbidity,4.166,NTU,0.1,0,0,mst_wildlife,1.5,19.8,6.67,8.05,1.91,4.53,10.6,19,research_partner
2025-12-11,IN-WB-001469,160169635445,groundwater,cadmium,20.409,ppb,0.1,1,0,mst_human,30.8,23.1,7.96,4.08,6.83,1.66,6.8,0,jal_shakti_mission
2018-07-21,IN-WB-001470,974874495967,surface_water,nitrate,1.561,mg/L,0.05,0,0,unknown,4.6,20.3,6.12,5.52,1.94,5.82,6.7,61,cpcb_river_watch
2024-04-19,IN-WB-001471,251752146403,groundwater,cadmium,1.41,ppb,0.1,0,0,industrial_signature,12.6,23.0,7.69,10.14,0.97,1.76,8.4,46,state_spcb_network
2025-03-12,IN-WB-001472,414123680682,groundwater,cadmium,17.376,ppb,0.1,1,0,unknown,42.7,18.8,7.08,8.17,2.58,3.43,16.8,34,state_spcb_network
2020-01-07,IN-WB-001473,070866296644,surface_water,fluoride,1.134,mg/L,0.05,0,0,ag_runoff_marker,23.9,28.7,7.69,5.08,6.47,2.46,22.1,7,citizen_science
2019-06-06,IN-WB-001474,734862676947,groundwater,dissolved_oxygen,7.003,mg/L,0.05,0,0,unknown,11.5,18.3,7.99,7.16,2.95,3.09,6.1,21,research_partner
2025-02-24,IN-WB-001475,816366006550,surface_water,fluoride,3.651,mg/L,0.05,1,0,unknown,4.8,18.0,6.69,5.21,1.06,2.88,3.4,10,smart_city_water
2017-10-11,IN-WB-001476,440632324547,groundwater,lead,0.838,ppb,0.1,0,0,industrial_signature,18.2,27.1,6.5,9.03,1.97,2.65,4.2,68,jal_shakti_mission
2019-12-17,IN-WB-001477,659329036893,surface_water,dissolved_oxygen,4.239,mg/L,0.05,1,0,industrial_signature,43.4,28.3,8.33,3.17,7.08,1.86,28.9,53,smart_city_water
2024-06-21,IN-WB-001478,753161828014,drinking_water,e_coli,16.0,cfu/100mL,1.0,0,0,mst_human,37.7,22.6,7.26,7.24,3.38,1.6,20.8,18,jal_shakti_mission
2018-01-11,IN-WB-001479,195704969244,surface_water,lead,1.338,ppb,0.1,0,0,ag_runoff_marker,100.3,29.2,7.53,7.22,2.68,3.5,3.4,71,smart_city_water
2023-08-21,IN-WB-001480,142046061577,groundwater,ammonia,1.065,mg/L,0.05,1,0,mst_livestock,11.2,28.8,7.94,5.02,2.45,2.84,23.6,29,citizen_science
2024-09-20,IN-WB-001481,085658789847,drinking_water,turbidity,2.999,NTU,0.1,0,0,industrial_signature,6.1,35.4,6.63,6.36,6.45,1.56,4.5,48,jal_shakti_mission
2019-02-27,IN-WB-001482,142995402852,drinking_water,dissolved_oxygen,6.376,mg/L,0.05,0,0,industrial_signature,26.5,28.4,7.93,7.4,6.12,3.58,11.8,48,research_partner
2018-01-08,IN-WB-001483,601603709014,drinking_water,e_coli,32.0,cfu/100mL,1.0,0,0,ag_runoff_marker,24.3,34.2,7.75,3.95,0.89,1.88,4.5,40,cpcb_river_watch
2019-05-07,IN-WB-001484,589138534869,surface_water,cadmium,11.184,ppb,0.1,1,0,mst_livestock,20.0,24.4,8.33,4.75,5.77,9.43,33.6,37,state_spcb_network
2021-08-26,IN-WB-001485,189388618367,effluent,e_coli,5.0,cfu/100mL,1.0,0,0,industrial_signature,10.3,32.4,8.32,6.55,4.11,19.91,5.0,43,smart_city_water
2023-04-11,IN-WB-001486,881235396184,surface_water,arsenic,3.322,ppb,0.1,0,0,unknown,1.8,32.5,7.34,5.47,9.72,8.26,3.5,37,citizen_science
2024-09-10,IN-WB-001487,349682296019,groundwater,nitrate,4.632,mg/L,0.05,0,0,ag_runoff_marker,8.1,23.1,7.83,6.06,2.57,7.9,5.4,46,state_spcb_network
2025-07-08,IN-WB-001488,509976045403,surface_water,lead,23.737,ppb,0.1,1,0,industrial_signature,33.2,19.9,7.33,6.77,6.74,5.21,46.5,47,smart_city_water
2024-05-04,IN-WB-001489,580990312196,drinking_water,ammonia,1.381,mg/L,0.05,1,1,mst_human,25.9,20.9,7.4,5.34,3.96,2.3,8.9,33,research_partner
2022-11-04,IN-WB-001490,912405357331,drinking_water,nitrate,3.258,mg/L,0.05,0,1,industrial_signature,47.9,26.5,6.51,6.76,1.12,0.59,3.6,62,citizen_science
2017-04-09,IN-WB-001491,519385057707,drinking_water,turbidity,5.184,NTU,0.1,1,1,mst_livestock,27.4,17.1,7.14,7.28,6.15,1.2,4.3,27,research_partner
2023-08-19,IN-WB-001492,890328774969,surface_water,lead,9.644,ppb,0.1,0,0,unknown,39.0,21.3,6.04,8.05,5.19,1.58,2.2,49,smart_city_water
2024-09-06,IN-WB-001493,634773487858,surface_water,e_coli,19.0,cfu/100mL,1.0,0,0,mst_livestock,40.0,31.2,7.2,4.81,1.62,7.14,10.8,36,smart_city_water
2021-02-27,IN-WB-001494,928390754246,groundwater,dissolved_oxygen,5.603,mg/L,0.05,0,0,ag_runoff_marker,20.5,28.0,8.22,5.79,3.43,3.34,3.1,26,smart_city_water
2022-04-14,IN-WB-001495,378723008099,effluent,turbidity,13.306,NTU,0.1,1,0,industrial_signature,20.6,9.9,7.84,7.74,14.68,1.6,16.0,37,citizen_science
2020-05-16,IN-WB-001496,491585433417,surface_water,nitrate,2.908,mg/L,0.05,0,0,industrial_signature,1.5,16.0,7.38,4.43,1.85,0.62,12.8,30,research_partner
2018-09-17,IN-WB-001497,718264999951,effluent,arsenic,10.722,ppb,0.1,1,0,mst_human,11.1,37.0,7.16,6.97,4.86,17.37,6.9,54,cpcb_river_watch
2025-04-19,IN-WB-001498,016763377929,groundwater,cadmium,10.247,ppb,0.1,1,0,unknown,11.6,31.1,6.92,6.84,1.13,4.16,17.6,40,cpcb_river_watch
2017-03-24,IN-WB-001499,764722158127,drinking_water,ammonia,1.539,mg/L,0.05,1,0,industrial_signature,18.2,20.5,6.66,2.66,1.72,5.62,14.1,67,smart_city_water
2021-05-20,IN-WB-001500,956048005835,surface_water,nitrate,2.817,mg/L,0.05,0,1,mst_human,8.7,15.1,7.87,6.01,5.2,1.77,8.2,25,jal_shakti_mission
2017-01-01,IN-WB-001501,084199524127,drinking_water,cadmium,6.517,ppb,0.1,1,0,mst_human,46.7,16.5,6.23,7.33,3.34,2.43,4.3,2,cpcb_river_watch
2023-10-21,IN-WB-001502,829212267323,effluent,e_coli,18.0,cfu/100mL,1.0,0,1,mst_livestock,9.1,27.1,6.21,6.46,2.31,2.06,9.9,49,research_partner
2018-11-17,IN-WB-001503,046096012307,surface_water,turbidity,3.503,NTU,0.1,0,0,unknown,54.2,35.9,7.93,6.04,10.61,2.86,9.8,73,research_partner
2017-09-07,IN-WB-001504,096503180158,surface_water,cadmium,4.302,ppb,0.1,0,0,mst_wildlife,8.5,35.5,7.45,7.05,1.3,11.9,10.4,51,citizen_science
2018-02-14,IN-WB-001505,329523090978,drinking_water,arsenic,3.514,ppb,0.1,0,0,ag_runoff_marker,11.7,14.5,7.33,8.38,2.42,1.04,7.8,25,research_partner
2024-08-17,IN-WB-001506,622026906377,surface_water,arsenic,11.61,ppb,0.1,1,0,mst_human,10.9,22.2,7.44,7.66,4.03,2.63,9.3,24,state_spcb_network
2020-11-10,IN-WB-001507,993524287525,surface_water,nitrate,1.874,mg/L,0.05,0,0,mst_wildlife,12.9,18.9,8.71,5.59,1.35,3.63,9.1,78,state_spcb_network
2020-01-13,IN-WB-001508,882549146706,surface_water,ph,7.193,pH,0.01,0,0,mst_livestock,58.0,24.8,7.34,4.47,4.09,2.48,19.2,35,research_partner
2018-05-05,IN-WB-001509,134263945207,groundwater,e_coli,4.0,cfu/100mL,1.0,0,0,mst_human,15.0,16.0,7.51,7.63,6.42,6.03,3.0,24,cpcb_river_watch
2023-04-06,IN-WB-001510,228498760416,surface_water,fluoride,5.334,mg/L,0.05,1,0,ag_runoff_marker,15.3,20.7,8.74,4.92,2.48,0.68,3.7,63,state_spcb_network
2025-02-18,IN-WB-001511,240520723050,surface_water,ph,7.714,pH,0.01,0,0,unknown,10.3,18.8,7.26,5.96,1.57,12.27,7.8,39,jal_shakti_mission
2024-02-01,IN-WB-001512,931851701784,groundwater,arsenic,13.405,ppb,0.1,1,0,mst_wildlife,15.9,27.1,8.51,7.12,2.12,0.91,4.3,6,smart_city_water
2023-08-25,IN-WB-001513,607484162092,surface_water,dissolved_oxygen,7.042,mg/L,0.05,0,0,unknown,24.4,20.9,5.83,8.63,0.32,1.1,8.6,79,state_spcb_network
2019-03-10,IN-WB-001514,734495541877,groundwater,arsenic,2.826,ppb,0.1,0,1,mst_wildlife,16.5,21.8,6.49,8.86,6.08,1.9,3.4,53,state_spcb_network
2019-08-01,IN-WB-001515,158952180860,surface_water,ammonia,3.191,mg/L,0.05,1,0,mst_livestock,17.5,27.1,6.83,6.9,3.36,1.62,3.8,15,cpcb_river_watch
2021-02-12,IN-WB-001516,151562320215,drinking_water,fluoride,1.775,mg/L,0.05,1,1,mst_human,50.1,33.9,7.71,5.98,2.36,3.82,31.3,67,cpcb_river_watch
2022-06-18,IN-WB-001517,996492274555,groundwater,arsenic,4.162,ppb,0.1,0,0,mst_human,25.7,36.7,8.54,4.88,0.72,3.48,6.3,23,jal_shakti_mission
2020-08-20,IN-WB-001518,714573099174,groundwater,lead,11.589,ppb,0.1,0,0,mst_livestock,7.1,26.7,6.89,9.93,6.6,2.98,3.3,22,citizen_science
2018-11-26,IN-WB-001519,051809926337,groundwater,arsenic,26.074,ppb,0.1,1,0,ag_runoff_marker,18.6,23.5,7.98,6.34,1.92,0.87,6.8,26,jal_shakti_mission
2017-05-15,IN-WB-001520,691658318971,surface_water,e_coli,94.0,cfu/100mL,1.0,0,0,ag_runoff_marker,12.4,31.9,8.87,7.88,4.27,2.43,15.3,77,citizen_science
2021-01-31,IN-WB-001521,063004513337,drinking_water,arsenic,12.623,ppb,0.1,1,1,industrial_signature,32.1,31.0,8.4,7.11,2.69,2.76,17.2,79,jal_shakti_mission
2023-08-06,IN-WB-001522,480636223546,effluent,ammonia,2.661,mg/L,0.05,1,1,mst_wildlife,22.0,29.3,7.02,6.01,0.75,7.29,2.7,32,jal_shakti_mission
2024-03-01,IN-WB-001523,830686990131,groundwater,cadmium,7.023,ppb,0.1,1,0,ag_runoff_marker,55.5,14.5,7.91,5.94,7.5,3.19,4.3,73,state_spcb_network
2025-09-22,IN-WB-001524,931306837572,surface_water,lead,4.336,ppb,0.1,0,0,ag_runoff_marker,10.3,31.2,7.54,4.59,6.44,3.69,8.6,1,jal_shakti_mission
2017-07-05,IN-WB-001525,966493335795,drinking_water,fluoride,2.251,mg/L,0.05,1,0,mst_wildlife,16.9,26.1,6.84,8.6,5.01,13.07,7.2,58,citizen_science
2018-04-23,IN-WB-001526,441426817540,drinking_water,dissolved_oxygen,7.772,mg/L,0.05,0,0,industrial_signature,7.7,18.6,7.6,6.61,3.5,1.07,2.4,67,jal_shakti_mission
2025-01-14,IN-WB-001527,180658350343,groundwater,nitrate,9.74,mg/L,0.05,0,0,mst_livestock,19.3,20.0,6.97,9.09,1.04,1.99,2.7,69,research_partner
2017-01-01,IN-WB-001528,398926725853,effluent,ph,6.91,pH,0.01,0,0,unknown,5.0,27.5,7.39,6.08,5.45,1.1,3.5,43,state_spcb_network
2024-12-07,IN-WB-001529,269663704292,groundwater,ph,6.203,pH,0.01,1,0,unknown,26.8,8.9,6.34,6.32,15.86,9.83,2.1,52,state_spcb_network
2025-04-04,IN-WB-001530,841043712930,surface_water,ammonia,1.875,mg/L,0.05,1,0,mst_livestock,19.1,23.2,6.07,4.99,2.98,10.38,5.4,29,state_spcb_network
2024-02-02,IN-WB-001531,852815082457,surface_water,cadmium,15.375,ppb,0.1,1,1,unknown,23.1,20.1,7.1,6.3,3.03,9.23,17.0,42,smart_city_water
2021-08-13,IN-WB-001532,134281658346,groundwater,fluoride,11.595,mg/L,0.05,1,0,mst_livestock,40.8,19.5,7.52,4.82,1.13,4.21,4.6,39,jal_shakti_mission
2019-09-19,IN-WB-001533,415079516533,groundwater,dissolved_oxygen,8.334,mg/L,0.05,0,0,mst_wildlife,24.6,21.3,6.51,7.44,0.52,3.69,15.8,38,citizen_science
2024-07-12,IN-WB-001534,100672064817,surface_water,dissolved_oxygen,8.299,mg/L,0.05,0,0,mst_wildlife,6.4,15.1,7.67,6.97,2.04,1.88,7.5,62,jal_shakti_mission
2017-09-27,IN-WB-001535,502534094010,surface_water,turbidity,1.378,NTU,0.1,0,0,industrial_signature,12.2,30.3,7.33,9.16,8.89,5.03,6.5,46,jal_shakti_mission
2025-01-24,IN-WB-001536,826681671644,effluent,lead,4.595,ppb,0.1,0,0,ag_runoff_marker,18.7,11.2,7.76,4.47,7.96,0.98,2.3,72,cpcb_river_watch
2023-10-03,IN-WB-001537,548257677423,surface_water,cadmium,3.233,ppb,0.1,0,1,mst_livestock,14.9,25.0,7.96,8.75,2.58,0.97,16.8,46,cpcb_river_watch
2017-07-14,IN-WB-001538,711338326164,groundwater,turbidity,1.596,NTU,0.1,0,1,ag_runoff_marker,16.7,18.9,8.24,5.23,3.83,1.94,8.0,81,cpcb_river_watch
2023-04-22,IN-WB-001539,647047697581,surface_water,nitrate,5.154,mg/L,0.05,0,0,unknown,86.4,35.9,7.72,7.35,1.03,12.3,2.4,64,smart_city_water
2017-03-20,IN-WB-001540,842492656894,surface_water,cadmium,25.461,ppb,0.1,1,0,mst_livestock,22.0,24.1,7.09,4.97,2.97,1.8,9.7,40,jal_shakti_mission
2020-01-27,IN-WB-001541,676161314983,surface_water,ph,7.607,pH,0.01,0,1,mst_human,28.3,11.3,7.43,7.12,1.79,2.01,4.9,45,state_spcb_network
2025-10-27,IN-WB-001542,352034127941,effluent,lead,6.831,ppb,0.1,0,1,industrial_signature,3.3,27.3,8.93,2.78,2.84,3.42,7.7,27,state_spcb_network
2019-02-25,IN-WB-001543,295855339945,drinking_water,nitrate,1.288,mg/L,0.05,0,1,mst_human,39.3,17.4,7.99,5.73,2.18,5.58,8.7,45,research_partner
2024-11-01,IN-WB-001544,624534722490,surface_water,nitrate,2.512,mg/L,0.05,0,0,industrial_signature,261.6,29.9,7.35,6.97,2.15,7.4,17.3,24,citizen_science
2018-03-23,IN-WB-001545,053042185846,groundwater,nitrate,3.134,mg/L,0.05,0,0,industrial_signature,67.4,27.7,7.19,9.61,6.03,1.11,3.4,66,cpcb_river_watch
2017-05-03,IN-WB-001546,906771021925,drinking_water,e_coli,6.0,cfu/100mL,1.0,0,0,industrial_signature,13.5,32.8,6.88,3.4,13.08,2.52,11.0,36,smart_city_water
2021-06-22,IN-WB-001547,086050481859,surface_water,turbidity,5.681,NTU,0.1,1,0,mst_human,156.5,25.1,6.47,6.8,2.37,3.25,18.7,48,research_partner
2024-06-16,IN-WB-001548,327695107409,surface_water,turbidity,1.936,NTU,0.1,0,0,industrial_signature,20.6,28.9,8.5,5.97,8.46,3.52,43.1,1,smart_city_water
2021-05-01,IN-WB-001549,330456000716,effluent,nitrate,4.968,mg/L,0.05,0,1,mst_livestock,26.5,24.3,7.63,3.73,1.01,5.43,15.4,37,state_spcb_network
2017-12-25,IN-WB-001550,991959691492,drinking_water,ph,7.393,pH,0.01,0,0,mst_livestock,15.8,20.5,6.41,5.0,2.52,5.24,9.5,35,citizen_science
2023-04-06,IN-WB-001551,810943595618,surface_water,arsenic,10.055,ppb,0.1,1,0,mst_human,15.4,30.4,7.21,6.05,0.96,2.77,9.0,59,jal_shakti_mission
2021-11-01,IN-WB-001552,710176384935,groundwater,e_coli,13.0,cfu/100mL,1.0,0,1,mst_wildlife,2.7,16.6,8.19,7.55,2.12,6.83,21.9,51,state_spcb_network
2019-03-16,IN-WB-001553,662041834425,groundwater,turbidity,2.063,NTU,0.1,0,0,mst_wildlife,40.8,23.8,6.99,6.94,4.82,5.9,6.0,60,state_spcb_network
2021-11-15,IN-WB-001554,934565700043,groundwater,e_coli,43.0,cfu/100mL,1.0,0,1,mst_human,15.4,20.6,6.73,4.7,6.65,5.53,12.9,50,cpcb_river_watch
2021-04-03,IN-WB-001555,831705405994,surface_water,e_coli,21.0,cfu/100mL,1.0,0,1,industrial_signature,17.0,29.1,7.55,3.87,1.46,1.78,34.3,64,state_spcb_network
2024-06-23,IN-WB-001556,521514572411,surface_water,cadmium,3.768,ppb,0.1,0,1,industrial_signature,25.7,18.3,7.76,7.47,3.92,4.81,6.8,50,smart_city_water
2022-03-11,IN-WB-001557,084574978978,surface_water,nitrate,2.939,mg/L,0.05,0,0,industrial_signature,13.8,21.5,6.99,6.49,7.27,7.12,1.8,17,jal_shakti_mission
2018-10-31,IN-WB-001558,235135208265,effluent,lead,10.697,ppb,0.1,0,0,mst_human,25.5,24.3,6.88,9.38,6.49,1.8,4.0,40,cpcb_river_watch
2023-03-02,IN-WB-001559,308305902247,surface_water,lead,21.349,ppb,0.1,1,0,industrial_signature,59.3,32.9,7.62,6.24,3.34,3.02,9.1,41,research_partner
2017-05-23,IN-WB-001560,195430882275,groundwater,lead,18.298,ppb,0.1,1,0,mst_livestock,28.9,20.8,6.51,8.63,1.7,9.5,4.1,0,state_spcb_network
2023-02-13,IN-WB-001561,956882810958,effluent,cadmium,7.805,ppb,0.1,1,1,industrial_signature,17.5,21.6,6.92,7.67,1.57,3.73,5.8,24,cpcb_river_watch
2022-12-10,IN-WB-001562,725958893457,surface_water,nitrate,1.853,mg/L,0.05,0,0,mst_human,18.0,15.9,7.22,8.11,1.39,2.53,6.0,79,cpcb_river_watch
2020-01-29,IN-WB-001563,902955172311,surface_water,cadmium,6.96,ppb,0.1,1,0,industrial_signature,24.1,18.1,7.82,7.49,2.65,8.75,10.9,37,cpcb_river_watch
2017-10-11,IN-WB-001564,422068670785,effluent,fluoride,1.884,mg/L,0.05,1,0,mst_livestock,9.5,26.5,7.0,7.53,1.41,1.87,3.8,40,smart_city_water
2025-03-16,IN-WB-001565,601687559276,drinking_water,nitrate,3.874,mg/L,0.05,0,0,ag_runoff_marker,24.2,24.2,7.69,3.13,4.68,0.7,4.9,3,research_partner
2024-01-19,IN-WB-001566,241344487048,groundwater,fluoride,5.636,mg/L,0.05,1,0,mst_human,37.2,24.3,8.12,6.42,3.26,1.46,19.8,18,cpcb_river_watch
2018-01-19,IN-WB-001567,519656718434,groundwater,nitrate,6.475,mg/L,0.05,0,0,mst_wildlife,21.7,34.4,6.95,5.74,3.15,6.75,5.3,51,smart_city_water
2021-04-28,IN-WB-001568,280956961261,surface_water,cadmium,6.119,ppb,0.1,1,0,mst_human,13.7,14.0,9.5,8.83,0.62,4.12,12.3,34,research_partner
2025-01-24,IN-WB-001569,618165045357,groundwater,arsenic,5.706,ppb,0.1,0,1,unknown,15.5,37.9,8.29,5.2,2.78,2.87,7.5,22,jal_shakti_mission
2017-07-06,IN-WB-001570,975657224321,drinking_water,ammonia,2.025,mg/L,0.05,1,0,mst_wildlife,36.1,31.1,7.49,6.35,1.88,6.35,7.3,65,smart_city_water
2025-06-07,IN-WB-001571,615056749383,surface_water,fluoride,0.703,mg/L,0.05,0,1,mst_wildlife,7.5,22.0,7.17,8.08,15.38,3.11,12.4,29,cpcb_river_watch
2018-09-16,IN-WB-001572,899149395701,surface_water,lead,3.518,ppb,0.1,0,0,mst_human,9.6,26.3,6.91,7.28,0.98,2.28,2.0,19,state_spcb_network
2018-06-29,IN-WB-001573,449442193561,surface_water,e_coli,23.0,cfu/100mL,1.0,0,0,unknown,4.7,19.9,8.46,7.07,2.31,5.3,10.1,43,smart_city_water
2019-07-03,IN-WB-001574,736252083844,surface_water,fluoride,3.545,mg/L,0.05,1,1,mst_wildlife,20.7,25.9,7.45,8.57,3.69,2.0,10.9,27,jal_shakti_mission
2022-11-08,IN-WB-001575,089385129506,effluent,ammonia,3.834,mg/L,0.05,1,0,ag_runoff_marker,43.6,36.9,6.29,7.22,1.25,4.02,13.4,27,research_partner
2023-12-19,IN-WB-001576,444235163611,groundwater,dissolved_oxygen,5.407,mg/L,0.05,0,0,industrial_signature,66.6,20.1,6.1,5.93,12.71,1.44,5.7,41,jal_shakti_mission
2019-08-18,IN-WB-001577,230091487705,surface_water,nitrate,1.927,mg/L,0.05,0,0,unknown,80.9,22.6,7.38,4.73,12.92,1.17,7.4,30,research_partner
2021-10-14,IN-WB-001578,959156705915,drinking_water,fluoride,2.251,mg/L,0.05,1,1,unknown,10.8,19.5,7.39,7.58,1.37,1.36,1.3,12,smart_city_water
2022-12-04,IN-WB-001579,462373562667,surface_water,nitrate,2.082,mg/L,0.05,0,1,ag_runoff_marker,25.2,20.4,6.66,5.57,1.69,2.66,4.6,52,research_partner
2024-06-25,IN-WB-001580,362482359299,effluent,ammonia,4.4,mg/L,0.05,1,1,ag_runoff_marker,14.0,21.6,6.24,6.41,15.14,1.62,8.4,58,cpcb_river_watch
2019-11-10,IN-WB-001581,525171558953,drinking_water,fluoride,1.088,mg/L,0.05,0,0,mst_human,88.5,17.4,5.93,8.53,8.3,1.66,20.7,37,citizen_science
2022-12-20,IN-WB-001582,724192063907,drinking_water,e_coli,8.0,cfu/100mL,1.0,0,0,mst_human,64.9,22.4,6.77,6.45,2.02,2.4,26.9,53,smart_city_water
2020-08-08,IN-WB-001583,102835053280,surface_water,cadmium,6.627,ppb,0.1,1,0,mst_human,23.4,24.3,7.05,6.09,3.84,2.57,5.8,35,state_spcb_network
2022-07-31,IN-WB-001584,567505380536,surface_water,e_coli,7.0,cfu/100mL,1.0,0,0,unknown,11.5,21.6,7.78,6.35,0.9,0.79,13.6,8,jal_shakti_mission
2020-10-09,IN-WB-001585,286900021258,surface_water,e_coli,4.0,cfu/100mL,1.0,0,0,mst_livestock,0.9,10.2,7.21,6.4,15.76,0.36,6.7,58,jal_shakti_mission
2026-01-22,IN-WB-001586,741066506847,surface_water,ph,6.504,pH,0.01,0,1,mst_human,5.5,23.1,8.04,5.21,2.88,3.74,2.4,40,smart_city_water
2021-06-01,IN-WB-001587,092451574922,drinking_water,lead,6.89,ppb,0.1,0,0,mst_livestock,3.8,23.7,7.72,9.48,4.34,3.04,11.3,45,state_spcb_network
2017-08-11,IN-WB-001588,801466129493,surface_water,e_coli,43.0,cfu/100mL,1.0,0,0,mst_wildlife,5.5,35.4,7.66,5.92,1.29,0.91,26.6,40,smart_city_water
2018-03-12,IN-WB-001589,566207762662,groundwater,e_coli,44.0,cfu/100mL,1.0,0,1,industrial_signature,109.0,24.2,7.99,8.06,1.1,3.85,5.7,39,cpcb_river_watch
2021-07-20,IN-WB-001590,835433318389,groundwater,fluoride,8.261,mg/L,0.05,1,0,ag_runoff_marker,6.3,29.6,6.33,5.17,3.9,3.85,3.9,45,citizen_science
2025-07-08,IN-WB-001591,589483631588,surface_water,lead,8.768,ppb,0.1,0,0,industrial_signature,7.7,21.4,6.92,7.68,12.59,2.13,7.7,45,citizen_science
2017-11-23,IN-WB-001592,080292224337,surface_water,fluoride,3.207,mg/L,0.05,1,0,mst_livestock,8.8,31.8,8.98,7.07,1.76,13.03,6.8,65,cpcb_river_watch
2020-05-17,IN-WB-001593,669684945502,drinking_water,cadmium,6.853,ppb,0.1,1,0,ag_runoff_marker,208.2,18.3,5.97,6.84,1.24,7.5,45.9,50,state_spcb_network
2022-11-24,IN-WB-001594,072332532503,surface_water,lead,7.09,ppb,0.1,0,0,unknown,19.0,27.0,7.09,7.08,3.47,1.98,14.9,63,smart_city_water
2024-05-23,IN-WB-001595,550607779076,surface_water,ammonia,11.663,mg/L,0.05,1,0,industrial_signature,49.1,29.0,7.63,7.47,10.07,2.01,8.1,69,state_spcb_network
2026-02-03,IN-WB-001596,684260828468,drinking_water,ammonia,3.264,mg/L,0.05,1,0,mst_livestock,23.5,28.2,5.99,6.44,1.63,0.85,1.0,13,state_spcb_network
2018-07-21,IN-WB-001597,345817369272,groundwater,ph,7.609,pH,0.01,0,0,mst_human,3.4,37.0,6.77,6.52,2.23,7.24,6.7,65,cpcb_river_watch
2022-08-05,IN-WB-001598,912988084200,drinking_water,cadmium,3.664,ppb,0.1,0,0,mst_livestock,79.8,20.5,8.7,7.72,5.31,3.31,27.0,54,cpcb_river_watch
2018-09-22,IN-WB-001599,730976865621,drinking_water,turbidity,3.775,NTU,0.1,0,0,mst_wildlife,28.8,32.5,7.42,4.97,5.79,5.25,7.8,51,state_spcb_network
2024-06-28,IN-WB-001600,439074559654,drinking_water,dissolved_oxygen,7.422,mg/L,0.05,0,0,ag_runoff_marker,18.0,30.9,6.9,4.73,2.17,0.49,13.1,60,state_spcb_network
2020-10-09,IN-WB-001601,694748889293,surface_water,fluoride,5.913,mg/L,0.05,1,0,mst_livestock,97.9,24.3,7.45,7.09,6.54,5.06,9.7,37,research_partner
